Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-11-21, -0.3613, 3.837, Niedersachsen, 3, -0.1213, 3.84, , , 
2022-11-20, -0.4111, 3.999, Niedersachsen, 3, -0.1381, 4, , , 
2022-11-19, -0.4111, 4.1111, Niedersachsen, 3, -0.1381, 4.11, , , 
2022-11-18, -0.7973, 3.837, Niedersachsen, 3, -0.2678, 4.31, 5.73, 6.02, 6.55
2022-11-17, -1.3579, 3.6003, Niedersachsen, 3, -0.4561, 4.31, 5.44, 5.57, 5.69
2022-11-16, -1.5697, 3.6502, Niedersachsen, 3, -0.5272, 4.53, 5.44, 5.56, 5.67
2022-11-15, -2.504, 3.6253, Niedersachsen, 3, -0.841, 4.7, 5.47, 5.58, 5.69
2022-11-14, -0.4111, 4.1983, Niedersachsen, 3, -0.1381, 5.32, 5.92, 6.01, 6.09
2022-11-13, -0.4236, 4.4101, Niedersachsen, 3, -0.1423, 5.37, 5.95, 6.04, 6.12
2022-11-12, -0.3862, 4.5222, Niedersachsen, 3, -0.1297, 5.38, 5.94, 6.04, 6.12
2022-11-11, 0.0249, 4.6343, Niedersachsen, 3, 0.0052, 5.66, 6.21, 6.29, 6.37
2022-11-10, 0.6229, 4.9582, Niedersachsen, 3, 0.1309, 6.19, 6.73, 6.82, 6.9
2022-11-09, 2.4791, 5.2199, Niedersachsen, 3, 0.5209, 6.55, 7.06, 7.13, 7.21
2022-11-08, 3.1145, 6.1293, Niedersachsen, 3, 0.6545, 8.11, 8.65, 8.73, 8.82
2022-11-07, -0.5357, 4.6094, Niedersachsen, 3, -0.1799, 6.17, 6.52, 6.57, 6.63
2022-11-06, -0.5357, 4.8337, Niedersachsen, 3, -0.1799, 6.25, 6.6, 6.65, 6.71
2022-11-05, -0.6354, 4.9084, Niedersachsen, 3, -0.2134, 6.22, 6.56, 6.61, 6.67
2022-11-04, -0.7973, 4.6094, Niedersachsen, 3, -0.2678, 6.54, 6.87, 6.92, 6.98
2022-11-03, -1.0215, 4.3354, Niedersachsen, 3, -0.3431, 6.62, 6.91, 6.96, 7.01
2022-11-02, -2.965, 2.7407, Niedersachsen, 3, -0.9958, 6.65, 6.91, 6.96, 7
2022-11-01, -2.9774, 3.0148, Niedersachsen, 3, -1, 5.67, 5.84, 5.87, 5.9
2022-10-31, -1.196, 5.1451, Niedersachsen, 3, -0.4017, 8.42, 8.64, 8.69, 8.73
2022-10-30, -1.0963, 5.3694, Niedersachsen, 3, -0.3682, 8.38, 8.6, 8.64, 8.68
2022-10-29, -1.1461, 5.5438, Niedersachsen, 3, -0.3849, 8.47, 8.69, 8.73, 8.77
2022-10-28, -1.4077, 5.4067, Niedersachsen, 3, -0.4728, 8.85, 9.05, 9.08, 9.12
2022-10-27, -1.4202, 5.3569, Niedersachsen, 3, -0.477, 9.29, 9.48, 9.52, 9.55
2022-10-26, -1.1835, 5.7057, Niedersachsen, 3, -0.3975, 9.54, 9.71, 9.74, 9.78
2022-10-25, -0.5232, 5.9923, Niedersachsen, 3, -0.1757, 10.36, 10.52, 10.55, 10.58
2022-10-24, -0.0997, 6.3411, Niedersachsen, 3, -0.0335, 10.98, 11.1, 11.12, 11.15
2022-10-23, -0.2865, 6.4657, Niedersachsen, 3, -0.0962, 10.9, 11.02, 11.04, 11.07
2022-10-22, -0.3114, 6.6899, Niedersachsen, 3, -0.1046, 10.98, 11.1, 11.12, 11.14
2022-10-21, -0.0249, 6.8145, Niedersachsen, 3, -0.0084, 11.15, 11.26, 11.28, 11.3
2022-10-20, 0.0747, 6.7771, Niedersachsen, 3, 0.0157, 11.14, 11.23, 11.25, 11.26
2022-10-19, 1.4451, 6.8892, Niedersachsen, 3, 0.3037, 11.4, 11.48, 11.49, 11.51
2022-10-18, -0.897, 6.5155, Niedersachsen, 3, -0.3013, 11.05, 11.11, 11.12, 11.13
2022-10-17, 1.2209, 6.4407, Niedersachsen, 3, 0.2565, 10.4, 10.44, 10.45, 10.45
2022-10-16, 1.2707, 6.7522, Niedersachsen, 3, 0.267, 10.66, 10.71, 10.71, 10.71
2022-10-15, 1.3081, 7.0013, Niedersachsen, 3, 0.2749, 10.75, 10.79, 10.79, 10.8
2022-10-14, 1.4327, 6.8394, Niedersachsen, 3, 0.301, 10.59, 10.63, 10.63, 10.63
2022-10-13, 2.0057, 6.7024, Niedersachsen, 3, 0.4215, 10.65, 10.68, 10.69, 10.69
2022-10-12, 1.5572, 5.4441, Niedersachsen, 3, 0.3272, 10.55, 10.58, 10.58, 10.58
2022-10-11, 4.7589, 7.4125, Niedersachsen, 3, 1, 11.6, 11.63, 11.63, 11.63
2022-10-10, 1.5074, 5.2199, Niedersachsen, 3, 0.3168, 9.08, 9.11, 9.11, 9.11
2022-10-09, 1.6195, 5.4815, Niedersachsen, 3, 0.3403, 9.02, 9.05, 9.05, 9.05
2022-10-08, 1.7566, 5.6933, Niedersachsen, 3, 0.3691, 8.97, 9, 9, 9
