Meldedatum, difference, trend, value
2022-01-01, , , 95.8444
2022-01-02, , , 95.9224
2022-01-03, , , 94.1657
2022-01-04, , , 93.7313
2022-01-05, , , 93.8645
2022-01-06, , , 92.1789
2022-01-07, , , 93.6866
2022-01-08, -4.6161, -0.7513, 91.2282
2022-01-09, -5.3943, -0.878, 90.5281
2022-01-10, -4.6628, -0.7589, 89.5029
2022-01-11, -4.9464, -0.8051, 88.7849
2022-01-12, -6.1438, -1, 87.7207
2022-01-13, -3.855, -0.6275, 88.3239
2022-01-14, -5.5522, -0.9037, 88.1343
2022-01-15, -2.6735, -0.4352, 88.5547
2022-01-16, -1.0974, -0.1786, 89.4307
2022-01-17, 0.1972, 0.028, 89.7001
2022-01-18, 0.5834, 0.0828, 89.3683
2022-01-19, 2.159, 0.3065, 89.8797
2022-01-20, 0.7868, 0.1117, 89.1107
2022-01-21, 0.7956, 0.113, 88.93
2022-01-22, 0.1989, 0.0282, 88.7536
2022-01-23, -1.0772, -0.1753, 88.3535
2022-01-24, -0.7663, -0.1247, 88.9337
2022-01-25, -0.7676, -0.1249, 88.6007
2022-01-26, -1.1836, -0.1926, 88.6961
2022-01-27, -0.5745, -0.0935, 88.5362
2022-01-28, -0.2368, -0.0385, 88.6932
2022-01-29, 0.0531, 0.0075, 88.8068
2022-01-30, 0.0468, 0.0066, 88.4003
2022-01-31, -0.7183, -0.1169, 88.2154
2022-02-01, 0.3128, 0.0444, 88.9135
2022-02-02, 0.004, 0.0006, 88.7002
2022-02-03, 1.526, 0.2167, 90.0621
2022-02-04, 2.3853, 0.3387, 91.0785
2022-02-05, 2.4091, 0.342, 91.2159
2022-02-06, 3.0522, 0.4333, 91.4525
2022-02-07, 2.992, 0.4248, 91.2074
2022-02-08, 2.2803, 0.3237, 91.1937
2022-02-09, 3.3023, 0.4689, 92.0025
2022-02-10, 1.207, 0.1714, 91.2692
2022-02-11, -0.7381, -0.1201, 90.3404
2022-02-12, -0.6184, -0.1007, 90.5975
2022-02-13, 0.5178, 0.0735, 91.9703
2022-02-14, 1.0594, 0.1504, 92.2667
2022-02-15, 1.2208, 0.1733, 92.4145
2022-02-16, 0.0274, 0.0039, 92.0299
2022-02-17, 0.8699, 0.1235, 92.139
2022-02-18, 1.5073, 0.214, 91.8477
2022-02-19, 1.0844, 0.154, 91.6819
2022-02-20, -0.9802, -0.1595, 90.9902
2022-02-21, -1.4645, -0.2384, 90.8022
2022-02-22, -1.3236, -0.2154, 91.091
2022-02-23, -0.6461, -0.1052, 91.3838
2022-02-24, -0.474, -0.0771, 91.6651
2022-02-25, -0.2325, -0.0378, 91.6152
2022-02-26, 0.4848, 0.0688, 92.1666
2022-02-27, 0.8161, 0.1159, 91.8063
2022-02-28, 1.5637, 0.222, 92.3659
2022-03-01, 1.3941, 0.1979, 92.485
2022-03-02, 0.4309, 0.0612, 91.8147
2022-03-03, -0.1344, -0.0219, 91.5306
2022-03-04, 0.2673, 0.038, 91.8826
2022-03-05, -0.5745, -0.0935, 91.5922
2022-03-06, 0.0473, 0.0067, 91.8537
2022-03-07, -0.6787, -0.1105, 91.6872
2022-03-08, -1.3187, -0.2146, 91.1664
2022-03-09, -0.2122, -0.0345, 91.6024
2022-03-10, -0.2521, -0.041, 91.2785
2022-03-11, -0.7568, -0.1232, 91.1258
2022-03-12, -0.2147, -0.0349, 91.3775
2022-03-13, -0.1891, -0.0308, 91.6645
2022-03-14, -0.0061, -0.001, 91.6811
2022-03-15, 1.0434, 0.1481, 92.2098
2022-03-16, 0.4878, 0.0693, 92.0903
2022-03-17, 1.4367, 0.204, 92.7152
2022-03-18, 1.9493, 0.2768, 93.0751
2022-03-19, 1.6742, 0.2377, 93.0517
2022-03-20, 1.5285, 0.217, 93.1931
2022-03-21, 1.6475, 0.2339, 93.3286
2022-03-22, 1.3206, 0.1875, 93.5304
2022-03-23, 1.9142, 0.2718, 94.0045
2022-03-24, 1.3711, 0.1947, 94.0862
2022-03-25, 0.5832, 0.0828, 93.6583
2022-03-26, 1.4123, 0.2005, 94.464
2022-03-27, 1.8235, 0.2589, 95.0166
2022-03-28, 2.2343, 0.3172, 95.5628
2022-03-29, 1.9467, 0.2764, 95.4771
2022-03-30, 1.0381, 0.1474, 95.0426
2022-03-31, 0.302, 0.0429, 94.3883
2022-04-01, 0.4806, 0.0682, 94.1389
2022-04-02, -1.6687, -0.2716, 92.7953
2022-04-03, -3.6397, -0.5924, 91.3769
2022-04-04, -5.1022, -0.8305, 90.4606
2022-04-05, -5.6152, -0.914, 89.8619
2022-04-06, -5.0906, -0.8286, 89.952
2022-04-07, -4.051, -0.6594, 90.3373
2022-04-08, -2.9742, -0.4841, 91.1646
2022-04-09, -1.293, -0.2105, 91.5023
