Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 14, , 21.4
2022-06-15, 8, gleichbleibend, 17, 0.2402, 29.4
2022-06-22, -1.6, gleichbleibend, 18, -0.0675, 27.8
2022-06-29, 22.2, gleichbleibend, 18, 0.6667, 50
2022-07-06, 5.6, gleichbleibend, 18, 0.1682, 55.6
2022-07-13, -5.6, gleichbleibend, 18, -0.2363, 50
2022-07-20, 16.7, gleichbleibend, 18, 0.5015, 66.7
2022-07-27, -22.3, gleichbleibend, 18, -0.9409, 44.4
2022-08-03, -22.2, gleichbleibend, 18, -0.9367, 22.2
2022-08-10, 5.6, gleichbleibend, 18, 0.1682, 27.8
2022-08-17, , gleichbleibend, 18, , 27.8
2022-08-24, , gleichbleibend, 18, , 27.8
2022-08-31, 33.3, gleichbleibend, 18, 1, 61.1
2022-09-07, -22.2, gleichbleibend, 18, -0.9367, 38.9
2022-09-14, -11.1, gleichbleibend, 18, -0.4684, 27.8
2022-09-21, , gleichbleibend, 18, , 27.8
2022-09-28, 11.1, gleichbleibend, 18, 0.3333, 38.9
2022-10-05, 5.5, gleichbleibend, 18, 0.1652, 44.4
2022-10-12, 8.9, gleichbleibend, 15, 0.2673, 53.3
2022-10-19, 15.9, gleichbleibend, 13, 0.4775, 69.2
2022-10-26, -23.7, gleichbleibend, 11, -1, 45.5
