Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 16, , 18.8
2022-06-15, 12.8, gleichbleibend, 19, 0.4507, 31.6
2022-06-22, -6.6, gleichbleibend, 20, -0.2089, 25
2022-06-29, 20, gleichbleibend, 20, 0.7042, 45
2022-07-06, 15, gleichbleibend, 20, 0.5282, 60
2022-07-13, -10, gleichbleibend, 20, -0.3165, 50
2022-07-20, 20, gleichbleibend, 20, 0.7042, 70
2022-07-27, -25, gleichbleibend, 20, -0.7911, 45
2022-08-03, -25, gleichbleibend, 20, -0.7911, 20
2022-08-10, 5, gleichbleibend, 20, 0.1761, 25
2022-08-17, , gleichbleibend, 20, , 25
2022-08-24, 10, gleichbleibend, 20, 0.3521, 35
2022-08-31, 20, gleichbleibend, 20, 0.7042, 55
2022-09-07, -5, gleichbleibend, 20, -0.1582, 50
2022-09-14, -10, gleichbleibend, 20, -0.3165, 40
2022-09-21, -15, gleichbleibend, 20, -0.4747, 25
2022-09-28, 5, gleichbleibend, 20, 0.1761, 30
2022-10-05, 10, gleichbleibend, 20, 0.3521, 40
2022-10-12, 28.4, gleichbleibend, 19, 1, 68.4
2022-10-19, -5.2, gleichbleibend, 19, -0.1646, 63.2
2022-10-26, -31.6, gleichbleibend, 19, -1, 31.6
2022-11-02, -14.9, gleichbleibend, 18, -0.4715, 16.7
2022-11-09, 16.6, gleichbleibend, 6, 0.5845, 33.3
