Meldedatum, difference, trend, value
2022-04-01, , , 88.1217
2022-04-02, , , 86.8431
2022-04-03, , , 85.5014
2022-04-04, , , 84.8255
2022-04-05, , , 84.2838
2022-04-06, , , 84.2938
2022-04-07, , , 84.6435
2022-04-08, -2.7811, -0.1952, 85.3406
2022-04-09, -0.9913, -0.0696, 85.8518
2022-04-10, 1.1225, 0.2436, 86.6239
2022-04-11, 2.6507, 0.5753, 87.4762
2022-04-12, 3.3662, 0.7306, 87.6501
2022-04-13, 3.8638, 0.8386, 88.1576
2022-04-14, 4.0466, 0.8783, 88.69
2022-04-15, 2.4744, 0.537, 87.8149
2022-04-16, 3.3152, 0.7195, 89.167
2022-04-17, 3.099, 0.6726, 89.7229
2022-04-18, 0.349, 0.0757, 87.8252
2022-04-19, 1.9248, 0.4178, 89.5749
2022-04-20, 1.2392, 0.2689, 89.3968
2022-04-21, 0.6354, 0.1379, 89.3254
2022-04-22, 2.9024, 0.6299, 90.7173
2022-04-23, 0.7472, 0.1622, 89.9142
2022-04-24, -0.3047, -0.0214, 89.4182
2022-04-25, 2.876, 0.6242, 90.7012
2022-04-26, -0.5354, -0.0376, 89.0396
2022-04-27, -0.8298, -0.0582, 88.567
2022-04-28, -0.9083, -0.0637, 88.4171
2022-04-29, -2.8304, -0.1987, 87.8869
2022-04-30, -2.5693, -0.1803, 87.3449
2022-05-01, -2.4072, -0.1689, 87.0111
2022-05-02, -3.3815, -0.2373, 87.3196
2022-05-03, -1.825, -0.1281, 87.2146
2022-05-04, -1.5497, -0.1088, 87.0173
2022-05-05, -2.0347, -0.1428, 86.3824
2022-05-06, -1.8224, -0.1279, 86.0645
2022-05-07, -1.1307, -0.0794, 86.2143
2022-05-08, -0.3231, -0.0227, 86.6879
2022-05-09, -0.5238, -0.0368, 86.7958
2022-05-10, -0.1553, -0.0109, 87.0593
2022-05-11, 0.2846, 0.0618, 87.3018
2022-05-12, 1.5813, 0.3432, 87.9637
2022-05-13, 2.2548, 0.4894, 88.3193
2022-05-14, 2.5024, 0.5431, 88.7167
2022-05-15, 2.6604, 0.5774, 89.3484
2022-05-16, 2.7699, 0.6012, 89.5658
2022-05-17, 2.908, 0.6311, 89.9673
2022-05-18, 2.7621, 0.5995, 90.064
2022-05-19, 1.8927, 0.4108, 89.8564
2022-05-20, 1.8017, 0.391, 90.121
2022-05-21, 1.419, 0.308, 90.1357
2022-05-22, 0.5153, 0.1118, 89.8637
2022-05-23, 0.2557, 0.0555, 89.8215
2022-05-24, -0.4494, -0.0315, 89.5179
2022-05-25, 0.1658, 0.036, 90.2298
2022-05-26, -0.0411, -0.0029, 89.8154
2022-05-27, 1.1292, 0.2451, 91.2502
2022-05-28, 0.3776, 0.082, 90.5134
2022-05-29, -0.2433, -0.0171, 89.6204
2022-05-30, -0.7524, -0.0528, 89.0691
2022-05-31, -1.3427, -0.0942, 88.1751
2022-06-01, -2.9303, -0.2057, 87.2995
2022-06-02, -1.9784, -0.1389, 87.837
2022-06-03, -4.9152, -0.345, 86.3351
2022-06-04, -3.507, -0.2461, 87.0064
2022-06-05, -1.3723, -0.0963, 88.2481
2022-06-06, -2.0707, -0.1453, 86.9984
2022-06-07, 0.0488, 0.0106, 88.224
2022-06-08, -1.9402, -0.1362, 85.3593
2022-06-09, 0.4156, 0.0902, 88.2526
2022-06-10, 1.3867, 0.301, 87.7218
2022-06-11, 0.6229, 0.1352, 87.6292
2022-06-12, -1.0607, -0.0744, 87.1874
2022-06-13, 1.8197, 0.3949, 88.8181
2022-06-14, -0.3565, -0.025, 87.8674
2022-06-15, 3.4971, 0.759, 88.8564
2022-06-16, 0.47, 0.102, 88.7226
2022-06-17, 1.9452, 0.4222, 89.667
2022-06-18, 2.2714, 0.493, 89.9007
2022-06-19, 2.771, 0.6014, 89.9584
2022-06-20, 0.8252, 0.1791, 89.6433
2022-06-21, 2.3816, 0.5169, 90.249
2022-06-22, 0.5584, 0.1212, 89.4148
2022-06-23, 1.3938, 0.3025, 90.1164
2022-06-24, -0.0214, -0.0015, 89.6456
2022-06-25, 0.3127, 0.0679, 90.2134
2022-06-26, 0.7702, 0.1672, 90.7286
2022-06-27, 1.3184, 0.2861, 90.9617
2022-06-28, 0.3854, 0.0836, 90.6344
2022-06-29, 1.5694, 0.3406, 90.9842
2022-06-30, 0.7843, 0.1702, 90.9007
2022-07-01, -0.7792, -0.0547, 88.8663
2022-07-02, -1.5079, -0.1058, 88.7055
2022-07-03, -2.332, -0.1637, 88.3965
2022-07-04, -3.0928, -0.2171, 87.8689
2022-07-05, -2.9662, -0.2082, 87.6682
2022-07-06, -3.7942, -0.2663, 87.19
2022-07-07, -3.8935, -0.2733, 87.0072
2022-07-08, -1.0604, -0.0744, 87.806
2022-07-09, -1.696, -0.119, 87.0095
2022-07-10, -2.0687, -0.1452, 86.3279
2022-07-11, -1.5353, -0.1078, 86.3336
2022-07-12, -1.4338, -0.1006, 86.2344
2022-07-13, -0.9048, -0.0635, 86.2852
2022-07-14, -0.2938, -0.0206, 86.7134
2022-07-15, -1.2123, -0.0851, 86.5937
2022-07-16, -0.8675, -0.0609, 86.142
2022-07-17, 0.347, 0.0753, 86.6749
2022-07-18, 0.5892, 0.1279, 86.9228
2022-07-19, 0.4513, 0.0979, 86.6857
2022-07-20, 0.4739, 0.1029, 86.7592
2022-07-21, 0.2653, 0.0576, 86.9787
2022-07-22, 1.0522, 0.2284, 87.6459
2022-07-23, 2.4505, 0.5319, 88.5925
2022-07-24, 2.1206, 0.4602, 88.7955
2022-07-25, 2.1003, 0.4558, 89.023
2022-07-26, 2.6522, 0.5756, 89.3378
2022-07-27, 2.1106, 0.4581, 88.8698
2022-07-28, 1.9022, 0.4128, 88.8809
2022-07-29, 0.8903, 0.1932, 88.5363
2022-07-30, -0.5998, -0.0421, 87.9926
2022-07-31, -1.4593, -0.1024, 87.3361
2022-08-01, -2.3935, -0.168, 86.6295
2022-08-02, -3.1554, -0.2215, 86.1824
2022-08-03, -2.6746, -0.1877, 86.1952
2022-08-04, -3.3311, -0.2338, 85.5498
2022-08-05, -3.2113, -0.2254, 85.3249
2022-08-06, -3.1232, -0.2192, 84.8694
2022-08-07, -2.2189, -0.1557, 85.1172
2022-08-08, -1.0121, -0.071, 85.6174
2022-08-09, -0.213, -0.015, 85.9694
2022-08-10, -0.5916, -0.0415, 85.6036
2022-08-11, 0.4078, 0.0885, 85.9576
2022-08-12, 0.3982, 0.0864, 85.7231
2022-08-13, 1.4612, 0.3171, 86.3306
2022-08-14, 1.59, 0.3451, 86.7073
2022-08-15, 0.4569, 0.0992, 86.0742
2022-08-16, 0.6053, 0.1314, 86.5747
2022-08-17, 1.7521, 0.3803, 87.3557
2022-08-18, 0.8657, 0.1879, 86.8233
2022-08-19, 0.5485, 0.119, 86.2716
2022-08-20, -0.4014, -0.0282, 85.9292
2022-08-21, -1.7268, -0.1212, 84.9805
2022-08-22, -0.3198, -0.0224, 85.7545
2022-08-23, -1.6734, -0.1175, 84.9013
2022-08-24, -2.4871, -0.1746, 84.8687
2022-08-25, -1.2644, -0.0887, 85.5589
2022-08-26, 0.0774, 0.0168, 86.349
2022-08-27, -0.0642, -0.0045, 85.865
2022-08-28, 1.4397, 0.3125, 86.4202
2022-08-29, 0.2816, 0.0611, 86.0361
2022-08-30, 0.925, 0.2008, 85.8262
2022-08-31, 0.1114, 0.0242, 84.9801
2022-09-01, -0.8196, -0.0575, 84.7393
2022-09-02, -2.2024, -0.1546, 84.1466
2022-09-03, -1.3129, -0.0921, 84.5521
2022-09-04, -1.6717, -0.1173, 84.7485
2022-09-05, -1.2806, -0.0899, 84.7555
2022-09-06, -0.5239, -0.0368, 85.3023
2022-09-07, 0.9972, 0.2164, 85.9773
2022-09-08, 0.9296, 0.2018, 85.6689
2022-09-09, 1.8854, 0.4092, 86.032
2022-09-10, 1.2559, 0.2726, 85.8079
2022-09-11, 0.5057, 0.1097, 85.2542
2022-09-12, 0.8239, 0.1788, 85.5794
2022-09-13, 0.1017, 0.0221, 85.404
2022-09-14, -0.8559, -0.0601, 85.1214
2022-09-15, -0.0771, -0.0054, 85.5919
2022-09-16, -0.7739, -0.0543, 85.2581
2022-09-17, -1.2424, -0.0872, 84.5656
2022-09-18, -1.968, -0.1381, 83.2862
2022-09-19, -3.7254, -0.2615, 81.854
2022-09-20, -4.1764, -0.2931, 81.2276
2022-09-21, -3.9691, -0.2786, 81.1523
2022-09-22, -4.7706, -0.3348, 80.8213
2022-09-23, -4.0637, -0.2852, 81.1944
2022-09-24, -2.7091, -0.1901, 81.8565
2022-09-25, -0.5182, -0.0364, 82.7679
2022-09-26, 1.9909, 0.4321, 83.845
2022-09-27, 3.1947, 0.6934, 84.4222
2022-09-28, 3.3466, 0.7263, 84.4989
2022-09-29, 4.2564, 0.9238, 85.0777
2022-09-30, 4.6075, 1, 85.8019
2022-10-01, 2.2523, 0.4888, 84.1088
2022-10-02, 2.5284, 0.5488, 85.2963
2022-10-03, 2.329, 0.5055, 86.174
2022-10-04, 3.4299, 0.7444, 87.8522
2022-10-05, 4.242, 0.9207, 88.7409
2022-10-06, 4.0073, 0.8697, 89.0849
2022-10-07, 2.7816, 0.6037, 88.5835
2022-10-08, 3.8783, 0.8417, 87.9871
2022-10-09, 1.4688, 0.3188, 86.7652
2022-10-10, 2.5395, 0.5512, 88.7135
2022-10-11, -0.798, -0.056, 87.0542
2022-10-12, -2.3595, -0.1656, 86.3814
2022-10-13, -3.5543, -0.2495, 85.5306
2022-10-14, -2.9192, -0.2049, 85.6643
2022-10-15, -1.5742, -0.1105, 86.4129
2022-10-16, 0.2774, 0.0602, 87.0426
2022-10-17, -1.8171, -0.1275, 86.8963
2022-10-18, 0.1627, 0.0353, 87.2168
2022-10-19, 0.9081, 0.1971, 87.2895
2022-10-20, 1.9225, 0.4173, 87.4531
2022-10-21, 1.1202, 0.2431, 86.7845
2022-10-22, 0.0127, 0.0028, 86.4256
2022-10-23, -0.9184, -0.0645, 86.1242
2022-10-24, -1.211, -0.085, 85.6853
2022-10-25, -1.3568, -0.0952, 85.86
2022-10-26, -1.3794, -0.0968, 85.9101
2022-10-27, -1.0735, -0.0753, 86.3796
2022-10-28, 0.9756, 0.2117, 87.76
2022-10-29, 2.0131, 0.4369, 88.4387
2022-10-30, 3.081, 0.6687, 89.2052
2022-10-31, 3.3581, 0.7288, 89.0434
2022-11-01, 3.0003, 0.6512, 88.8603
2022-11-02, 3.342, 0.7253, 89.2521
2022-11-03, 2.3047, 0.5002, 88.6843
2022-11-04, -0.3124, -0.0219, 87.4476
2022-11-05, -2.4592, -0.1726, 85.9795
2022-11-06, -4.6833, -0.3287, 84.5218
2022-11-07, -4.3046, -0.3021, 84.7388
2022-11-08, -4.2394, -0.2975, 84.621
2022-11-09, -4.758, -0.3339, 84.4941
2022-11-10, -3.903, -0.2739, 84.7813
2022-11-11, -2.4967, -0.1752, 84.9509
2022-11-12, -0.3687, -0.0259, 85.6107
2022-11-13, 1.4888, 0.3231, 86.0107
2022-11-14, 1.6632, 0.361, 86.4021
2022-11-15, 2.2101, 0.4797, 86.8311
2022-11-16, 2.2198, 0.4818, 86.7139
2022-11-17, 1.4828, 0.3218, 86.264
2022-11-18, 1.5265, 0.3313, 86.4775
2022-11-19, 0.5034, 0.1093, 86.1142
2022-11-20, 0.2569, 0.0558, 86.2676
2022-11-21, -0.4784, -0.0336, 85.9237
2022-11-22, -1.425, -0.1, 85.4061
2022-11-23, -1.0384, -0.0729, 85.6755
2022-11-24, -2.2378, -0.1571, 84.0262
2022-11-25, -0.6188, -0.0434, 85.8586
2022-11-26, 0.4005, 0.0869, 86.5147
2022-11-27, -0.0637, -0.0045, 86.2039
2022-11-28, -0.42, -0.0295, 85.5037
2022-11-29, 0.5155, 0.1119, 85.9217
2022-11-30, 0.5539, 0.1202, 86.2293
2022-12-01, 1.149, 0.2494, 85.1752
2022-12-02, -0.3942, -0.0277, 85.4644
2022-12-03, -2.2635, -0.1589, 84.2511
2022-12-04, -1.6271, -0.1142, 84.5768
2022-12-05, -1.3469, -0.0945, 84.1567
2022-12-06, -2.1903, -0.1537, 83.7314
2022-12-07, -2.1194, -0.1488, 84.1099
2022-12-08, -0.7467, -0.0524, 84.4285
2022-12-09, -0.2897, -0.0203, 85.1747
2022-12-10, 1.012, 0.2196, 85.2632
2022-12-11, 0.9013, 0.1956, 85.4781
2022-12-12, 1.3531, 0.2937, 85.5099
2022-12-13, 2.1956, 0.4765, 85.927
2022-12-14, 2.1189, 0.4599, 86.2289
2022-12-15, 1.575, 0.3418, 86.0035
2022-12-16, 0.5218, 0.1132, 85.6964
2022-12-17, 0.5669, 0.123, 85.8301
2022-12-18, -0.2417, -0.017, 85.2364
2022-12-19, 1.1119, 0.2413, 86.6218
2022-12-20, 1.438, 0.3121, 87.365
2022-12-21, 0.7225, 0.1568, 86.9513
2022-12-22, 1.1113, 0.2412, 87.1148
2022-12-23, 0.9728, 0.2111, 86.6692
2022-12-24, -0.2243, -0.0157, 85.6058
2022-12-25, 0.5214, 0.1132, 85.7578
2022-12-26, -3.6824, -0.2584, 82.9394
2022-12-27, -3.1058, -0.218, 84.2592
2022-12-28, -2.7899, -0.1958, 84.1614
2022-12-29, -5.4309, -0.3812, 81.6838
2022-12-30, -6.128, -0.4301, 80.5412
2022-12-31, -14.2481, -1, 71.3578
2023-01-01, 4.1767, 0.9065, 89.9345
