Altersgruppe, Meldedatum, difference, trend, value
15-34, 2023-03-30, -0.3777, -0.3302, 0.97
15-34, 2023-03-29, -0.3884, -0.3395, 1.2
15-34, 2023-03-28, -0.4097, -0.3581, 1.38
15-34, 2023-03-27, -0.3405, -0.2977, 1.56
15-34, 2023-03-26, -0.3671, -0.3209, 1.59
15-34, 2023-03-25, -0.3831, -0.3349, 1.62
15-34, 2023-03-24, -0.5054, -0.4419, 1.69
15-34, 2023-03-23, -0.4629, -0.4047, 1.79
15-34, 2023-03-22, -0.3831, -0.3349, 1.86
15-34, 2023-03-21, -0.149, -0.1302, 2.05
15-34, 2023-03-20, -0.016, -0.014, 2.16
15-34, 2023-03-19, -0.0053, -0.0047, 2.19
15-34, 2023-03-18, 0.0426, 0.0279, 2.22
15-34, 2023-03-17, 0.1915, 0.1254, 2.35
15-34, 2023-03-16, 0.266, 0.1742, 2.47
15-34, 2023-03-15, 0.1915, 0.1254, 2.48
15-34, 2023-03-14, -0.0745, -0.0651, 2.32
15-34, 2023-03-13, -0.5906, -0.5163, 2.38
15-34, 2023-03-12, -0.6172, -0.5395, 2.37
15-34, 2023-03-11, -0.6438, -0.5628, 2.31
15-34, 2023-03-10, -0.8087, -0.707, 2.19
15-34, 2023-03-09, -0.9843, -0.8605, 2.17
15-34, 2023-03-08, -0.8991, -0.786, 2.22
15-34, 2023-03-07, -0.7555, -0.6605, 2.46
15-34, 2023-03-06, -0.1117, -0.0977, 2.87
15-34, 2023-03-05, -0.1011, -0.0884, 2.91
15-34, 2023-03-04, -0.1117, -0.0977, 2.94
15-34, 2023-03-03, 0.1436, 0.0941, 3.21
15-34, 2023-03-02, 0.4043, 0.2648, 3.4
15-34, 2023-03-01, 0.5852, 0.3833, 3.58
15-34, 2023-02-28, 0.681, 0.446, 3.67
15-34, 2023-02-27, 0.117, 0.0767, 3.35
15-34, 2023-02-26, 0.0532, 0.0348, 3.33
15-34, 2023-02-25, 0.0372, 0.0244, 3.34
15-34, 2023-02-24, -0.0266, -0.0233, 3.26
15-34, 2023-02-23, -0.1224, -0.107, 3.12
15-34, 2023-02-22, -0.1064, -0.093, 3.01
15-34, 2023-02-21, 0.0266, 0.0174, 2.92
15-34, 2023-02-20, 0.5959, 0.3902, 3.01
15-34, 2023-02-19, 0.6544, 0.4286, 3.05
15-34, 2023-02-18, 0.6863, 0.4495, 3.08
15-34, 2023-02-17, 0.4895, 0.3206, 3.05
15-34, 2023-02-16, 0.5374, 0.3519, 2.98
15-34, 2023-02-15, 0.3565, 0.2334, 2.87
15-34, 2023-02-14, 0.117, 0.0767, 2.63
15-34, 2023-02-13, -0.0319, -0.0279, 2.45
15-34, 2023-02-12, -0.0372, -0.0326, 2.4
15-34, 2023-02-11, -0.0266, -0.0233, 2.36
15-34, 2023-02-10, 0.1915, 0.1254, 2.4
15-34, 2023-02-09, 0.0106, 0.007, 2.35
15-34, 2023-02-08, 0.0372, 0.0244, 2.35
15-34, 2023-02-07, 0.2022, 0.1324, 2.43
15-34, 2023-02-06, 0.282, 0.1847, 2.4
15-34, 2023-02-05, 0.282, 0.1847, 2.4
15-34, 2023-02-04, 0.2926, 0.1916, 2.39
15-34, 2023-02-03, 0.1809, 0.1185, 2.2
15-34, 2023-02-02, 0.4097, 0.2683, 2.25
15-34, 2023-02-01, 0.4043, 0.2648, 2.14
15-34, 2023-01-31, 0.3511, 0.23, 2.02
15-34, 2023-01-30, 0.2394, 0.1568, 1.9
15-34, 2023-01-29, 0.2713, 0.1777, 1.9
15-34, 2023-01-28, 0.2713, 0.1777, 1.89
15-34, 2023-01-27, 0.2713, 0.1777, 1.89
15-34, 2023-01-26, 0.1011, 0.0662, 1.71
15-34, 2023-01-25, 0.0958, 0.0627, 1.68
15-34, 2023-01-24, -0.1011, -0.0884, 1.61
15-34, 2023-01-23, -0.2926, -0.2558, 1.62
15-34, 2023-01-22, -0.3139, -0.2744, 1.59
15-34, 2023-01-21, -0.3565, -0.3116, 1.6
15-34, 2023-01-20, -0.4203, -0.3674, 1.57
15-34, 2023-01-19, -0.4575, -0.4, 1.58
15-34, 2023-01-18, -0.564, -0.493, 1.62
15-34, 2023-01-17, -0.3831, -0.3349, 1.8
15-34, 2023-01-16, -0.2607, -0.2279, 1.94
15-34, 2023-01-15, -0.2713, -0.2372, 1.96
15-34, 2023-01-14, -0.282, -0.2465, 2
15-34, 2023-01-13, -0.282, -0.2465, 2.05
15-34, 2023-01-12, -0.2607, -0.2279, 2.23
15-34, 2023-01-11, -0.1436, -0.1256, 2.4
15-34, 2023-01-10, -0.3245, -0.2837, 2.48
15-34, 2023-01-09, 0.2447, 0.1603, 2.56
15-34, 2023-01-08, 0.2341, 0.1533, 2.6
15-34, 2023-01-07, 0.2447, 0.1603, 2.62
15-34, 2023-01-06, 0.3245, 0.2125, 2.72
15-34, 2023-01-05, 0.2554, 0.1672, 2.83
15-34, 2023-01-04, 0.2022, 0.1324, 2.96
15-34, 2023-01-03, 0.3192, 0.2091, 3.21
15-34, 2023-01-02, -0.947, -0.8279, 2.58
15-34, 2023-01-01, -0.9577, -0.8372, 2.59
15-34, 2022-12-31, -0.9896, -0.8651, 2.6
15-34, 2022-12-30, -0.9204, -0.8047, 2.66
15-34, 2022-12-29, -0.7289, -0.6372, 2.73
15-34, 2022-12-28, -0.7023, -0.614, 2.77
15-34, 2022-12-27, -0.4895, -0.4279, 2.77
15-34, 2022-12-26, 0.3458, 0.2265, 3.54
15-34, 2022-12-25, 0.3511, 0.23, 3.54
15-34, 2022-12-24, 0.3937, 0.2578, 3.59
15-34, 2022-12-23, 0.3192, 0.2091, 3.57
15-34, 2022-12-22, 0.2447, 0.1603, 3.48
15-34, 2022-12-21, 0.3724, 0.2439, 3.38
15-34, 2022-12-20, 0.2341, 0.1533, 3.24
15-34, 2022-12-19, 0.2341, 0.1533, 3.2
15-34, 2022-12-18, 0.2447, 0.1603, 3.2
