Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 27, , 25.9
2022-06-15, 4.4, gleichbleibend, 33, 0.1888, 30.3
2022-06-22, 3, gleichbleibend, 33, 0.1288, 33.3
2022-06-29, 6.1, gleichbleibend, 33, 0.2618, 39.4
2022-07-06, 15.1, gleichbleibend, 33, 0.6481, 54.5
2022-07-13, -6, gleichbleibend, 33, -0.2198, 48.5
2022-07-20, 18.2, gleichbleibend, 33, 0.7811, 66.7
2022-07-27, -27.3, gleichbleibend, 33, -1, 39.4
2022-08-03, -21.2, gleichbleibend, 33, -0.7766, 18.2
2022-08-10, 9.1, gleichbleibend, 33, 0.3906, 27.3
2022-08-17, 3, gleichbleibend, 33, 0.1288, 30.3
2022-08-24, 12.1, gleichbleibend, 33, 0.5193, 42.4
2022-08-31, 6.1, gleichbleibend, 33, 0.2618, 48.5
2022-09-07, 15.1, gleichbleibend, 33, 0.6481, 63.6
2022-09-14, -24.2, gleichbleibend, 33, -0.8864, 39.4
2022-09-21, -13.7, gleichbleibend, 35, -0.5018, 25.7
2022-09-28, 2.9, gleichbleibend, 35, 0.1245, 28.6
2022-10-05, 8.5, gleichbleibend, 35, 0.3648, 37.1
2022-10-12, 23.3, gleichbleibend, 48, 1, 60.4
2022-10-19, -9.4, gleichbleibend, 49, -0.3443, 51
2022-10-26, 3, gleichbleibend, 50, 0.1288, 54
2022-11-02, -5, gleichbleibend, 51, -0.1832, 49
2022-11-09, -7.8, gleichbleibend, 51, -0.2857, 41.2
2022-11-16, 10.7, gleichbleibend, 52, 0.4592, 51.9
2022-11-23, 2.8, gleichbleibend, 53, 0.1202, 54.7
2022-11-30, 5.7, gleichbleibend, 53, 0.2446, 60.4
2022-12-07, -17.8, gleichbleibend, 54, -0.652, 42.6
2022-12-14, -4.4, gleichbleibend, 55, -0.1612, 38.2
2022-12-21, 21.8, gleichbleibend, 55, 0.9356, 60
2022-12-28, -10, gleichbleibend, 56, -0.3663, 50
2023-01-04, -10.7, gleichbleibend, 56, -0.3919, 39.3
2023-01-11, -1.8, gleichbleibend, 56, -0.0659, 37.5
2023-01-18, 12.5, gleichbleibend, 56, 0.5365, 50
2023-01-25, 1.8, gleichbleibend, 56, 0.0773, 51.8
2023-02-01, -17.9, gleichbleibend, 56, -0.6557, 33.9
2023-02-08, -7.1, gleichbleibend, 56, -0.2601, 26.8
2023-02-15, , gleichbleibend, 56, , 26.8
2023-02-22, 21.4, gleichbleibend, 56, 0.9185, 48.2
2023-03-01, 2.7, gleichbleibend, 53, 0.1159, 50.9
2023-03-08, -1.9, gleichbleibend, 51, -0.0696, 49
2023-03-15, -17.2, gleichbleibend, 44, -0.63, 31.8
2023-03-22, 9.9, gleichbleibend, 12, 0.4249, 41.7
