Altersgruppe, Meldedatum, difference, trend, value
>=80, 2022-09-29, 15.3968, 0.3398, 64.4
>=80, 2022-09-28, 14.8405, 0.3276, 59.36
>=80, 2022-09-27, 10.39, 0.2293, 53.05
>=80, 2022-09-26, 7.3303, 0.1618, 45.52
>=80, 2022-09-25, 7.7066, 0.1701, 44.24
>=80, 2022-09-24, 7.8211, 0.1726, 43.02
>=80, 2022-09-23, 5.9067, 0.1304, 40.07
>=80, 2022-09-22, 3.9924, 0.0881, 37.5
>=80, 2022-09-21, 2.6343, 0.0581, 34.59
>=80, 2022-09-20, 1.9798, 0.0437, 32.53
>=80, 2022-09-19, 1.3253, 0.0293, 29.99
>=80, 2022-09-18, 1.2108, 0.0267, 29.55
>=80, 2022-09-17, 1.3417, 0.0296, 29.22
>=80, 2022-09-16, 0.2782, 0.0061, 28.65
>=80, 2022-09-15, 0.3927, 0.0087, 28.01
>=80, 2022-09-14, 0.4909, 0.0108, 27.72
>=80, 2022-09-13, 0.6708, 0.0148, 27.5
>=80, 2022-09-12, 0.1309, 0.0029, 26.74
>=80, 2022-09-11, 0.18, 0.004, 26.83
>=80, 2022-09-10, -0.0327, -0.0012, 26.82
>=80, 2022-09-09, 0.2782, 0.0061, 26.82
>=80, 2022-09-08, -1.0308, -0.0366, 26.36
>=80, 2022-09-07, -2.8307, -0.1006, 25.39
>=80, 2022-09-06, -3.0106, -0.107, 25.17
>=80, 2022-09-05, -3.8124, -0.1355, 25.84
>=80, 2022-09-04, -4.1233, -0.1466, 25.79
>=80, 2022-09-03, -4.336, -0.1542, 25.95
>=80, 2022-09-02, -4.7287, -0.1681, 26.33
>=80, 2022-09-01, -4.2378, -0.1507, 27.41
>=80, 2022-08-31, -3.4197, -0.1216, 29.32
>=80, 2022-08-30, -5.0068, -0.178, 30.53
>=80, 2022-08-29, -3.616, -0.1286, 32.25
>=80, 2022-08-28, -3.7306, -0.1326, 32.61
>=80, 2022-08-27, -3.4524, -0.1227, 32.84
>=80, 2022-08-26, -3.7633, -0.1338, 33.87
>=80, 2022-08-25, -2.8307, -0.1006, 35.62
>=80, 2022-08-24, -1.3417, -0.0477, 36.98
>=80, 2022-08-23, 1.6853, 0.0372, 39.6
>=80, 2022-08-22, -0.8017, -0.0285, 40.33
>=80, 2022-08-21, -0.8672, -0.0308, 40.51
>=80, 2022-08-20, -1.2599, -0.0448, 40.37
>=80, 2022-08-19, -0.7854, -0.0279, 42
>=80, 2022-08-18, -3.0106, -0.107, 41.85
>=80, 2022-08-17, -4.336, -0.1542, 41.72
>=80, 2022-08-16, -5.5959, -0.199, 41
>=80, 2022-08-15, -5.7104, -0.203, 42.67
>=80, 2022-08-14, -5.8086, -0.2065, 42.75
>=80, 2022-08-13, -5.9558, -0.2118, 43.16
>=80, 2022-08-12, -4.4505, -0.1582, 43.64
>=80, 2022-08-11, -3.976, -0.1414, 45.26
>=80, 2022-08-10, -4.0905, -0.1454, 46.37
>=80, 2022-08-09, -4.2869, -0.1524, 48.48
>=80, 2022-08-08, -5.1704, -0.1838, 50.22
>=80, 2022-08-07, -6.0704, -0.2158, 50.36
>=80, 2022-08-06, -6.4303, -0.2286, 50.58
>=80, 2022-08-05, -7.5921, -0.2699, 50.36
>=80, 2022-08-04, -8.6556, -0.3077, 51.56
>=80, 2022-08-03, -8.9665, -0.3188, 52.8
>=80, 2022-08-02, -5.8086, -0.2065, 55.63
>=80, 2022-08-01, -2.847, -0.1012, 60.47
>=80, 2022-07-31, -2.258, -0.0803, 61.6
>=80, 2022-07-30, -2.438, -0.0867, 62.09
>=80, 2022-07-29, -0.1963, -0.007, 65.22
>=80, 2022-07-28, 3.8124, 0.0841, 68.62
>=80, 2022-07-27, 5.5468, 0.1224, 71.49
>=80, 2022-07-26, 4.5487, 0.1004, 71.98
>=80, 2022-07-25, 4.4669, 0.0986, 71.11
>=80, 2022-07-24, 4.2869, 0.0946, 70.42
>=80, 2022-07-23, 4.6796, 0.1033, 70.54
>=80, 2022-07-22, 5.6613, 0.125, 70.19
>=80, 2022-07-21, 6.234, 0.1376, 67.66
>=80, 2022-07-20, 7.543, 0.1665, 66.41
>=80, 2022-07-19, 7.3793, 0.1629, 64.45
>=80, 2022-07-18, 8.2465, 0.182, 62.37
>=80, 2022-07-17, 9.0646, 0.2001, 62.73
>=80, 2022-07-16, 9.441, 0.2084, 62.39
>=80, 2022-07-15, 6.2667, 0.1383, 59.92
>=80, 2022-07-14, 5.2359, 0.1156, 57.37
>=80, 2022-07-13, 3.2561, 0.0719, 54.49
>=80, 2022-07-12, 1.9635, 0.0433, 52.06
>=80, 2022-07-11, 1.898, 0.0419, 47.73
>=80, 2022-07-10, 1.5217, 0.0336, 47.19
>=80, 2022-07-09, 1.4399, 0.0318, 46.71
>=80, 2022-07-08, 1.6689, 0.0368, 45.52
>=80, 2022-07-07, 1.1126, 0.0246, 44.33
>=80, 2022-07-06, 2.1925, 0.0484, 43.97
>=80, 2022-07-05, 2.7488, 0.0607, 43.11
>=80, 2022-07-04, 2.3398, 0.0516, 43.31
>=80, 2022-07-03, 2.5689, 0.0567, 43.34
>=80, 2022-07-02, 2.7816, 0.0614, 43.25
>=80, 2022-07-01, 2.3889, 0.0527, 43.43
>=80, 2022-06-30, 4.2542, 0.0939, 43.72
>=80, 2022-06-29, 4.745, 0.1047, 42.28
>=80, 2022-06-28, 5.3341, 0.1177, 41.05
>=80, 2022-06-27, 7.2812, 0.1607, 39.99
>=80, 2022-06-26, 8.0502, 0.1777, 39.66
>=80, 2022-06-25, 8.2956, 0.1831, 39.48
>=80, 2022-06-24, 9.4573, 0.2087, 38.7
>=80, 2022-06-23, 4.2705, 0.0943, 34.57
>=80, 2022-06-22, 2.667, 0.0589, 33.23
>=80, 2022-06-21, -0.7854, -0.0279, 31.32
>=80, 2022-06-20, 1.309, 0.0289, 27.62
>=80, 2022-06-19, 1.309, 0.0289, 26.92
>=80, 2022-06-18, 1.7017, 0.0376, 26.54
>=80, 2022-06-17, 1.0145, 0.0224, 24.67
>=80, 2022-06-16, 4.4178, 0.0975, 26.05
>=80, 2022-06-15, 6.234, 0.1376, 25.77
>=80, 2022-06-14, 9.6373, 0.2127, 27.95
>=80, 2022-06-13, 2.8797, 0.0636, 22.92
>=80, 2022-06-12, 2.8143, 0.0621, 22.69
>=80, 2022-06-11, 2.847, 0.0628, 22.22
>=80, 2022-06-10, 2.0944, 0.0462, 21.57
>=80, 2022-06-09, 2.4216, 0.0534, 20.22
>=80, 2022-06-08, 0.6381, 0.0141, 18.41
>=80, 2022-06-07, -1.0472, -0.0372, 14.68
>=80, 2022-06-06, 1.5871, 0.035, 17.26
>=80, 2022-06-05, 1.6035, 0.0354, 17.07
>=80, 2022-06-04, 1.5217, 0.0336, 17.03
>=80, 2022-06-03, 1.9307, 0.0426, 16.49
>=80, 2022-06-02, -2.7161, -0.0966, 14.48
>=80, 2022-06-01, -3.7142, -0.1321, 14.5
>=80, 2022-05-31, -5.1541, -0.1832, 13.99
>=80, 2022-05-30, -5.0559, -0.1798, 14.64
>=80, 2022-05-29, -5.2032, -0.185, 14.69
>=80, 2022-05-28, -5.5468, -0.1972, 15.09
>=80, 2022-05-27, -5.6122, -0.1995, 15.3
>=80, 2022-05-26, -3.1252, -0.1111, 18
>=80, 2022-05-25, -2.5689, -0.0913, 18.73
>=80, 2022-05-24, -3.0761, -0.1094, 20.24
>=80, 2022-05-23, -3.6488, -0.1297, 21.35
>=80, 2022-05-22, -3.796, -0.135, 21.65
>=80, 2022-05-21, -3.7142, -0.1321, 21.93
>=80, 2022-05-20, -3.9106, -0.139, 22.68
>=80, 2022-05-19, -2.9943, -0.1065, 23.94
>=80, 2022-05-18, -3.9924, -0.1419, 24.51
>=80, 2022-05-17, -3.0106, -0.107, 26.03
>=80, 2022-05-16, -2.7652, -0.0983, 27.29
>=80, 2022-05-15, -3.3052, -0.1175, 27.52
>=80, 2022-05-14, -3.8288, -0.1361, 27.8
>=80, 2022-05-13, -3.6488, -0.1297, 28.34
>=80, 2022-05-12, -3.9596, -0.1408, 28.88
>=80, 2022-05-11, -2.8961, -0.103, 30.52
>=80, 2022-05-10, -2.1434, -0.0762, 31.28
>=80, 2022-05-09, -1.7344, -0.0617, 32.35
>=80, 2022-05-08, -1.9471, -0.0692, 33.05
>=80, 2022-05-07, -1.7998, -0.064, 33.66
>=80, 2022-05-06, -2.8634, -0.1018, 34.36
>=80, 2022-05-05, -4.3196, -0.1536, 35.16
>=80, 2022-05-04, -5.694, -0.2024, 36.09
>=80, 2022-05-03, -8.5901, -0.3054, 36.83
>=80, 2022-05-02, -3.8451, -0.1367, 37.88
>=80, 2022-05-01, -2.9616, -0.1053, 38.16
>=80, 2022-04-30, -2.667, -0.0948, 38.55
>=80, 2022-04-29, 1.8162, 0.0401, 40.59
>=80, 2022-04-28, 4.3523, 0.0961, 43.02
>=80, 2022-04-27, 8.3611, 0.1845, 46.47
>=80, 2022-04-26, 12.8116, 0.2828, 51.26
>=80, 2022-04-25, 0.8508, 0.0188, 46.09
>=80, 2022-04-24, -0.1636, -0.0058, 46.09
>=80, 2022-04-23, -0.949, -0.0337, 46.75
>=80, 2022-04-22, -9.4573, -0.3362, 43.34
>=80, 2022-04-21, -9.7519, -0.3467, 43.65
>=80, 2022-04-20, -12.7461, -0.4532, 42.66
>=80, 2022-04-19, -14.006, -0.498, 40.43
>=80, 2022-04-18, -6.7085, -0.2385, 47.76
>=80, 2022-04-17, -6.054, -0.2152, 48.69
>=80, 2022-04-16, -5.6777, -0.2019, 49.36
>=80, 2022-04-15, 0.5563, 0.0123, 54.39
>=80, 2022-04-14, 0.4418, 0.0098, 54.94
>=80, 2022-04-13, -0.4745, -0.0169, 56.65
>=80, 2022-04-12, -0.4254, -0.0151, 57.5
>=80, 2022-04-11, -1.4235, -0.0506, 57.86
>=80, 2022-04-10, -1.9635, -0.0698, 57.79
>=80, 2022-04-09, -2.258, -0.0803, 58.04
>=80, 2022-04-08, -3.9433, -0.1402, 57.84
>=80, 2022-04-07, -4.1887, -0.1489, 59.08
>=80, 2022-04-06, -2.1271, -0.0756, 60.61
>=80, 2022-04-05, -3.0106, -0.107, 63.21
>=80, 2022-04-04, -0.9817, -0.0349, 64.88
>=80, 2022-04-03, -0.5072, -0.018, 66.37
>=80, 2022-04-02, -0.6545, -0.0233, 68.23
>=80, 2022-04-01, -0.1473, -0.0052, 71.45
>=80, 2022-03-31, -0.54, -0.0192, 72.5
>=80, 2022-03-30, -1.2272, -0.0436, 72.7
>=80, 2022-03-29, 0.5236, 0.0116, 73.63
>=80, 2022-03-28, -1.1126, -0.0396, 73.65
>=80, 2022-03-27, -1.2272, -0.0436, 73.19
>=80, 2022-03-26, -0.9817, -0.0349, 72.65
>=80, 2022-03-25, -0.1473, -0.0052, 72.99
>=80, 2022-03-24, 0.6381, 0.0141, 74.35
>=80, 2022-03-23, 0.9326, 0.0206, 75.35
>=80, 2022-03-22, 0.3272, 0.0072, 74.82
>=80, 2022-03-21, 3.0925, 0.0683, 74.38
>=80, 2022-03-20, 3.1579, 0.0697, 75.1
>=80, 2022-03-19, 4.0415, 0.0892, 75.46
>=80, 2022-03-18, 5.0886, 0.1123, 74.37
>=80, 2022-03-17, 4.9414, 0.1091, 73.4
>=80, 2022-03-16, 5.3995, 0.1192, 71.83
>=80, 2022-03-15, 6.9212, 0.1528, 69.74
>=80, 2022-03-14, 5.2523, 0.1159, 67.13
>=80, 2022-03-13, 4.8268, 0.1065, 66.05
>=80, 2022-03-12, 3.976, 0.0878, 65.11
>=80, 2022-03-11, 2.0453, 0.0451, 62.83
>=80, 2022-03-10, 1.3253, 0.0293, 60.52
>=80, 2022-03-09, 1.1617, 0.0256, 58.69
>=80, 2022-03-08, -0.2945, -0.0105, 56.79
>=80, 2022-03-07, 0.0164, 0.0004, 55.34
>=80, 2022-03-06, 0.5563, 0.0123, 55.53
>=80, 2022-03-05, 1.4399, 0.0318, 55.81
>=80, 2022-03-04, 2.3889, 0.0527, 56.37
>=80, 2022-03-03, 2.2253, 0.0491, 55.76
>=80, 2022-03-02, 1.2272, 0.0271, 55.81
>=80, 2022-03-01, -0.0654, -0.0023, 55.81
>=80, 2022-02-28, 0.3436, 0.0076, 56.58
>=80, 2022-02-27, 0.3927, 0.0087, 56.66
>=80, 2022-02-26, 0.3763, 0.0083, 56.3
>=80, 2022-02-25, 0.6708, 0.0148, 56.02
>=80, 2022-02-24, 1.6035, 0.0354, 57.07
>=80, 2022-02-23, 1.8326, 0.0404, 56.65
>=80, 2022-02-22, 3.2561, 0.0719, 57.81
>=80, 2022-02-21, 2.1598, 0.0477, 57.22
>=80, 2022-02-20, 1.9962, 0.0441, 56.66
>=80, 2022-02-19, 1.538, 0.0339, 56.58
>=80, 2022-02-18, 1.1126, 0.0246, 56.3
>=80, 2022-02-17, 0.8999, 0.0199, 55.26
>=80, 2022-02-16, 1.7017, 0.0376, 54.54
>=80, 2022-02-15, 2.4707, 0.0545, 53.41
>=80, 2022-02-14, 4.2214, 0.0932, 53.06
>=80, 2022-02-13, 4.6469, 0.1026, 53.34
>=80, 2022-02-12, 5.7758, 0.1275, 53.36
>=80, 2022-02-11, 6.1358, 0.1354, 52.36
>=80, 2022-02-10, 7.543, 0.1665, 52.21
>=80, 2022-02-09, 7.8538, 0.1733, 50.85
>=80, 2022-02-08, 6.5449, 0.1445, 48.73
>=80, 2022-02-07, 4.7941, 0.1058, 46.39
>=80, 2022-02-06, 4.9414, 0.1091, 45.14
>=80, 2022-02-05, 5.1214, 0.113, 43.72
>=80, 2022-02-04, 4.3196, 0.0953, 42.07
>=80, 2022-02-03, 2.7161, 0.0599, 38.66
>=80, 2022-02-02, 2.9452, 0.065, 36.41
>=80, 2022-02-01, 2.9288, 0.0646, 34.31
>=80, 2022-01-31, 3.0434, 0.0672, 33.53
>=80, 2022-01-30, 3.5015, 0.0773, 33.4
>=80, 2022-01-29, 3.2233, 0.0711, 32.76
>=80, 2022-01-28, 3.1579, 0.0697, 31.33
>=80, 2022-01-27, 3.1906, 0.0704, 29.89
>=80, 2022-01-26, 2.6016, 0.0574, 28.72
>=80, 2022-01-25, 2.1762, 0.048, 27
>=80, 2022-01-24, 2.1925, 0.0484, 25.77
>=80, 2022-01-23, 2.2907, 0.0506, 24.69
>=80, 2022-01-22, 2.2089, 0.0488, 23.79
>=80, 2022-01-21, 1.489, 0.0329, 22.43
>=80, 2022-01-20, 1.309, 0.0289, 21.5
>=80, 2022-01-19, 0.0982, 0.0022, 20.32
>=80, 2022-01-18, -0.5236, -0.0186, 19.37
>=80, 2022-01-17, -1.6853, -0.0599, 18.28
>=80, 2022-01-16, -2.4707, -0.0878, 18.01
>=80, 2022-01-15, -2.4216, -0.0861, 17.77
>=80, 2022-01-14, -1.7017, -0.0605, 17.61
>=80, 2022-01-13, -2.7325, -0.0971, 17.29
>=80, 2022-01-12, -2.4707, -0.0878, 17.92
>=80, 2022-01-11, -1.6035, -0.057, 19
>=80, 2022-01-10, -0.3763, -0.0134, 20.19
>=80, 2022-01-09, 0.0491, 0.0011, 20.85
>=80, 2022-01-08, -0.2618, -0.0093, 20.45
>=80, 2022-01-07, -0.8345, -0.0297, 20.32
>=80, 2022-01-06, -0.2127, -0.0076, 21.57
>=80, 2022-01-05, -0.4418, -0.0157, 22.11
>=80, 2022-01-04, -0.9981, -0.0355, 22.6
>=80, 2022-01-03, -1.3417, -0.0477, 22.3
>=80, 2022-01-02, -1.2763, -0.0454, 22.37
>=80, 2022-01-01, -2.2089, -0.0785, 22.86
>=80, 2021-12-31, -4.7287, -0.1681, 22.51
>=80, 2021-12-30, -5.8904, -0.2094, 22.79
>=80, 2021-12-29, -5.9558, -0.2118, 23.37
>=80, 2021-12-28, -6.9212, -0.2461, 24.27
>=80, 2021-12-27, -7.6084, -0.2705, 24.9
>=80, 2021-12-26, -7.5593, -0.2688, 25.28
