Altersgruppe, Meldedatum, value
15-34, 2022-11-09, 2.67
15-34, 2022-11-08, 2.75
15-34, 2022-11-07, 2.58
15-34, 2022-11-06, 2.62
15-34, 2022-11-05, 2.54
15-34, 2022-11-04, 2.46
15-34, 2022-11-03, 2.4
15-34, 2022-11-02, 2.35
15-34, 2022-11-01, 2.56
15-34, 2022-10-31, 2.89
15-34, 2022-10-30, 2.88
15-34, 2022-10-29, 2.94
15-34, 2022-10-28, 3.36
15-34, 2022-10-27, 3.51
15-34, 2022-10-26, 3.64
15-34, 2022-10-25, 3.91
15-34, 2022-10-24, 4.28
15-34, 2022-10-23, 4.38
15-34, 2022-10-22, 4.45
15-34, 2022-10-21, 4.37
15-34, 2022-10-20, 4.55
15-34, 2022-10-19, 4.8
15-34, 2022-10-18, 4.84
15-34, 2022-10-17, 4.92
15-34, 2022-10-16, 4.86
15-34, 2022-10-15, 4.87
15-34, 2022-10-14, 4.89
15-34, 2022-10-13, 4.93
15-34, 2022-10-12, 4.82
15-34, 2022-10-11, 5.09
15-34, 2022-10-10, 4.03
15-34, 2022-10-09, 4.03
15-34, 2022-10-08, 3.95
15-34, 2022-10-07, 3.75
15-34, 2022-10-06, 3.54
15-34, 2022-10-05, 3.32
15-34, 2022-10-04, 2.71
15-34, 2022-10-03, 3.44
15-34, 2022-10-02, 3.4
15-34, 2022-10-01, 3.36
15-34, 2022-09-30, 3.28
15-34, 2022-09-29, 3.08
15-34, 2022-09-28, 2.86
15-34, 2022-09-27, 2.75
15-34, 2022-09-26, 2.47
15-34, 2022-09-25, 2.45
15-34, 2022-09-24, 2.46
15-34, 2022-09-23, 2.27
15-34, 2022-09-22, 2.19
15-34, 2022-09-21, 2.11
15-34, 2022-09-20, 2.02
15-34, 2022-09-19, 1.84
15-34, 2022-09-18, 1.81
15-34, 2022-09-17, 1.8
15-34, 2022-09-16, 1.8
15-34, 2022-09-15, 1.7
15-34, 2022-09-14, 1.8
15-34, 2022-09-13, 1.76
15-34, 2022-09-12, 1.75
15-34, 2022-09-11, 1.79
15-34, 2022-09-10, 1.78
15-34, 2022-09-09, 1.84
15-34, 2022-09-08, 1.85
15-34, 2022-09-07, 1.71
15-34, 2022-09-06, 1.76
15-34, 2022-09-05, 1.77
15-34, 2022-09-04, 1.75
15-34, 2022-09-03, 1.77
15-34, 2022-09-02, 1.84
15-34, 2022-09-01, 1.94
15-34, 2022-08-31, 1.99
15-34, 2022-08-30, 2.04
15-34, 2022-08-29, 2.13
15-34, 2022-08-28, 2.13
15-34, 2022-08-27, 2.12
15-34, 2022-08-26, 2.1
15-34, 2022-08-25, 2.24
15-34, 2022-08-24, 2.33
15-34, 2022-08-23, 2.51
15-34, 2022-08-22, 2.54
15-34, 2022-08-21, 2.6
15-34, 2022-08-20, 2.64
15-34, 2022-08-19, 2.68
15-34, 2022-08-18, 2.62
15-34, 2022-08-17, 2.72
15-34, 2022-08-16, 2.6
15-34, 2022-08-15, 2.76
15-34, 2022-08-14, 2.8
15-34, 2022-08-13, 2.83
15-34, 2022-08-12, 2.96
15-34, 2022-08-11, 3.15
15-34, 2022-08-10, 3.27
15-34, 2022-08-09, 3.44
15-34, 2022-08-08, 3.58
15-34, 2022-08-07, 3.6
15-34, 2022-08-06, 3.55
15-34, 2022-08-05, 3.64
15-34, 2022-08-04, 3.59
15-34, 2022-08-03, 3.71
15-34, 2022-08-02, 3.78
15-34, 2022-08-01, 4.17
15-34, 2022-07-31, 4.16
15-34, 2022-07-30, 4.25
15-34, 2022-07-29, 4.29
15-34, 2022-07-28, 4.66
15-34, 2022-07-27, 4.78
15-34, 2022-07-26, 4.99
15-34, 2022-07-25, 4.8
15-34, 2022-07-24, 4.85
15-34, 2022-07-23, 4.85
15-34, 2022-07-22, 4.98
15-34, 2022-07-21, 4.8
15-34, 2022-07-20, 4.82
15-34, 2022-07-19, 4.63
15-34, 2022-07-18, 4.7
15-34, 2022-07-17, 4.66
15-34, 2022-07-16, 4.6
15-34, 2022-07-15, 4.46
15-34, 2022-07-14, 4.4
15-34, 2022-07-13, 4.28
15-34, 2022-07-12, 4.22
15-34, 2022-07-11, 3.97
15-34, 2022-07-10, 3.98
15-34, 2022-07-09, 4
15-34, 2022-07-08, 4.04
15-34, 2022-07-07, 4.05
15-34, 2022-07-06, 4.02
15-34, 2022-07-05, 4.15
15-34, 2022-07-04, 4.32
15-34, 2022-07-03, 4.28
15-34, 2022-07-02, 4.31
15-34, 2022-07-01, 4.37
15-34, 2022-06-30, 4.39
15-34, 2022-06-29, 4.4
15-34, 2022-06-28, 4.41
15-34, 2022-06-27, 4.16
15-34, 2022-06-26, 4.17
15-34, 2022-06-25, 4.06
15-34, 2022-06-24, 3.96
15-34, 2022-06-23, 3.49
15-34, 2022-06-22, 3.29
15-34, 2022-06-21, 3.03
15-34, 2022-06-20, 3.03
15-34, 2022-06-19, 3.02
15-34, 2022-06-18, 3.07
15-34, 2022-06-17, 2.85
15-34, 2022-06-16, 3.13
15-34, 2022-06-15, 3.11
15-34, 2022-06-14, 3.22
15-34, 2022-06-13, 2.47
15-34, 2022-06-12, 2.39
15-34, 2022-06-11, 2.33
15-34, 2022-06-10, 2.22
15-34, 2022-06-09, 2.1
15-34, 2022-06-08, 1.97
15-34, 2022-06-07, 1.59
15-34, 2022-06-06, 1.98
15-34, 2022-06-05, 1.97
15-34, 2022-06-04, 1.96
15-34, 2022-06-03, 2
15-34, 2022-06-02, 1.68
15-34, 2022-06-01, 1.53
15-34, 2022-05-31, 1.52
15-34, 2022-05-30, 1.44
15-34, 2022-05-29, 1.45
15-34, 2022-05-28, 1.46
15-34, 2022-05-27, 1.41
15-34, 2022-05-26, 1.59
15-34, 2022-05-25, 1.75
15-34, 2022-05-24, 1.86
15-34, 2022-05-23, 2.04
15-34, 2022-05-22, 2.05
15-34, 2022-05-21, 2.12
15-34, 2022-05-20, 2.18
15-34, 2022-05-19, 2.29
15-34, 2022-05-18, 2.3
15-34, 2022-05-17, 2.35
15-34, 2022-05-16, 2.38
15-34, 2022-05-15, 2.43
15-34, 2022-05-14, 2.43
15-34, 2022-05-13, 2.44
15-34, 2022-05-12, 2.53
15-34, 2022-05-11, 2.59
15-34, 2022-05-10, 2.55
15-34, 2022-05-09, 2.45
15-34, 2022-05-08, 2.48
15-34, 2022-05-07, 2.52
15-34, 2022-05-06, 2.65
15-34, 2022-05-05, 2.6
15-34, 2022-05-04, 2.67
15-34, 2022-05-03, 2.86
15-34, 2022-05-02, 3.25
15-34, 2022-05-01, 3.34
15-34, 2022-04-30, 3.37
15-34, 2022-04-29, 3.56
15-34, 2022-04-28, 3.89
15-34, 2022-04-27, 4.17
15-34, 2022-04-26, 4.61
15-34, 2022-04-25, 4.02
15-34, 2022-04-24, 3.99
15-34, 2022-04-23, 4.06
15-34, 2022-04-22, 3.7
15-34, 2022-04-21, 3.69
15-34, 2022-04-20, 3.54
15-34, 2022-04-19, 3.23
15-34, 2022-04-18, 3.93
15-34, 2022-04-17, 4.01
15-34, 2022-04-16, 4.05
15-34, 2022-04-15, 4.58
15-34, 2022-04-14, 4.54
15-34, 2022-04-13, 4.66
15-34, 2022-04-12, 4.75
15-34, 2022-04-11, 4.76
15-34, 2022-04-10, 4.74
15-34, 2022-04-09, 4.81
15-34, 2022-04-08, 4.67
15-34, 2022-04-07, 4.96
15-34, 2022-04-06, 5.25
15-34, 2022-04-05, 5.45
15-34, 2022-04-04, 5.51
15-34, 2022-04-03, 5.68
15-34, 2022-04-02, 5.8
15-34, 2022-04-01, 6.11
15-34, 2022-03-31, 6.2
15-34, 2022-03-30, 6.4
15-34, 2022-03-29, 6.65
15-34, 2022-03-28, 6.68
15-34, 2022-03-27, 6.62
15-34, 2022-03-26, 6.54
15-34, 2022-03-25, 6.49
15-34, 2022-03-24, 6.56
15-34, 2022-03-23, 6.44
15-34, 2022-03-22, 6.43
15-34, 2022-03-21, 6.63
15-34, 2022-03-20, 6.75
15-34, 2022-03-19, 7.02
15-34, 2022-03-18, 7.1
15-34, 2022-03-17, 7.2
15-34, 2022-03-16, 7.21
15-34, 2022-03-15, 7.27
15-34, 2022-03-14, 7.05
15-34, 2022-03-13, 6.99
15-34, 2022-03-12, 6.88
15-34, 2022-03-11, 6.95
15-34, 2022-03-10, 6.77
15-34, 2022-03-09, 6.77
15-34, 2022-03-08, 6.42
15-34, 2022-03-07, 6.27
15-34, 2022-03-06, 6.14
15-34, 2022-03-05, 6.04
15-34, 2022-03-04, 5.92
15-34, 2022-03-03, 5.88
15-34, 2022-03-02, 5.93
15-34, 2022-03-01, 6.05
15-34, 2022-02-28, 6.25
15-34, 2022-02-27, 6.33
15-34, 2022-02-26, 6.37
15-34, 2022-02-25, 6.44
15-34, 2022-02-24, 6.48
15-34, 2022-02-23, 6.46
15-34, 2022-02-22, 6.65
15-34, 2022-02-21, 6.8
15-34, 2022-02-20, 6.83
15-34, 2022-02-19, 6.85
15-34, 2022-02-18, 6.92
15-34, 2022-02-17, 7.12
15-34, 2022-02-16, 7.31
15-34, 2022-02-15, 7.47
15-34, 2022-02-14, 7.69
15-34, 2022-02-13, 7.77
15-34, 2022-02-12, 7.88
15-34, 2022-02-11, 8.21
15-34, 2022-02-10, 8.41
15-34, 2022-02-09, 8.46
15-34, 2022-02-08, 8.4
15-34, 2022-02-07, 8.19
15-34, 2022-02-06, 8.21
15-34, 2022-02-05, 8.44
15-34, 2022-02-04, 8.24
15-34, 2022-02-03, 7.95
15-34, 2022-02-02, 7.7
15-34, 2022-02-01, 7.73
15-34, 2022-01-31, 7.71
15-34, 2022-01-30, 7.86
15-34, 2022-01-29, 7.62
15-34, 2022-01-28, 7.57
15-34, 2022-01-27, 7.53
15-34, 2022-01-26, 7.5
15-34, 2022-01-25, 7.27
15-34, 2022-01-24, 7.01
15-34, 2022-01-23, 6.68
15-34, 2022-01-22, 6.52
15-34, 2022-01-21, 6.11
15-34, 2022-01-20, 5.75
15-34, 2022-01-19, 5.63
15-34, 2022-01-18, 5.32
15-34, 2022-01-17, 5.17
15-34, 2022-01-16, 5.18
15-34, 2022-01-15, 5.1
15-34, 2022-01-14, 5.19
15-34, 2022-01-13, 5.2
15-34, 2022-01-12, 4.99
15-34, 2022-01-11, 5.09
15-34, 2022-01-10, 4.99
15-34, 2022-01-09, 4.96
15-34, 2022-01-08, 4.88
15-34, 2022-01-07, 4.38
15-34, 2022-01-06, 4.17
15-34, 2022-01-05, 3.97
15-34, 2022-01-04, 3.65
15-34, 2022-01-03, 3.43
15-34, 2022-01-02, 3.35
15-34, 2022-01-01, 3.17
15-34, 2021-12-31, 3.06
15-34, 2021-12-30, 3
15-34, 2021-12-29, 2.87
15-34, 2021-12-28, 2.75
15-34, 2021-12-27, 2.72
15-34, 2021-12-26, 2.72
15-34, 2021-12-25, 2.89
15-34, 2021-12-24, 3.21
15-34, 2021-12-23, 3.31
15-34, 2021-12-22, 3.47
15-34, 2021-12-21, 3.55
15-34, 2021-12-20, 3.7
15-34, 2021-12-19, 3.68
15-34, 2021-12-18, 3.75
15-34, 2021-12-17, 3.7
15-34, 2021-12-16, 3.82
15-34, 2021-12-15, 4.03
15-34, 2021-12-14, 4.19
15-34, 2021-12-13, 4.23
15-34, 2021-12-12, 4.28
15-34, 2021-12-11, 4.34
15-34, 2021-12-10, 4.5
15-34, 2021-12-09, 4.52
15-34, 2021-12-08, 4.36
15-34, 2021-12-07, 4.34
15-34, 2021-12-06, 4.27
15-34, 2021-12-05, 4.33
15-34, 2021-12-04, 4.27
15-34, 2021-12-03, 4.24
15-34, 2021-12-02, 4.2
15-34, 2021-12-01, 4.19
15-34, 2021-11-30, 4.18
15-34, 2021-11-29, 4.2
15-34, 2021-11-28, 4.18
15-34, 2021-11-27, 4.15
15-34, 2021-11-26, 4.15
15-34, 2021-11-25, 4.09
15-34, 2021-11-24, 4.11
15-34, 2021-11-23, 4.25
15-34, 2021-11-22, 4.14
15-34, 2021-11-21, 4.14
15-34, 2021-11-20, 4.2
15-34, 2021-11-19, 4.12
15-34, 2021-11-18, 4.02
15-34, 2021-11-17, 3.94
15-34, 2021-11-16, 3.73
15-34, 2021-11-15, 3.73
15-34, 2021-11-14, 3.69
15-34, 2021-11-13, 3.61
15-34, 2021-11-12, 3.65
15-34, 2021-11-11, 3.61
15-34, 2021-11-10, 3.54
15-34, 2021-11-09, 3.31
15-34, 2021-11-08, 3.12
15-34, 2021-11-07, 3.04
15-34, 2021-11-06, 3.01
15-34, 2021-11-05, 2.83
15-34, 2021-11-04, 2.78
15-34, 2021-11-03, 2.78
15-34, 2021-11-02, 2.83
15-34, 2021-11-01, 2.92
15-34, 2021-10-31, 2.96
15-34, 2021-10-30, 2.94
15-34, 2021-10-29, 2.87
15-34, 2021-10-28, 2.88
15-34, 2021-10-27, 2.78
15-34, 2021-10-26, 2.79
15-34, 2021-10-25, 2.73
15-34, 2021-10-24, 2.61
15-34, 2021-10-23, 2.53
15-34, 2021-10-22, 2.51
15-34, 2021-10-21, 2.37
15-34, 2021-10-20, 2.26
15-34, 2021-10-19, 2.05
15-34, 2021-10-18, 2.03
15-34, 2021-10-17, 2.02
15-34, 2021-10-16, 2
15-34, 2021-10-15, 2
15-34, 2021-10-14, 1.86
15-34, 2021-10-13, 1.82
15-34, 2021-10-12, 1.78
15-34, 2021-10-11, 1.63
15-34, 2021-10-10, 1.67
15-34, 2021-10-09, 1.7
15-34, 2021-10-08, 1.64
15-34, 2021-10-07, 1.7
15-34, 2021-10-06, 1.72
15-34, 2021-10-05, 1.96
15-34, 2021-10-04, 2.04
15-34, 2021-10-03, 2.05
15-34, 2021-10-02, 1.98
15-34, 2021-10-01, 2.06
15-34, 2021-09-30, 2.17
15-34, 2021-09-29, 2.16
15-34, 2021-09-28, 2.08
15-34, 2021-09-27, 2.1
15-34, 2021-09-26, 2.11
15-34, 2021-09-25, 2.19
15-34, 2021-09-24, 2.25
15-34, 2021-09-23, 2.25
15-34, 2021-09-22, 2.32
15-34, 2021-09-21, 2.44
15-34, 2021-09-20, 2.52
15-34, 2021-09-19, 2.6
15-34, 2021-09-18, 2.69
15-34, 2021-09-17, 2.7
15-34, 2021-09-16, 2.84
15-34, 2021-09-15, 2.92
15-34, 2021-09-14, 3.05
15-34, 2021-09-13, 3.12
15-34, 2021-09-12, 3.09
15-34, 2021-09-11, 3.07
15-34, 2021-09-10, 3.13
15-34, 2021-09-09, 3.23
15-34, 2021-09-08, 3.35
15-34, 2021-09-07, 3.35
15-34, 2021-09-06, 3.34
15-34, 2021-09-05, 3.33
15-34, 2021-09-04, 3.41
15-34, 2021-09-03, 3.46
15-34, 2021-09-02, 3.35
15-34, 2021-09-01, 3.33
15-34, 2021-08-31, 3.38
15-34, 2021-08-30, 3.49
15-34, 2021-08-29, 3.59
15-34, 2021-08-28, 3.48
15-34, 2021-08-27, 3.37
15-34, 2021-08-26, 3.28
15-34, 2021-08-25, 3.21
15-34, 2021-08-24, 3.04
15-34, 2021-08-23, 2.84
15-34, 2021-08-22, 2.75
15-34, 2021-08-21, 2.71
15-34, 2021-08-20, 2.67
15-34, 2021-08-19, 2.6
15-34, 2021-08-18, 2.39
15-34, 2021-08-17, 2.17
15-34, 2021-08-16, 2.03
15-34, 2021-08-15, 1.96
15-34, 2021-08-14, 1.87
15-34, 2021-08-13, 1.71
15-34, 2021-08-12, 1.61
15-34, 2021-08-11, 1.49
15-34, 2021-08-10, 1.38
15-34, 2021-08-09, 1.38
15-34, 2021-08-08, 1.34
15-34, 2021-08-07, 1.26
15-34, 2021-08-06, 1.21
15-34, 2021-08-05, 1.05
15-34, 2021-08-04, 1.05
15-34, 2021-08-03, 1.05
15-34, 2021-08-02, 0.93
15-34, 2021-08-01, 0.91
15-34, 2021-07-31, 0.93
15-34, 2021-07-30, 0.9
15-34, 2021-07-29, 0.92
15-34, 2021-07-28, 0.88
15-34, 2021-07-27, 0.82
15-34, 2021-07-26, 0.87
15-34, 2021-07-25, 0.89
15-34, 2021-07-24, 0.85
15-34, 2021-07-23, 0.8
15-34, 2021-07-22, 0.76
15-34, 2021-07-21, 0.68
15-34, 2021-07-20, 0.63
15-34, 2021-07-19, 0.54
15-34, 2021-07-18, 0.51
15-34, 2021-07-17, 0.5
15-34, 2021-07-16, 0.46
15-34, 2021-07-15, 0.43
15-34, 2021-07-14, 0.43
15-34, 2021-07-13, 0.41
15-34, 2021-07-12, 0.4
15-34, 2021-07-11, 0.4
15-34, 2021-07-10, 0.38
15-34, 2021-07-09, 0.4
15-34, 2021-07-08, 0.43
15-34, 2021-07-07, 0.39
15-34, 2021-07-06, 0.37
15-34, 2021-07-05, 0.35
15-34, 2021-07-04, 0.34
15-34, 2021-07-03, 0.35
15-34, 2021-07-02, 0.32
15-34, 2021-07-01, 0.32
15-34, 2021-06-30, 0.39
15-34, 2021-06-29, 0.41
15-34, 2021-06-28, 0.47
15-34, 2021-06-27, 0.48
15-34, 2021-06-26, 0.51
15-34, 2021-06-25, 0.53
15-34, 2021-06-24, 0.55
15-34, 2021-06-23, 0.52
15-34, 2021-06-22, 0.49
15-34, 2021-06-21, 0.46
15-34, 2021-06-20, 0.47
15-34, 2021-06-19, 0.46
15-34, 2021-06-18, 0.49
15-34, 2021-06-17, 0.55
15-34, 2021-06-16, 0.56
15-34, 2021-06-15, 0.61
15-34, 2021-06-14, 0.65
15-34, 2021-06-13, 0.65
15-34, 2021-06-12, 0.72
15-34, 2021-06-11, 0.68
15-34, 2021-06-10, 0.64
15-34, 2021-06-09, 0.71
15-34, 2021-06-08, 0.79
15-34, 2021-06-07, 0.82
15-34, 2021-06-06, 0.83
15-34, 2021-06-05, 0.82
15-34, 2021-06-04, 0.95
15-34, 2021-06-03, 1.02
15-34, 2021-06-02, 1.17
15-34, 2021-06-01, 1.19
15-34, 2021-05-31, 1.14
15-34, 2021-05-30, 1.19
15-34, 2021-05-29, 1.24
15-34, 2021-05-28, 1.3
15-34, 2021-05-27, 1.39
15-34, 2021-05-26, 1.46
15-34, 2021-05-25, 1.72
15-34, 2021-05-24, 1.92
15-34, 2021-05-23, 2.09
15-34, 2021-05-22, 2.18
15-34, 2021-05-21, 2.22
15-34, 2021-05-20, 2.29
15-34, 2021-05-19, 2.34
15-34, 2021-05-18, 2.35
15-34, 2021-05-17, 2.45
15-34, 2021-05-16, 2.42
15-34, 2021-05-15, 2.49
15-34, 2021-05-14, 2.62
15-34, 2021-05-13, 2.75
15-34, 2021-05-12, 2.81
15-34, 2021-05-11, 2.9
15-34, 2021-05-10, 3
15-34, 2021-05-09, 3.02
15-34, 2021-05-08, 3.14
15-34, 2021-05-07, 3.28
15-34, 2021-05-06, 3.38
15-34, 2021-05-05, 3.49
15-34, 2021-05-04, 3.52
15-34, 2021-05-03, 3.48
15-34, 2021-05-02, 3.51
15-34, 2021-05-01, 3.65
15-34, 2021-04-30, 3.78
15-34, 2021-04-29, 3.92
15-34, 2021-04-28, 4.01
15-34, 2021-04-27, 4.16
15-34, 2021-04-26, 4.28
15-34, 2021-04-25, 4.3
15-34, 2021-04-24, 4.13
15-34, 2021-04-23, 4.11
15-34, 2021-04-22, 4.04
15-34, 2021-04-21, 4.08
15-34, 2021-04-20, 4.11
15-34, 2021-04-19, 4.1
15-34, 2021-04-18, 4.24
15-34, 2021-04-17, 4.31
15-34, 2021-04-16, 4.38
15-34, 2021-04-15, 4.46
15-34, 2021-04-14, 4.41
15-34, 2021-04-13, 4.18
15-34, 2021-04-12, 4.03
15-34, 2021-04-11, 3.87
15-34, 2021-04-10, 3.78
15-34, 2021-04-09, 3.43
15-34, 2021-04-08, 3.3
15-34, 2021-04-07, 3.21
15-34, 2021-04-06, 3.25
15-34, 2021-04-05, 3.34
15-34, 2021-04-04, 3.33
15-34, 2021-04-03, 3.37
15-34, 2021-04-02, 3.48
15-34, 2021-04-01, 3.46
15-34, 2021-03-31, 3.51
15-34, 2021-03-30, 3.45
15-34, 2021-03-29, 3.34
15-34, 2021-03-28, 3.26
15-34, 2021-03-27, 3.2
15-34, 2021-03-26, 3.08
15-34, 2021-03-25, 2.88
15-34, 2021-03-24, 2.73
15-34, 2021-03-23, 2.63
15-34, 2021-03-22, 2.6
15-34, 2021-03-21, 2.58
15-34, 2021-03-20, 2.52
15-34, 2021-03-19, 2.46
15-34, 2021-03-18, 2.52
15-34, 2021-03-17, 2.37
15-34, 2021-03-16, 2.33
15-34, 2021-03-15, 2.18
15-34, 2021-03-14, 2.08
15-34, 2021-03-13, 2.01
15-34, 2021-03-12, 2.07
15-34, 2021-03-11, 1.96
15-34, 2021-03-10, 1.94
15-34, 2021-03-09, 1.88
15-34, 2021-03-08, 1.89
15-34, 2021-03-07, 1.91
15-34, 2021-03-06, 1.88
15-34, 2021-03-05, 1.75
15-34, 2021-03-04, 1.75
15-34, 2021-03-03, 1.75
15-34, 2021-03-02, 1.75
15-34, 2021-03-01, 1.75
15-34, 2021-02-28, 1.76
15-34, 2021-02-27, 1.76
15-34, 2021-02-26, 1.79
15-34, 2021-02-25, 1.76
15-34, 2021-02-24, 1.7
15-34, 2021-02-23, 1.63
15-34, 2021-02-22, 1.64
15-34, 2021-02-21, 1.66
15-34, 2021-02-20, 1.63
15-34, 2021-02-19, 1.63
15-34, 2021-02-18, 1.53
15-34, 2021-02-17, 1.57
15-34, 2021-02-16, 1.6
15-34, 2021-02-15, 1.63
15-34, 2021-02-14, 1.64
15-34, 2021-02-13, 1.62
15-34, 2021-02-12, 1.71
15-34, 2021-02-11, 1.82
15-34, 2021-02-10, 1.86
15-34, 2021-02-09, 1.98
15-34, 2021-02-08, 1.9
15-34, 2021-02-07, 1.86
15-34, 2021-02-06, 1.88
15-34, 2021-02-05, 1.93
15-34, 2021-02-04, 2.02
15-34, 2021-02-03, 2
15-34, 2021-02-02, 2.01
15-34, 2021-02-01, 2.16
15-34, 2021-01-31, 2.22
15-34, 2021-01-30, 2.28
15-34, 2021-01-29, 2.17
15-34, 2021-01-28, 2.15
15-34, 2021-01-27, 2.21
15-34, 2021-01-26, 2.27
15-34, 2021-01-25, 2.21
15-34, 2021-01-24, 2.27
15-34, 2021-01-23, 2.31
15-34, 2021-01-22, 2.51
15-34, 2021-01-21, 2.54
15-34, 2021-01-20, 2.62
15-34, 2021-01-19, 2.67
15-34, 2021-01-18, 2.86
15-34, 2021-01-17, 2.83
15-34, 2021-01-16, 2.89
15-34, 2021-01-15, 2.85
15-34, 2021-01-14, 2.98
15-34, 2021-01-13, 3.09
15-34, 2021-01-12, 3.08
15-34, 2021-01-11, 3.17
15-34, 2021-01-10, 3.3
15-34, 2021-01-09, 3.23
15-34, 2021-01-08, 3.01
15-34, 2021-01-07, 2.91
15-34, 2021-01-06, 2.87
15-34, 2021-01-05, 3.25
15-34, 2021-01-04, 3.28
15-34, 2021-01-03, 3.26
15-34, 2021-01-02, 3.34
15-34, 2021-01-01, 3.42
15-34, 2020-12-31, 3.44
15-34, 2020-12-30, 3.54
15-34, 2020-12-29, 3.27
15-34, 2020-12-28, 3.13
15-34, 2020-12-27, 3.15
15-34, 2020-12-26, 3.15
15-34, 2020-12-25, 3.55
15-34, 2020-12-24, 3.72
15-34, 2020-12-23, 3.72
15-34, 2020-12-22, 3.76
15-34, 2020-12-21, 3.85
15-34, 2020-12-20, 3.81
15-34, 2020-12-19, 3.83
15-34, 2020-12-18, 3.7
15-34, 2020-12-17, 3.68
15-34, 2020-12-16, 3.8
15-34, 2020-12-15, 3.69
15-34, 2020-12-14, 3.61
15-34, 2020-12-13, 3.61
15-34, 2020-12-12, 3.61
15-34, 2020-12-11, 3.56
15-34, 2020-12-10, 3.5
15-34, 2020-12-09, 3.21
15-34, 2020-12-08, 3.29
15-34, 2020-12-07, 3.25
15-34, 2020-12-06, 3.19
15-34, 2020-12-05, 3.23
15-34, 2020-12-04, 3.14
15-34, 2020-12-03, 3.02
15-34, 2020-12-02, 3.06
15-34, 2020-12-01, 2.99
15-34, 2020-11-30, 3.04
15-34, 2020-11-29, 3.06
15-34, 2020-11-28, 3.03
15-34, 2020-11-27, 3.03
15-34, 2020-11-26, 3.18
15-34, 2020-11-25, 3.18
15-34, 2020-11-24, 3.2
15-34, 2020-11-23, 3.26
15-34, 2020-11-22, 3.28
15-34, 2020-11-21, 3.29
15-34, 2020-11-20, 3.37
15-34, 2020-11-19, 3.33
15-34, 2020-11-18, 3.31
15-34, 2020-11-17, 3.26
15-34, 2020-11-16, 3.11
15-34, 2020-11-15, 3.19
15-34, 2020-11-14, 3.09
15-34, 2020-11-13, 3.08
15-34, 2020-11-12, 3.1
15-34, 2020-11-11, 3.12
15-34, 2020-11-10, 3.11
15-34, 2020-11-09, 3.21
15-34, 2020-11-08, 3.15
15-34, 2020-11-07, 3.27
15-34, 2020-11-06, 3.17
15-34, 2020-11-05, 3.01
15-34, 2020-11-04, 3.05
15-34, 2020-11-03, 3.09
15-34, 2020-11-02, 2.96
15-34, 2020-11-01, 2.92
15-34, 2020-10-31, 2.86
15-34, 2020-10-30, 2.83
15-34, 2020-10-29, 2.86
15-34, 2020-10-28, 2.68
15-34, 2020-10-27, 2.37
15-34, 2020-10-26, 2.3
15-34, 2020-10-25, 2.26
15-34, 2020-10-24, 2.11
15-34, 2020-10-23, 1.95
15-34, 2020-10-22, 1.76
15-34, 2020-10-21, 1.56
15-34, 2020-10-20, 1.56
15-34, 2020-10-19, 1.46
15-34, 2020-10-18, 1.32
15-34, 2020-10-17, 1.29
15-34, 2020-10-16, 1.24
15-34, 2020-10-15, 1.19
15-34, 2020-10-14, 1.17
15-34, 2020-10-13, 1.14
15-34, 2020-10-12, 1.09
15-34, 2020-10-11, 1.1
