Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 19, , 5.3
2022-06-15, -5.3, fallend, 24, -0.2208, 
2022-06-22, 8, fallend, 25, 0.2, 8
2022-06-29, , fallend, 25, , 8
2022-07-06, , fallend, 25, , 8
2022-07-13, 12, fallend, 25, 0.3, 20
2022-07-20, -4, fallend, 25, -0.1667, 16
2022-07-27, 40, fallend, 25, 1, 56
2022-08-03, 24, fallend, 25, 0.6, 80
2022-08-10, 4, fallend, 25, 0.1, 84
2022-08-17, -16, fallend, 25, -0.6667, 68
2022-08-24, -12, fallend, 25, -0.5, 56
2022-08-31, -24, fallend, 25, -1, 32
2022-09-07, -12, fallend, 25, -0.5, 20
2022-09-14, -4, fallend, 25, -0.1667, 16
2022-09-21, -16, fallend, 25, -0.6667, 
2022-09-28, , fallend, 25, , 
2022-10-05, 8, fallend, 25, 0.2, 8
2022-10-12, 5.2, fallend, 38, 0.13, 13.2
2022-10-19, 15, fallend, 39, 0.375, 28.2
2022-10-26, 27.9, fallend, 41, 0.6975, 56.1
2022-11-02, -12.2, fallend, 41, -0.5083, 43.9
2022-11-09, 4.9, fallend, 41, 0.1225, 48.8
2022-11-16, -9.8, fallend, 41, -0.4083, 39
2022-11-23, -17, fallend, 41, -0.7083, 22
2022-11-30, -12.2, fallend, 41, -0.5083, 9.8
2022-12-07, -7.3, fallend, 40, -0.3042, 2.5
2022-12-14, 0.3, fallend, 36, 0.0075, 2.8
2022-12-21, 0.3, fallend, 32, 0.0075, 3.1
2022-12-28, 9.4, fallend, 24, 0.235, 12.5
2023-01-04, 5.7, fallend, 11, 0.1425, 18.2
