Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 19, , 68.4
2022-06-15, 2.4, trend, 24, 0.075, 70.8
2022-06-22, 1.2, trend, 25, 0.0375, 72
2022-06-29, -8, trend, 25, -0.3077, 64
2022-07-06, -20, trend, 25, -0.7692, 44
2022-07-13, -12, trend, 25, -0.4615, 32
2022-07-20, -8, trend, 25, -0.3077, 24
2022-07-27, -24, trend, 25, -0.9231, 
2022-08-03, , trend, 25, , 
2022-08-10, , trend, 25, , 
2022-08-17, 4, trend, 25, 0.125, 4
2022-08-24, 12, trend, 25, 0.375, 16
2022-08-31, 4, trend, 25, 0.125, 20
2022-09-07, , trend, 25, , 20
2022-09-14, 32, trend, 25, 1, 52
2022-09-21, 28, trend, 25, 0.875, 80
2022-09-28, , trend, 25, , 80
2022-10-05, -20, trend, 25, -0.7692, 60
2022-10-12, -7.4, trend, 38, -0.2846, 52.6
2022-10-19, -19.3, trend, 39, -0.7423, 33.3
2022-10-26, -26, trend, 41, -1, 7.3
2022-11-02, 9.8, trend, 41, 0.3062, 17.1
2022-11-09, -4.9, trend, 41, -0.1885, 12.2
2022-11-16, -4.9, trend, 41, -0.1885, 7.3
2022-11-23, 4.9, trend, 41, 0.1531, 12.2
2022-11-30, 12.2, trend, 41, 0.3812, 24.4
2022-12-07, 25.6, trend, 40, 0.8, 50
2022-12-14, , trend, 36, , 50
2022-12-21, -12.5, trend, 32, -0.4808, 37.5
2022-12-28, 4.2, trend, 24, 0.1313, 41.7
2023-01-04, -5.3, trend, 11, -0.2038, 36.4
