Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 27, , 7.4
2022-06-15, -4.4, fallend, 33, -0.176, 3
2022-06-22, 3.1, fallend, 33, 0.0731, 6.1
2022-06-29, 3, fallend, 33, 0.0708, 9.1
2022-07-06, -6.1, fallend, 33, -0.244, 3
2022-07-13, 18.2, fallend, 33, 0.4292, 21.2
2022-07-20, -6, fallend, 33, -0.24, 15.2
2022-07-27, 42.4, fallend, 33, 1, 57.6
2022-08-03, 24.2, fallend, 33, 0.5708, 81.8
2022-08-10, -9.1, fallend, 33, -0.364, 72.7
2022-08-17, -12.1, fallend, 33, -0.484, 60.6
2022-08-24, -15.1, fallend, 33, -0.604, 45.5
2022-08-31, -18.2, fallend, 33, -0.728, 27.3
2022-09-07, -21.2, fallend, 33, -0.848, 6.1
2022-09-14, 12.1, fallend, 33, 0.2854, 18.2
2022-09-21, -15.3, fallend, 35, -0.612, 2.9
2022-09-28, -2.9, fallend, 35, -0.116, 
2022-10-05, 8.6, fallend, 35, 0.2028, 8.6
2022-10-12, -0.3, fallend, 48, -0.012, 8.3
2022-10-19, 14.1, fallend, 49, 0.3325, 22.4
2022-10-26, 17.6, fallend, 50, 0.4151, 40
2022-11-02, 9, fallend, 51, 0.2123, 49
2022-11-09, -5.9, fallend, 51, -0.236, 43.1
2022-11-16, -10.4, fallend, 52, -0.416, 32.7
2022-11-23, -6.3, fallend, 53, -0.252, 26.4
2022-11-30, -18.9, fallend, 53, -0.756, 7.5
2022-12-07, -1.9, fallend, 54, -0.076, 5.6
2022-12-14, -3.8, fallend, 55, -0.152, 1.8
2022-12-21, 3.7, fallend, 55, 0.0873, 5.5
2022-12-28, 26.6, fallend, 56, 0.6274, 32.1
2023-01-04, 21.5, fallend, 56, 0.5071, 53.6
2023-01-11, 5.3, fallend, 56, 0.125, 58.9
2023-01-18, -25, fallend, 56, -1, 33.9
2023-01-25, -25, fallend, 56, -1, 8.9
2023-02-01, -5.3, fallend, 56, -0.212, 3.6
2023-02-08, 5.3, fallend, 56, 0.125, 8.9
2023-02-15, , fallend, 56, , 8.9
2023-02-22, , fallend, 56, , 8.9
2023-03-01, 6.2, fallend, 53, 0.1462, 15.1
2023-03-08, 2.5, fallend, 51, 0.059, 17.6
2023-03-15, 23.3, fallend, 44, 0.5495, 40.9
2023-03-22, 9.1, fallend, 12, 0.2146, 50
