Altersgruppe, Meldedatum, value
5-14, 2022-07-25, 1.82
5-14, 2022-07-24, 1.78
5-14, 2022-07-23, 1.78
5-14, 2022-07-22, 1.81
5-14, 2022-07-21, 1.78
5-14, 2022-07-20, 1.76
5-14, 2022-07-19, 1.77
5-14, 2022-07-18, 1.8
5-14, 2022-07-17, 1.86
5-14, 2022-07-16, 1.86
5-14, 2022-07-15, 1.86
5-14, 2022-07-14, 1.82
5-14, 2022-07-13, 1.91
5-14, 2022-07-12, 1.89
5-14, 2022-07-11, 1.95
5-14, 2022-07-10, 1.91
5-14, 2022-07-09, 1.9
5-14, 2022-07-08, 1.86
5-14, 2022-07-07, 1.77
5-14, 2022-07-06, 1.66
5-14, 2022-07-05, 1.61
5-14, 2022-07-04, 1.52
5-14, 2022-07-03, 1.53
5-14, 2022-07-02, 1.57
5-14, 2022-07-01, 1.56
5-14, 2022-06-30, 1.6
5-14, 2022-06-29, 1.61
5-14, 2022-06-28, 1.56
5-14, 2022-06-27, 1.48
5-14, 2022-06-26, 1.42
5-14, 2022-06-25, 1.43
5-14, 2022-06-24, 1.45
5-14, 2022-06-23, 1.34
5-14, 2022-06-22, 1.18
5-14, 2022-06-21, 1.21
5-14, 2022-06-20, 1.17
5-14, 2022-06-19, 1.18
5-14, 2022-06-18, 1.09
5-14, 2022-06-17, 0.97
5-14, 2022-06-16, 0.98
5-14, 2022-06-15, 1.02
5-14, 2022-06-14, 1.01
5-14, 2022-06-13, 0.76
5-14, 2022-06-12, 0.72
5-14, 2022-06-11, 0.72
5-14, 2022-06-10, 0.79
5-14, 2022-06-09, 0.79
5-14, 2022-06-08, 0.75
5-14, 2022-06-07, 0.55
5-14, 2022-06-06, 0.71
5-14, 2022-06-05, 0.73
5-14, 2022-06-04, 0.76
5-14, 2022-06-03, 0.71
5-14, 2022-06-02, 0.59
5-14, 2022-06-01, 0.66
5-14, 2022-05-31, 0.72
5-14, 2022-05-30, 0.72
5-14, 2022-05-29, 0.68
5-14, 2022-05-28, 0.71
5-14, 2022-05-27, 0.67
5-14, 2022-05-26, 0.79
5-14, 2022-05-25, 0.89
5-14, 2022-05-24, 1.07
5-14, 2022-05-23, 1.22
5-14, 2022-05-22, 1.28
5-14, 2022-05-21, 1.27
5-14, 2022-05-20, 1.42
5-14, 2022-05-19, 1.49
5-14, 2022-05-18, 1.55
5-14, 2022-05-17, 1.56
5-14, 2022-05-16, 1.61
5-14, 2022-05-15, 1.6
5-14, 2022-05-14, 1.66
5-14, 2022-05-13, 1.64
5-14, 2022-05-12, 1.59
5-14, 2022-05-11, 1.47
5-14, 2022-05-10, 1.44
5-14, 2022-05-09, 1.36
5-14, 2022-05-08, 1.42
5-14, 2022-05-07, 1.42
5-14, 2022-05-06, 1.49
5-14, 2022-05-05, 1.59
5-14, 2022-05-04, 1.56
5-14, 2022-05-03, 1.51
5-14, 2022-05-02, 1.47
5-14, 2022-05-01, 1.45
5-14, 2022-04-30, 1.42
5-14, 2022-04-29, 1.38
5-14, 2022-04-28, 1.32
5-14, 2022-04-27, 1.52
5-14, 2022-04-26, 1.6
5-14, 2022-04-25, 1.45
5-14, 2022-04-24, 1.43
5-14, 2022-04-23, 1.47
5-14, 2022-04-22, 1.36
5-14, 2022-04-21, 1.44
5-14, 2022-04-20, 1.34
5-14, 2022-04-19, 1.44
5-14, 2022-04-18, 1.73
5-14, 2022-04-17, 1.81
5-14, 2022-04-16, 1.93
5-14, 2022-04-15, 2.32
5-14, 2022-04-14, 2.33
5-14, 2022-04-13, 2.46
5-14, 2022-04-12, 2.57
5-14, 2022-04-11, 2.66
5-14, 2022-04-10, 2.65
5-14, 2022-04-09, 2.56
5-14, 2022-04-08, 2.38
5-14, 2022-04-07, 2.59
5-14, 2022-04-06, 2.74
5-14, 2022-04-05, 2.82
5-14, 2022-04-04, 2.86
5-14, 2022-04-03, 2.9
5-14, 2022-04-02, 3.03
5-14, 2022-04-01, 3.14
5-14, 2022-03-31, 3.25
5-14, 2022-03-30, 3.33
5-14, 2022-03-29, 3.33
5-14, 2022-03-28, 3.37
5-14, 2022-03-27, 3.45
5-14, 2022-03-26, 3.51
5-14, 2022-03-25, 3.62
5-14, 2022-03-24, 3.51
5-14, 2022-03-23, 3.64
5-14, 2022-03-22, 3.93
5-14, 2022-03-21, 4.34
5-14, 2022-03-20, 4.27
5-14, 2022-03-19, 4.27
5-14, 2022-03-18, 4.23
5-14, 2022-03-17, 4.38
5-14, 2022-03-16, 4.32
5-14, 2022-03-15, 4.11
5-14, 2022-03-14, 3.84
5-14, 2022-03-13, 3.94
5-14, 2022-03-12, 3.83
5-14, 2022-03-11, 3.79
5-14, 2022-03-10, 3.81
5-14, 2022-03-09, 3.72
5-14, 2022-03-08, 3.58
5-14, 2022-03-07, 3.26
5-14, 2022-03-06, 3.18
5-14, 2022-03-05, 3.21
5-14, 2022-03-04, 3.26
5-14, 2022-03-03, 3.29
5-14, 2022-03-02, 3.2
5-14, 2022-03-01, 3.42
5-14, 2022-02-28, 3.77
5-14, 2022-02-27, 3.79
5-14, 2022-02-26, 4.06
5-14, 2022-02-25, 4.19
5-14, 2022-02-24, 4.3
5-14, 2022-02-23, 4.65
5-14, 2022-02-22, 4.72
5-14, 2022-02-21, 4.61
5-14, 2022-02-20, 4.64
5-14, 2022-02-19, 4.69
5-14, 2022-02-18, 4.73
5-14, 2022-02-17, 4.97
5-14, 2022-02-16, 4.85
5-14, 2022-02-15, 5.1
5-14, 2022-02-14, 5.4
5-14, 2022-02-13, 5.49
5-14, 2022-02-12, 5.48
5-14, 2022-02-11, 5.77
5-14, 2022-02-10, 5.52
5-14, 2022-02-09, 5.91
5-14, 2022-02-08, 5.88
5-14, 2022-02-07, 5.94
5-14, 2022-02-06, 6.05
5-14, 2022-02-05, 6.13
5-14, 2022-02-04, 6.03
5-14, 2022-02-03, 6.04
5-14, 2022-02-02, 5.94
5-14, 2022-02-01, 5.75
5-14, 2022-01-31, 5.7
5-14, 2022-01-30, 5.48
5-14, 2022-01-29, 5.28
5-14, 2022-01-28, 5.23
5-14, 2022-01-27, 5.31
5-14, 2022-01-26, 5.08
5-14, 2022-01-25, 4.87
5-14, 2022-01-24, 4.47
5-14, 2022-01-23, 4.47
5-14, 2022-01-22, 4.31
5-14, 2022-01-21, 3.97
5-14, 2022-01-20, 3.51
5-14, 2022-01-19, 3.28
5-14, 2022-01-18, 3.09
5-14, 2022-01-17, 2.8
5-14, 2022-01-16, 2.74
5-14, 2022-01-15, 2.7
5-14, 2022-01-14, 2.52
5-14, 2022-01-13, 2.36
5-14, 2022-01-12, 1.97
5-14, 2022-01-11, 1.61
5-14, 2022-01-10, 1.65
5-14, 2022-01-09, 1.6
5-14, 2022-01-08, 1.39
5-14, 2022-01-07, 1.15
5-14, 2022-01-06, 1.01
5-14, 2022-01-05, 0.98
5-14, 2022-01-04, 1.06
5-14, 2022-01-03, 0.9
5-14, 2022-01-02, 0.86
5-14, 2022-01-01, 0.93
5-14, 2021-12-31, 0.94
5-14, 2021-12-30, 1.04
5-14, 2021-12-29, 1.15
5-14, 2021-12-28, 1.32
5-14, 2021-12-27, 1.52
5-14, 2021-12-26, 1.56
5-14, 2021-12-25, 1.62
5-14, 2021-12-24, 1.87
5-14, 2021-12-23, 1.97
5-14, 2021-12-22, 2.1
5-14, 2021-12-21, 2.29
5-14, 2021-12-20, 2.16
5-14, 2021-12-19, 2.14
5-14, 2021-12-18, 2.37
5-14, 2021-12-17, 2.46
5-14, 2021-12-16, 2.65
5-14, 2021-12-15, 2.54
5-14, 2021-12-14, 2.36
5-14, 2021-12-13, 2.49
5-14, 2021-12-12, 2.65
5-14, 2021-12-11, 2.46
5-14, 2021-12-10, 2.56
5-14, 2021-12-09, 2.59
5-14, 2021-12-08, 2.79
5-14, 2021-12-07, 2.82
5-14, 2021-12-06, 2.82
5-14, 2021-12-05, 2.7
5-14, 2021-12-04, 2.71
5-14, 2021-12-03, 2.57
5-14, 2021-12-02, 2.53
5-14, 2021-12-01, 2.45
5-14, 2021-11-30, 2.52
5-14, 2021-11-29, 2.48
5-14, 2021-11-28, 2.62
5-14, 2021-11-27, 2.62
5-14, 2021-11-26, 2.65
5-14, 2021-11-25, 2.7
5-14, 2021-11-24, 2.78
5-14, 2021-11-23, 2.87
5-14, 2021-11-22, 2.87
5-14, 2021-11-21, 2.75
5-14, 2021-11-20, 2.65
5-14, 2021-11-19, 2.52
5-14, 2021-11-18, 2.35
5-14, 2021-11-17, 2.29
5-14, 2021-11-16, 2.07
5-14, 2021-11-15, 2.02
5-14, 2021-11-14, 2
5-14, 2021-11-13, 2.06
5-14, 2021-11-12, 2.04
5-14, 2021-11-11, 1.95
5-14, 2021-11-10, 1.66
5-14, 2021-11-09, 1.57
5-14, 2021-11-08, 1.44
5-14, 2021-11-07, 1.32
5-14, 2021-11-06, 1.3
5-14, 2021-11-05, 1.18
5-14, 2021-11-04, 1.06
5-14, 2021-11-03, 1.1
5-14, 2021-11-02, 1.02
5-14, 2021-11-01, 0.98
5-14, 2021-10-31, 0.96
5-14, 2021-10-30, 0.9
5-14, 2021-10-29, 0.89
5-14, 2021-10-28, 0.81
5-14, 2021-10-27, 0.72
5-14, 2021-10-26, 0.72
5-14, 2021-10-25, 0.76
5-14, 2021-10-24, 0.77
5-14, 2021-10-23, 0.8
5-14, 2021-10-22, 0.8
5-14, 2021-10-21, 0.84
5-14, 2021-10-20, 0.79
5-14, 2021-10-19, 0.76
5-14, 2021-10-18, 0.72
5-14, 2021-10-17, 0.76
5-14, 2021-10-16, 0.68
5-14, 2021-10-15, 0.68
5-14, 2021-10-14, 0.67
5-14, 2021-10-13, 0.68
5-14, 2021-10-12, 0.68
5-14, 2021-10-11, 0.63
5-14, 2021-10-10, 0.63
5-14, 2021-10-09, 0.63
5-14, 2021-10-08, 0.58
5-14, 2021-10-07, 0.55
5-14, 2021-10-06, 0.58
5-14, 2021-10-05, 0.6
5-14, 2021-10-04, 0.68
5-14, 2021-10-03, 0.72
5-14, 2021-10-02, 0.73
5-14, 2021-10-01, 0.67
5-14, 2021-09-30, 0.72
5-14, 2021-09-29, 0.73
5-14, 2021-09-28, 0.73
5-14, 2021-09-27, 0.73
5-14, 2021-09-26, 0.69
5-14, 2021-09-25, 0.72
5-14, 2021-09-24, 0.8
5-14, 2021-09-23, 0.76
5-14, 2021-09-22, 0.77
5-14, 2021-09-21, 0.71
5-14, 2021-09-20, 0.75
5-14, 2021-09-19, 0.75
5-14, 2021-09-18, 0.72
5-14, 2021-09-17, 0.79
5-14, 2021-09-16, 0.84
5-14, 2021-09-15, 0.81
5-14, 2021-09-14, 0.96
5-14, 2021-09-13, 1.09
5-14, 2021-09-12, 1.09
5-14, 2021-09-11, 1.11
5-14, 2021-09-10, 1.06
5-14, 2021-09-09, 1.14
5-14, 2021-09-08, 1.17
5-14, 2021-09-07, 1.04
5-14, 2021-09-06, 0.93
5-14, 2021-09-05, 0.92
5-14, 2021-09-04, 0.92
5-14, 2021-09-03, 1
5-14, 2021-09-02, 0.94
5-14, 2021-09-01, 1.02
5-14, 2021-08-31, 1.07
5-14, 2021-08-30, 1.02
5-14, 2021-08-29, 1.02
5-14, 2021-08-28, 0.98
5-14, 2021-08-27, 0.94
5-14, 2021-08-26, 0.9
5-14, 2021-08-25, 0.84
5-14, 2021-08-24, 0.77
5-14, 2021-08-23, 0.8
5-14, 2021-08-22, 0.81
5-14, 2021-08-21, 0.8
5-14, 2021-08-20, 0.72
5-14, 2021-08-19, 0.68
5-14, 2021-08-18, 0.58
5-14, 2021-08-17, 0.56
5-14, 2021-08-16, 0.51
5-14, 2021-08-15, 0.48
5-14, 2021-08-14, 0.52
5-14, 2021-08-13, 0.48
5-14, 2021-08-12, 0.43
5-14, 2021-08-11, 0.39
5-14, 2021-08-10, 0.33
5-14, 2021-08-09, 0.29
5-14, 2021-08-08, 0.3
5-14, 2021-08-07, 0.25
5-14, 2021-08-06, 0.24
5-14, 2021-08-05, 0.21
5-14, 2021-08-04, 0.24
5-14, 2021-08-03, 0.26
5-14, 2021-08-02, 0.28
5-14, 2021-08-01, 0.25
5-14, 2021-07-31, 0.28
5-14, 2021-07-30, 0.25
5-14, 2021-07-29, 0.24
5-14, 2021-07-28, 0.2
5-14, 2021-07-27, 0.13
5-14, 2021-07-26, 0.1
5-14, 2021-07-25, 0.09
5-14, 2021-07-24, 0.05
5-14, 2021-07-23, 0.05
5-14, 2021-07-22, 0.04
5-14, 2021-07-21, 0.05
5-14, 2021-07-20, 0.05
5-14, 2021-07-19, 0.04
5-14, 2021-07-18, 0.04
5-14, 2021-07-17, 0.05
5-14, 2021-07-16, 0.08
5-14, 2021-07-15, 0.09
5-14, 2021-07-14, 0.08
5-14, 2021-07-13, 0.08
5-14, 2021-07-12, 0.08
5-14, 2021-07-11, 0.08
5-14, 2021-07-10, 0.05
5-14, 2021-07-09, 0.03
5-14, 2021-07-08, 0.03
5-14, 2021-07-07, 0.07
5-14, 2021-07-06, 0.12
5-14, 2021-07-05, 0.13
5-14, 2021-07-04, 0.13
5-14, 2021-07-03, 0.14
5-14, 2021-07-02, 0.17
5-14, 2021-07-01, 0.16
5-14, 2021-06-30, 0.13
5-14, 2021-06-29, 0.09
5-14, 2021-06-28, 0.09
5-14, 2021-06-27, 0.09
5-14, 2021-06-26, 0.12
5-14, 2021-06-25, 0.09
5-14, 2021-06-24, 0.1
5-14, 2021-06-23, 0.12
5-14, 2021-06-22, 0.1
5-14, 2021-06-21, 0.1
5-14, 2021-06-20, 0.12
5-14, 2021-06-19, 0.09
5-14, 2021-06-18, 0.14
5-14, 2021-06-17, 0.14
5-14, 2021-06-16, 0.18
5-14, 2021-06-15, 0.24
5-14, 2021-06-14, 0.29
5-14, 2021-06-13, 0.29
5-14, 2021-06-12, 0.31
5-14, 2021-06-11, 0.28
5-14, 2021-06-10, 0.33
5-14, 2021-06-09, 0.31
5-14, 2021-06-08, 0.3
5-14, 2021-06-07, 0.31
5-14, 2021-06-06, 0.37
5-14, 2021-06-05, 0.35
5-14, 2021-06-04, 0.43
5-14, 2021-06-03, 0.38
5-14, 2021-06-02, 0.37
5-14, 2021-06-01, 0.38
5-14, 2021-05-31, 0.33
5-14, 2021-05-30, 0.29
5-14, 2021-05-29, 0.35
5-14, 2021-05-28, 0.31
5-14, 2021-05-27, 0.39
5-14, 2021-05-26, 0.48
5-14, 2021-05-25, 0.51
5-14, 2021-05-24, 0.52
5-14, 2021-05-23, 0.52
5-14, 2021-05-22, 0.52
5-14, 2021-05-21, 0.56
5-14, 2021-05-20, 0.5
5-14, 2021-05-19, 0.48
5-14, 2021-05-18, 0.52
5-14, 2021-05-17, 0.55
5-14, 2021-05-16, 0.58
5-14, 2021-05-15, 0.54
5-14, 2021-05-14, 0.48
5-14, 2021-05-13, 0.62
5-14, 2021-05-12, 0.75
5-14, 2021-05-11, 0.79
5-14, 2021-05-10, 0.88
5-14, 2021-05-09, 0.97
5-14, 2021-05-08, 1.15
5-14, 2021-05-07, 1.38
5-14, 2021-05-06, 1.39
5-14, 2021-05-05, 1.34
5-14, 2021-05-04, 1.42
5-14, 2021-05-03, 1.36
5-14, 2021-05-02, 1.23
5-14, 2021-05-01, 1.17
5-14, 2021-04-30, 1.14
5-14, 2021-04-29, 1.11
5-14, 2021-04-28, 1.07
5-14, 2021-04-27, 1.13
5-14, 2021-04-26, 1.09
5-14, 2021-04-25, 1.17
5-14, 2021-04-24, 1.15
5-14, 2021-04-23, 1.05
5-14, 2021-04-22, 1.15
5-14, 2021-04-21, 1.26
5-14, 2021-04-20, 1.09
5-14, 2021-04-19, 1.11
5-14, 2021-04-18, 1.15
5-14, 2021-04-17, 1.09
5-14, 2021-04-16, 1.07
5-14, 2021-04-15, 1.01
5-14, 2021-04-14, 0.98
5-14, 2021-04-13, 0.92
5-14, 2021-04-12, 0.88
5-14, 2021-04-11, 0.85
5-14, 2021-04-10, 0.94
5-14, 2021-04-09, 0.93
5-14, 2021-04-08, 0.86
5-14, 2021-04-07, 0.84
5-14, 2021-04-06, 1.01
5-14, 2021-04-05, 1.14
5-14, 2021-04-04, 1.11
5-14, 2021-04-03, 1.07
5-14, 2021-04-02, 1.23
5-14, 2021-04-01, 1.27
5-14, 2021-03-31, 1.34
5-14, 2021-03-30, 1.28
5-14, 2021-03-29, 1.21
5-14, 2021-03-28, 1.15
5-14, 2021-03-27, 1.09
5-14, 2021-03-26, 1
5-14, 2021-03-25, 1.02
5-14, 2021-03-24, 0.88
5-14, 2021-03-23, 0.89
5-14, 2021-03-22, 0.92
5-14, 2021-03-21, 0.96
5-14, 2021-03-20, 0.93
5-14, 2021-03-19, 0.85
5-14, 2021-03-18, 0.75
5-14, 2021-03-17, 0.71
5-14, 2021-03-16, 0.58
5-14, 2021-03-15, 0.47
5-14, 2021-03-14, 0.41
5-14, 2021-03-13, 0.41
5-14, 2021-03-12, 0.38
5-14, 2021-03-11, 0.39
5-14, 2021-03-10, 0.37
5-14, 2021-03-09, 0.41
5-14, 2021-03-08, 0.38
5-14, 2021-03-07, 0.39
5-14, 2021-03-06, 0.38
5-14, 2021-03-05, 0.39
5-14, 2021-03-04, 0.39
5-14, 2021-03-03, 0.39
5-14, 2021-03-02, 0.38
5-14, 2021-03-01, 0.39
5-14, 2021-02-28, 0.45
5-14, 2021-02-27, 0.45
5-14, 2021-02-26, 0.43
5-14, 2021-02-25, 0.35
5-14, 2021-02-24, 0.33
5-14, 2021-02-23, 0.29
5-14, 2021-02-22, 0.3
5-14, 2021-02-21, 0.26
5-14, 2021-02-20, 0.25
5-14, 2021-02-19, 0.22
5-14, 2021-02-18, 0.22
5-14, 2021-02-17, 0.29
5-14, 2021-02-16, 0.3
5-14, 2021-02-15, 0.33
5-14, 2021-02-14, 0.3
5-14, 2021-02-13, 0.31
5-14, 2021-02-12, 0.35
5-14, 2021-02-11, 0.47
5-14, 2021-02-10, 0.47
5-14, 2021-02-09, 0.51
5-14, 2021-02-08, 0.47
5-14, 2021-02-07, 0.54
5-14, 2021-02-06, 0.59
5-14, 2021-02-05, 0.62
5-14, 2021-02-04, 0.5
5-14, 2021-02-03, 0.48
5-14, 2021-02-02, 0.45
5-14, 2021-02-01, 0.45
5-14, 2021-01-31, 0.39
5-14, 2021-01-30, 0.35
5-14, 2021-01-29, 0.3
5-14, 2021-01-28, 0.33
5-14, 2021-01-27, 0.35
5-14, 2021-01-26, 0.35
5-14, 2021-01-25, 0.46
5-14, 2021-01-24, 0.5
5-14, 2021-01-23, 0.47
5-14, 2021-01-22, 0.55
5-14, 2021-01-21, 0.58
5-14, 2021-01-20, 0.55
5-14, 2021-01-19, 0.64
5-14, 2021-01-18, 0.63
5-14, 2021-01-17, 0.62
5-14, 2021-01-16, 0.63
5-14, 2021-01-15, 0.59
5-14, 2021-01-14, 0.58
5-14, 2021-01-13, 0.52
5-14, 2021-01-12, 0.46
5-14, 2021-01-11, 0.46
5-14, 2021-01-10, 0.5
5-14, 2021-01-09, 0.52
5-14, 2021-01-08, 0.52
5-14, 2021-01-07, 0.59
5-14, 2021-01-06, 0.67
5-14, 2021-01-05, 0.69
5-14, 2021-01-04, 0.67
5-14, 2021-01-03, 0.64
5-14, 2021-01-02, 0.59
5-14, 2021-01-01, 0.56
5-14, 2020-12-31, 0.55
5-14, 2020-12-30, 0.59
5-14, 2020-12-29, 0.62
5-14, 2020-12-28, 0.64
