Meldedatum, difference, trend, value
2022-04-01, , , 88.1217
2022-04-02, , , 86.8431
2022-04-03, , , 85.5014
2022-04-04, , , 84.8255
2022-04-05, , , 84.2838
2022-04-06, , , 84.2938
2022-04-07, , , 84.6435
2022-04-08, -2.7811, -0.4583, 85.3406
2022-04-09, -0.9913, -0.1633, 85.8518
2022-04-10, 1.1225, 0.2054, 86.6239
2022-04-11, 2.6507, 0.485, 87.4762
2022-04-12, 3.3662, 0.6159, 87.6501
2022-04-13, 3.8638, 0.7069, 88.1576
2022-04-14, 4.0466, 0.7403, 88.69
2022-04-15, 2.4744, 0.4527, 87.8149
2022-04-16, 3.3152, 0.6065, 89.167
2022-04-17, 3.099, 0.567, 89.7229
2022-04-18, 0.349, 0.0638, 87.8252
2022-04-19, 1.9248, 0.3522, 89.5749
2022-04-20, 1.2392, 0.2267, 89.3968
2022-04-21, 0.6354, 0.1162, 89.3254
2022-04-22, 2.9024, 0.531, 90.7173
2022-04-23, 0.7472, 0.1367, 89.9142
2022-04-24, -0.3047, -0.0502, 89.4182
2022-04-25, 2.876, 0.5262, 90.7012
2022-04-26, -0.5354, -0.0882, 89.0396
2022-04-27, -0.8298, -0.1367, 88.567
2022-04-28, -0.9083, -0.1497, 88.4171
2022-04-29, -2.8304, -0.4664, 87.8869
2022-04-30, -2.5693, -0.4234, 87.3449
2022-05-01, -2.4072, -0.3966, 87.0111
2022-05-02, -3.3815, -0.5572, 87.3196
2022-05-03, -1.825, -0.3007, 87.2146
2022-05-04, -1.5497, -0.2554, 87.0173
2022-05-05, -2.0347, -0.3353, 86.3824
2022-05-06, -1.8224, -0.3003, 86.0645
2022-05-07, -1.1307, -0.1863, 86.2143
2022-05-08, -0.3231, -0.0532, 86.6879
2022-05-09, -0.5238, -0.0863, 86.7958
2022-05-10, -0.1553, -0.0256, 87.0593
2022-05-11, 0.2846, 0.0521, 87.3018
2022-05-12, 1.5813, 0.2893, 87.9637
2022-05-13, 2.2548, 0.4125, 88.3193
2022-05-14, 2.5024, 0.4578, 88.7167
2022-05-15, 2.6604, 0.4867, 89.3484
2022-05-16, 2.7699, 0.5068, 89.5658
2022-05-17, 2.908, 0.532, 89.9673
2022-05-18, 2.7621, 0.5053, 90.064
2022-05-19, 1.8927, 0.3463, 89.8564
2022-05-20, 1.8017, 0.3296, 90.121
2022-05-21, 1.419, 0.2596, 90.1357
2022-05-22, 0.5153, 0.0943, 89.8637
2022-05-23, 0.2557, 0.0468, 89.8215
2022-05-24, -0.4494, -0.0741, 89.5179
2022-05-25, 0.1658, 0.0303, 90.2298
2022-05-26, -0.0411, -0.0068, 89.8154
2022-05-27, 1.1292, 0.2066, 91.2502
2022-05-28, 0.3776, 0.0691, 90.5134
2022-05-29, -0.2433, -0.0401, 89.6204
2022-05-30, -0.7524, -0.124, 89.0691
2022-05-31, -1.3427, -0.2213, 88.1751
2022-06-01, -2.9303, -0.4828, 87.2995
2022-06-02, -1.9784, -0.326, 87.837
2022-06-03, -4.9152, -0.8099, 86.3351
2022-06-04, -3.507, -0.5779, 87.0064
2022-06-05, -1.3723, -0.2261, 88.2481
2022-06-06, -2.0707, -0.3412, 86.9984
2022-06-07, 0.0488, 0.0089, 88.224
2022-06-08, 0.7878, 0.1441, 88.0872
2022-06-09, -0.1784, -0.0294, 87.6586
2022-06-10, 0.9208, 0.1685, 87.2559
2022-06-11, 0.1365, 0.025, 87.1429
2022-06-12, -1.6539, -0.2725, 86.5942
2022-06-13, 1.3791, 0.2523, 88.3775
2022-06-14, -0.5006, -0.0825, 87.7234
2022-06-15, 0.7691, 0.1407, 88.8564
2022-06-16, 1.064, 0.1947, 88.7226
2022-06-17, 2.4111, 0.4411, 89.667
2022-06-18, 2.7578, 0.5045, 89.9007
2022-06-19, 3.3642, 0.6155, 89.9584
2022-06-20, 1.2659, 0.2316, 89.6433
2022-06-21, 2.5256, 0.4621, 90.249
2022-06-22, 0.5584, 0.1022, 89.4148
2022-06-23, 1.3938, 0.255, 90.1164
2022-06-24, -0.0214, -0.0035, 89.6456
2022-06-25, 0.3127, 0.0572, 90.2134
2022-06-26, 0.7702, 0.1409, 90.7286
2022-06-27, 1.3184, 0.2412, 90.9617
2022-06-28, 0.3854, 0.0705, 90.6344
2022-06-29, 1.5694, 0.2871, 90.9842
2022-06-30, 0.7843, 0.1435, 90.9007
2022-07-01, -0.6968, -0.1148, 88.9488
2022-07-02, -0.9032, -0.1488, 89.3101
2022-07-03, -1.2741, -0.2099, 89.4545
2022-07-04, -1.813, -0.2987, 89.1487
2022-07-05, -1.5159, -0.2498, 89.1185
2022-07-06, -2.2873, -0.3769, 88.6969
2022-07-07, -3.0011, -0.4945, 87.8996
2022-07-08, -1.1428, -0.1883, 87.806
2022-07-09, -2.3007, -0.3791, 87.0095
2022-07-10, -3.1266, -0.5152, 86.3279
2022-07-11, -2.8152, -0.4639, 86.3336
2022-07-12, -2.8841, -0.4752, 86.2344
2022-07-13, -2.4116, -0.3974, 86.2852
2022-07-14, -1.1863, -0.1955, 86.7134
2022-07-15, -1.2123, -0.1998, 86.5937
2022-07-16, -0.8675, -0.1429, 86.142
2022-07-17, 0.347, 0.0635, 86.6749
2022-07-18, 0.5892, 0.1078, 86.9228
2022-07-19, 0.4513, 0.0826, 86.6857
2022-07-20, 0.4739, 0.0867, 86.7592
2022-07-21, 0.2653, 0.0485, 86.9787
2022-07-22, 1.0522, 0.1925, 87.6459
2022-07-23, 2.4505, 0.4483, 88.5925
2022-07-24, 2.1206, 0.388, 88.7955
2022-07-25, 2.1003, 0.3843, 89.023
2022-07-26, 2.6522, 0.4852, 89.3378
2022-07-27, 2.1106, 0.3861, 88.8698
2022-07-28, 1.9022, 0.348, 88.8809
2022-07-29, 0.8903, 0.1629, 88.5363
2022-07-30, -0.5998, -0.0988, 87.9926
2022-07-31, -1.4593, -0.2405, 87.3361
2022-08-01, -2.3935, -0.3944, 86.6295
2022-08-02, -3.1554, -0.5199, 86.1824
2022-08-03, -2.6746, -0.4407, 86.1952
2022-08-04, -3.3311, -0.5489, 85.5498
2022-08-05, -3.2113, -0.5292, 85.3249
2022-08-06, -3.1232, -0.5146, 84.8694
2022-08-07, -2.2189, -0.3656, 85.1172
2022-08-08, -1.0121, -0.1668, 85.6174
2022-08-09, -0.213, -0.0351, 85.9694
2022-08-10, -0.5916, -0.0975, 85.6036
2022-08-11, 0.4078, 0.0746, 85.9576
2022-08-12, 0.3982, 0.0728, 85.7231
2022-08-13, 1.4612, 0.2673, 86.3306
2022-08-14, 1.59, 0.2909, 86.7073
2022-08-15, 0.4569, 0.0836, 86.0742
2022-08-16, 0.6053, 0.1107, 86.5747
2022-08-17, 1.7521, 0.3206, 87.3557
2022-08-18, 0.8657, 0.1584, 86.8233
2022-08-19, 0.5485, 0.1004, 86.2716
2022-08-20, -0.4014, -0.0661, 85.9292
2022-08-21, -1.7268, -0.2845, 84.9805
2022-08-22, -0.3198, -0.0527, 85.7545
2022-08-23, -1.6734, -0.2757, 84.9013
2022-08-24, -2.4871, -0.4098, 84.8687
2022-08-25, -1.2644, -0.2083, 85.5589
2022-08-26, 0.0774, 0.0142, 86.349
2022-08-27, -0.0642, -0.0106, 85.865
2022-08-28, 1.4397, 0.2634, 86.4202
2022-08-29, 0.2816, 0.0515, 86.0361
2022-08-30, 0.925, 0.1692, 85.8262
2022-08-31, 0.1114, 0.0204, 84.9801
2022-09-01, -0.8196, -0.135, 84.7393
2022-09-02, -2.2024, -0.3629, 84.1466
2022-09-03, -1.3129, -0.2163, 84.5521
2022-09-04, -1.6717, -0.2755, 84.7485
2022-09-05, -1.2806, -0.211, 84.7555
2022-09-06, -0.5239, -0.0863, 85.3023
2022-09-07, 0.9972, 0.1824, 85.9773
2022-09-08, 0.9296, 0.1701, 85.6689
2022-09-09, 1.8854, 0.3449, 86.032
2022-09-10, 1.2559, 0.2298, 85.8079
2022-09-11, 0.5057, 0.0925, 85.2542
2022-09-12, 0.8239, 0.1507, 85.5794
2022-09-13, 0.1017, 0.0186, 85.404
2022-09-14, -0.8559, -0.141, 85.1214
2022-09-15, -0.0771, -0.0127, 85.5919
2022-09-16, -0.7739, -0.1275, 85.2581
2022-09-17, -1.2424, -0.2047, 84.5656
2022-09-18, -1.968, -0.3243, 83.2862
2022-09-19, -3.7254, -0.6139, 81.854
2022-09-20, -4.1764, -0.6882, 81.2276
2022-09-21, -3.9691, -0.654, 81.1523
2022-09-22, -4.7706, -0.7861, 80.8213
2022-09-23, -4.0637, -0.6696, 81.1944
2022-09-24, -2.7091, -0.4464, 81.8565
2022-09-25, -0.5182, -0.0854, 82.7679
2022-09-26, 1.9909, 0.3642, 83.845
2022-09-27, 3.1947, 0.5845, 84.4222
2022-09-28, 3.3466, 0.6123, 84.4989
2022-09-29, 4.2564, 0.7787, 85.0777
2022-09-30, 4.6075, 0.843, 85.8019
2022-10-01, 4.5528, 0.833, 86.4093
2022-10-02, 5.0218, 0.9188, 87.7898
2022-10-03, 2.3992, 0.4389, 86.2441
2022-10-04, 3.4397, 0.6293, 87.862
2022-10-05, 4.2067, 0.7696, 88.7056
2022-10-06, 3.9446, 0.7217, 89.0222
2022-10-07, 2.7028, 0.4945, 88.5047
2022-10-08, 1.4433, 0.2641, 87.8525
2022-10-09, -1.1919, -0.1964, 86.5978
2022-10-10, 2.4383, 0.4461, 88.6825
2022-10-11, -0.6731, -0.1109, 87.1889
2022-10-12, -2.1596, -0.3559, 86.546
2022-10-13, -3.2928, -0.5426, 85.7294
2022-10-14, -2.674, -0.4406, 85.8307
2022-10-15, -1.2203, -0.2011, 86.6323
2022-10-16, 0.7445, 0.1362, 87.3424
2022-10-17, -1.5498, -0.2554, 87.1326
2022-10-18, 0.227, 0.0415, 87.4159
2022-10-19, 0.8603, 0.1574, 87.4063
2022-10-20, 1.8137, 0.3318, 87.5431
2022-10-21, 1.2199, 0.2232, 87.0507
2022-10-22, -0.0285, -0.0047, 86.6038
2022-10-23, -1.0354, -0.1706, 86.307
2022-10-24, -1.2081, -0.1991, 85.9245
2022-10-25, -1.3714, -0.226, 86.0445
2022-10-26, -1.2187, -0.2008, 86.1876
2022-10-27, -0.7631, -0.1257, 86.78
2022-10-28, 0.8727, 0.1597, 87.9234
2022-10-29, 1.9791, 0.3621, 88.5829
2022-10-30, 2.9514, 0.54, 89.2584
2022-10-31, 3.0157, 0.5517, 88.9402
2022-11-01, 2.7089, 0.4956, 88.7534
2022-11-02, 2.9927, 0.5475, 89.1802
2022-11-03, 1.6797, 0.3073, 88.4597
2022-11-04, -0.6058, -0.0998, 87.3176
2022-11-05, -2.6543, -0.4374, 85.9286
2022-11-06, -4.7013, -0.7747, 84.557
2022-11-07, -4.092, -0.6743, 84.8482
2022-11-08, -4.0275, -0.6636, 84.7258
2022-11-09, -4.7374, -0.7806, 84.4428
2022-11-10, -3.4806, -0.5735, 84.9791
2022-11-11, -2.146, -0.3536, 85.1716
2022-11-12, -0.1935, -0.0319, 85.7351
2022-11-13, 1.5109, 0.2764, 86.068
2022-11-14, 1.5602, 0.2855, 86.4084
2022-11-15, 2.1599, 0.3952, 86.8857
2022-11-16, 2.3209, 0.4246, 86.7637
2022-11-17, 1.2192, 0.223, 86.1982
2022-11-18, 1.1304, 0.2068, 86.3019
2022-11-19, 0.2543, 0.0465, 85.9894
2022-11-20, 0.0907, 0.0166, 86.1586
2022-11-21, -0.4305, -0.0709, 85.978
2022-11-22, -1.2973, -0.2138, 85.5884
2022-11-23, -0.8626, -0.1421, 85.9011
2022-11-24, -0.1538, -0.0254, 86.0444
2022-11-25, -0.5277, -0.087, 85.7742
2022-11-26, 0.5169, 0.0946, 86.5063
2022-11-27, 0.2846, 0.0521, 86.4433
2022-11-28, 0.4802, 0.0879, 86.4582
2022-11-29, 0.7147, 0.1308, 86.3031
2022-11-30, -0.2268, -0.0374, 85.6742
2022-12-01, -0.4641, -0.0765, 85.5803
2022-12-02, -0.3755, -0.0619, 85.3987
2022-12-03, -1.7516, -0.2886, 84.7547
2022-12-04, -1.4932, -0.2461, 84.95
2022-12-05, -1.9491, -0.3212, 84.5091
2022-12-06, -2.0582, -0.3391, 84.2449
2022-12-07, -0.9402, -0.1549, 84.7341
2022-12-08, -0.4642, -0.0765, 85.1161
2022-12-09, 0.4347, 0.0795, 85.8334
2022-12-10, 1.0722, 0.1962, 85.8269
2022-12-11, 1.0712, 0.196, 86.0212
2022-12-12, 1.5395, 0.2817, 86.0486
2022-12-13, 2.0281, 0.3711, 86.273
2022-12-14, 1.8852, 0.3449, 86.6193
2022-12-15, 1.2708, 0.2325, 86.3869
2022-12-16, 0.2251, 0.0412, 86.0585
2022-12-17, 0.2705, 0.0495, 86.0974
2022-12-18, -0.4404, -0.0726, 85.5807
2022-12-19, 0.8608, 0.1575, 86.9094
2022-12-20, 1.3662, 0.2499, 87.6392
2022-12-21, 0.6749, 0.1235, 87.2942
2022-12-22, 1.0567, 0.1933, 87.4436
2022-12-23, 1.1134, 0.2037, 87.1719
2022-12-24, 0.092, 0.0168, 86.1893
2022-12-25, 0.7035, 0.1287, 86.2843
2022-12-26, -3.4187, -0.5633, 83.4907
2022-12-27, -2.6396, -0.4349, 84.9996
2022-12-28, -2.3375, -0.3852, 84.9567
2022-12-29, -2.8165, -0.4641, 84.6271
2022-12-30, -3.8356, -0.632, 83.3363
2022-12-31, -4.1609, -0.6856, 82.0284
2023-01-01, 1.0573, 0.1934, 87.3416
2023-01-02, 3.9372, 0.7203, 87.4278
2023-01-03, -1.7684, -0.2914, 83.2312
2023-01-04, -3.215, -0.5298, 81.7417
2023-01-05, -3.7309, -0.6148, 80.8962
2023-01-06, -2.733, -0.4503, 80.6033
2023-01-07, 0.4266, 0.0781, 82.4551
2023-01-08, -6.0688, -1, 81.2728
2023-01-09, -5.8057, -0.9567, 81.6221
2023-01-10, -1.4026, -0.2311, 81.8286
2023-01-11, -0.1603, -0.0264, 81.5814
2023-01-12, 0.2037, 0.0373, 81.0999
2023-01-13, 1.0524, 0.1925, 81.6557
2023-01-14, -1.9411, -0.3199, 80.514
2023-01-15, -0.557, -0.0918, 80.7158
2023-01-16, -0.2986, -0.0492, 81.3235
2023-01-17, -0.1271, -0.0209, 81.7015
2023-01-18, 0.328, 0.06, 81.9094
2023-01-19, 1.2494, 0.2286, 82.3493
2023-01-20, 0.9588, 0.1754, 82.6145
2023-01-21, 2.6845, 0.4911, 83.1985
2023-01-22, 2.4626, 0.4505, 83.1783
2023-01-23, 1.5324, 0.2804, 82.8559
2023-01-24, 1.7533, 0.3208, 83.4548
2023-01-25, 1.6913, 0.3094, 83.6007
2023-01-26, 2.6238, 0.48, 84.9731
2023-01-27, 3.2959, 0.603, 85.9104
2023-01-28, 3.4107, 0.624, 86.6092
2023-01-29, 4.6253, 0.8462, 87.8036
2023-01-30, 5.4658, 1, 88.3217
2023-01-31, 4.8505, 0.8874, 88.3053
2023-02-01, 5.0472, 0.9234, 88.6478
2023-02-02, 3.1735, 0.5806, 88.1466
2023-02-03, 2.4628, 0.4506, 88.3732
2023-02-04, 2.0805, 0.3806, 88.6897
2023-02-05, 1.0376, 0.1898, 88.8413
2023-02-06, 0.9065, 0.1659, 89.2282
2023-02-07, 0.9813, 0.1795, 89.2866
2023-02-08, 0.9916, 0.1814, 89.6395
2023-02-09, 0.9767, 0.1787, 89.1233
2023-02-10, 0.415, 0.0759, 88.7882
2023-02-11, 0.3303, 0.0604, 89.02
2023-02-12, 0.727, 0.133, 89.5683
