Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 25, , 64
2022-06-15, 6, trend, 30, 0.1405, 70
2022-06-22, -2.3, trend, 31, -0.0906, 67.7
2022-06-29, -16.1, trend, 31, -0.6339, 51.6
2022-07-06, -3.2, trend, 31, -0.126, 48.4
2022-07-13, -6.5, trend, 31, -0.2559, 41.9
2022-07-20, -16.1, trend, 31, -0.6339, 25.8
2022-07-27, -19.3, trend, 31, -0.7598, 6.5
2022-08-03, -6.5, trend, 31, -0.2559, 
2022-08-10, , trend, 31, , 
2022-08-17, 9.7, trend, 31, 0.2272, 9.7
2022-08-24, 9.7, trend, 31, 0.2272, 19.4
2022-08-31, , trend, 31, , 19.4
2022-09-07, 12.9, trend, 31, 0.3021, 32.3
2022-09-14, 16.1, trend, 31, 0.377, 48.4
2022-09-21, 29, trend, 31, 0.6792, 77.4
2022-09-28, -3.2, trend, 31, -0.126, 74.2
2022-10-05, -16.1, trend, 31, -0.6339, 58.1
2022-10-12, -17.2, trend, 44, -0.6772, 40.9
2022-10-19, -12, trend, 45, -0.4724, 28.9
2022-10-26, -24.6, trend, 46, -0.9685, 4.3
2022-11-02, 8.5, trend, 47, 0.1991, 12.8
2022-11-09, 6.3, trend, 47, 0.1475, 19.1
2022-11-16, -4.5, trend, 48, -0.1772, 14.6
2022-11-23, 3.8, trend, 49, 0.089, 18.4
2022-11-30, 12.2, trend, 49, 0.2857, 30.6
2022-12-07, 23.4, trend, 50, 0.548, 54
2022-12-14, 8.7, trend, 51, 0.2037, 62.7
2022-12-21, -25.4, trend, 51, -1, 37.3
2022-12-28, -21.9, trend, 52, -0.8622, 15.4
2023-01-04, -9.6, trend, 52, -0.378, 5.8
2023-01-11, -3.9, trend, 52, -0.1535, 1.9
2023-01-18, 11.6, trend, 52, 0.2717, 13.5
2023-01-25, 26.9, trend, 52, 0.63, 40.4
2023-02-01, 19.2, trend, 52, 0.4496, 59.6
2023-02-08, -3.8, trend, 52, -0.1496, 55.8
2023-02-15, 8.9, trend, 51, 0.2084, 64.7
2023-02-22, -18.7, trend, 50, -0.7362, 46
2023-03-01, -4.1, trend, 43, -0.1614, 41.9
2023-03-08, 42.7, trend, 13, 1, 84.6
