Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 26, , 80.8
2022-06-15, -6.6, steigend, 31, -0.2284, 74.2
2022-06-22, -5.4, steigend, 32, -0.1869, 68.8
2022-06-29, -15.7, steigend, 32, -0.5433, 53.1
2022-07-06, -9.3, steigend, 32, -0.3218, 43.8
2022-07-13, -6.3, steigend, 32, -0.218, 37.5
2022-07-20, -15.6, steigend, 32, -0.5398, 21.9
2022-07-27, -18.8, steigend, 32, -0.6505, 3.1
2022-08-03, , steigend, 32, , 3.1
2022-08-10, -3.1, steigend, 32, -0.1073, 
2022-08-17, 6.2, steigend, 32, 0.25, 6.2
2022-08-24, 9.4, steigend, 32, 0.379, 15.6
2022-08-31, 9.4, steigend, 32, 0.379, 25
2022-09-07, 15.6, steigend, 32, 0.629, 40.6
2022-09-14, 12.5, steigend, 32, 0.504, 53.1
2022-09-21, 18.8, steigend, 32, 0.7581, 71.9
2022-09-28, , steigend, 32, , 71.9
2022-10-05, -3.1, steigend, 32, -0.1073, 68.8
2022-10-12, -28.8, steigend, 45, -0.9965, 40
2022-10-19, -16.1, steigend, 46, -0.5571, 23.9
2022-10-26, -15.4, steigend, 47, -0.5329, 8.5
2022-11-02, 6.1, steigend, 48, 0.246, 14.6
2022-11-09, 2.1, steigend, 48, 0.0847, 16.7
2022-11-16, -8.5, steigend, 49, -0.2941, 8.2
2022-11-23, 7.8, steigend, 50, 0.3145, 16
2022-11-30, 18, steigend, 50, 0.7258, 34
2022-12-07, 24.8, steigend, 51, 1, 58.8
2022-12-14, 4.7, steigend, 52, 0.1895, 63.5
2022-12-21, -28.9, steigend, 52, -1, 34.6
2022-12-28, -17.6, steigend, 53, -0.609, 17
2023-01-04, -11.3, steigend, 53, -0.391, 5.7
2023-01-11, -1.9, steigend, 53, -0.0657, 3.8
2023-01-18, 13.2, steigend, 53, 0.5323, 17
2023-01-25, 24.5, steigend, 53, 0.9879, 41.5
2023-02-01, 18.9, steigend, 53, 0.7621, 60.4
2023-02-08, 1.9, steigend, 53, 0.0766, 62.3
2023-02-15, 1.5, steigend, 47, 0.0605, 63.8
2023-02-22, -15.2, steigend, 37, -0.526, 48.6
