Meldedatum, difference, group, trend, value
2020-03-03, , Inc_0-50, , 411
2020-03-04, , Inc_0-50, , 411
2020-03-05, , Inc_0-50, , 410
2020-03-06, , Inc_0-50, , 410
2020-03-07, , Inc_0-50, , 410
2020-03-08, , Inc_0-50, , 410
2020-03-09, , Inc_0-50, , 410
2020-03-10, -1, Inc_0-50, -0.0303, 410
2020-03-11, -1, Inc_0-50, -0.0303, 410
2020-03-12, , Inc_0-50, , 410
2020-03-13, , Inc_0-50, , 410
2020-03-14, , Inc_0-50, , 410
2020-03-15, , Inc_0-50, , 410
2020-03-16, , Inc_0-50, , 410
2020-03-17, -1, Inc_0-50, -0.0303, 409
2020-03-18, -3, Inc_0-50, -0.0909, 407
2020-03-19, -4, Inc_0-50, -0.1212, 406
2020-03-20, -11, Inc_0-50, -0.3333, 399
2020-03-21, -24, Inc_0-50, -0.7273, 386
2020-03-22, -32, Inc_0-50, -0.9697, 378
2020-03-23, -40, Inc_0-50, -1.2121, 370
2020-03-24, -44, Inc_0-50, -1.3333, 365
2020-03-25, -54, Inc_0-50, -1.6364, 353
2020-03-26, -65, Inc_0-50, -1.9697, 341
2020-03-27, -73, Inc_0-50, -2.2121, 326
2020-03-28, -73, Inc_0-50, -2.2121, 313
2020-03-29, -72, Inc_0-50, -2.1818, 306
2020-03-30, -72, Inc_0-50, -2.1818, 298
2020-03-31, -64, Inc_0-50, -1.9394, 301
2020-04-01, -62, Inc_0-50, -1.8788, 291
2020-04-02, -57, Inc_0-50, -1.7273, 284
2020-04-03, -38, Inc_0-50, -1.1515, 288
2020-04-04, -37, Inc_0-50, -1.1212, 276
2020-04-05, -30, Inc_0-50, -0.9091, 276
2020-04-06, -14, Inc_0-50, -0.4242, 284
2020-04-07, -14, Inc_0-50, -0.4242, 287
2020-04-08, -1, Inc_0-50, -0.0303, 290
2020-04-09, 1, Inc_0-50, 0.0147, 285
2020-04-10, 12, Inc_0-50, 0.1765, 300
2020-04-11, 45, Inc_0-50, 0.6618, 321
2020-04-12, 59, Inc_0-50, 0.8676, 335
2020-04-13, 51, Inc_0-50, 0.75, 335
2020-04-14, 57, Inc_0-50, 0.8382, 344
2020-04-15, 67, Inc_0-50, 0.9853, 357
2020-04-16, 80, Inc_0-50, 1.1765, 365
2020-04-17, 69, Inc_0-50, 1.0147, 369
2020-04-18, 50, Inc_0-50, 0.7353, 371
2020-04-19, 45, Inc_0-50, 0.6618, 380
2020-04-20, 46, Inc_0-50, 0.6765, 381
2020-04-21, 36, Inc_0-50, 0.5294, 380
2020-04-22, 22, Inc_0-50, 0.3235, 379
2020-04-23, 19, Inc_0-50, 0.2794, 384
2020-04-24, 17, Inc_0-50, 0.25, 386
2020-04-25, 19, Inc_0-50, 0.2794, 390
2020-04-26, 10, Inc_0-50, 0.1471, 390
2020-04-27, 14, Inc_0-50, 0.2059, 395
2020-04-28, 17, Inc_0-50, 0.25, 397
2020-04-29, 19, Inc_0-50, 0.2794, 398
2020-04-30, 19, Inc_0-50, 0.2794, 403
2020-05-01, 19, Inc_0-50, 0.2794, 405
2020-05-02, 17, Inc_0-50, 0.25, 407
2020-05-03, 17, Inc_0-50, 0.25, 407
2020-05-04, 14, Inc_0-50, 0.2059, 409
2020-05-05, 12, Inc_0-50, 0.1765, 409
2020-05-06, 11, Inc_0-50, 0.1618, 409
2020-05-07, 6, Inc_0-50, 0.0882, 409
2020-05-08, 1, Inc_0-50, 0.0147, 406
2020-05-09, , Inc_0-50, , 407
2020-05-10, -1, Inc_0-50, -0.0303, 406
2020-05-11, -2, Inc_0-50, -0.0606, 407
2020-05-12, -1, Inc_0-50, -0.0303, 408
2020-05-13, -2, Inc_0-50, -0.0606, 407
2020-05-14, -3, Inc_0-50, -0.0909, 406
2020-05-15, , Inc_0-50, , 406
2020-05-16, -1, Inc_0-50, -0.0303, 406
2020-05-17, 1, Inc_0-50, 0.0147, 407
2020-05-18, -1, Inc_0-50, -0.0303, 406
2020-05-19, 1, Inc_0-50, 0.0147, 409
2020-05-20, 1, Inc_0-50, 0.0147, 408
2020-05-21, 4, Inc_0-50, 0.0588, 410
2020-05-22, 4, Inc_0-50, 0.0588, 410
2020-05-23, 4, Inc_0-50, 0.0588, 410
2020-05-24, 4, Inc_0-50, 0.0588, 411
2020-05-25, 4, Inc_0-50, 0.0588, 410
2020-05-26, 1, Inc_0-50, 0.0147, 410
2020-05-27, 2, Inc_0-50, 0.0294, 410
2020-05-28, 1, Inc_0-50, 0.0147, 411
2020-05-29, , Inc_0-50, , 410
2020-05-30, , Inc_0-50, , 410
2020-05-31, -1, Inc_0-50, -0.0303, 410
2020-06-01, , Inc_0-50, , 410
2020-06-02, , Inc_0-50, , 410
2020-06-03, 1, Inc_0-50, 0.0147, 411
2020-06-04, , Inc_0-50, , 411
