Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 26, , 3.8
2022-06-15, -0.6, fallend, 31, -0.0199, 3.2
2022-06-22, -0.1, fallend, 32, -0.0033, 3.1
2022-06-29, 3.1, fallend, 32, 0.0709, 6.2
2022-07-06, , fallend, 32, , 6.2
2022-07-13, 6.3, fallend, 32, 0.1442, 12.5
2022-07-20, , fallend, 32, , 12.5
2022-07-27, 43.7, fallend, 32, 1, 56.2
2022-08-03, 28.2, fallend, 32, 0.6453, 84.4
2022-08-10, , fallend, 32, , 84.4
2022-08-17, -12.5, fallend, 32, -0.4139, 71.9
2022-08-24, -25, fallend, 32, -0.8278, 46.9
2022-08-31, -15.7, fallend, 32, -0.5199, 31.2
2022-09-07, -28.1, fallend, 32, -0.9305, 3.1
2022-09-14, 6.3, fallend, 32, 0.1442, 9.4
2022-09-21, -6.3, fallend, 32, -0.2086, 3.1
2022-09-28, -3.1, fallend, 32, -0.1026, 
2022-10-05, 9.4, fallend, 32, 0.2151, 9.4
2022-10-12, -0.5, fallend, 45, -0.0166, 8.9
2022-10-19, 28.1, fallend, 46, 0.643, 37
2022-10-26, 11.9, fallend, 47, 0.2723, 48.9
2022-11-02, -5.1, fallend, 48, -0.1689, 43.8
2022-11-09, 4.1, fallend, 48, 0.0938, 47.9
2022-11-16, -11.2, fallend, 49, -0.3709, 36.7
2022-11-23, -10.7, fallend, 50, -0.3543, 26
2022-11-30, -22, fallend, 50, -0.7285, 4
2022-12-07, -0.1, fallend, 51, -0.0033, 3.9
2022-12-14, -0.1, fallend, 52, -0.0033, 3.8
2022-12-21, 3.9, fallend, 52, 0.0892, 7.7
2022-12-28, 16.8, fallend, 53, 0.3844, 24.5
2023-01-04, 37.8, fallend, 53, 0.865, 62.3
2023-01-11, -7.6, fallend, 53, -0.2517, 54.7
2023-01-18, -20.7, fallend, 53, -0.6854, 34
2023-01-25, -30.2, fallend, 53, -1, 3.8
2023-02-01, -3.8, fallend, 53, -0.1258, 
2023-02-08, 9.4, fallend, 53, 0.2151, 9.4
2023-02-15, 3.4, fallend, 47, 0.0778, 12.8
2023-02-22, 3.4, fallend, 37, 0.0778, 16.2
