Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 22, , 68.2
2022-06-15, -2.8, steigend, 26, -0.1077, 65.4
2022-06-22, 8.7, steigend, 27, 0.3412, 74.1
2022-06-29, -14.8, steigend, 27, -0.5692, 59.3
2022-07-06, -18.6, steigend, 27, -0.7154, 40.7
2022-07-13, -7.4, steigend, 27, -0.2846, 33.3
2022-07-20, -18.5, steigend, 27, -0.7115, 14.8
2022-07-27, -7.4, steigend, 27, -0.2846, 7.4
2022-08-03, -7.4, steigend, 27, -0.2846, 
2022-08-10, , steigend, 27, , 
2022-08-17, 7.4, steigend, 27, 0.2902, 7.4
2022-08-24, 14.8, steigend, 27, 0.5804, 22.2
2022-08-31, , steigend, 27, , 22.2
2022-09-07, 14.8, steigend, 27, 0.5804, 37
2022-09-14, 18.6, steigend, 27, 0.7294, 55.6
2022-09-21, 23.7, steigend, 29, 0.9294, 79.3
2022-09-28, -6.9, steigend, 29, -0.2654, 72.4
2022-10-05, -13.8, steigend, 29, -0.5308, 58.6
2022-10-12, -20.5, steigend, 42, -0.7885, 38.1
2022-10-19, -12.5, steigend, 43, -0.4808, 25.6
2022-10-26, -21.1, steigend, 44, -0.8115, 4.5
2022-11-02, -0.1, steigend, 45, -0.0038, 4.4
2022-11-09, 4.5, steigend, 45, 0.1765, 8.9
2022-11-16, -0.2, steigend, 46, -0.0077, 8.7
2022-11-23, -0.2, steigend, 47, -0.0077, 8.5
2022-11-30, 25.5, steigend, 47, 1, 34
2022-12-07, 13.9, steigend, 48, 0.5451, 47.9
2022-12-14, 11.3, steigend, 49, 0.4431, 59.2
2022-12-21, -18.4, steigend, 49, -0.7077, 40.8
2022-12-28, -20.8, steigend, 50, -0.8, 20
2023-01-04, -16, steigend, 50, -0.6154, 4
2023-01-11, , steigend, 50, , 4
2023-01-18, 16, steigend, 50, 0.6275, 20
2023-01-25, 22, steigend, 50, 0.8627, 42
2023-02-01, 16, steigend, 50, 0.6275, 58
2023-02-08, 10, steigend, 50, 0.3922, 68
2023-02-15, -2, steigend, 50, -0.0769, 66
2023-02-22, -26, steigend, 50, -1, 40
2023-03-01, -14, steigend, 50, -0.5385, 26
2023-03-08, -6, steigend, 50, -0.2308, 20
2023-03-15, -8, steigend, 50, -0.3077, 12
2023-03-22, -10, steigend, 50, -0.3846, 2
2023-03-29, 2.3, steigend, 47, 0.0902, 4.3
2023-04-05, -4.3, steigend, 37, -0.1654, 
2023-04-12, 2.9, steigend, 34, 0.1137, 2.9
2023-04-19, 8.2, steigend, 18, 0.3216, 11.1
