Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 27, , 70.4
2022-06-15, -3.7, steigend, 33, -0.1451, 66.7
2022-06-22, -9.1, steigend, 33, -0.3569, 57.6
2022-06-29, -18.2, steigend, 33, -0.7137, 39.4
2022-07-06, -6.1, steigend, 33, -0.2392, 33.3
2022-07-13, -3, steigend, 33, -0.1176, 30.3
2022-07-20, -6.8, steigend, 34, -0.2667, 23.5
2022-07-27, -17.6, steigend, 34, -0.6902, 5.9
2022-08-03, -5.9, steigend, 34, -0.2314, 
2022-08-10, 2.9, steigend, 34, 0.0986, 2.9
2022-08-17, 3, steigend, 34, 0.102, 5.9
2022-08-24, 2.9, steigend, 34, 0.0986, 8.8
2022-08-31, 3, steigend, 34, 0.102, 11.8
2022-09-07, 11.7, steigend, 34, 0.398, 23.5
2022-09-14, 26.5, steigend, 34, 0.9014, 50
2022-09-21, 29.4, steigend, 34, 1, 79.4
2022-09-28, -8.8, steigend, 34, -0.3451, 70.6
2022-10-05, -11.8, steigend, 34, -0.4627, 58.8
2022-10-12, -18.4, steigend, 47, -0.7216, 40.4
2022-10-19, -15.4, steigend, 48, -0.6039, 25
2022-10-26, -16.8, steigend, 49, -0.6588, 8.2
2022-11-02, 5.8, steigend, 50, 0.1973, 14
2022-11-09, -4, steigend, 50, -0.1569, 10
2022-11-16, -0.2, steigend, 51, -0.0078, 9.8
2022-11-23, 12.8, steigend, 53, 0.4354, 22.6
2022-11-30, 17, steigend, 53, 0.5782, 39.6
2022-12-07, 17.8, steigend, 54, 0.6054, 57.4
2022-12-14, 0.8, steigend, 55, 0.0272, 58.2
2022-12-21, -25.5, steigend, 55, -1, 32.7
2022-12-28, -23.8, steigend, 56, -0.9333, 8.9
2023-01-04, -3.5, steigend, 56, -0.1373, 5.4
2023-01-11, , steigend, 56, , 5.4
2023-01-18, 10, steigend, 52, 0.3401, 15.4
2023-01-25, 16.4, steigend, 44, 0.5578, 31.8
2023-02-01, 28.2, steigend, 15, 0.9592, 60
