Altersgruppe, Meldedatum, difference, trend, value
60-79, 2022-11-01, -5.8628, -1, 11.8
60-79, 2022-10-31, -4.1924, -0.7151, 16.78
60-79, 2022-10-30, -4.3725, -0.7458, 17.41
60-79, 2022-10-29, -4.5254, -0.7719, 18.05
60-79, 2022-10-28, -4.4217, -0.7542, 19.92
60-79, 2022-10-27, -3.1825, -0.5428, 21.64
60-79, 2022-10-26, -2.9423, -0.5019, 23.16
60-79, 2022-10-25, -1.5885, -0.2709, 25.42
60-79, 2022-10-24, -0.2948, -0.0503, 27.79
60-79, 2022-10-23, -0.1965, -0.0335, 28.06
60-79, 2022-10-22, -0.1638, -0.0279, 28.34
60-79, 2022-10-21, 0.8025, 0.0707, 29.32
60-79, 2022-10-20, 1.0372, 0.0914, 30.17
60-79, 2022-10-19, 1.392, 0.1227, 31.48
60-79, 2022-10-18, -0.2839, -0.0484, 31.51
60-79, 2022-10-17, 4.0505, 0.3571, 31.24
60-79, 2022-10-16, 4.1979, 0.3701, 31.22
60-79, 2022-10-15, 4.4872, 0.3956, 31.25
60-79, 2022-10-14, 5.4643, 0.4817, 31.1
60-79, 2022-10-13, 7.293, 0.6429, 31.04
60-79, 2022-10-12, 9.149, 0.8065, 31.58
60-79, 2022-10-11, 11.3435, 1, 33.75
60-79, 2022-10-10, 3.5537, 0.3133, 27.03
60-79, 2022-10-09, 3.7611, 0.3316, 26.85
60-79, 2022-10-08, 3.8267, 0.3373, 26.53
60-79, 2022-10-07, 3.1607, 0.2786, 25.3
60-79, 2022-10-06, 1.7468, 0.154, 23.65
60-79, 2022-10-05, 0.202, 0.0178, 20.98
60-79, 2022-10-04, 0.2784, 0.0245, 16.84
60-79, 2022-10-03, 4.5691, 0.4028, 19.9
60-79, 2022-10-02, 4.8311, 0.4259, 19.62
60-79, 2022-10-01, 5.1422, 0.4533, 19.45
60-79, 2022-09-30, 4.7274, 0.4167, 18.52
60-79, 2022-09-29, 4.045, 0.3566, 17.34
60-79, 2022-09-28, 3.9304, 0.3465, 16.17
60-79, 2022-09-27, 2.5875, 0.2281, 14.22
60-79, 2022-09-26, 1.9543, 0.1723, 12.45
60-79, 2022-09-25, 1.987, 0.1752, 12.14
60-79, 2022-09-24, 2.0307, 0.179, 11.8
60-79, 2022-09-23, 1.4739, 0.1299, 10.97
60-79, 2022-09-22, 0.8516, 0.0751, 10.24
