Altersgruppe, Meldedatum, value
60-79, 2020-06-17, 1.2
60-79, 2020-06-18, 1.3
60-79, 2020-06-19, 1.4
60-79, 2020-06-20, 1.6
60-79, 2020-06-21, 1.7
60-79, 2020-06-22, 1.7
60-79, 2020-06-23, 1.7
60-79, 2020-06-24, 1.8
60-79, 2020-06-25, 1.7
60-79, 2020-06-26, 1.7
60-79, 2020-06-27, 1.6
60-79, 2020-06-28, 1.5
60-79, 2020-06-29, 1.5
60-79, 2020-06-30, 1.6
60-79, 2020-07-01, 1.5
60-79, 2020-07-02, 1.5
60-79, 2020-07-03, 1.4
60-79, 2020-07-04, 1.3
60-79, 2020-07-05, 1.4
60-79, 2020-07-06, 1.4
60-79, 2020-07-07, 1.3
60-79, 2020-07-08, 1.2
60-79, 2020-07-09, 1.3
60-79, 2020-07-10, 1.3
60-79, 2020-07-11, 1.4
60-79, 2020-07-12, 1.4
60-79, 2020-07-13, 1.4
60-79, 2020-07-14, 1.4
60-79, 2020-07-15, 1.4
60-79, 2020-07-16, 1.4
60-79, 2020-07-17, 1.5
60-79, 2020-07-18, 1.5
60-79, 2020-07-19, 1.6
60-79, 2020-07-20, 1.6
60-79, 2020-07-21, 1.6
60-79, 2020-07-22, 1.7
60-79, 2020-07-23, 1.8
60-79, 2020-07-24, 1.8
60-79, 2020-07-25, 1.9
60-79, 2020-07-26, 1.9
60-79, 2020-07-27, 2
60-79, 2020-07-28, 2
60-79, 2020-07-29, 2
60-79, 2020-07-30, 2.1
60-79, 2020-07-31, 2.1
60-79, 2020-08-01, 2.2
60-79, 2020-08-02, 2.1
60-79, 2020-08-03, 2.2
60-79, 2020-08-04, 2.3
60-79, 2020-08-05, 2.4
60-79, 2020-08-06, 2.5
60-79, 2020-08-07, 2.6
60-79, 2020-08-08, 2.6
60-79, 2020-08-09, 2.6
60-79, 2020-08-10, 2.6
60-79, 2020-08-11, 2.6
60-79, 2020-08-12, 2.4
60-79, 2020-08-13, 2.5
60-79, 2020-08-14, 2.3
60-79, 2020-08-15, 2.4
60-79, 2020-08-16, 2.4
60-79, 2020-08-17, 2.5
60-79, 2020-08-18, 2.6
60-79, 2020-08-19, 2.7
60-79, 2020-08-20, 2.7
60-79, 2020-08-21, 2.8
60-79, 2020-08-22, 2.8
60-79, 2020-08-23, 2.8
60-79, 2020-08-24, 2.9
60-79, 2020-08-25, 2.8
60-79, 2020-08-26, 3
60-79, 2020-08-27, 3
60-79, 2020-08-28, 3
60-79, 2020-08-29, 3
60-79, 2020-08-30, 2.9
60-79, 2020-08-31, 2.9
60-79, 2020-09-01, 2.9
60-79, 2020-09-02, 2.7
60-79, 2020-09-03, 2.7
60-79, 2020-09-04, 2.7
60-79, 2020-09-05, 2.8
60-79, 2020-09-06, 3
60-79, 2020-09-07, 3
60-79, 2020-09-08, 3.2
60-79, 2020-09-09, 3.5
60-79, 2020-09-10, 3.9
60-79, 2020-09-11, 4
60-79, 2020-09-12, 4.4
60-79, 2020-09-13, 4.6
60-79, 2020-09-14, 4.7
60-79, 2020-09-15, 4.9
60-79, 2020-09-16, 5.3
60-79, 2020-09-17, 5.7
60-79, 2020-09-18, 6.1
60-79, 2020-09-19, 6.4
60-79, 2020-09-20, 6.6
60-79, 2020-09-21, 6.7
60-79, 2020-09-22, 6.9
60-79, 2020-09-23, 6.7
60-79, 2020-09-24, 6.9
60-79, 2020-09-25, 7.1
60-79, 2020-09-26, 7.1
60-79, 2020-09-27, 7.3
60-79, 2020-09-28, 7.4
60-79, 2020-09-29, 7.5
60-79, 2020-09-30, 7.9
60-79, 2020-10-01, 8.2
60-79, 2020-10-02, 8.5
60-79, 2020-10-03, 9
60-79, 2020-10-04, 9.6
60-79, 2020-10-05, 9.8
60-79, 2020-10-06, 10.2
60-79, 2020-10-07, 11.1
60-79, 2020-10-08, 12.5
60-79, 2020-10-09, 13.7
60-79, 2020-10-10, 15.1
60-79, 2020-10-11, 15.8
60-79, 2020-10-12, 16.6
60-79, 2020-10-13, 17.7
60-79, 2020-10-14, 19.1
60-79, 2020-10-15, 21.1
60-79, 2020-10-16, 23.6
60-79, 2020-10-17, 26
60-79, 2020-10-18, 27.7
60-79, 2020-10-19, 28.6
60-79, 2020-10-20, 30.4
60-79, 2020-10-21, 33.6
60-79, 2020-10-22, 37.1
60-79, 2020-10-23, 41.5
60-79, 2020-10-24, 45.8
60-79, 2020-10-25, 49.6
60-79, 2020-10-26, 52.7
60-79, 2020-10-27, 57.3
60-79, 2020-10-28, 62.1
60-79, 2020-10-29, 67.9
60-79, 2020-10-30, 72.7
60-79, 2020-10-31, 77
60-79, 2020-11-01, 80.1
60-79, 2020-11-02, 82.2
60-79, 2020-11-03, 84.3
60-79, 2020-11-04, 86.9
60-79, 2020-11-05, 89
60-79, 2020-11-06, 91.5
60-79, 2020-11-07, 93.6
60-79, 2020-11-08, 94.7
60-79, 2020-11-09, 94.8
60-79, 2020-11-10, 95.5
60-79, 2020-11-11, 95.5
60-79, 2020-11-12, 96.1
60-79, 2020-11-13, 96.7
60-79, 2020-11-14, 96.6
60-79, 2020-11-15, 96.8
60-79, 2020-11-16, 95.8
60-79, 2020-11-17, 95.4
60-79, 2020-11-18, 97
60-79, 2020-11-19, 97.8
60-79, 2020-11-20, 98.4
60-79, 2020-11-21, 99.2
60-79, 2020-11-22, 99
60-79, 2020-11-23, 99.3
60-79, 2020-11-24, 99.6
60-79, 2020-11-25, 98.8
60-79, 2020-11-26, 97.8
60-79, 2020-11-27, 97.5
60-79, 2020-11-28, 96.8
60-79, 2020-11-29, 97.1
60-79, 2020-11-30, 97.2
60-79, 2020-12-01, 96.8
60-79, 2020-12-02, 97.3
60-79, 2020-12-03, 99.6
60-79, 2020-12-04, 101.4
60-79, 2020-12-05, 103.3
60-79, 2020-12-06, 103.9
60-79, 2020-12-07, 104.9
60-79, 2020-12-08, 107.6
60-79, 2020-12-09, 110.8
60-79, 2020-12-10, 114.2
60-79, 2020-12-11, 118.4
60-79, 2020-12-12, 123.3
60-79, 2020-12-13, 128.2
60-79, 2020-12-14, 130.9
60-79, 2020-12-15, 133.3
60-79, 2020-12-16, 137.5
60-79, 2020-12-17, 142.6
60-79, 2020-12-18, 146.7
60-79, 2020-12-19, 150.9
60-79, 2020-12-20, 153.5
60-79, 2020-12-21, 155.4
60-79, 2020-12-22, 158.1
60-79, 2020-12-23, 162.5
60-79, 2020-12-24, 167.6
60-79, 2020-12-25, 159.1
60-79, 2020-12-26, 144.8
60-79, 2020-12-27, 135.9
60-79, 2020-12-28, 132.6
60-79, 2020-12-29, 128.8
60-79, 2020-12-30, 128.4
60-79, 2020-12-31, 126.4
60-79, 2021-01-01, 125.2
60-79, 2021-01-02, 122.4
60-79, 2021-01-03, 121.1
60-79, 2021-01-04, 120
60-79, 2021-01-05, 118.7
60-79, 2021-01-06, 117.1
60-79, 2021-01-07, 112.7
60-79, 2021-01-08, 118.9
60-79, 2021-01-09, 132.5
60-79, 2021-01-10, 137.7
60-79, 2021-01-11, 136.9
60-79, 2021-01-12, 135.7
60-79, 2021-01-13, 130.6
60-79, 2021-01-14, 125.5
60-79, 2021-01-15, 119.8
60-79, 2021-01-16, 113.1
60-79, 2021-01-17, 110.3
60-79, 2021-01-18, 108.9
60-79, 2021-01-19, 104.8
60-79, 2021-01-20, 101.4
60-79, 2021-01-21, 98.1
60-79, 2021-01-22, 94.7
60-79, 2021-01-23, 92.3
60-79, 2021-01-24, 90.8
60-79, 2021-01-25, 89.1
60-79, 2021-01-26, 87.4
60-79, 2021-01-27, 84.9
60-79, 2021-01-28, 82
60-79, 2021-01-29, 79.2
60-79, 2021-01-30, 76.6
60-79, 2021-01-31, 74.9
60-79, 2021-02-01, 73.9
60-79, 2021-02-02, 73
60-79, 2021-02-03, 69.7
60-79, 2021-02-04, 67.7
60-79, 2021-02-05, 65.4
60-79, 2021-02-06, 62.8
60-79, 2021-02-07, 61.2
60-79, 2021-02-08, 60.1
60-79, 2021-02-09, 58.2
60-79, 2021-02-10, 54.8
60-79, 2021-02-11, 51.3
60-79, 2021-02-12, 49.5
60-79, 2021-02-13, 47.9
60-79, 2021-02-14, 45.2
60-79, 2021-02-15, 45.7
60-79, 2021-02-16, 45.8
60-79, 2021-02-17, 46.4
60-79, 2021-02-18, 45.8
60-79, 2021-02-19, 45.6
60-79, 2021-02-20, 45.3
60-79, 2021-02-21, 47.3
60-79, 2021-02-22, 46.9
60-79, 2021-02-23, 46.8
60-79, 2021-02-24, 47.2
60-79, 2021-02-25, 48.4
60-79, 2021-02-26, 48.5
60-79, 2021-02-27, 49
60-79, 2021-02-28, 48.5
60-79, 2021-03-01, 48.3
60-79, 2021-03-02, 48.3
60-79, 2021-03-03, 48.2
60-79, 2021-03-04, 47.3
60-79, 2021-03-05, 46.6
60-79, 2021-03-06, 46
60-79, 2021-03-07, 45.7
60-79, 2021-03-08, 45.5
60-79, 2021-03-09, 45.6
60-79, 2021-03-10, 45.7
60-79, 2021-03-11, 47
60-79, 2021-03-12, 48.7
60-79, 2021-03-13, 50.5
60-79, 2021-03-14, 51.9
60-79, 2021-03-15, 52.8
60-79, 2021-03-16, 54
60-79, 2021-03-17, 56.8
60-79, 2021-03-18, 59.9
60-79, 2021-03-19, 62.6
60-79, 2021-03-20, 65.5
60-79, 2021-03-21, 68.4
60-79, 2021-03-22, 69.7
60-79, 2021-03-23, 70.9
60-79, 2021-03-24, 74
60-79, 2021-03-25, 76.6
60-79, 2021-03-26, 80.3
60-79, 2021-03-27, 82.6
60-79, 2021-03-28, 83.8
60-79, 2021-03-29, 84.8
60-79, 2021-03-30, 86.9
60-79, 2021-03-31, 87.9
60-79, 2021-04-01, 90
60-79, 2021-04-02, 90.5
60-79, 2021-04-03, 88
60-79, 2021-04-04, 84.6
60-79, 2021-04-05, 84.3
60-79, 2021-04-06, 81.6
60-79, 2021-04-07, 74.8
60-79, 2021-04-08, 75.2
60-79, 2021-04-09, 78.8
60-79, 2021-04-10, 85
60-79, 2021-04-11, 90.1
60-79, 2021-04-12, 91.1
60-79, 2021-04-13, 94.6
60-79, 2021-04-14, 105.5
60-79, 2021-04-15, 107.6
60-79, 2021-04-16, 105
60-79, 2021-04-17, 103.2
60-79, 2021-04-18, 102.5
60-79, 2021-04-19, 102.7
60-79, 2021-04-20, 102.5
60-79, 2021-04-21, 101.8
60-79, 2021-04-22, 101
60-79, 2021-04-23, 100.5
60-79, 2021-04-24, 100.3
60-79, 2021-04-25, 100.1
60-79, 2021-04-26, 99.5
60-79, 2021-04-27, 99
60-79, 2021-04-28, 97.3
60-79, 2021-04-29, 94.3
60-79, 2021-04-30, 91.9
60-79, 2021-05-01, 89.3
60-79, 2021-05-02, 87.3
60-79, 2021-05-03, 86
60-79, 2021-05-04, 84.1
60-79, 2021-05-05, 81.3
60-79, 2021-05-06, 78.6
60-79, 2021-05-07, 75.8
60-79, 2021-05-08, 73.2
60-79, 2021-05-09, 70.7
60-79, 2021-05-10, 69.7
60-79, 2021-05-11, 68.2
60-79, 2021-05-12, 64.7
60-79, 2021-05-13, 61.9
60-79, 2021-05-14, 56.6
60-79, 2021-05-15, 50.6
60-79, 2021-05-16, 48.6
60-79, 2021-05-17, 47.9
60-79, 2021-05-18, 46.4
60-79, 2021-05-19, 43.1
60-79, 2021-05-20, 39
60-79, 2021-05-21, 37.9
60-79, 2021-05-22, 37.5
60-79, 2021-05-23, 35
60-79, 2021-05-24, 33.4
60-79, 2021-05-25, 30.9
60-79, 2021-05-26, 25
60-79, 2021-05-27, 21.7
60-79, 2021-05-28, 20.1
60-79, 2021-05-29, 18.6
60-79, 2021-05-30, 17.2
60-79, 2021-05-31, 16.9
60-79, 2021-06-01, 17.2
60-79, 2021-06-02, 17.7
60-79, 2021-06-03, 15.9
60-79, 2021-06-04, 13.7
60-79, 2021-06-05, 12.2
60-79, 2021-06-06, 11.3
60-79, 2021-06-07, 11.1
60-79, 2021-06-08, 10.6
60-79, 2021-06-09, 9.7
60-79, 2021-06-10, 8.7
60-79, 2021-06-11, 8.2
60-79, 2021-06-12, 7.8
60-79, 2021-06-13, 7.2
60-79, 2021-06-14, 6.8
60-79, 2021-06-15, 6.3
60-79, 2021-06-16, 5.2
60-79, 2021-06-17, 4.7
60-79, 2021-06-18, 4.2
60-79, 2021-06-19, 3.8
60-79, 2021-06-20, 3.4
60-79, 2021-06-21, 3.2
60-79, 2021-06-22, 3.1
60-79, 2021-06-23, 2.9
60-79, 2021-06-24, 2.5
60-79, 2021-06-25, 2.3
60-79, 2021-06-26, 2.2
60-79, 2021-06-27, 2.1
60-79, 2021-06-28, 2.1
60-79, 2021-06-29, 2
60-79, 2021-06-30, 2
60-79, 2021-07-01, 2
60-79, 2021-07-02, 1.9
60-79, 2021-07-03, 1.9
60-79, 2021-07-04, 1.9
60-79, 2021-07-05, 1.9
60-79, 2021-07-06, 1.9
60-79, 2021-07-07, 1.9
60-79, 2021-07-08, 1.9
60-79, 2021-07-09, 2
60-79, 2021-07-10, 2
60-79, 2021-07-11, 2
60-79, 2021-07-12, 2
60-79, 2021-07-13, 1.9
60-79, 2021-07-14, 2.1
60-79, 2021-07-15, 2.3
60-79, 2021-07-16, 2.2
60-79, 2021-07-17, 2.4
60-79, 2021-07-18, 2.5
60-79, 2021-07-19, 2.5
60-79, 2021-07-20, 2.6
60-79, 2021-07-21, 2.7
60-79, 2021-07-22, 2.9
60-79, 2021-07-23, 3.1
60-79, 2021-07-24, 3.3
60-79, 2021-07-25, 3.4
60-79, 2021-07-26, 3.4
60-79, 2021-07-27, 3.6
60-79, 2021-07-28, 3.9
60-79, 2021-07-29, 4.2
60-79, 2021-07-30, 4.4
60-79, 2021-07-31, 4.7
60-79, 2021-08-01, 4.9
60-79, 2021-08-02, 5
60-79, 2021-08-03, 5
60-79, 2021-08-04, 5.1
60-79, 2021-08-05, 5.2
60-79, 2021-08-06, 5.2
60-79, 2021-08-07, 5.3
60-79, 2021-08-08, 5.6
60-79, 2021-08-09, 5.8
60-79, 2021-08-10, 6.1
60-79, 2021-08-11, 6.7
60-79, 2021-08-12, 7.1
60-79, 2021-08-13, 7.9
60-79, 2021-08-14, 8.5
60-79, 2021-08-15, 8.9
60-79, 2021-08-16, 9
60-79, 2021-08-17, 9.3
60-79, 2021-08-18, 9.9
60-79, 2021-08-19, 10.7
60-79, 2021-08-20, 11
60-79, 2021-08-21, 11.7
60-79, 2021-08-22, 12.1
60-79, 2021-08-23, 12.3
60-79, 2021-08-24, 12.9
60-79, 2021-08-25, 14.1
60-79, 2021-08-26, 15.4
60-79, 2021-08-27, 16.6
60-79, 2021-08-28, 17.1
60-79, 2021-08-29, 17.8
60-79, 2021-08-30, 18.1
60-79, 2021-08-31, 18.5
60-79, 2021-09-01, 19.1
60-79, 2021-09-02, 19.8
60-79, 2021-09-03, 20.5
60-79, 2021-09-04, 21.6
60-79, 2021-09-05, 22.2
60-79, 2021-09-06, 22.5
60-79, 2021-09-07, 22.6
60-79, 2021-09-08, 23.4
60-79, 2021-09-09, 23.8
60-79, 2021-09-10, 24.3
60-79, 2021-09-11, 24.3
60-79, 2021-09-12, 24.1
60-79, 2021-09-13, 24
60-79, 2021-09-14, 24.2
60-79, 2021-09-15, 23.9
60-79, 2021-09-16, 23.7
60-79, 2021-09-17, 23
60-79, 2021-09-18, 22.6
60-79, 2021-09-19, 22.4
60-79, 2021-09-20, 22.3
60-79, 2021-09-21, 22
60-79, 2021-09-22, 21.6
60-79, 2021-09-23, 21.4
60-79, 2021-09-24, 21.3
60-79, 2021-09-25, 21.1
60-79, 2021-09-26, 21.1
60-79, 2021-09-27, 21.2
60-79, 2021-09-28, 21.4
60-79, 2021-09-29, 22.4
60-79, 2021-09-30, 23.1
60-79, 2021-10-01, 23.6
60-79, 2021-10-02, 24.2
60-79, 2021-10-03, 24.3
60-79, 2021-10-04, 24.4
60-79, 2021-10-05, 24.8
60-79, 2021-10-06, 25.5
60-79, 2021-10-07, 26
60-79, 2021-10-08, 26.9
60-79, 2021-10-09, 27.7
60-79, 2021-10-10, 28.7
60-79, 2021-10-11, 28.9
60-79, 2021-10-12, 29.2
60-79, 2021-10-13, 29.8
60-79, 2021-10-14, 30.6
60-79, 2021-10-15, 31.2
60-79, 2021-10-16, 32.8
60-79, 2021-10-17, 33.8
60-79, 2021-10-18, 34.2
60-79, 2021-10-19, 36.1
60-79, 2021-10-20, 40.2
60-79, 2021-10-21, 44.2
60-79, 2021-10-22, 48.6
60-79, 2021-10-23, 52.4
60-79, 2021-10-24, 56.4
60-79, 2021-10-25, 57.4
60-79, 2021-10-26, 59.5
60-79, 2021-10-27, 64.2
60-79, 2021-10-28, 70.5
60-79, 2021-10-29, 76
60-79, 2021-10-30, 81.2
60-79, 2021-10-31, 83.7
60-79, 2021-11-01, 85.9
60-79, 2021-11-02, 86.5
60-79, 2021-11-03, 88
60-79, 2021-11-04, 96.5
60-79, 2021-11-05, 105.2
60-79, 2021-11-06, 112.3
60-79, 2021-11-07, 117.6
60-79, 2021-11-08, 120.8
60-79, 2021-11-09, 128
60-79, 2021-11-10, 141.3
60-79, 2021-11-11, 149.3
60-79, 2021-11-12, 157.7
60-79, 2021-11-13, 166.1
60-79, 2021-11-14, 172.3
60-79, 2021-11-15, 177.7
60-79, 2021-11-16, 185.5
60-79, 2021-11-17, 196.8
60-79, 2021-11-18, 206.5
60-79, 2021-11-19, 215.4
60-79, 2021-11-20, 226.3
60-79, 2021-11-21, 232.5
60-79, 2021-11-22, 235.4
60-79, 2021-11-23, 243.7
60-79, 2021-11-24, 251.6
60-79, 2021-11-25, 260.4
60-79, 2021-11-26, 266.3
60-79, 2021-11-27, 267.5
60-79, 2021-11-28, 269
60-79, 2021-11-29, 269.3
60-79, 2021-11-30, 267.4
60-79, 2021-12-01, 264.5
60-79, 2021-12-02, 261.9
60-79, 2021-12-03, 257.9
60-79, 2021-12-04, 255.3
60-79, 2021-12-05, 253
60-79, 2021-12-06, 251.4
60-79, 2021-12-07, 249.3
60-79, 2021-12-08, 245.9
60-79, 2021-12-09, 239.8
60-79, 2021-12-10, 232.2
60-79, 2021-12-11, 223.2
60-79, 2021-12-12, 216.7
60-79, 2021-12-13, 211.2
60-79, 2021-12-14, 202.7
60-79, 2021-12-15, 194.2
60-79, 2021-12-16, 181.5
60-79, 2021-12-17, 171.2
60-79, 2021-12-18, 163.8
60-79, 2021-12-19, 158.3
60-79, 2021-12-20, 155.3
60-79, 2021-12-21, 151.3
60-79, 2021-12-22, 143.1
60-79, 2021-12-23, 135.6
60-79, 2021-12-24, 128.7
60-79, 2021-12-25, 116
60-79, 2021-12-26, 104.8
60-79, 2021-12-27, 103.3
60-79, 2021-12-28, 101.3
60-79, 2021-12-29, 97.9
60-79, 2021-12-30, 97.6
60-79, 2021-12-31, 101.2
60-79, 2022-01-01, 106
60-79, 2022-01-02, 108
60-79, 2022-01-03, 109.5
60-79, 2022-01-04, 113.5
60-79, 2022-01-05, 120.7
60-79, 2022-01-06, 126.8
60-79, 2022-01-07, 127.4
60-79, 2022-01-08, 133.6
60-79, 2022-01-09, 141.9
60-79, 2022-01-10, 143.9
60-79, 2022-01-11, 145.9
60-79, 2022-01-12, 144.7
60-79, 2022-01-13, 146.9
60-79, 2022-01-14, 151.8
60-79, 2022-01-15, 156.7
60-79, 2022-01-16, 161
60-79, 2022-01-17, 164
60-79, 2022-01-18, 172.3
60-79, 2022-01-19, 183.7
60-79, 2022-01-20, 197.4
60-79, 2022-01-21, 213.2
60-79, 2022-01-22, 232.1
60-79, 2022-01-23, 245
60-79, 2022-01-24, 253.3
60-79, 2022-01-25, 270.4
60-79, 2022-01-26, 292.4
60-79, 2022-01-27, 311.1
60-79, 2022-01-28, 330.8
60-79, 2022-01-29, 347.3
60-79, 2022-01-30, 358.3
60-79, 2022-01-31, 364
60-79, 2022-02-01, 373.2
60-79, 2022-02-02, 392.3
60-79, 2022-02-03, 414.5
60-79, 2022-02-04, 437
60-79, 2022-02-05, 453.6
60-79, 2022-02-06, 463.5
60-79, 2022-02-07, 470
60-79, 2022-02-08, 485.3
60-79, 2022-02-09, 504.7
60-79, 2022-02-10, 521.9
60-79, 2022-02-11, 530.8
60-79, 2022-02-12, 541
60-79, 2022-02-13, 542.4
60-79, 2022-02-14, 542.8
60-79, 2022-02-15, 544.8
60-79, 2022-02-16, 547.5
60-79, 2022-02-17, 549.7
60-79, 2022-02-18, 550.7
60-79, 2022-02-19, 548.4
60-79, 2022-02-20, 553.9
60-79, 2022-02-21, 552.5
60-79, 2022-02-22, 549.7
60-79, 2022-02-23, 553.6
60-79, 2022-02-24, 555
60-79, 2022-02-25, 557.3
60-79, 2022-02-26, 561.6
60-79, 2022-02-27, 560.3
60-79, 2022-02-28, 557.8
60-79, 2022-03-01, 556.4
60-79, 2022-03-02, 550.9
60-79, 2022-03-03, 553.5
60-79, 2022-03-04, 562.2
60-79, 2022-03-05, 572
60-79, 2022-03-06, 579.8
60-79, 2022-03-07, 592.6
60-79, 2022-03-08, 614.1
60-79, 2022-03-09, 647
60-79, 2022-03-10, 684.9
60-79, 2022-03-11, 718.4
60-79, 2022-03-12, 753
60-79, 2022-03-13, 779.9
60-79, 2022-03-14, 791.4
60-79, 2022-03-15, 824.6
60-79, 2022-03-16, 862
60-79, 2022-03-17, 905.1
60-79, 2022-03-18, 947
60-79, 2022-03-19, 975.3
60-79, 2022-03-20, 976
60-79, 2022-03-21, 979.5
60-79, 2022-03-22, 1012.5
60-79, 2022-03-23, 1034.9
60-79, 2022-03-24, 1044.4
60-79, 2022-03-25, 1049.1
60-79, 2022-03-26, 1047.1
60-79, 2022-03-27, 1050.2
60-79, 2022-03-28, 1041.6
60-79, 2022-03-29, 1027.2
60-79, 2022-03-30, 1021
60-79, 2022-03-31, 1003.3
60-79, 2022-04-01, 976.7
60-79, 2022-04-02, 944.5
60-79, 2022-04-03, 914.9
60-79, 2022-04-04, 899.1
60-79, 2022-04-05, 866.6
60-79, 2022-04-06, 824.5
60-79, 2022-04-07, 775.1
60-79, 2022-04-08, 728.9
60-79, 2022-04-09, 700.6
60-79, 2022-04-10, 688.4
60-79, 2022-04-11, 686.9
60-79, 2022-04-12, 680.7
60-79, 2022-04-13, 670.9
60-79, 2022-04-14, 656.9
60-79, 2022-04-15, 653.1
60-79, 2022-04-16, 597.5
60-79, 2022-04-17, 580.2
60-79, 2022-04-18, 574.7
60-79, 2022-04-19, 499.7
60-79, 2022-04-20, 481
60-79, 2022-04-21, 501.7
60-79, 2022-04-22, 510.6
60-79, 2022-04-23, 557.2
60-79, 2022-04-24, 561.5
60-79, 2022-04-25, 556.2
60-79, 2022-04-26, 619.1
60-79, 2022-04-27, 607.7
60-79, 2022-04-28, 557.8
60-79, 2022-04-29, 510.9
60-79, 2022-04-30, 481.7
60-79, 2022-05-01, 466
60-79, 2022-05-02, 458
60-79, 2022-05-03, 437
60-79, 2022-05-04, 412.6
60-79, 2022-05-05, 392.3
60-79, 2022-05-06, 379.9
60-79, 2022-05-07, 367.3
60-79, 2022-05-08, 361.4
60-79, 2022-05-09, 359.2
60-79, 2022-05-10, 356
60-79, 2022-05-11, 343.7
60-79, 2022-05-12, 332.6
60-79, 2022-05-13, 323
60-79, 2022-05-14, 316.2
60-79, 2022-05-15, 310.4
60-79, 2022-05-16, 308.1
60-79, 2022-05-17, 294.4
60-79, 2022-05-18, 278.3
60-79, 2022-05-19, 263.7
60-79, 2022-05-20, 247
60-79, 2022-05-21, 235.3
60-79, 2022-05-22, 230.8
60-79, 2022-05-23, 228.9
60-79, 2022-05-24, 216.1
60-79, 2022-05-25, 200.3
60-79, 2022-05-26, 185.1
60-79, 2022-05-27, 157.8
60-79, 2022-05-28, 151.9
60-79, 2022-05-29, 149.3
60-79, 2022-05-30, 149
60-79, 2022-05-31, 148.1
60-79, 2022-06-01, 149.6
60-79, 2022-06-02, 156.2
60-79, 2022-06-03, 182.9
60-79, 2022-06-04, 188.9
60-79, 2022-06-05, 191.4
60-79, 2022-06-06, 192.4
60-79, 2022-06-07, 162.7
60-79, 2022-06-08, 182
60-79, 2022-06-09, 210.8
60-79, 2022-06-10, 231.4
