Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 24, , 79.2
2022-06-15, -7.8, steigend, 28, -0.2966, 71.4
2022-06-22, 1, steigend, 29, 0.0362, 72.4
2022-06-29, -17.2, steigend, 29, -0.654, 55.2
2022-07-06, -13.8, steigend, 29, -0.5247, 41.4
2022-07-13, -10.4, steigend, 29, -0.3954, 31
2022-07-20, -17.2, steigend, 29, -0.654, 13.8
2022-07-27, -6.9, steigend, 29, -0.2624, 6.9
2022-08-03, -6.9, steigend, 29, -0.2624, 
2022-08-10, , steigend, 29, , 
2022-08-17, 6.9, steigend, 29, 0.25, 6.9
2022-08-24, 13.8, steigend, 29, 0.5, 20.7
2022-08-31, 3.4, steigend, 29, 0.1232, 24.1
2022-09-07, 6.9, steigend, 29, 0.25, 31
2022-09-14, 27.6, steigend, 29, 1, 58.6
2022-09-21, 15.6, steigend, 31, 0.5652, 74.2
2022-09-28, -3.2, steigend, 31, -0.1217, 71
2022-10-05, -12.9, steigend, 31, -0.4905, 58.1
2022-10-12, -26.3, steigend, 44, -1, 31.8
2022-10-19, -5.1, steigend, 45, -0.1939, 26.7
2022-10-26, -15.8, steigend, 46, -0.6008, 10.9
2022-11-02, -4.5, steigend, 47, -0.1711, 6.4
2022-11-09, 2.1, steigend, 47, 0.0761, 8.5
2022-11-16, 4, steigend, 48, 0.1449, 12.5
2022-11-23, 1.8, steigend, 49, 0.0652, 14.3
2022-11-30, 20.4, steigend, 49, 0.7391, 34.7
2022-12-07, 19.3, steigend, 50, 0.6993, 54
2022-12-14, 2.9, steigend, 51, 0.1051, 56.9
2022-12-21, -19.6, steigend, 51, -0.7452, 37.3
2022-12-28, -21.9, steigend, 52, -0.8327, 15.4
2023-01-04, -11.6, steigend, 52, -0.4411, 3.8
2023-01-11, -1.9, steigend, 52, -0.0722, 1.9
2023-01-18, 15.4, steigend, 52, 0.558, 17.3
2023-01-25, 25, steigend, 52, 0.9058, 42.3
2023-02-01, 19.2, steigend, 52, 0.6957, 61.5
2023-02-08, 5.8, steigend, 52, 0.2101, 67.3
2023-02-15, -3.8, steigend, 52, -0.1445, 63.5
2023-02-22, -15.4, steigend, 52, -0.5856, 48.1
2023-03-01, -23.1, steigend, 52, -0.8783, 25
2023-03-08, -3.8, steigend, 52, -0.1445, 21.2
2023-03-15, -11.4, steigend, 51, -0.4335, 9.8
2023-03-22, -5.7, steigend, 49, -0.2167, 4.1
2023-03-29, 3, steigend, 42, 0.1087, 7.1
