Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 27, , 3.7
2022-06-15, -3.7, fallend, 32, -0.1381, 
2022-06-22, 9.1, fallend, 33, 0.2507, 9.1
2022-06-29, , fallend, 33, , 9.1
2022-07-06, , fallend, 33, , 9.1
2022-07-13, 9.1, fallend, 33, 0.2507, 18.2
2022-07-20, , fallend, 33, , 18.2
2022-07-27, 36.3, fallend, 33, 1, 54.5
2022-08-03, 24.3, fallend, 33, 0.6694, 78.8
2022-08-10, , fallend, 33, , 78.8
2022-08-17, -18.2, fallend, 33, -0.6791, 60.6
2022-08-24, -24.2, fallend, 33, -0.903, 36.4
2022-08-31, -12.2, fallend, 33, -0.4552, 24.2
2022-09-07, -12.1, fallend, 33, -0.4515, 12.1
2022-09-14, 9.1, fallend, 33, 0.2507, 21.2
2022-09-21, -18.3, fallend, 35, -0.6828, 2.9
2022-09-28, -2.9, fallend, 35, -0.1082, 
2022-10-05, 8.6, fallend, 35, 0.2369, 8.6
2022-10-12, -2.4, fallend, 48, -0.0896, 6.2
2022-10-19, 18.3, fallend, 49, 0.5041, 24.5
2022-10-26, 17.5, fallend, 50, 0.4821, 42
2022-11-02, 9, fallend, 51, 0.2479, 51
2022-11-09, -7.9, fallend, 51, -0.2948, 43.1
2022-11-16, -4.6, fallend, 52, -0.1716, 38.5
2022-11-23, -12.1, fallend, 53, -0.4515, 26.4
2022-11-30, -11.3, fallend, 53, -0.4216, 15.1
2022-12-07, -9.5, fallend, 54, -0.3545, 5.6
2022-12-14, 1.7, fallend, 55, 0.0468, 7.3
2022-12-21, 1.8, fallend, 55, 0.0496, 9.1
2022-12-28, 21.3, fallend, 56, 0.5868, 30.4
2023-01-04, 32.1, fallend, 56, 0.8843, 62.5
2023-01-11, -8.9, fallend, 56, -0.3321, 53.6
2023-01-18, -26.8, fallend, 56, -1, 26.8
2023-01-25, -17.9, fallend, 56, -0.6679, 8.9
2023-02-01, -5.3, fallend, 56, -0.1978, 3.6
2023-02-08, 7.1, fallend, 56, 0.1956, 10.7
2023-02-15, -1.8, fallend, 56, -0.0672, 8.9
2023-02-22, -1.8, fallend, 56, -0.0672, 7.1
2023-03-01, 10.8, fallend, 56, 0.2975, 17.9
2023-03-08, -1.5, fallend, 55, -0.056, 16.4
2023-03-15, 30.5, fallend, 49, 0.8402, 46.9
2023-03-22, 10.6, fallend, 40, 0.292, 57.5
2023-03-29, 6.8, fallend, 14, 0.1873, 64.3
