Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2023-04-04, -1.2333, 3.0397, Niedersachsen, 3, -0.2812, 3.04, , , 
2023-04-03, -1.0465, 3.4758, Niedersachsen, 3, -0.2386, 4.11, , , 
2023-04-02, -1.1212, 3.7125, Niedersachsen, 3, -0.2557, 4.29, , , 
2023-04-01, -1.2582, 3.8869, Niedersachsen, 3, -0.2869, 4.37, 5.05, 5.22, 5.95
2023-03-31, -1.3953, 3.9242, Niedersachsen, 3, -0.3182, 4.6, 5.12, 5.2, 5.28
2023-03-30, -1.5572, 4.2731, Niedersachsen, 3, -0.3551, 4.98, 5.42, 5.52, 5.61
2023-03-29, -1.2582, 4.4475, Niedersachsen, 3, -0.2869, 5.36, 5.74, 5.85, 5.94
2023-03-28, -1.5946, 4.2731, Niedersachsen, 3, -0.3636, 5.82, 6.16, 6.27, 6.37
2023-03-27, -1.3081, 4.5222, Niedersachsen, 3, -0.2983, 6.38, 6.67, 6.77, 6.87
2023-03-26, -1.2832, 4.8337, Niedersachsen, 3, -0.2926, 6.45, 6.73, 6.83, 6.94
2023-03-25, -1.3205, 5.1451, Niedersachsen, 3, -0.3011, 6.62, 6.89, 6.99, 7.1
2023-03-24, -0.7724, 5.3195, Niedersachsen, 3, -0.1761, 6.93, 7.19, 7.29, 7.39
2023-03-23, 0.3114, 5.8303, Niedersachsen, 3, 0.0654, 7.33, 7.58, 7.67, 7.78
2023-03-22, 0.5357, 5.7057, Niedersachsen, 3, 0.1126, 7.39, 7.62, 7.7, 7.81
2023-03-21, 1.3579, 5.8677, Niedersachsen, 3, 0.2853, 7.66, 7.87, 7.95, 8.05
2023-03-20, 2.2923, 5.8303, Niedersachsen, 3, 0.4817, 7.72, 7.89, 7.96, 8.05
2023-03-19, 2.3795, 6.1168, Niedersachsen, 3, 0.5, 7.67, 7.84, 7.9, 7.99
2023-03-18, 2.4293, 6.4657, Niedersachsen, 3, 0.5105, 7.7, 7.86, 7.92, 8.01
2023-03-17, 2.0057, 6.0919, Niedersachsen, 3, 0.4215, 7.54, 7.68, 7.74, 7.83
