Altersgruppe, Meldedatum, difference, trend, value
35-59, 2022-11-02, -1.8695, -1, 2.38
35-59, 2022-11-01, -1.3695, -0.7326, 3.25
35-59, 2022-10-31, -0.8379, -0.4482, 4.38
35-59, 2022-10-30, -0.8802, -0.4708, 4.48
35-59, 2022-10-29, -0.8731, -0.467, 4.65
35-59, 2022-10-28, -1.0668, -0.5706, 5
35-59, 2022-10-27, -0.7323, -0.3917, 5.46
35-59, 2022-10-26, -0.5739, -0.307, 5.88
35-59, 2022-10-25, -0.2007, -0.1073, 6.28
35-59, 2022-10-24, -0.1479, -0.0791, 6.66
35-59, 2022-10-23, -0.1267, -0.0678, 6.72
35-59, 2022-10-22, -0.0951, -0.0508, 6.71
35-59, 2022-10-21, 0.2359, 0.0849, 7.05
35-59, 2022-10-20, 0.2112, 0.076, 7.28
35-59, 2022-10-19, 0.0035, 0.0013, 7.47
35-59, 2022-10-18, -0.4225, -0.226, 7.36
35-59, 2022-10-17, 0.8309, 0.2991, 7.5
35-59, 2022-10-16, 0.8414, 0.3029, 7.49
35-59, 2022-10-15, 0.8978, 0.3232, 7.51
35-59, 2022-10-14, 1.1301, 0.4068, 7.53
35-59, 2022-10-13, 1.623, 0.5843, 7.59
35-59, 2022-10-12, 2.2779, 0.82, 7.88
35-59, 2022-10-11, 2.7778, 1, 8.44
35-59, 2022-10-10, 0.602, 0.2167, 6.69
35-59, 2022-10-09, 0.6337, 0.2281, 6.68
35-59, 2022-10-08, 0.6548, 0.2357, 6.62
35-59, 2022-10-07, 0.5351, 0.1926, 6.26
35-59, 2022-10-06, 0.3063, 0.1103, 5.81
35-59, 2022-10-05, -0.1303, -0.0697, 5.07
35-59, 2022-10-04, -0.0352, -0.0188, 4.33
35-59, 2022-10-03, 1.4012, 0.5044, 5.28
35-59, 2022-10-02, 1.4435, 0.5196, 5.21
35-59, 2022-10-01, 1.4857, 0.5349, 5.16
35-59, 2022-09-30, 1.3766, 0.4956, 4.92
35-59, 2022-09-29, 1.0456, 0.3764, 4.55
35-59, 2022-09-28, 1.0139, 0.365, 4.25
35-59, 2022-09-27, 0.6689, 0.2408, 3.71
35-59, 2022-09-26, 0.3415, 0.1229, 3.21
35-59, 2022-09-25, 0.3485, 0.1255, 3.18
35-59, 2022-09-24, 0.3873, 0.1394, 3.14
35-59, 2022-09-23, 0.338, 0.1217, 3.02
35-59, 2022-09-22, 0.2993, 0.1077, 2.95
35-59, 2022-09-21, 0.2359, 0.0849, 2.73
35-59, 2022-09-20, -0.0176, -0.0094, 2.58
35-59, 2022-09-19, 0.2112, 0.076, 2.5
35-59, 2022-09-18, 0.2183, 0.0786, 2.51
35-59, 2022-09-17, 0.1796, 0.0646, 2.46
35-59, 2022-09-16, 0.0387, 0.0139, 2.36
35-59, 2022-09-15, -0.0317, -0.0169, 2.3
35-59, 2022-09-14, -0.1338, -0.0716, 2.27
35-59, 2022-09-13, 0.1056, 0.038, 2.23
35-59, 2022-09-12, -0.1408, -0.0753, 2.21
35-59, 2022-09-11, -0.1373, -0.0734, 2.18
35-59, 2022-09-10, -0.1725, -0.0923, 2.23
35-59, 2022-09-09, -0.1303, -0.0697, 2.26
35-59, 2022-09-08, -0.0704, -0.0377, 2.24
35-59, 2022-09-07, -0.1584, -0.0847, 2.31
35-59, 2022-09-06, -0.2605, -0.1394, 2.36
35-59, 2022-09-05, -0.3908, -0.209, 2.31
35-59, 2022-09-04, -0.4225, -0.226, 2.31
35-59, 2022-09-03, -0.4225, -0.226, 2.36
35-59, 2022-09-02, -0.514, -0.275, 2.41
35-59, 2022-09-01, -0.595, -0.3183, 2.44
35-59, 2022-08-31, -0.4859, -0.2599, 2.54
35-59, 2022-08-30, -0.4436, -0.2373, 2.66
35-59, 2022-08-29, -0.1936, -0.1036, 2.82
35-59, 2022-08-28, -0.1725, -0.0923, 2.84
35-59, 2022-08-27, -0.162, -0.0866, 2.82
35-59, 2022-08-26, 0.0282, 0.0101, 2.93
35-59, 2022-08-25, 0.0387, 0.0139, 3.12
35-59, 2022-08-24, 0.1549, 0.0558, 3.2
35-59, 2022-08-23, 0.2781, 0.1001, 3.3
35-59, 2022-08-22, 0.1021, 0.0368, 3.28
35-59, 2022-08-21, 0.081, 0.0292, 3.28
35-59, 2022-08-20, 0.0739, 0.0266, 3.28
35-59, 2022-08-19, -0.088, -0.0471, 3.26
35-59, 2022-08-18, -0.1091, -0.0584, 3.29
35-59, 2022-08-17, -0.2535, -0.1356, 3.21
35-59, 2022-08-16, -0.4929, -0.2637, 3.17
35-59, 2022-08-15, -0.6302, -0.3371, 3.27
35-59, 2022-08-14, -0.6443, -0.3446, 3.3
35-59, 2022-08-13, -0.6654, -0.3559, 3.31
35-59, 2022-08-12, -0.5246, -0.2806, 3.44
35-59, 2022-08-11, -0.5211, -0.2787, 3.46
35-59, 2022-08-10, -0.602, -0.322, 3.61
35-59, 2022-08-09, -0.338, -0.1808, 3.91
35-59, 2022-08-08, -0.2218, -0.1186, 4.19
35-59, 2022-08-07, -0.2676, -0.1431, 4.18
35-59, 2022-08-06, -0.2746, -0.1469, 4.2
35-59, 2022-08-05, -0.4119, -0.2203, 4.21
35-59, 2022-08-04, -0.4577, -0.2448, 4.43
35-59, 2022-08-03, -0.3415, -0.1827, 4.62
35-59, 2022-08-02, -0.4154, -0.2222, 4.61
35-59, 2022-08-01, -0.4401, -0.2354, 4.74
35-59, 2022-07-31, -0.3978, -0.2128, 4.79
35-59, 2022-07-30, -0.3978, -0.2128, 4.8
35-59, 2022-07-29, -0.3028, -0.162, 4.99
35-59, 2022-07-28, -0.0352, -0.0188, 5.22
35-59, 2022-07-27, -0.0176, -0.0094, 5.31
35-59, 2022-07-26, 0.0035, 0.0013, 5.46
35-59, 2022-07-25, 0.0775, 0.0279, 5.58
35-59, 2022-07-24, 0.0211, 0.0076, 5.57
35-59, 2022-07-23, 0.007, 0.0025, 5.59
35-59, 2022-07-22, 0.3028, 0.109, 5.66
35-59, 2022-07-21, 0.162, 0.0583, 5.46
35-59, 2022-07-20, 0.3028, 0.109, 5.54
35-59, 2022-07-19, 0.1796, 0.0646, 5.43
35-59, 2022-07-18, 0.0352, 0.0127, 5.26
35-59, 2022-07-17, 0.1232, 0.0444, 5.32
35-59, 2022-07-16, 0.1373, 0.0494, 5.34
35-59, 2022-07-15, -0.1162, -0.0621, 5.2
35-59, 2022-07-14, -0.3169, -0.1695, 5.19
35-59, 2022-07-13, -0.3838, -0.2053, 5.07
35-59, 2022-07-12, -0.257, -0.1375, 5.06
35-59, 2022-07-11, 0.419, 0.1508, 5.16
35-59, 2022-07-10, 0.419, 0.1508, 5.12
35-59, 2022-07-09, 0.4753, 0.1711, 5.1
35-59, 2022-07-08, 0.5492, 0.1977, 5.09
