Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 24, , 
2022-06-15, , fallend, 28, , 
2022-06-22, 6.9, fallend, 29, 0.1537, 6.9
2022-06-29, , fallend, 29, , 6.9
2022-07-06, , fallend, 29, , 6.9
2022-07-13, 6.9, fallend, 29, 0.1537, 13.8
2022-07-20, 3.4, fallend, 29, 0.0757, 17.2
2022-07-27, 44.9, fallend, 29, 1, 62.1
2022-08-03, 17.2, fallend, 29, 0.3831, 79.3
2022-08-10, 6.9, fallend, 29, 0.1537, 86.2
2022-08-17, -20.7, fallend, 29, -0.9, 65.5
2022-08-24, -20.7, fallend, 29, -0.9, 44.8
2022-08-31, -20.7, fallend, 29, -0.9, 24.1
2022-09-07, -20.7, fallend, 29, -0.9, 3.4
2022-09-14, 10.4, fallend, 29, 0.2316, 13.8
2022-09-21, -10.6, fallend, 31, -0.4609, 3.2
2022-09-28, -3.2, fallend, 31, -0.1391, 
2022-10-05, 6.5, fallend, 31, 0.1448, 6.5
2022-10-12, 2.6, fallend, 44, 0.0579, 9.1
2022-10-19, 19.8, fallend, 45, 0.441, 28.9
2022-10-26, 16.8, fallend, 46, 0.3742, 45.7
2022-11-02, -1, fallend, 47, -0.0435, 44.7
2022-11-09, 4.2, fallend, 47, 0.0935, 48.9
2022-11-16, -5.1, fallend, 48, -0.2217, 43.8
2022-11-23, -21.4, fallend, 49, -0.9304, 22.4
2022-11-30, -10.2, fallend, 49, -0.4435, 12.2
2022-12-07, -10.2, fallend, 50, -0.4435, 2
2022-12-14, 3.9, fallend, 51, 0.0869, 5.9
2022-12-21, , fallend, 51, , 5.9
2022-12-28, 15.3, fallend, 52, 0.3408, 21.2
2023-01-04, 36.5, fallend, 52, 0.8129, 57.7
2023-01-11, -3.9, fallend, 52, -0.1696, 53.8
2023-01-18, -23, fallend, 52, -1, 30.8
2023-01-25, -21.2, fallend, 52, -0.9217, 9.6
2023-02-01, -7.7, fallend, 52, -0.3348, 1.9
2023-02-08, 3.9, fallend, 52, 0.0869, 5.8
2023-02-15, 1.9, fallend, 52, 0.0423, 7.7
2023-02-22, , fallend, 52, , 7.7
2023-03-01, 3.8, fallend, 52, 0.0846, 11.5
2023-03-08, 9.7, fallend, 52, 0.216, 21.2
2023-03-15, 9.6, fallend, 52, 0.2138, 30.8
2023-03-22, 25, fallend, 52, 0.5568, 55.8
2023-03-29, 1.6, fallend, 47, 0.0356, 57.4
2023-04-05, 2, fallend, 32, 0.0445, 59.4
2023-04-12, 9.8, fallend, 26, 0.2183, 69.2
