Meldedatum, difference, group, quantity, trend, value
2022-06-08, , trend, 14, , 71.4
2022-06-15, -0.8, trend, 17, -0.0276, 70.6
2022-06-22, 8.3, trend, 19, 0.2485, 78.9
2022-06-29, -5.2, trend, 19, -0.1793, 73.7
2022-07-06, -26.3, trend, 19, -0.9069, 47.4
2022-07-13, -5.3, trend, 19, -0.1828, 42.1
2022-07-20, -15.8, trend, 19, -0.5448, 26.3
2022-07-27, -15.8, trend, 19, -0.5448, 10.5
2022-08-03, -10.5, trend, 19, -0.3621, 
2022-08-10, , trend, 19, , 
2022-08-17, 5.3, trend, 19, 0.1587, 5.3
2022-08-24, , trend, 19, , 5.3
2022-08-31, 10.5, trend, 19, 0.3144, 15.8
2022-09-07, 31.6, trend, 19, 0.9461, 47.4
2022-09-14, 31.5, trend, 19, 0.9431, 78.9
2022-09-21, 5.3, trend, 19, 0.1587, 84.2
2022-09-28, -5.3, trend, 19, -0.1828, 78.9
2022-10-05, -5.2, trend, 19, -0.1793, 73.7
2022-10-12, -26.8, trend, 32, -0.9241, 46.9
2022-10-19, -13.6, trend, 33, -0.469, 33.3
2022-10-26, -27.4, trend, 34, -0.9448, 5.9
2022-11-02, -0.2, trend, 35, -0.0069, 5.7
2022-11-09, 5.7, trend, 35, 0.1707, 11.4
2022-11-16, -3.1, trend, 36, -0.1069, 8.3
2022-11-23, 10.6, trend, 37, 0.3174, 18.9
2022-11-30, 18.9, trend, 37, 0.5659, 37.8
2022-12-07, 16.3, trend, 37, 0.488, 54.1
2022-12-14, 9.1, trend, 38, 0.2725, 63.2
2022-12-21, -29, trend, 38, -1, 34.2
2022-12-28, -13.7, trend, 39, -0.4724, 20.5
2023-01-04, -12.8, trend, 39, -0.4414, 7.7
2023-01-11, , trend, 39, , 7.7
2023-01-18, 5.1, trend, 39, 0.1527, 12.8
2023-01-25, 33.4, trend, 39, 1, 46.2
2023-02-01, 5.1, trend, 39, 0.1527, 51.3
2023-02-08, 12.8, trend, 39, 0.3832, 64.1
2023-02-15, -7.7, trend, 39, -0.2655, 56.4
2023-02-22, -15.4, trend, 39, -0.531, 41
2023-03-01, -17.9, trend, 39, -0.6172, 23.1
2023-03-08, -5.2, trend, 39, -0.1793, 17.9
2023-03-15, -7.6, trend, 39, -0.2621, 10.3
2023-03-22, -5.2, trend, 39, -0.1793, 5.1
2023-03-29, -0.2, trend, 41, -0.0069, 4.9
2023-04-05, , trend, 41, , 4.9
2023-04-12, 2.4, trend, 41, 0.0719, 7.3
2023-04-19, 15.2, trend, 40, 0.4551, 22.5
2023-04-26, -7.1, trend, 39, -0.2448, 15.4
2023-05-03, -9.5, trend, 34, -0.3276, 5.9
2023-05-10, 2.1, trend, 25, 0.0629, 8
