Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 15, , 20
2022-06-15, 11.6, gleichbleibend, 19, 0.29, 31.6
2022-06-22, -1.6, gleichbleibend, 20, -0.0457, 30
2022-06-29, 5, gleichbleibend, 20, 0.125, 35
2022-07-06, 20, gleichbleibend, 20, 0.5, 55
2022-07-13, -5, gleichbleibend, 20, -0.1429, 50
2022-07-20, 15, gleichbleibend, 20, 0.375, 65
2022-07-27, -10, gleichbleibend, 20, -0.2857, 55
2022-08-03, -25, gleichbleibend, 20, -0.7143, 30
2022-08-10, -5, gleichbleibend, 20, -0.1429, 25
2022-08-17, -10, gleichbleibend, 20, -0.2857, 15
2022-08-24, 15, gleichbleibend, 20, 0.375, 30
2022-08-31, 25, gleichbleibend, 20, 0.625, 55
2022-09-07, 5, gleichbleibend, 20, 0.125, 60
2022-09-14, -35, gleichbleibend, 20, -1, 25
2022-09-21, -5, gleichbleibend, 20, -0.1429, 20
2022-09-28, 5, gleichbleibend, 20, 0.125, 25
2022-10-05, 5, gleichbleibend, 20, 0.125, 30
2022-10-12, 40, gleichbleibend, 20, 1, 70
2022-10-19, -15, gleichbleibend, 20, -0.4286, 55
2022-10-26, -10, gleichbleibend, 20, -0.2857, 45
2022-11-02, -5, gleichbleibend, 20, -0.1429, 40
2022-11-09, , gleichbleibend, 20, , 40
2022-11-16, 1.2, gleichbleibend, 17, 0.03, 41.2
2022-11-23, 12.6, gleichbleibend, 13, 0.315, 53.8
