Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-10-25, 0.0837, 11.2583, Nordrhein-Westfalen, 5, 0.0138, 11.26, , , 
2022-10-24, 0.6081, 11.2304, Nordrhein-Westfalen, 5, 0.1002, 14, , , 
2022-10-23, 0.742, 12.2569, Nordrhein-Westfalen, 5, 0.1222, 14.71, , , 
2022-10-22, 0.636, 13.0882, Nordrhein-Westfalen, 5, 0.1048, 15.3, 20.24, 21.72, 25.52
2022-10-21, 1.2329, 13.1942, Nordrhein-Westfalen, 5, 0.2031, 16.61, 20.87, 21.42, 21.99
2022-10-20, 0.2287, 11.342, Nordrhein-Westfalen, 5, 0.0377, 17.32, 20.74, 21.24, 21.82
2022-10-19, 0.1451, 11.2304, Nordrhein-Westfalen, 5, 0.0239, 17.71, 20.45, 20.88, 21.41
2022-10-18, 0.6081, 11.1746, Nordrhein-Westfalen, 5, 0.1002, 17.6, 19.7, 20.08, 20.52
2022-10-17, 2.0252, 10.6223, Nordrhein-Westfalen, 5, 0.3336, 17.77, 19.36, 19.7, 20.12
2022-10-16, 2.1925, 11.5149, Nordrhein-Westfalen, 5, 0.3612, 17.75, 19.21, 19.55, 19.97
2022-10-15, 2.5161, 12.4522, Nordrhein-Westfalen, 5, 0.4145, 17.92, 19.33, 19.66, 20.08
2022-10-14, 3.2581, 11.9612, Nordrhein-Westfalen, 5, 0.5368, 17.62, 18.84, 19.16, 19.54
2022-10-13, 3.816, 11.1132, Nordrhein-Westfalen, 5, 0.6287, 17.94, 19.02, 19.32, 19.68
2022-10-12, 5.8188, 11.0853, Nordrhein-Westfalen, 5, 0.9586, 18.17, 19.11, 19.4, 19.73
2022-10-11, 6.0699, 10.5665, Nordrhein-Westfalen, 5, 1, 18.61, 19.43, 19.7, 20.02
2022-10-10, 2.3487, 8.5971, Nordrhein-Westfalen, 5, 0.3869, 15.63, 16.23, 16.44, 16.7
2022-10-09, 2.6277, 9.3224, Nordrhein-Westfalen, 5, 0.4329, 15.36, 15.93, 16.13, 16.37
2022-10-08, 2.7114, 9.9361, Nordrhein-Westfalen, 5, 0.4467, 15.05, 15.58, 15.77, 16
2022-10-07, 1.8689, 8.7031, Nordrhein-Westfalen, 5, 0.3079, 14.4, 14.86, 15.04, 15.25
2022-10-06, 1.1995, 7.2972, Nordrhein-Westfalen, 5, 0.1976, 13.23, 13.6, 13.75, 13.94
2022-10-05, -0.4184, 5.2665, Nordrhein-Westfalen, 5, -0.1293, 11.73, 12, 12.13, 12.28
2022-10-04, -0.3515, 4.4966, Nordrhein-Westfalen, 5, -0.1086, 10.13, 10.32, 10.41, 10.53
2022-10-03, 1.9638, 6.2484, Nordrhein-Westfalen, 5, 0.3235, 11.1, 11.27, 11.37, 11.49
2022-10-02, 2.1256, 6.6947, Nordrhein-Westfalen, 5, 0.3502, 10.81, 10.97, 11.06, 11.18
2022-10-01, 2.3208, 7.2247, Nordrhein-Westfalen, 5, 0.3824, 10.66, 10.81, 10.9, 11.01
