Altersgruppe, Meldedatum, value
>=80, 2022-06-10, 133.8
>=80, 2022-06-11, 145.5
>=80, 2022-06-12, 148.8
>=80, 2022-06-13, 150.4
>=80, 2022-06-14, 184.7
>=80, 2022-06-15, 189.6
>=80, 2022-06-16, 193.1
>=80, 2022-06-17, 179.6
>=80, 2022-06-18, 187.8
>=80, 2022-06-19, 189.6
>=80, 2022-06-20, 191.4
>=80, 2022-06-21, 206
>=80, 2022-06-22, 224.8
>=80, 2022-06-23, 241.5
>=80, 2022-06-24, 273.7
>=80, 2022-06-25, 281.6
>=80, 2022-06-26, 283.6
>=80, 2022-06-27, 284.8
>=80, 2022-06-28, 293.1
>=80, 2022-06-29, 301.6
>=80, 2022-06-30, 309.1
>=80, 2022-07-01, 314
>=80, 2022-07-02, 319.6
>=80, 2022-07-03, 320
>=80, 2022-07-04, 321.7
>=80, 2022-07-05, 325.4
>=80, 2022-07-06, 325.3
>=80, 2022-07-07, 328.4
>=80, 2022-07-08, 332.7
>=80, 2022-07-09, 330.6
>=80, 2022-07-10, 331.6
>=80, 2022-07-11, 330.8
>=80, 2022-07-12, 340.1
>=80, 2022-07-13, 350.3
>=80, 2022-07-14, 366.7
>=80, 2022-07-15, 379
>=80, 2022-07-16, 400.7
>=80, 2022-07-17, 403.5
>=80, 2022-07-18, 403.2
>=80, 2022-07-19, 414.8
>=80, 2022-07-20, 425.8
>=80, 2022-07-21, 427.3
>=80, 2022-07-22, 429.4
>=80, 2022-07-23, 424.8
>=80, 2022-07-24, 424.6
>=80, 2022-07-25, 425.5
>=80, 2022-07-26, 432.1
>=80, 2022-07-27, 424.9
>=80, 2022-07-28, 413.5
>=80, 2022-07-29, 399
>=80, 2022-07-30, 378.5
>=80, 2022-07-31, 372.9
>=80, 2022-08-01, 369.4
>=80, 2022-08-02, 342.8
>=80, 2022-08-03, 325
>=80, 2022-08-04, 308.1
>=80, 2022-08-05, 294.7
>=80, 2022-08-06, 288.4
>=80, 2022-08-07, 288
>=80, 2022-08-08, 287.2
>=80, 2022-08-09, 275.1
>=80, 2022-08-10, 262.3
>=80, 2022-08-11, 249.2
>=80, 2022-08-12, 241.9
>=80, 2022-08-13, 238.1
>=80, 2022-08-14, 236.4
>=80, 2022-08-15, 236.6
>=80, 2022-08-16, 228.9
>=80, 2022-08-17, 226.9
>=80, 2022-08-18, 230.3
>=80, 2022-08-19, 229.2
>=80, 2022-08-20, 221.9
>=80, 2022-08-21, 221.5
>=80, 2022-08-22, 219.7
>=80, 2022-08-23, 213.7
>=80, 2022-08-24, 200.5
>=80, 2022-08-25, 186.5
>=80, 2022-08-26, 174.3
>=80, 2022-08-27, 169.3
>=80, 2022-08-28, 166.9
>=80, 2022-08-29, 167.1
>=80, 2022-08-30, 160.5
>=80, 2022-08-31, 157
>=80, 2022-09-01, 152.7
>=80, 2022-09-02, 151.2
>=80, 2022-09-03, 149.1
>=80, 2022-09-04, 148.8
>=80, 2022-09-05, 148
>=80, 2022-09-06, 146.6
>=80, 2022-09-07, 145.4
>=80, 2022-09-08, 147.7
>=80, 2022-09-09, 150.3
>=80, 2022-09-10, 151.3
>=80, 2022-09-11, 151.2
>=80, 2022-09-12, 151.9
>=80, 2022-09-13, 156.7
>=80, 2022-09-14, 160.8
>=80, 2022-09-15, 164.8
>=80, 2022-09-16, 168.2
>=80, 2022-09-17, 173.3
>=80, 2022-09-18, 174.1
>=80, 2022-09-19, 174.3
>=80, 2022-09-20, 180.4
>=80, 2022-09-21, 186.8
>=80, 2022-09-22, 198
>=80, 2022-09-23, 209.9
>=80, 2022-09-24, 223.6
>=80, 2022-09-25, 229.5
>=80, 2022-09-26, 233.4
>=80, 2022-09-27, 260.1
>=80, 2022-09-28, 304
>=80, 2022-09-29, 343.2
>=80, 2022-09-30, 375.9
>=80, 2022-10-01, 405.2
>=80, 2022-10-02, 412.5
>=80, 2022-10-03, 416.5
>=80, 2022-10-04, 362.5
>=80, 2022-10-05, 410.9
>=80, 2022-10-06, 460.5
>=80, 2022-10-07, 525.5
>=80, 2022-10-08, 572.8
>=80, 2022-10-09, 578.6
>=80, 2022-10-10, 583.7
>=80, 2022-10-11, 720
>=80, 2022-10-12, 728.3
>=80, 2022-10-13, 734.8
>=80, 2022-10-14, 716.3
>=80, 2022-10-15, 707.9
>=80, 2022-10-16, 710.2
>=80, 2022-10-17, 708.2
>=80, 2022-10-18, 707.2
>=80, 2022-10-19, 706.2
>=80, 2022-10-20, 694.4
>=80, 2022-10-21, 676.7
>=80, 2022-10-22, 653.8
>=80, 2022-10-23, 646.8
>=80, 2022-10-24, 645.3
>=80, 2022-10-25, 606
>=80, 2022-10-26, 560
>=80, 2022-10-27, 514.1
>=80, 2022-10-28, 479.7
>=80, 2022-10-29, 448.6
>=80, 2022-10-30, 440.5
>=80, 2022-10-31, 436.4
>=80, 2022-11-01, 371.7
>=80, 2022-11-02, 321.7
>=80, 2022-11-03, 308
>=80, 2022-11-04, 292.1
>=80, 2022-11-05, 278.1
>=80, 2022-11-06, 274.3
>=80, 2022-11-07, 270.7
>=80, 2022-11-08, 280.5
>=80, 2022-11-09, 284.7
>=80, 2022-11-10, 261
>=80, 2022-11-11, 243.1
>=80, 2022-11-12, 233.6
>=80, 2022-11-13, 231.8
>=80, 2022-11-14, 232.1
>=80, 2022-11-15, 220.8
>=80, 2022-11-16, 211.3
>=80, 2022-11-17, 200.6
>=80, 2022-11-18, 197.7
>=80, 2022-11-19, 194.8
>=80, 2022-11-20, 194.5
>=80, 2022-11-21, 192.7
>=80, 2022-11-22, 194
>=80, 2022-11-23, 197.1
>=80, 2022-11-24, 200.2
>=80, 2022-11-25, 203.2
>=80, 2022-11-26, 208.1
>=80, 2022-11-27, 209
>=80, 2022-11-28, 210
>=80, 2022-11-29, 217.9
>=80, 2022-11-30, 222.7
>=80, 2022-12-01, 226.8
>=80, 2022-12-02, 231.5
>=80, 2022-12-03, 233.6
>=80, 2022-12-04, 234.3
>=80, 2022-12-05, 235.9
>=80, 2022-12-06, 238.2
>=80, 2022-12-07, 244.4
>=80, 2022-12-08, 255.7
>=80, 2022-12-09, 263
>=80, 2022-12-10, 271.3
>=80, 2022-12-11, 275.1
>=80, 2022-12-12, 275.4
>=80, 2022-12-13, 288.9
>=80, 2022-12-14, 298.1
>=80, 2022-12-15, 306.3
>=80, 2022-12-16, 313
>=80, 2022-12-17, 318.1
>=80, 2022-12-18, 318.6
>=80, 2022-12-19, 319.4
>=80, 2022-12-20, 326.8
>=80, 2022-12-21, 333.9
>=80, 2022-12-22, 323.7
