Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 13, , 23.1
2022-06-15, 3.6, gleichbleibend, 15, 0.102, 26.7
2022-06-22, -14.9, gleichbleibend, 17, -0.317, 11.8
2022-06-29, , gleichbleibend, 17, , 11.8
2022-07-06, 35.3, gleichbleibend, 17, 1, 47.1
2022-07-13, 5.8, gleichbleibend, 17, 0.1643, 52.9
2022-07-20, 17.7, gleichbleibend, 17, 0.5014, 70.6
2022-07-27, -41.2, gleichbleibend, 17, -0.8766, 29.4
2022-08-03, -11.8, gleichbleibend, 17, -0.2511, 17.6
2022-08-10, , gleichbleibend, 17, , 17.6
2022-08-17, , gleichbleibend, 17, , 17.6
2022-08-24, 5.9, gleichbleibend, 17, 0.1671, 23.5
2022-08-31, 29.4, gleichbleibend, 17, 0.8329, 52.9
2022-09-07, , gleichbleibend, 17, , 52.9
2022-09-14, -47, gleichbleibend, 17, -1, 5.9
2022-09-21, , gleichbleibend, 17, , 5.9
2022-09-28, , gleichbleibend, 17, , 5.9
2022-10-05, 5.9, gleichbleibend, 17, 0.1671, 11.8
2022-10-12, 31.5, gleichbleibend, 30, 0.8924, 43.3
2022-10-19, -4.6, gleichbleibend, 31, -0.0979, 38.7
2022-10-26, 14.4, gleichbleibend, 32, 0.4079, 53.1
2022-11-02, -7.6, gleichbleibend, 33, -0.1617, 45.5
2022-11-09, -6.1, gleichbleibend, 33, -0.1298, 39.4
2022-11-16, 7.7, gleichbleibend, 34, 0.2181, 47.1
2022-11-23, 4.3, gleichbleibend, 35, 0.1218, 51.4
2022-11-30, 5.7, gleichbleibend, 35, 0.1615, 57.1
2022-12-07, -11.4, gleichbleibend, 35, -0.2426, 45.7
2022-12-14, -6.8, gleichbleibend, 36, -0.1447, 38.9
2022-12-21, 19.4, gleichbleibend, 36, 0.5496, 58.3
2022-12-28, -6.9, gleichbleibend, 37, -0.1468, 51.4
2023-01-04, -10.9, gleichbleibend, 37, -0.2319, 40.5
2023-01-11, , gleichbleibend, 37, , 40.5
2023-01-18, 19, gleichbleibend, 37, 0.5382, 59.5
2023-01-25, -8.1, gleichbleibend, 37, -0.1723, 51.4
2023-02-01, -5.5, gleichbleibend, 37, -0.117, 45.9
2023-02-08, -16.2, gleichbleibend, 37, -0.3447, 29.7
2023-02-15, 2.7, gleichbleibend, 37, 0.0765, 32.4
2023-02-22, 19, gleichbleibend, 37, 0.5382, 51.4
2023-03-01, 8.1, gleichbleibend, 37, 0.2295, 59.5
2023-03-08, , gleichbleibend, 37, , 59.5
2023-03-15, -13.6, gleichbleibend, 37, -0.2894, 45.9
2023-03-22, -5.4, gleichbleibend, 37, -0.1149, 40.5
2023-03-29, -7.2, gleichbleibend, 39, -0.1532, 33.3
2023-04-05, 10.3, gleichbleibend, 39, 0.2918, 43.6
2023-04-12, 12.8, gleichbleibend, 39, 0.3626, 56.4
2023-04-19, -5.1, gleichbleibend, 39, -0.1085, 51.3
2023-04-26, 5.1, gleichbleibend, 39, 0.1445, 56.4
2023-05-03, 8.3, gleichbleibend, 34, 0.2351, 64.7
2023-05-10, -23.3, gleichbleibend, 29, -0.4957, 41.4
