Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 13, , 7.7
2022-06-15, -7.7, fallend, 15, -0.2619, 
2022-06-22, 11.8, fallend, 17, 0.2231, 11.8
2022-06-29, , fallend, 17, , 11.8
2022-07-06, -11.8, fallend, 17, -0.4014, 
2022-07-13, 5.9, fallend, 17, 0.1115, 5.9
2022-07-20, , fallend, 17, , 5.9
2022-07-27, 52.9, fallend, 17, 1, 58.8
2022-08-03, 23.6, fallend, 17, 0.4461, 82.4
2022-08-10, , fallend, 17, , 82.4
2022-08-17, -5.9, fallend, 17, -0.2007, 76.5
2022-08-24, -17.7, fallend, 17, -0.602, 58.8
2022-08-31, -29.4, fallend, 17, -1, 29.4
2022-09-07, -23.5, fallend, 17, -0.7993, 5.9
2022-09-14, 5.9, fallend, 17, 0.1115, 11.8
2022-09-21, -11.8, fallend, 17, -0.4014, 
2022-09-28, 5.9, fallend, 17, 0.1115, 5.9
2022-10-05, 5.9, fallend, 17, 0.1115, 11.8
2022-10-12, -5.1, fallend, 30, -0.1735, 6.7
2022-10-19, 25.6, fallend, 31, 0.4839, 32.3
2022-10-26, 8.3, fallend, 32, 0.1569, 40.6
2022-11-02, 7.9, fallend, 33, 0.1493, 48.5
2022-11-09, , fallend, 33, , 48.5
2022-11-16, -4.4, fallend, 34, -0.1497, 44.1
2022-11-23, -18.4, fallend, 35, -0.6259, 25.7
2022-11-30, -20, fallend, 35, -0.6803, 5.7
2022-12-07, -2.8, fallend, 35, -0.0952, 2.9
2022-12-14, -0.1, fallend, 36, -0.0034, 2.8
2022-12-21, 2.8, fallend, 36, 0.0529, 5.6
2022-12-28, 18.7, fallend, 37, 0.3535, 24.3
2023-01-04, 27.1, fallend, 37, 0.5123, 51.4
2023-01-11, 2.7, fallend, 37, 0.051, 54.1
2023-01-18, -24.4, fallend, 37, -0.8299, 29.7
2023-01-25, -21.6, fallend, 37, -0.7347, 8.1
2023-02-01, -2.7, fallend, 37, -0.0918, 5.4
2023-02-08, , fallend, 37, , 5.4
2023-02-15, , fallend, 37, , 5.4
2023-02-22, 2.7, fallend, 37, 0.051, 8.1
2023-03-01, 10.8, fallend, 37, 0.2042, 18.9
2023-03-08, , fallend, 37, , 18.9
2023-03-15, 27, fallend, 37, 0.5104, 45.9
2023-03-22, 10.9, fallend, 37, 0.206, 56.8
2023-03-29, 7.3, fallend, 39, 0.138, 64.1
2023-04-05, -12.8, fallend, 39, -0.4354, 51.3
2023-04-12, -15.4, fallend, 39, -0.5238, 35.9
2023-04-19, -7.7, fallend, 39, -0.2619, 28.2
2023-04-26, , fallend, 39, , 28.2
2023-05-03, 1.2, fallend, 34, 0.0227, 29.4
2023-05-10, 18.9, fallend, 29, 0.3573, 48.3
