Altersgruppe, Meldedatum, value, difference, trend
15-34, 2020-07-03, 5.7, -0.7342, -0.0014
15-34, 2020-07-04, 5.4, -0.7129, -0.0013
15-34, 2020-07-05, 5.3, -0.4841, -0.0009
15-34, 2020-07-06, 5.2, -0.4575, -0.0009
15-34, 2020-07-07, 4.9, -0.5799, -0.0011
15-34, 2020-07-08, 4.7, -0.7023, -0.0013
15-34, 2020-07-09, 4.6, -0.798, -0.0015
15-34, 2020-07-10, 4.5, -0.9311, -0.0018
15-34, 2020-07-11, 4.6, -0.6225, -0.0012
15-34, 2020-07-12, 4.6, -0.532, -0.001
15-34, 2020-07-13, 4.7, -0.5374, -0.001
15-34, 2020-07-14, 4.7, -0.1809, -0.0003
15-34, 2020-07-15, 4.9, -0.1224, -0.0002
15-34, 2020-07-16, 5.2, 0.2554, 0.0005
15-34, 2020-07-17, 5.5, 0.7182, 0.0015
15-34, 2020-07-18, 5.6, 0.8832, 0.0018
15-34, 2020-07-19, 5.9, 0.7395, 0.0015
15-34, 2020-07-20, 5.9, 0.8406, 0.0017
15-34, 2020-07-21, 6.3, 1.0321, 0.0021
15-34, 2020-07-22, 6.3, 1.0162, 0.0021
15-34, 2020-07-23, 6.5, 0.8779, 0.0018
15-34, 2020-07-24, 6.7, 1.1013, 0.0023
15-34, 2020-07-25, 7.3, 1.2662, 0.0026
15-34, 2020-07-26, 7.4, 1.2662, 0.0026
15-34, 2020-07-27, 7.5, 1.4046, 0.0029
15-34, 2020-07-28, 7.6, 1.2822, 0.0026
15-34, 2020-07-29, 8, 1.5855, 0.0032
15-34, 2020-07-30, 8.6, 1.9632, 0.004
15-34, 2020-07-31, 9, 1.9898, 0.0041
15-34, 2020-08-01, 9.3, 1.926, 0.0039
15-34, 2020-08-02, 9.5, 2.0962, 0.0043
15-34, 2020-08-03, 9.7, 2.0324, 0.0042
15-34, 2020-08-04, 10.3, 2.5857, 0.0053
15-34, 2020-08-05, 10.8, 2.5378, 0.0052
15-34, 2020-08-06, 11.4, 2.4367, 0.005
15-34, 2020-08-07, 12.1, 2.5165, 0.0051
15-34, 2020-08-08, 12.3, 2.5378, 0.0052
15-34, 2020-08-09, 12.7, 2.6921, 0.0055
15-34, 2020-08-10, 12.9, 2.7453, 0.0056
15-34, 2020-08-11, 13.7, 2.4899, 0.0051
15-34, 2020-08-12, 14.5, 3.139, 0.0064
15-34, 2020-08-13, 15.4, 3.554, 0.0073
15-34, 2020-08-14, 16.7, 3.8892, 0.008
15-34, 2020-08-15, 17.9, 5.1341, 0.0105
15-34, 2020-08-16, 18, 4.916, 0.0101
15-34, 2020-08-17, 18.3, 5.0543, 0.0103
15-34, 2020-08-18, 19.8, 5.5172, 0.0113
15-34, 2020-08-19, 21, 5.847, 0.012
15-34, 2020-08-20, 22.1, 6.0918, 0.0125
15-34, 2020-08-21, 22.7, 5.166, 0.0106
15-34, 2020-08-22, 23.4, 5.2937, 0.0108
15-34, 2020-08-23, 24, 5.6768, 0.0116
15-34, 2020-08-24, 24.3, 5.8151, 0.0119
15-34, 2020-08-25, 24, 4.0647, 0.0083
15-34, 2020-08-26, 23.9, 3.1177, 0.0064
15-34, 2020-08-27, 23.4, 1.2237, 0.0025
15-34, 2020-08-28, 23.2, 0.8725, 0.0018
15-34, 2020-08-29, 22.8, -1.0162, -0.0019
15-34, 2020-08-30, 22.6, -1.4205, -0.0027
15-34, 2020-08-31, 22.6, -1.8036, -0.0034
15-34, 2020-09-01, 22.2, -1.6493, -0.0031
15-34, 2020-09-02, 22, -1.9951, -0.0038
15-34, 2020-09-03, 21.5, -1.8994, -0.0036
15-34, 2020-09-04, 21.5, -1.7025, -0.0032
15-34, 2020-09-05, 21.5, -1.5642, -0.003
15-34, 2020-09-06, 21.9, -1.0534, -0.002
15-34, 2020-09-07, 21.9, -0.7768, -0.0015
15-34, 2020-09-08, 22.1, 0.1756, 0.0004
15-34, 2020-09-09, 21.7, -0.3777, -0.0007
15-34, 2020-09-10, 21.9, 0.9523, 0.0019
15-34, 2020-09-11, 21.8, 0.5374, 0.0011
15-34, 2020-09-12, 21.9, 0.8725, 0.0018
15-34, 2020-09-13, 22.2, 0.2394, 0.0005
15-34, 2020-09-14, 22.8, 0.5906, 0.0012
15-34, 2020-09-15, 22.7, 0.0213, 
15-34, 2020-09-16, 24.3, 1.8462, 0.0038
15-34, 2020-09-17, 25.2, 2.3037, 0.0047
15-34, 2020-09-18, 26.7, 3.4635, 0.0071
15-34, 2020-09-19, 28, 4.634, 0.0095
15-34, 2020-09-20, 28.3, 5.1554, 0.0105
15-34, 2020-09-21, 27.9, 4.6021, 0.0094
15-34, 2020-09-22, 28.3, 5.4533, 0.0112
15-34, 2020-09-23, 27.9, 3.8519, 0.0079
15-34, 2020-09-24, 27.8, 2.6814, 0.0055
15-34, 2020-09-25, 27.9, 1.7185, 0.0035
15-34, 2020-09-26, 27.7, 0.7289, 0.0015
15-34, 2020-09-27, 28.3, 0.4629, 0.0009
15-34, 2020-09-28, 28.6, 1.0428, 0.0021
15-34, 2020-09-29, 28.6, 0.8459, 0.0017
15-34, 2020-09-30, 29, 0.7821, 0.0016
15-34, 2020-10-01, 30, 1.5961, 0.0033
15-34, 2020-10-02, 30.9, 2.3197, 0.0047
15-34, 2020-10-03, 32.2, 2.6548, 0.0054
15-34, 2020-10-04, 33, 3.7881, 0.0077
15-34, 2020-10-05, 33.7, 4.07, 0.0083
15-34, 2020-10-06, 34.7, 5.2086, 0.0106
15-34, 2020-10-07, 37.4, 6.959, 0.0142
15-34, 2020-10-08, 40.5, 8.47, 0.0173
15-34, 2020-10-09, 43.7, 11.0131, 0.0225
15-34, 2020-10-10, 47.9, 13.5934, 0.0278
15-34, 2020-10-11, 50.6, 15.0778, 0.0308
15-34, 2020-10-12, 52.7, 16.4611, 0.0337
15-34, 2020-10-13, 56.3, 18.1955, 0.0372
15-34, 2020-10-14, 59.6, 19.9353, 0.0408
15-34, 2020-10-15, 64.9, 21.7974, 0.0446
15-34, 2020-10-16, 71.2, 23.9415, 0.049
15-34, 2020-10-17, 76.7, 25.7131, 0.0526
15-34, 2020-10-18, 80.5, 27.2773, 0.0558
15-34, 2020-10-19, 83.3, 28.6234, 0.0585
15-34, 2020-10-20, 87.2, 30.0439, 0.0614
15-34, 2020-10-21, 93.9, 30.8739, 0.0631
15-34, 2020-10-22, 102.9, 33.6457, 0.0688
15-34, 2020-10-23, 113.7, 33.5553, 0.0686
15-34, 2020-10-24, 124.5, 40.892, 0.0836
15-34, 2020-10-25, 134.3, 46.5156, 0.0951
15-34, 2020-10-26, 140.6, 51.272, 0.1048
15-34, 2020-10-27, 150.3, 55.5442, 0.1136
15-34, 2020-10-28, 161.9, 62.1308, 0.127
15-34, 2020-10-29, 172.4, 61.6679, 0.1261
15-34, 2020-10-30, 181.3, 63.7694, 0.1304
15-34, 2020-10-31, 190.2, 59.6728, 0.122
15-34, 2020-11-01, 194.1, 54.0918, 0.1106
15-34, 2020-11-02, 199.6, 53.4427, 0.1093
15-34, 2020-11-03, 205.4, 50.442, 0.1031
15-34, 2020-11-04, 210.9, 42.685, 0.0873
15-34, 2020-11-05, 213.1, 37.7477, 0.0772
15-34, 2020-11-06, 217.3, 32.5817, 0.0666
15-34, 2020-11-07, 220.5, 30.3152, 0.062
15-34, 2020-11-08, 223.9, 28.9053, 0.0591
15-34, 2020-11-09, 222.2, 24.7182, 0.0505
15-34, 2020-11-10, 223.2, 18.3285, 0.0375
15-34, 2020-11-11, 222.4, 13.4391, 0.0275
15-34, 2020-11-12, 225.7, 14.0829, 0.0288
15-34, 2020-11-13, 225.9, 12.5028, 0.0256
15-34, 2020-11-14, 223.4, 5.2778, 0.0108
15-34, 2020-11-15, 221, 2.7666, 0.0057
15-34, 2020-11-16, 217.7, -1.3726, -0.0026
15-34, 2020-11-17, 212.9, -6.5546, -0.0124
15-34, 2020-11-18, 211.4, -9.135, -0.0172
15-34, 2020-11-19, 210.7, -13.7424, -0.0259
15-34, 2020-11-20, 208.9, -15.8173, -0.0298
15-34, 2020-11-21, 208, -14.3596, -0.0271
15-34, 2020-11-22, 205.3, -15.663, -0.0295
15-34, 2020-11-23, 204.4, -13.5775, -0.0256
15-34, 2020-11-24, 203.6, -11.0503, -0.0208
15-34, 2020-11-25, 201.3, -9.3425, -0.0176
15-34, 2020-11-26, 196.9, -10.7949, -0.0204
15-34, 2020-11-27, 193, -13.1252, -0.0248
15-34, 2020-11-28, 187, -15.9078, -0.03
15-34, 2020-11-29, 185.6, -16.9718, -0.032
15-34, 2020-11-30, 185, -16.3813, -0.0309
15-34, 2020-12-01, 181.8, -16.7431, -0.0316
15-34, 2020-12-02, 180.3, -17.6794, -0.0333
15-34, 2020-12-03, 180.1, -15.1736, -0.0286
15-34, 2020-12-04, 181.8, -10.928, -0.0206
15-34, 2020-12-05, 185.1, -3.1496, -0.0059
15-34, 2020-12-06, 186.5, 3.155, 0.0065
15-34, 2020-12-07, 188.7, 6.0173, 0.0123
15-34, 2020-12-08, 191.9, 9.0499, 0.0185
15-34, 2020-12-09, 195.9, 14.9395, 0.0305
15-34, 2020-12-10, 202, 16.5622, 0.0339
15-34, 2020-12-11, 208.6, 24.2447, 0.0496
15-34, 2020-12-12, 214.8, 27.2188, 0.0557
15-34, 2020-12-13, 220.5, 28.0062, 0.0573
15-34, 2020-12-14, 222.9, 30.5919, 0.0626
15-34, 2020-12-15, 226.7, 28.3999, 0.0581
15-34, 2020-12-16, 231.7, 32.9435, 0.0674
15-34, 2020-12-17, 236, 30.6504, 0.0627
15-34, 2020-12-18, 238.3, 28.7404, 0.0588
15-34, 2020-12-19, 241.2, 24.7236, 0.0506
15-34, 2020-12-20, 241.1, 22.3454, 0.0457
15-34, 2020-12-21, 242.8, 19.0308, 0.0389
15-34, 2020-12-22, 243.1, 21.1057, 0.0432
15-34, 2020-12-23, 243.1, 10.1352, 0.0207
15-34, 2020-12-24, 243.3, 10.5023, 0.0215
15-34, 2020-12-25, 227.1, -6.1609, -0.0116
15-34, 2020-12-26, 202.9, -32.4061, -0.0611
15-34, 2020-12-27, 189.1, -46.3666, -0.0875
15-34, 2020-12-28, 182.9, -55.0175, -0.1038
15-34, 2020-12-29, 176.4, -64.8601, -0.1223
15-34, 2020-12-30, 175.1, -67.9672, -0.1282
15-34, 2020-12-31, 172, -67.4192, -0.1272
15-34, 2021-01-01, 171.1, -53.7034, -0.1013
15-34, 2021-01-02, 167.6, -32.1561, -0.0607
15-34, 2021-01-03, 166.3, -22.09, -0.0417
15-34, 2021-01-04, 165.7, -17.3709, -0.0328
15-34, 2021-01-05, 164.8, -11.3057, -0.0213
15-34, 2021-01-06, 168.1, -8.6562, -0.0163
15-34, 2021-01-07, 167.5, -10.9439, -0.0206
15-34, 2021-01-08, 178.1, 4.7936, 0.0098
15-34, 2021-01-09, 199.5, 27.3465, 0.0559
15-34, 2021-01-10, 210.8, 40.5834, 0.083
15-34, 2021-01-11, 210.9, 45.4037, 0.0928
15-34, 2021-01-12, 210.6, 47.3403, 0.0968
15-34, 2021-01-13, 202.8, 40.7484, 0.0833
15-34, 2021-01-14, 197.1, 39.0193, 0.0798
15-34, 2021-01-15, 187.6, 13.6307, 0.0279
15-34, 2021-01-16, 177.7, -17.9987, -0.0339
15-34, 2021-01-17, 171.3, -35.3482, -0.0667
15-34, 2021-01-18, 167.7, -43.3926, -0.0818
15-34, 2021-01-19, 160.7, -45.7122, -0.0862
15-34, 2021-01-20, 153.6, -43.7224, -0.0825
15-34, 2021-01-21, 144.8, -46.3294, -0.0874
15-34, 2021-01-22, 138.4, -45.3824, -0.0856
15-34, 2021-01-23, 132.9, -40.3494, -0.0761
15-34, 2021-01-24, 130.2, -36.8965, -0.0696
15-34, 2021-01-25, 128, -34.3108, -0.0647
15-34, 2021-01-26, 124.4, -33.7734, -0.0637
15-34, 2021-01-27, 120.4, -31.4006, -0.0592
15-34, 2021-01-28, 114.9, -27.2667, -0.0514
15-34, 2021-01-29, 111, -25.4258, -0.048
15-34, 2021-01-30, 107.9, -24.7661, -0.0467
15-34, 2021-01-31, 106.2, -22.9998, -0.0434
15-34, 2021-02-01, 105.4, -21.5686, -0.0407
15-34, 2021-02-02, 104.5, -18.5147, -0.0349
15-34, 2021-02-03, 100.6, -18.6477, -0.0352
15-34, 2021-02-04, 98.1, -16.6899, -0.0315
15-34, 2021-02-05, 95.4, -13.9393, -0.0263
15-34, 2021-02-06, 92.2, -12.8379, -0.0242
15-34, 2021-02-07, 90.1, -14.8011, -0.0279
15-34, 2021-02-08, 88.8, -15.3811, -0.029
15-34, 2021-02-09, 86.8, -17.6262, -0.0332
15-34, 2021-02-10, 83.4, -14.982, -0.0283
15-34, 2021-02-11, 79.1, -17.307, -0.0326
15-34, 2021-02-12, 76.9, -17.9401, -0.0338
15-34, 2021-02-13, 75.4, -16.9878, -0.032
15-34, 2021-02-14, 71.3, -18.2806, -0.0345
15-34, 2021-02-15, 72.4, -17.0782, -0.0322
15-34, 2021-02-16, 72.7, -14.1521, -0.0267
15-34, 2021-02-17, 72.5, -11.7686, -0.0222
15-34, 2021-02-18, 72.9, -6.8047, -0.0128
15-34, 2021-02-19, 73.6, -4.8734, -0.0092
15-34, 2021-02-20, 74.5, -1.3088, -0.0025
15-34, 2021-02-21, 78.6, 6.1769, 0.0126
15-34, 2021-02-22, 77.6, 5.0543, 0.0103
15-34, 2021-02-23, 77.4, 4.9585, 0.0101
15-34, 2021-02-24, 79.1, 5.8524, 0.012
15-34, 2021-02-25, 81.8, 8.8956, 0.0182
15-34, 2021-02-26, 82.8, 10.1193, 0.0207
15-34, 2021-02-27, 84.1, 9.8905, 0.0202
15-34, 2021-02-28, 83.9, 5.7726, 0.0118
15-34, 2021-03-01, 84.8, 7.5123, 0.0154
15-34, 2021-03-02, 85.7, 7.9645, 0.0163
15-34, 2021-03-03, 87.2, 8.0018, 0.0164
15-34, 2021-03-04, 87.6, 5.0862, 0.0104
15-34, 2021-03-05, 88.3, 5.0064, 0.0102
15-34, 2021-03-06, 88.4, 3.687, 0.0075
15-34, 2021-03-07, 89.8, 4.4531, 0.0091
15-34, 2021-03-08, 89.2, 3.9849, 0.0081
15-34, 2021-03-09, 89.5, 3.5008, 0.0072
15-34, 2021-03-10, 90.6, 2.6868, 0.0055
15-34, 2021-03-11, 95.2, 6.6238, 0.0135
15-34, 2021-03-12, 99.9, 9.5979, 0.0196
15-34, 2021-03-13, 105.5, 14.8756, 0.0304
15-34, 2021-03-14, 109, 18.3498, 0.0375
15-34, 2021-03-15, 111.8, 21.808, 0.0446
15-34, 2021-03-16, 115.3, 23.5744, 0.0482
15-34, 2021-03-17, 122.1, 29.6821, 0.0607
15-34, 2021-03-18, 129.1, 29.9002, 0.0611
15-34, 2021-03-19, 135.1, 32.8371, 0.0671
15-34, 2021-03-20, 139.7, 32.7732, 0.067
15-34, 2021-03-21, 144, 33.683, 0.0689
15-34, 2021-03-22, 145.5, 32.2891, 0.066
15-34, 2021-03-23, 148.4, 31.6879, 0.0648
15-34, 2021-03-24, 153.2, 26.9049, 0.055
15-34, 2021-03-25, 159.5, 28.1764, 0.0576
15-34, 2021-03-26, 167.9, 28.2722, 0.0578
15-34, 2021-03-27, 174.8, 30.395, 0.0621
15-34, 2021-03-28, 178, 31.358, 0.0641
15-34, 2021-03-29, 181, 33.252, 0.068
15-34, 2021-03-30, 184.4, 34.0394, 0.0696
15-34, 2021-03-31, 187.3, 32.4912, 0.0664
15-34, 2021-04-01, 189.7, 28.8415, 0.059
15-34, 2021-04-02, 189.4, 21.5314, 0.044
15-34, 2021-04-03, 182.4, 10.8003, 0.0221
15-34, 2021-04-04, 175.8, 0.9417, 0.0019
15-34, 2021-04-05, 175.4, -4.3414, -0.0082
15-34, 2021-04-06, 169.6, -11.5291, -0.0217
15-34, 2021-04-07, 155.9, -25.7078, -0.0485
15-34, 2021-04-08, 155.9, -34.0607, -0.0642
15-34, 2021-04-09, 163.8, -26.9528, -0.0508
15-34, 2021-04-10, 178.5, -8.72, -0.0164
15-34, 2021-04-11, 191.8, 7.3101, 0.0149
15-34, 2021-04-12, 195, 17.5092, 0.0358
15-34, 2021-04-13, 204.6, 30.2567, 0.0619
15-34, 2021-04-14, 230.8, 65.2432, 0.1334
15-34, 2021-04-15, 241.8, 83.1141, 0.1699
15-34, 2021-04-16, 242.9, 78.0705, 0.1596
15-34, 2021-04-17, 242.8, 63.828, 0.1305
15-34, 2021-04-18, 241.3, 53.6981, 0.1098
15-34, 2021-04-19, 240.8, 46.5582, 0.0952
15-34, 2021-04-20, 240, 34.5076, 0.0706
15-34, 2021-04-21, 240.3, 11.3695, 0.0232
15-34, 2021-04-22, 239.4, -2.4952, -0.0047
15-34, 2021-04-23, 237.5, -2.873, -0.0054
15-34, 2021-04-24, 235.8, -4.3254, -0.0082
15-34, 2021-04-25, 235.4, -5.5863, -0.0105
15-34, 2021-04-26, 235.4, -4.5808, -0.0086
15-34, 2021-04-27, 235.5, -2.1281, -0.004
15-34, 2021-04-28, 230.8, -6.5706, -0.0124
15-34, 2021-04-29, 222.8, -13.3381, -0.0252
15-34, 2021-04-30, 216.8, -17.0304, -0.0321
15-34, 2021-05-01, 210, -23.2924, -0.0439
15-34, 2021-05-02, 205.3, -26.8836, -0.0507
15-34, 2021-05-03, 201.7, -31.7091, -0.0598
15-34, 2021-05-04, 196.7, -36.407, -0.0687
15-34, 2021-05-05, 189.1, -38.8597, -0.0733
15-34, 2021-05-06, 182.6, -35.2418, -0.0665
15-34, 2021-05-07, 174.9, -39.0086, -0.0736
15-34, 2021-05-08, 169.6, -37.221, -0.0702
15-34, 2021-05-09, 164.5, -38.1627, -0.072
15-34, 2021-05-10, 162.6, -37.2742, -0.0703
15-34, 2021-05-11, 159.9, -35.029, -0.0661
15-34, 2021-05-12, 154.3, -32.4433, -0.0612
15-34, 2021-05-13, 147.4, -33.0818, -0.0624
15-34, 2021-05-14, 134.8, -37.0082, -0.0698
15-34, 2021-05-15, 122.1, -44.7971, -0.0845
15-34, 2021-05-16, 116.6, -46.8295, -0.0883
15-34, 2021-05-17, 114.6, -47.9042, -0.0904
15-34, 2021-05-18, 110.9, -48.0425, -0.0906
15-34, 2021-05-19, 103.9, -48.0585, -0.0906
15-34, 2021-05-20, 96.1, -48.4362, -0.0914
15-34, 2021-05-21, 95.1, -38.9022, -0.0734
15-34, 2021-05-22, 95.3, -26.2079, -0.0494
15-34, 2021-05-23, 91.6, -22.9519, -0.0433
15-34, 2021-05-24, 88, -25.3833, -0.0479
15-34, 2021-05-25, 82.6, -25.5695, -0.0482
15-34, 2021-05-26, 69.1, -31.5495, -0.0595
15-34, 2021-05-27, 62.9, -33.2999, -0.0628
15-34, 2021-05-28, 60.1, -34.8215, -0.0657
15-34, 2021-05-29, 56.5, -37.4391, -0.0706
15-34, 2021-05-30, 52.9, -38.1467, -0.072
15-34, 2021-05-31, 52.4, -35.5079, -0.067
15-34, 2021-06-01, 53.7, -30.0173, -0.0566
15-34, 2021-06-02, 55.9, -12.822, -0.0242
15-34, 2021-06-03, 51.2, -9.1669, -0.0173
15-34, 2021-06-04, 44.7, -13.5349, -0.0255
15-34, 2021-06-05, 39.3, -16.1578, -0.0305
15-34, 2021-06-06, 37.1, -15.0565, -0.0284
15-34, 2021-06-07, 36.2, -15.7482, -0.0297
15-34, 2021-06-08, 34.7, -18.1955, -0.0343
15-34, 2021-06-09, 32, -23.3882, -0.0441
15-34, 2021-06-10, 29.6, -21.3611, -0.0403
15-34, 2021-06-11, 28.6, -16.1525, -0.0305
15-34, 2021-06-12, 28.1, -11.0982, -0.0209
15-34, 2021-06-13, 26.4, -10.4332, -0.0197
15-34, 2021-06-14, 25.3, -10.8375, -0.0204
15-34, 2021-06-15, 24.1, -9.9437, -0.0188
15-34, 2021-06-16, 21.2, -9.7841, -0.0185
15-34, 2021-06-17, 18.5, -10.5502, -0.0199
15-34, 2021-06-18, 16.5, -11.4653, -0.0216
15-34, 2021-06-19, 14.9, -12.689, -0.0239
15-34, 2021-06-20, 13.9, -12.0239, -0.0227
15-34, 2021-06-21, 13.6, -11.2259, -0.0212
15-34, 2021-06-22, 12.8, -10.9546, -0.0207
15-34, 2021-06-23, 11.6, -9.1829, -0.0173
15-34, 2021-06-24, 10.9, -7.3687, -0.0139
15-34, 2021-06-25, 10.2, -6.2141, -0.0117
15-34, 2021-06-26, 9.9, -4.9319, -0.0093
15-34, 2021-06-27, 9.5, -4.4265, -0.0083
15-34, 2021-06-28, 9.4, -4.3041, -0.0081
15-34, 2021-06-29, 9.6, -3.3518, -0.0063
15-34, 2021-06-30, 9.5, -2.1494, -0.0041
15-34, 2021-07-01, 9.6, -1.3833, -0.0026
15-34, 2021-07-02, 9.7, -0.681, -0.0013
15-34, 2021-07-03, 9.7, -0.4309, -0.0008
