Altersgruppe, Meldedatum, difference, trend, value
0-4, 2023-05-23, -0.0755, -0.0435, 0.53
0-4, 2023-05-22, -0.3019, -0.1739, 0.86
0-4, 2023-05-21, -0.3522, -0.2029, 0.86
0-4, 2023-05-20, -0.2767, -0.1594, 0.93
0-4, 2023-05-19, -0.4779, -0.2754, 0.91
0-4, 2023-05-18, -0.3773, -0.2174, 0.98
0-4, 2023-05-17, -0.5031, -0.2899, 0.93
0-4, 2023-05-16, -0.7547, -0.4348, 0.96
0-4, 2023-05-15, 0.1258, 0.0379, 1.18
0-4, 2023-05-14, 0.1006, 0.0303, 1.23
0-4, 2023-05-13, 0.0503, 0.0152, 1.16
0-4, 2023-05-12, 0.1258, 0.0379, 1.31
0-4, 2023-05-11, -0.1006, -0.058, 1.31
0-4, 2023-05-10, 0.0503, 0.0152, 1.38
0-4, 2023-05-09, 0.4276, 0.1288, 1.76
0-4, 2023-05-08, -0.5786, -0.3333, 1.16
0-4, 2023-05-07, -0.5534, -0.3188, 1.18
0-4, 2023-05-06, -0.5534, -0.3188, 1.23
0-4, 2023-05-05, -0.654, -0.3768, 1.16
0-4, 2023-05-04, -0.2012, -0.1159, 1.43
0-4, 2023-05-03, -0.2264, -0.1304, 1.51
0-4, 2023-05-02, -0.2264, -0.1304, 1.28
0-4, 2023-05-01, 0.1258, 0.0379, 1.81
0-4, 2023-04-30, 0.0252, 0.0076, 1.79
0-4, 2023-04-29, -0.0252, -0.0145, 1.79
0-4, 2023-04-28, 0.0252, 0.0076, 1.96
0-4, 2023-04-27, -0.3522, -0.2029, 1.86
0-4, 2023-04-26, -0.6037, -0.3478, 1.76
0-4, 2023-04-25, -1.132, -0.6522, 1.74
0-4, 2023-04-24, -0.0755, -0.0435, 1.81
0-4, 2023-04-23, 0.0252, 0.0076, 1.91
0-4, 2023-04-22, 0.1006, 0.0303, 1.96
0-4, 2023-04-21, 0.4276, 0.1288, 1.91
0-4, 2023-04-20, 0.7547, 0.2273, 2.04
0-4, 2023-04-19, 0.9307, 0.2803, 2.24
0-4, 2023-04-18, 1.459, 0.4394, 2.74
0-4, 2023-04-17, -0.1258, -0.0725, 2.14
0-4, 2023-04-16, -0.1006, -0.058, 2.06
0-4, 2023-04-15, -0.1509, -0.087, 1.99
0-4, 2023-04-14, -0.9559, -0.5507, 1.81
0-4, 2023-04-13, -1.2829, -0.7391, 1.61
0-4, 2023-04-12, -0.981, -0.5652, 1.61
0-4, 2023-04-11, -1.1068, -0.6377, 1.48
0-4, 2023-04-10, -0.4528, -0.2609, 2.24
0-4, 2023-04-09, -0.4528, -0.2609, 2.21
0-4, 2023-04-08, -0.4276, -0.2464, 2.26
0-4, 2023-04-07, 0.0503, 0.0152, 2.67
0-4, 2023-04-06, -0.2767, -0.1594, 2.94
0-4, 2023-04-05, -0.654, -0.3768, 2.94
0-4, 2023-04-04, -0.6037, -0.3478, 2.89
0-4, 2023-04-03, -1.1068, -0.6377, 3.07
0-4, 2023-04-02, -1.2074, -0.6957, 3.07
0-4, 2023-04-01, -1.2326, -0.7101, 3.04
0-4, 2023-03-31, -1.132, -0.6522, 3.07
0-4, 2023-03-30, -0.7295, -0.4203, 3.27
0-4, 2023-03-29, -0.5283, -0.3043, 3.52
0-4, 2023-03-28, -0.5786, -0.3333, 3.5
0-4, 2023-03-27, -0.1509, -0.087, 3.95
0-4, 2023-03-26, -0.1258, -0.0725, 4.02
0-4, 2023-03-25, -0.3019, -0.1739, 4.1
0-4, 2023-03-24, -0.5031, -0.2899, 4.13
0-4, 2023-03-23, -0.2516, -0.1449, 4.18
0-4, 2023-03-22, -0.4276, -0.2464, 4.3
0-4, 2023-03-21, -0.2264, -0.1304, 4.53
0-4, 2023-03-20, -0.2767, -0.1594, 4.55
0-4, 2023-03-19, -0.3019, -0.1739, 4.55
0-4, 2023-03-18, -0.1761, -0.1014, 4.65
0-4, 2023-03-17, -0.1006, -0.058, 4.78
0-4, 2023-03-16, -0.1006, -0.058, 4.88
0-4, 2023-03-15, 0.4528, 0.1364, 4.96
0-4, 2023-03-14, 0.0755, 0.0227, 5.08
0-4, 2023-03-13, 0.2264, 0.0682, 5.26
0-4, 2023-03-12, 0.2767, 0.0833, 5.28
0-4, 2023-03-11, 0.2264, 0.0682, 5.21
0-4, 2023-03-10, 0.2516, 0.0758, 5.16
0-4, 2023-03-09, 0.0503, 0.0152, 4.91
0-4, 2023-03-08, -0.3019, -0.1739, 4.58
0-4, 2023-03-07, -0.1006, -0.058, 4.83
0-4, 2023-03-06, -0.2516, -0.1449, 4.7
0-4, 2023-03-05, -0.3773, -0.2174, 4.63
0-4, 2023-03-04, -0.3019, -0.1739, 4.7
0-4, 2023-03-03, -0.1258, -0.0725, 4.75
0-4, 2023-03-02, 0.0503, 0.0152, 4.98
0-4, 2023-03-01, 0.2767, 0.0833, 5.21
0-4, 2023-02-28, 0.654, 0.197, 5.06
0-4, 2023-02-27, 0.6289, 0.1894, 5.01
0-4, 2023-02-26, 0.6792, 0.2045, 5.16
0-4, 2023-02-25, 0.654, 0.197, 5.03
0-4, 2023-02-24, 0.5534, 0.1667, 4.96
0-4, 2023-02-23, 0.4779, 0.1439, 4.83
0-4, 2023-02-22, 0.3019, 0.0909, 4.88
0-4, 2023-02-21, 0.1006, 0.0303, 4.73
0-4, 2023-02-20, -0.1761, -0.1014, 4.38
0-4, 2023-02-19, -0.1761, -0.1014, 4.33
0-4, 2023-02-18, -0.2012, -0.1159, 4.38
0-4, 2023-02-17, -0.2264, -0.1304, 4.35
0-4, 2023-02-16, -0.327, -0.1884, 4.15
0-4, 2023-02-15, -0.0755, -0.0435, 4
0-4, 2023-02-14, -0.0252, -0.0145, 3.72
0-4, 2023-02-13, 0.5786, 0.1742, 4.25
0-4, 2023-02-12, 0.6792, 0.2045, 4.25
0-4, 2023-02-11, 0.7043, 0.2121, 4.25
0-4, 2023-02-10, 0.6289, 0.1894, 4.23
0-4, 2023-02-09, 0.4779, 0.1439, 4.2
0-4, 2023-02-08, 0.2767, 0.0833, 4.1
0-4, 2023-02-07, 0.3019, 0.0909, 4.15
0-4, 2023-02-06, 0.2012, 0.0606, 3.7
0-4, 2023-02-05, 0.1509, 0.0455, 3.57
0-4, 2023-02-04, 0.1006, 0.0303, 3.55
0-4, 2023-02-03, -0.0252, -0.0145, 3.57
0-4, 2023-02-02, 0.1258, 0.0379, 3.62
0-4, 2023-02-01, , , 3.62
0-4, 2023-01-31, -0.0252, -0.0145, 3.52
0-4, 2023-01-30, 0.1006, 0.0303, 3.27
0-4, 2023-01-29, 0.0755, 0.0227, 3.37
0-4, 2023-01-28, 0.1761, 0.053, 3.42
0-4, 2023-01-27, 0.4528, 0.1364, 3.5
0-4, 2023-01-26, 0.327, 0.0985, 3.5
0-4, 2023-01-25, 0.1509, 0.0455, 3.32
0-4, 2023-01-24, 0.1509, 0.0455, 3.27
0-4, 2023-01-23, -0.1761, -0.1014, 3.4
0-4, 2023-01-22, -0.1258, -0.0725, 3.37
0-4, 2023-01-21, -0.2012, -0.1159, 3.27
0-4, 2023-01-20, -0.2264, -0.1304, 3.02
0-4, 2023-01-19, -0.1761, -0.1014, 3.09
0-4, 2023-01-18, -0.327, -0.1884, 3.25
0-4, 2023-01-17, -0.3019, -0.1739, 3.19
0-4, 2023-01-16, 0.0755, 0.0227, 3.3
0-4, 2023-01-15, 0.0503, 0.0152, 3.25
0-4, 2023-01-14, , , 3.3
0-4, 2023-01-13, -0.1006, -0.058, 3.32
0-4, 2023-01-12, -0.3522, -0.2029, 3.5
0-4, 2023-01-11, -0.5031, -0.2899, 3.7
0-4, 2023-01-10, -1.1823, -0.6812, 3.85
0-4, 2023-01-09, -0.5283, -0.3043, 3.7
0-4, 2023-01-08, -0.5786, -0.3333, 3.72
0-4, 2023-01-07, -0.5283, -0.3043, 3.8
0-4, 2023-01-06, -0.4528, -0.2609, 3.9
0-4, 2023-01-05, -0.1258, -0.0725, 4.18
0-4, 2023-01-04, 0.5534, 0.1667, 4.7
0-4, 2023-01-03, 1.786, 0.5379, 5.53
0-4, 2023-01-02, -0.1509, -0.087, 4.73
0-4, 2023-01-01, -0.0503, -0.029, 4.83
0-4, 2022-12-31, -0.0252, -0.0145, 4.83
0-4, 2022-12-30, 0.0252, 0.0076, 5.06
0-4, 2022-12-29, 0.4276, 0.1288, 4.73
0-4, 2022-12-28, 0.2012, 0.0606, 4.23
0-4, 2022-12-27, -0.7547, -0.4348, 3.32
0-4, 2022-12-26, 0.3773, 0.1136, 4.35
0-4, 2022-12-25, 0.1258, 0.0379, 4.2
0-4, 2022-12-24, 0.2012, 0.0606, 4.15
0-4, 2022-12-23, -0.0252, -0.0145, 3.95
0-4, 2022-12-22, -0.3773, -0.2174, 3.9
0-4, 2022-12-21, -0.4025, -0.2319, 3.77
0-4, 2022-12-20, 0.2767, 0.0833, 3.97
0-4, 2022-12-19, 0.2516, 0.0758, 3.97
0-4, 2022-12-18, 0.3773, 0.1136, 4.23
0-4, 2022-12-17, 0.4025, 0.1212, 4.15
0-4, 2022-12-16, 0.6037, 0.1818, 4.18
0-4, 2022-12-15, 0.3522, 0.1061, 4.02
0-4, 2022-12-14, 0.5283, 0.1591, 4.08
0-4, 2022-12-13, 0.2012, 0.0606, 4
0-4, 2022-12-12, 0.1509, 0.0455, 3.85
0-4, 2022-12-11, 0.1258, 0.0379, 3.72
0-4, 2022-12-10, 0.0252, 0.0076, 3.72
0-4, 2022-12-09, 0.1761, 0.053, 3.75
0-4, 2022-12-08, 0.2516, 0.0758, 3.85
0-4, 2022-12-07, 0.2264, 0.0682, 3.57
0-4, 2022-12-06, 0.2012, 0.0606, 3.5
0-4, 2022-12-05, 0.4528, 0.1364, 3.57
0-4, 2022-12-04, 0.5283, 0.1591, 3.6
0-4, 2022-12-03, 0.5786, 0.1742, 3.65
0-4, 2022-12-02, , , 3.4
0-4, 2022-12-01, 0.3019, 0.0909, 3.27
0-4, 2022-11-30, -0.0755, -0.0435, 3.27
0-4, 2022-11-29, -0.3773, -0.2174, 3.14
0-4, 2022-11-28, -0.8804, -0.5072, 2.87
0-4, 2022-11-27, -0.9307, -0.5362, 2.79
0-4, 2022-11-26, -0.9307, -0.5362, 2.74
0-4, 2022-11-25, -0.1761, -0.1014, 3.07
0-4, 2022-11-24, -0.3773, -0.2174, 3.02
0-4, 2022-11-23, -0.1509, -0.087, 3.37
0-4, 2022-11-22, 0.1509, 0.0455, 3.52
0-4, 2022-11-21, -0.0503, -0.029, 3.55
0-4, 2022-11-20, 0.0252, 0.0076, 3.6
0-4, 2022-11-19, 0.0252, 0.0076, 3.6
0-4, 2022-11-18, -0.5031, -0.2899, 3.19
0-4, 2022-11-17, -0.7547, -0.4348, 3.37
0-4, 2022-11-16, -0.7295, -0.4203, 3.22
0-4, 2022-11-15, -1.0062, -0.5797, 3.32
0-4, 2022-11-14, -0.2012, -0.1159, 3.77
0-4, 2022-11-13, -0.2264, -0.1304, 3.7
0-4, 2022-11-12, -0.2516, -0.1449, 3.7
0-4, 2022-11-11, 0.0503, 0.0152, 4.08
0-4, 2022-11-10, 0.4779, 0.1439, 4.35
0-4, 2022-11-09, 0.7043, 0.2121, 4.45
0-4, 2022-11-08, 0.3773, 0.1136, 4.55
0-4, 2022-11-07, -0.7043, -0.4058, 4.35
0-4, 2022-11-06, -0.805, -0.4638, 4.43
0-4, 2022-11-05, -1.0062, -0.5797, 4.45
0-4, 2022-11-04, -1.3584, -0.7826, 4.35
0-4, 2022-11-03, -1.3081, -0.7536, 4.48
0-4, 2022-11-02, -1.7357, -1, 4.45
0-4, 2022-11-01, -1.6351, -0.942, 4.5
0-4, 2022-10-31, -0.805, -0.4638, 5.23
0-4, 2022-10-30, -0.9307, -0.5362, 5.31
0-4, 2022-10-29, -0.8301, -0.4783, 5.53
0-4, 2022-10-28, -0.7295, -0.4203, 5.84
