Altersgruppe, Meldedatum, value, difference, trend
5-14, 2022-06-01, 196.3, -122.3203, -0.6079
5-14, 2022-06-02, 192.5, -93.9121, -0.4668
5-14, 2022-06-03, 214.7, -16.4186, -0.0816
5-14, 2022-06-04, 210.7, -15.3834, -0.0765
5-14, 2022-06-05, 211.8, -11.0462, -0.0549
5-14, 2022-06-06, 211.5, -6.7745, -0.0337
5-14, 2022-06-07, 174.9, -50.1861, -0.2494
5-14, 2022-06-08, 191.3, -13.6669, -0.0679
5-14, 2022-06-09, 221.6, 12.6317, 0.0674
5-14, 2022-06-10, 245.1, 20.7034, 0.1105
5-14, 2022-06-11, 262, 43.464, 0.232
5-14, 2022-06-12, 265.8, 42.5992, 0.2273
5-14, 2022-06-13, 270.5, 44.1192, 0.2355
5-14, 2022-06-14, 332.1, 161.4864, 0.8618
5-14, 2022-06-15, 347.7, 147.3609, 0.7864
5-14, 2022-06-16, 348.1, 129.8286, 0.6929
5-14, 2022-06-17, 324.9, 68.3212, 0.3646
5-14, 2022-06-18, 341.1, 66.1722, 0.3531
5-14, 2022-06-19, 347.4, 62.4115, 0.3331
5-14, 2022-06-20, 349.8, 60.066, 0.3206
5-14, 2022-06-21, 381.1, 30.4916, 0.1627
5-14, 2022-06-22, 425, 56.3447, 0.3007
5-14, 2022-06-23, 462.7, 91.9204, 0.4906
5-14, 2022-06-24, 518.5, 187.3787, 1
5-14, 2022-06-25, 532.6, 186.7891, 0.9969
5-14, 2022-06-26, 538.3, 180.8139, 0.965
5-14, 2022-06-27, 541, 173.5678, 0.9263
5-14, 2022-06-28, 561.8, 172.9519, 0.923
5-14, 2022-06-29, 578.7, 149.4968, 0.7978
5-14, 2022-06-30, 593.9, 132.1741, 0.7054
5-14, 2022-07-01, 603.7, 83.508, 0.4457
5-14, 2022-07-02, 609, 75.8687, 0.4049
5-14, 2022-07-03, 604.3, 70.6929, 0.3773
5-14, 2022-07-04, 601, 68.9108, 0.3678
5-14, 2022-07-05, 603.5, 49.1247, 0.2622
5-14, 2022-07-06, 603.1, 26.2723, 0.1402
5-14, 2022-07-07, 606.6, 12.0027, 0.0641
5-14, 2022-07-08, 610, 8.0848, 0.0431
5-14, 2022-07-09, 614.1, 4.3372, 0.0231
5-14, 2022-07-10, 612.6, 9.1069, 0.0486
5-14, 2022-07-11, 614.8, 12.7496, 0.068
5-14, 2022-07-12, 623.8, 18.1875, 0.0971
5-14, 2022-07-13, 625.3, 11.1379, 0.0594
5-14, 2022-07-14, 627.6, 19.6289, 0.1048
5-14, 2022-07-15, 629, -3.1972, -0.0159
5-14, 2022-07-16, 635.8, 18.502, 0.0987
5-14, 2022-07-17, 639.2, 19.3144, 0.1031
5-14, 2022-07-18, 636.8, 14.9117, 0.0796
5-14, 2022-07-19, 630.6, 4.049, 0.0216
5-14, 2022-07-20, 615.5, 6.3158, 0.0337
5-14, 2022-07-21, 588.9, -25.1585, -0.125
5-14, 2022-07-22, 564.4, -35.3006, -0.1754
5-14, 2022-07-23, 535.6, -88.3956, -0.4393
5-14, 2022-07-24, 528.6, -91.619, -0.4554
5-14, 2022-07-25, 525.1, -89.2342, -0.4435
5-14, 2022-07-26, 487.3, -122.2548, -0.6076
5-14, 2022-07-27, 439.4, -153.5588, -0.7632
5-14, 2022-07-28, 401.5, -174.6291, -0.8679
5-14, 2022-07-29, 366.9, -181.1677, -0.9004
5-14, 2022-07-30, 339.7, -179.6739, -0.893
5-14, 2022-07-31, 333, -173.1353, -0.8605
5-14, 2022-08-01, 329.2, -169.4926, -0.8424
5-14, 2022-08-02, 291.4, -178.1146, -0.8852
5-14, 2022-08-03, 256.3, -166.5443, -0.8277
5-14, 2022-08-04, 231.7, -158.4595, -0.7876
5-14, 2022-08-05, 219.1, -142.1589, -0.7065
5-14, 2022-08-06, 208.6, -126.7755, -0.6301
5-14, 2022-08-07, 206.8, -120.0665, -0.5967
5-14, 2022-08-08, 206.4, -116.7776, -0.5804
5-14, 2022-08-09, 194.1, -95.4059, -0.4742
5-14, 2022-08-10, 188.3, -66.9846, -0.3329
5-14, 2022-08-11, 187.6, -46.3337, -0.2303
5-14, 2022-08-12, 191.9, -29.9806, -0.149
5-14, 2022-08-13, 194.5, -14.1517, -0.0703
5-14, 2022-08-14, 194.7, -12.4875, -0.0621
5-14, 2022-08-15, 195.6, -12.3172, -0.0612
5-14, 2022-08-16, 197, 0.1703, 0.0009
5-14, 2022-08-17, 207.4, 13.6013, 0.0726
5-14, 2022-08-18, 209.7, 23.3372, 0.1245
5-14, 2022-08-19, 206.8, 17.0606, 0.091
5-14, 2022-08-20, 207.3, 11.3869, 0.0608
5-14, 2022-08-21, 208, 11.3082, 0.0603
5-14, 2022-08-22, 207.7, 10.7186, 0.0572
5-14, 2022-08-23, 211.8, 13.431, 0.0717
5-14, 2022-08-24, 213.1, 5.7786, 0.0308
5-14, 2022-08-25, 215.9, 6.5255, 0.0348
5-14, 2022-08-26, 218.3, 9.631, 0.0514
5-14, 2022-08-27, 220.1, 12.1862, 0.065
5-14, 2022-08-28, 219.8, 11.4786, 0.0613
5-14, 2022-08-29, 219.3, 11.4786, 0.0613
5-14, 2022-08-30, 219.5, 8.9365, 0.0477
5-14, 2022-08-31, 217.1, 5.9358, 0.0317
5-14, 2022-09-01, 211.3, -6.0407, -0.03
5-14, 2022-09-02, 205.2, -11.3869, -0.0566
5-14, 2022-09-03, 199.8, -17.231, -0.0856
5-14, 2022-09-04, 198.9, -16.8379, -0.0837
5-14, 2022-09-05, 197.6, -16.3924, -0.0815
5-14, 2022-09-06, 196.8, -20.5986, -0.1024
5-14, 2022-09-07, 197.5, -19.3275, -0.0961
5-14, 2022-09-08, 202.1, -8.622, -0.0429
5-14, 2022-09-09, 204.5, 0.9303, 0.005
5-14, 2022-09-10, 204.8, 4.809, 0.0257
5-14, 2022-09-11, 202.7, 5.4641, 0.0292
5-14, 2022-09-12, 202.5, 6.7352, 0.0359
5-14, 2022-09-13, 202.2, 6.1062, 0.0326
5-14, 2022-09-14, 205, 7.6262, 0.0407
5-14, 2022-09-15, 205.8, 5.2676, 0.0281
5-14, 2022-09-16, 210.6, 2.791, 0.0149
5-14, 2022-09-17, 212.5, 7.1807, 0.0383
5-14, 2022-09-18, 213.4, 9.3427, 0.0499
5-14, 2022-09-19, 214.5, 9.5131, 0.0508
5-14, 2022-09-20, 222.9, 17.1393, 0.0915
5-14, 2022-09-21, 227.2, 17.4931, 0.0934
5-14, 2022-09-22, 234.1, 24.5296, 0.1309
5-14, 2022-09-23, 239.6, 28.1723, 0.1503
5-14, 2022-09-24, 247, 31.4744, 0.168
5-14, 2022-09-25, 249.9, 30.5834, 0.1632
5-14, 2022-09-26, 251.4, 29.5482, 0.1577
5-14, 2022-09-27, 262.6, 35.3268, 0.1885
5-14, 2022-09-28, 280.2, 48.915, 0.261
5-14, 2022-09-29, 293.3, 42.953, 0.2292
5-14, 2022-09-30, 298.4, 53.5274, 0.2857
5-14, 2022-10-01, 302.6, 51.1557, 0.273
5-14, 2022-10-02, 304.2, 48.2336, 0.2574
5-14, 2022-10-03, 304.3, 46.8185, 0.2499
5-14, 2022-10-04, 247.4, -36.362, -0.1807
5-14, 2022-10-05, 243.9, -50.4874, -0.2509
5-14, 2022-10-06, 251.5, -51.2867, -0.2549
5-14, 2022-10-07, 268.1, -36.3095, -0.1805
5-14, 2022-10-08, 276.4, -29.0765, -0.1445
5-14, 2022-10-09, 275.4, -30.6227, -0.1522
5-14, 2022-10-10, 276.5, -30.5965, -0.1521
5-14, 2022-10-11, 332.5, 101.9052, 0.5438
5-14, 2022-10-12, 325.7, 89.4439, 0.4773
5-14, 2022-10-13, 309.2, 78.8432, 0.4208
5-14, 2022-10-14, 289.2, 29.0896, 0.1552
5-14, 2022-10-15, 278.2, 6.0669, 0.0324
5-14, 2022-10-16, 277.6, 7.1676, 0.0383
5-14, 2022-10-17, 276.8, 5.8834, 0.0314
5-14, 2022-10-18, 274.3, -55.4536, -0.2756
5-14, 2022-10-19, 272.2, -44.8399, -0.2229
5-14, 2022-10-20, 271.4, -37.4889, -0.1863
5-14, 2022-10-21, 269.4, -19.6027, -0.0974
5-14, 2022-10-22, 265.7, -10.4434, -0.0519
5-14, 2022-10-23, 264.9, -9.8538, -0.049
5-14, 2022-10-24, 265.2, -8.9103, -0.0443
5-14, 2022-10-25, 253.8, -13.6013, -0.0676
5-14, 2022-10-26, 244.5, -22.6689, -0.1127
5-14, 2022-10-27, 233.5, -32.3392, -0.1607
5-14, 2022-10-28, 224, -40.0309, -0.199
5-14, 2022-10-29, 216.2, -45.1412, -0.2244
5-14, 2022-10-30, 214, -44.4206, -0.2208
5-14, 2022-10-31, 212.4, -44.7481, -0.2224
5-14, 2022-11-01, 190, -63.5384, -0.3158
5-14, 2022-11-02, 161.6, -89.588, -0.4453
5-14, 2022-11-03, 161.6, -70.7846, -0.3518
5-14, 2022-11-04, 161.1, -60.695, -0.3017
5-14, 2022-11-05, 158.4, -56.3971, -0.2803
5-14, 2022-11-06, 157.2, -54.0909, -0.2688
5-14, 2022-11-07, 155.4, -52.5447, -0.2612
5-14, 2022-11-08, 162.5, -21.3586, -0.1062
5-14, 2022-11-09, 172.2, 24.451, 0.1305
5-14, 2022-11-10, 159.3, 1.4021, 0.0075
5-14, 2022-11-11, 150, -9.7358, -0.0484
5-14, 2022-11-12, 146.5, -11.6358, -0.0578
5-14, 2022-11-13, 145.7, -10.5876, -0.0526
5-14, 2022-11-14, 146, -8.8055, -0.0438
5-14, 2022-11-15, 142.7, -19.2227, -0.0955
5-14, 2022-11-16, 140.8, -31.0289, -0.1542
5-14, 2022-11-17, 137.7, -18.7772, -0.0933
5-14, 2022-11-18, 135.9, -13.3131, -0.0662
5-14, 2022-11-19, 134.5, -10.1682, -0.0505
5-14, 2022-11-20, 133.9, -9.4214, -0.0468
5-14, 2022-11-21, 132.6, -9.8145, -0.0488
5-14, 2022-11-22, 129, -12.7496, -0.0634
5-14, 2022-11-23, 127.3, -19.262, -0.0957
5-14, 2022-11-24, 128, -11.0331, -0.0548
5-14, 2022-11-25, 128.1, -7.5607, -0.0376
5-14, 2022-11-26, 126.1, -8.7662, -0.0436
5-14, 2022-11-27, 126.3, -8.1503, -0.0405
5-14, 2022-11-28, 125.8, -6.8793, -0.0342
5-14, 2022-11-29, 122.3, -4.311, -0.0214
5-14, 2022-11-30, 120.1, 0.4586, 0.0024
5-14, 2022-12-01, 115.7, -10.0503, -0.05
5-14, 2022-12-02, 112, -13.8896, -0.069
5-14, 2022-12-03, 108.4, -14.7806, -0.0735
5-14, 2022-12-04, 106.7, -14.9379, -0.0742
5-14, 2022-12-05, 106, -14.4269, -0.0717
5-14, 2022-12-06, 99.7, -20.1137, -0.1
5-14, 2022-12-07, 92.5, -24.7523, -0.123
5-14, 2022-12-08, 86.6, -26.9013, -0.1337
5-14, 2022-12-09, 83.2, -27.6351, -0.1373
5-14, 2022-12-10, 81.2, -26.2592, -0.1305
5-14, 2022-12-11, 81.1, -24.582, -0.1222
5-14, 2022-12-12, 81.1, -23.9268, -0.1189
5-14, 2022-12-13, 77, -21.2144, -0.1054
5-14, 2022-12-14, 72.4, -18.4365, -0.0916
5-14, 2022-12-15, 71.7, -15.4227, -0.0767
5-14, 2022-12-16, 70.2, -12.6579, -0.0629
5-14, 2022-12-17, 68.1, -12.5138, -0.0622
5-14, 2022-12-18, 67.4, -12.4482, -0.0619
5-14, 2022-12-19, 67.1, -12.4351, -0.0618
5-14, 2022-12-20, 65.3, -11.6489, -0.0579
5-14, 2022-12-21, 61.9, -9.7227, -0.0483
5-14, 2022-12-22, 59.2, -10.7448, -0.0534
5-14, 2022-12-23, 57.7, -11.9241, -0.0593
5-14, 2022-12-24, 56, -11.2034, -0.0557
5-14, 2022-12-25, 55.3, -10.5089, -0.0522
5-14, 2022-12-26, 54.9, -10.26, -0.051
5-14, 2022-12-27, 43.4, -23.6517, -0.1176
5-14, 2022-12-28, 41.5, -19.8124, -0.0985
5-14, 2022-12-29, 37.8, -20.8606, -0.1037
5-14, 2022-12-30, 33.5, -23.6385, -0.1175
5-14, 2022-12-31, 30.9, -24.8179, -0.1233
5-14, 2023-01-01, 30.2, -24.0317, -0.1194
5-14, 2023-01-02, 29.9, -23.6254, -0.1174
5-14, 2023-01-03, 35.9, -3.8262, -0.019
5-14, 2023-01-04, 32.4, -8.3731, -0.0416
5-14, 2023-01-05, 30.2, -6.3814, -0.0317
5-14, 2023-01-06, 29.2, -3.289, -0.0163
5-14, 2023-01-07, 27.9, -2.2538, -0.0112
5-14, 2023-01-08, 27.9, -1.6379, -0.0081
5-14, 2023-01-09, 27.9, -1.2579, -0.0063
5-14, 2023-01-10, 28.9, -7.0234, -0.0349
5-14, 2023-01-11, 31.1, -1.7034, -0.0085
5-14, 2023-01-12, 32.2, 1.5331, 0.0082
5-14, 2023-01-13, 33.2, 3.5772, 0.0191
5-14, 2023-01-14, 34.4, 6.2241, 0.0332
5-14, 2023-01-15, 35, 6.1455, 0.0328
5-14, 2023-01-16, 35.3, 6.1324, 0.0327
5-14, 2023-01-17, 36.9, 7.3117, 0.039
5-14, 2023-01-18, 38.7, 7.0627, 0.0377
5-14, 2023-01-19, 40.3, 7.351, 0.0392
5-14, 2023-01-20, 42.7, 8.4124, 0.0449
5-14, 2023-01-21, 44.8, 9.1069, 0.0486
5-14, 2023-01-22, 45, 8.5303, 0.0455
5-14, 2023-01-23, 45.5, 8.2551, 0.0441
5-14, 2023-01-24, 48.4, 10.0503, 0.0536
5-14, 2023-01-25, 52.5, 12.3172, 0.0657
5-14, 2023-01-26, 57.4, 14.7282, 0.0786
5-14, 2023-01-27, 60, 16.6806, 0.089
5-14, 2023-01-28, 61.9, 16.6151, 0.0887
5-14, 2023-01-29, 61.5, 16.34, 0.0872
5-14, 2023-01-30, 61.2, 15.8158, 0.0844
5-14, 2023-01-31, 61.2, 12.8807, 0.0687
5-14, 2023-02-01, 58.3, 7.0365, 0.0376
5-14, 2023-02-02, 55.3, -0.0524, -0.0003
5-14, 2023-02-03, 51.6, -7.4689, -0.0371
5-14, 2023-02-04, 48.9, -12.0944, -0.0601
5-14, 2023-02-05, 48.2, -11.7538, -0.0584
5-14, 2023-02-06, 47.9, -11.4786, -0.057
5-14, 2023-02-07, 42.8, -16.7068, -0.083
5-14, 2023-02-08, 38.8, -18.7641, -0.0933
5-14, 2023-02-09, 35.3, -19.6813, -0.0978
5-14, 2023-02-10, 33.8, -17.231, -0.0856
5-14, 2023-02-11, 33.1, -15.2262, -0.0757
5-14, 2023-02-12, 33.2, -14.5186, -0.0722
5-14, 2023-02-13, 32.9, -14.1386, -0.0703
5-14, 2023-02-14, 31.7, -10.6924, -0.0531
5-14, 2023-02-15, 29.8, -8.6614, -0.043
5-14, 2023-02-16, 28.2, -6.3552, -0.0316
5-14, 2023-02-17, 27.2, -6.7745, -0.0337
5-14, 2023-02-18, 25.2, -7.3379, -0.0365
5-14, 2023-02-19, 25, -7.4558, -0.0371
5-14, 2023-02-20, 24.8, -7.1676, -0.0356
5-14, 2023-02-21, 23, -9.1986, -0.0457
5-14, 2023-02-22, 22.3, -7.2593, -0.0361
5-14, 2023-02-23, 22.3, -6.1717, -0.0307
5-14, 2023-02-24, 22.4, -4.4421, -0.0221
5-14, 2023-02-25, 23.2, -2.0048, -0.01
5-14, 2023-02-26, 23.2, -1.7952, -0.0089
5-14, 2023-02-27, 23.2, -1.5986, -0.0079
5-14, 2023-02-28, 25.1, 3.2103, 0.0171
5-14, 2023-03-01, 25.9, 4.1014, 0.0219
5-14, 2023-03-02, 25, 4.0358, 0.0215
5-14, 2023-03-03, 22.6, 1.8607, 0.0099
5-14, 2023-03-04, 20.5, -1.7034, -0.0085
5-14, 2023-03-05, 19.9, -1.7559, -0.0087
5-14, 2023-03-06, 19.5, -1.8214, -0.0091
5-14, 2023-03-07, 14.9, -8.8055, -0.0438
5-14, 2023-03-08, 10.8, -13.7455, -0.0683
5-14, 2023-03-09, 8.9, -15.5931, -0.0775
5-14, 2023-03-10, 8.2, -14.322, -0.0712
5-14, 2023-03-11, 7.9, -12.4482, -0.0619
5-14, 2023-03-12, 7.8, -11.8848, -0.0591
5-14, 2023-03-13, 7.8, -11.5179, -0.0572
5-14, 2023-03-14, 7.6, -7.0103, -0.0348
5-14, 2023-03-15, 8, -2.7779, -0.0138
5-14, 2023-03-16, 7.5, -1.4021, -0.007
5-14, 2023-03-17, 7.8, -0.4848, -0.0024
5-14, 2023-03-18, 7.5, -0.2752, -0.0014
5-14, 2023-03-19, 7.5, -0.1966, -0.001
5-14, 2023-03-20, 7.5, -0.2097, -0.001
5-14, 2023-03-21, 7.5, 0.0786, 0.0004
5-14, 2023-03-22, 6.8, -1.1531, -0.0057
5-14, 2023-03-23, 6.8, -0.5372, -0.0027
5-14, 2023-03-24, 6.4, -1.271, -0.0063
5-14, 2023-03-25, 6.2, -1.1924, -0.0059
5-14, 2023-03-26, 6.1, -1.1793, -0.0059
5-14, 2023-03-27, 6.1, -1.1793, -0.0059
5-14, 2023-03-28, 5.3, -2.1228, -0.0106
5-14, 2023-03-29, 4.7, -1.7296, -0.0086
5-14, 2023-03-30, 4.1, -2.5683, -0.0128
5-14, 2023-03-31, 3.7, -2.5814, -0.0128
5-14, 2023-04-01, 3.5, -2.6862, -0.0134
5-14, 2023-04-02, 3.6, -2.5552, -0.0127
5-14, 2023-04-03, 3.5, -2.5552, -0.0127
5-14, 2023-04-04, 3.3, -2.0179, -0.01
5-14, 2023-04-05, 3, -1.6772, -0.0083
5-14, 2023-04-06, 2.5, -1.5593, -0.0077
5-14, 2023-04-07, 2.3, -1.3628, -0.0068
5-14, 2023-04-08, 1.8, -1.6379, -0.0081
5-14, 2023-04-09, 1.7, -1.6903, -0.0084
5-14, 2023-04-10, 1.7, -1.6379, -0.0081
5-14, 2023-04-11, 1.1, -2.0965, -0.0104
5-14, 2023-04-12, 1.2, -1.6117, -0.008
5-14, 2023-04-13, 1.2, -1.2055, -0.006
5-14, 2023-04-14, 1, -1.1793, -0.0059
5-14, 2023-04-15, 1.2, -0.4586, -0.0023
5-14, 2023-04-16, 1.2, -0.4062, -0.002
5-14, 2023-04-17, 1.2, -0.38, -0.0019
5-14, 2023-04-18, 1.3, 0.3538, 0.0019
5-14, 2023-04-19, 1.1, -0.1179, -0.0006
5-14, 2023-04-20, 1.2, -0.0655, -0.0003
5-14, 2023-04-21, 1.1, 0.0786, 0.0004
5-14, 2023-04-22, 1.2, -0.0917, -0.0005
5-14, 2023-04-23, 1.2, -0.0655, -0.0003
5-14, 2023-04-24, 1.2, -0.0524, -0.0003
5-14, 2023-04-25, 1.3, -0.0655, -0.0003
5-14, 2023-04-26, 1.4, 0.1966, 0.001
5-14, 2023-04-27, 1.3, 0.0524, 0.0003
5-14, 2023-04-28, 1.4, 0.2097, 0.0011
5-14, 2023-04-29, 1.4, 0.1834, 0.001
5-14, 2023-04-30, 1.4, 0.1703, 0.0009
5-14, 2023-05-01, 1.4, 0.1572, 0.0008
5-14, 2023-05-02, 1.1, -0.3407, -0.0017
5-14, 2023-05-03, 1.1, -0.3276, -0.0016
5-14, 2023-05-04, 1.2, -0.1048, -0.0005
5-14, 2023-05-05, 1.1, -0.3276, -0.0016
5-14, 2023-05-06, 1.2, -0.1834, -0.0009
5-14, 2023-05-07, 1.1, -0.1966, -0.001
5-14, 2023-05-08, 1.2, -0.2097, -0.001
5-14, 2023-05-09, 1.3, 0.4062, 0.0022
5-14, 2023-05-10, 1, 0.0655, 0.0003
5-14, 2023-05-11, 1, -0.131, -0.0007
5-14, 2023-05-12, 1, -0.0393, -0.0002
5-14, 2023-05-13, 0.8, -0.2883, -0.0014
5-14, 2023-05-14, 0.8, -0.2621, -0.0013
5-14, 2023-05-15, 0.8, -0.2752, -0.0014
5-14, 2023-05-16, 0.7, -0.6159, -0.0031
5-14, 2023-05-17, 0.8, -0.249, -0.0012
5-14, 2023-05-18, 0.7, -0.249, -0.0012
5-14, 2023-05-19, 0.5, -0.4586, -0.0023
5-14, 2023-05-20, 0.5, -0.3145, -0.0016
5-14, 2023-05-21, 0.5, -0.3014, -0.0015
5-14, 2023-05-22, 0.5, -0.2621, -0.0013
5-14, 2023-05-23, 0.5, -0.1834, -0.0009
