Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 14, , 21.4
2022-06-15, 8, gleichbleibend, 17, 0.2532, 29.4
2022-06-22, -13.6, gleichbleibend, 19, -0.323, 15.8
2022-06-29, , gleichbleibend, 19, , 15.8
2022-07-06, 31.6, gleichbleibend, 19, 1, 47.4
2022-07-13, 5.2, gleichbleibend, 19, 0.1646, 52.6
2022-07-20, 15.8, gleichbleibend, 19, 0.5, 68.4
2022-07-27, -42.1, gleichbleibend, 19, -1, 26.3
2022-08-03, -10.5, gleichbleibend, 19, -0.2494, 15.8
2022-08-10, , gleichbleibend, 19, , 15.8
2022-08-17, , gleichbleibend, 19, , 15.8
2022-08-24, 15.8, gleichbleibend, 19, 0.5, 31.6
2022-08-31, 21, gleichbleibend, 19, 0.6646, 52.6
2022-09-07, -5.2, gleichbleibend, 19, -0.1235, 47.4
2022-09-14, -36.9, gleichbleibend, 19, -0.8765, 10.5
2022-09-21, 5.3, gleichbleibend, 19, 0.1677, 15.8
2022-09-28, 5.3, gleichbleibend, 19, 0.1677, 21.1
2022-10-05, -5.3, gleichbleibend, 19, -0.1259, 15.8
2022-10-12, 24.8, gleichbleibend, 32, 0.7848, 40.6
2022-10-19, -1.2, gleichbleibend, 33, -0.0285, 39.4
2022-10-26, 16.5, gleichbleibend, 34, 0.5222, 55.9
2022-11-02, -10.2, gleichbleibend, 35, -0.2423, 45.7
2022-11-09, -2.8, gleichbleibend, 35, -0.0665, 42.9
2022-11-16, 1.5, gleichbleibend, 36, 0.0475, 44.4
2022-11-23, 7, gleichbleibend, 37, 0.2215, 51.4
2022-11-30, 5.4, gleichbleibend, 37, 0.1709, 56.8
2022-12-07, -13.6, gleichbleibend, 37, -0.323, 43.2
2022-12-14, -9, gleichbleibend, 38, -0.2138, 34.2
2022-12-21, 26.3, gleichbleibend, 38, 0.8323, 60.5
2022-12-28, -9.2, gleichbleibend, 39, -0.2185, 51.3
2023-01-04, -12.8, gleichbleibend, 39, -0.304, 38.5
2023-01-11, , gleichbleibend, 39, , 38.5
2023-01-18, 20.5, gleichbleibend, 39, 0.6487, 59
2023-01-25, -12.8, gleichbleibend, 39, -0.304, 46.2
2023-02-01, -2.6, gleichbleibend, 39, -0.0618, 43.6
2023-02-08, -15.4, gleichbleibend, 39, -0.3658, 28.2
2023-02-15, 5.1, gleichbleibend, 39, 0.1614, 33.3
2023-02-22, 15.4, gleichbleibend, 39, 0.4873, 48.7
2023-03-01, 7.7, gleichbleibend, 39, 0.2437, 56.4
2023-03-08, 5.1, gleichbleibend, 39, 0.1614, 61.5
2023-03-15, -10.2, gleichbleibend, 39, -0.2423, 51.3
2023-03-22, -12.8, gleichbleibend, 39, -0.304, 38.5
2023-03-29, -4.4, gleichbleibend, 41, -0.1045, 34.1
2023-04-05, 9.8, gleichbleibend, 41, 0.3101, 43.9
2023-04-12, 19.5, gleichbleibend, 41, 0.6171, 63.4
2023-04-19, -13.4, gleichbleibend, 40, -0.3183, 50
2023-04-26, 6.4, gleichbleibend, 39, 0.2025, 56.4
2023-05-03, -0.5, gleichbleibend, 34, -0.0119, 55.9
2023-05-10, -7.9, gleichbleibend, 25, -0.1876, 48
