Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 29, , 65.5
2022-06-15, 0.2, steigend, 35, 0.0065, 65.7
2022-06-22, -2.8, steigend, 35, -0.1061, 62.9
2022-06-29, -11.5, steigend, 35, -0.4356, 51.4
2022-07-06, -14.3, steigend, 35, -0.5417, 37.1
2022-07-13, -5.7, steigend, 35, -0.2159, 31.4
2022-07-20, -12, steigend, 36, -0.4545, 19.4
2022-07-27, -13.8, steigend, 36, -0.5227, 5.6
2022-08-03, -5.6, steigend, 36, -0.2121, 
2022-08-10, , steigend, 36, , 
2022-08-17, 8.3, steigend, 36, 0.2712, 8.3
2022-08-24, 5.6, steigend, 36, 0.183, 13.9
2022-08-31, 11.1, steigend, 36, 0.3627, 25
2022-09-07, 8.3, steigend, 36, 0.2712, 33.3
2022-09-14, 11.1, steigend, 36, 0.3627, 44.4
2022-09-21, 30.6, steigend, 36, 1, 75
2022-09-28, -2.8, steigend, 36, -0.1061, 72.2
2022-10-05, -11.1, steigend, 36, -0.4205, 61.1
2022-10-12, -26.4, steigend, 49, -1, 34.7
2022-10-19, -8.7, steigend, 50, -0.3295, 26
2022-10-26, -20.1, steigend, 51, -0.7614, 5.9
2022-11-02, 3.7, steigend, 52, 0.1209, 9.6
2022-11-09, 9.6, steigend, 52, 0.3137, 19.2
2022-11-16, -6, steigend, 53, -0.2273, 13.2
2022-11-23, 5.3, steigend, 54, 0.1732, 18.5
2022-11-30, 22.2, steigend, 54, 0.7255, 40.7
2022-12-07, 15.7, steigend, 55, 0.5131, 56.4
2022-12-14, 4.3, steigend, 56, 0.1405, 60.7
2022-12-21, -23.2, steigend, 56, -0.8788, 37.5
2022-12-28, -21.7, steigend, 57, -0.822, 15.8
2023-01-04, -8.8, steigend, 57, -0.3333, 7
2023-01-11, , steigend, 57, , 7
2023-01-18, 9.7, steigend, 54, 0.317, 16.7
2023-01-25, 19.8, steigend, 52, 0.6471, 36.5
2023-02-01, 24.3, steigend, 51, 0.7941, 60.8
2023-02-08, 17.9, steigend, 47, 0.585, 78.7
2023-02-15, -6, steigend, 22, -0.2273, 72.7
