Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 15, , 66.7
2022-06-15, 1.7, steigend, 19, 0.0569, 68.4
2022-06-22, 1.6, steigend, 20, 0.0535, 70
2022-06-29, -5, steigend, 20, -0.1667, 65
2022-07-06, -10, steigend, 20, -0.3333, 55
2022-07-13, , steigend, 20, , 55
2022-07-20, -15, steigend, 20, -0.5, 40
2022-07-27, -30, steigend, 20, -1, 10
2022-08-03, -10, steigend, 20, -0.3333, 
2022-08-10, 5, steigend, 20, 0.1672, 5
2022-08-17, , steigend, 20, , 5
2022-08-24, 15, steigend, 20, 0.5017, 20
2022-08-31, , steigend, 20, , 20
2022-09-07, 20, steigend, 20, 0.6689, 40
2022-09-14, 25, steigend, 20, 0.8361, 65
2022-09-21, 20, steigend, 20, 0.6689, 85
2022-09-28, -5, steigend, 20, -0.1667, 80
2022-10-05, -10, steigend, 20, -0.3333, 70
2022-10-12, -21.5, steigend, 33, -0.7167, 48.5
2022-10-19, -19.1, steigend, 34, -0.6367, 29.4
2022-10-26, -20.8, steigend, 35, -0.6933, 8.6
2022-11-02, 2.5, steigend, 36, 0.0836, 11.1
2022-11-09, , steigend, 36, , 11.1
2022-11-16, -5.7, steigend, 37, -0.19, 5.4
2022-11-23, 13, steigend, 38, 0.4348, 18.4
2022-11-30, 13.2, steigend, 38, 0.4415, 31.6
2022-12-07, 29.9, steigend, 39, 1, 61.5
2022-12-14, 3.5, steigend, 40, 0.1171, 65
2022-12-21, -25, steigend, 40, -0.8333, 40
2022-12-28, -13.2, steigend, 41, -0.44, 26.8
2023-01-04, -12.2, steigend, 41, -0.4067, 14.6
2023-01-11, -7.3, steigend, 41, -0.2433, 7.3
2023-01-18, 9.8, steigend, 41, 0.3278, 17.1
2023-01-25, 21.9, steigend, 41, 0.7324, 39
2023-02-01, 26.9, steigend, 41, 0.8997, 65.9
2023-02-08, -2.5, steigend, 41, -0.0833, 63.4
2023-02-15, -2.4, steigend, 41, -0.08, 61
2023-02-22, -19.5, steigend, 41, -0.65, 41.5
2023-03-01, -14.7, steigend, 41, -0.49, 26.8
2023-03-08, , steigend, 41, , 26.8
2023-03-15, -12.2, steigend, 41, -0.4067, 14.6
2023-03-22, -9.7, steigend, 41, -0.3233, 4.9
2023-03-29, -2.5, steigend, 42, -0.0833, 2.4
2023-04-05, 7.1, steigend, 42, 0.2375, 9.5
2023-04-12, -2.2, steigend, 41, -0.0733, 7.3
2023-04-19, 5.9, steigend, 38, 0.1973, 13.2
2023-04-26, 21.3, steigend, 29, 0.7124, 34.5
