Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 15, , 26.7
2022-06-15, -0.4, gleichbleibend, 19, -0.0134, 26.3
2022-06-22, -6.3, gleichbleibend, 20, -0.2107, 20
2022-06-29, , gleichbleibend, 20, , 20
2022-07-06, 15, gleichbleibend, 20, 0.5396, 35
2022-07-13, , gleichbleibend, 20, , 35
2022-07-20, 15, gleichbleibend, 20, 0.5396, 50
2022-07-27, -25, gleichbleibend, 20, -0.8361, 25
2022-08-03, -15, gleichbleibend, 20, -0.5017, 10
2022-08-10, , gleichbleibend, 20, , 10
2022-08-17, 10, gleichbleibend, 20, 0.3597, 20
2022-08-24, , gleichbleibend, 20, , 20
2022-08-31, 25, gleichbleibend, 20, 0.8993, 45
2022-09-07, 5, gleichbleibend, 20, 0.1799, 50
2022-09-14, -25, gleichbleibend, 20, -0.8361, 25
2022-09-21, -15, gleichbleibend, 20, -0.5017, 10
2022-09-28, 5, gleichbleibend, 20, 0.1799, 15
2022-10-05, , gleichbleibend, 20, , 15
2022-10-12, 21.4, gleichbleibend, 33, 0.7698, 36.4
2022-10-19, -1.1, gleichbleibend, 34, -0.0368, 35.3
2022-10-26, 13.3, gleichbleibend, 35, 0.4784, 48.6
2022-11-02, -20.8, gleichbleibend, 36, -0.6957, 27.8
2022-11-09, 2.8, gleichbleibend, 36, 0.1007, 30.6
2022-11-16, 4.5, gleichbleibend, 37, 0.1619, 35.1
2022-11-23, 20.2, gleichbleibend, 38, 0.7266, 55.3
2022-11-30, 7.9, gleichbleibend, 38, 0.2842, 63.2
2022-12-07, -29.9, gleichbleibend, 39, -1, 33.3
2022-12-14, -5.8, gleichbleibend, 40, -0.194, 27.5
2022-12-21, 25, gleichbleibend, 40, 0.8993, 52.5
2022-12-28, -6.2, gleichbleibend, 41, -0.2074, 46.3
2023-01-04, -19.5, gleichbleibend, 41, -0.6522, 26.8
2023-01-11, 9.8, gleichbleibend, 41, 0.3525, 36.6
2023-01-18, 19.5, gleichbleibend, 41, 0.7014, 56.1
2023-01-25, -2.4, gleichbleibend, 41, -0.0803, 53.7
2023-02-01, -26.9, gleichbleibend, 41, -0.8997, 26.8
2023-02-08, 2.5, gleichbleibend, 41, 0.0899, 29.3
2023-02-15, , gleichbleibend, 41, , 29.3
2023-02-22, 14.6, gleichbleibend, 41, 0.5252, 43.9
2023-03-01, 14.6, gleichbleibend, 41, 0.5252, 58.5
2023-03-08, -4.8, gleichbleibend, 41, -0.1605, 53.7
2023-03-15, -9.8, gleichbleibend, 41, -0.3278, 43.9
2023-03-22, , gleichbleibend, 41, , 43.9
2023-03-29, -8.2, gleichbleibend, 42, -0.2742, 35.7
2023-04-05, 2.4, gleichbleibend, 42, 0.0863, 38.1
2023-04-12, 27.8, gleichbleibend, 41, 1, 65.9
2023-04-19, -10.6, gleichbleibend, 38, -0.3545, 55.3
2023-04-26, -20.8, gleichbleibend, 29, -0.6957, 34.5
