Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 19, , 5.3
2022-06-15, -5.3, fallend, 24, -0.1472, 
2022-06-22, 4, fallend, 25, 0.1, 4
2022-06-29, 4, fallend, 25, 0.1, 8
2022-07-06, 8, fallend, 25, 0.2, 16
2022-07-13, -4, fallend, 25, -0.1111, 12
2022-07-20, 4, fallend, 25, 0.1, 16
2022-07-27, 40, fallend, 25, 1, 56
2022-08-03, 28, fallend, 25, 0.7, 84
2022-08-10, -8, fallend, 25, -0.2222, 76
2022-08-17, -4, fallend, 25, -0.1111, 72
2022-08-24, -20, fallend, 25, -0.5556, 52
2022-08-31, -16, fallend, 25, -0.4444, 36
2022-09-07, -12, fallend, 25, -0.3333, 24
2022-09-14, -8, fallend, 25, -0.2222, 16
2022-09-21, -16, fallend, 25, -0.4444, 
2022-09-28, , fallend, 25, , 
2022-10-05, 8, fallend, 25, 0.2, 8
2022-10-12, 16, fallend, 25, 0.4, 24
2022-10-19, 24, fallend, 25, 0.6, 48
2022-10-26, 16, fallend, 25, 0.4, 64
2022-11-02, -16, fallend, 25, -0.4444, 48
2022-11-09, -12, fallend, 25, -0.3333, 36
2022-11-16, 8, fallend, 25, 0.2, 44
2022-11-23, -36, fallend, 25, -1, 8
2022-11-30, -4, fallend, 25, -0.1111, 4
2022-12-07, -4, fallend, 24, -0.1111, 
2022-12-14, , fallend, 20, , 
2022-12-21, , fallend, 9, , 
