Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 19, , 
2022-06-15, , fallend, 23, , 
2022-06-22, 4.2, fallend, 24, 0.0917, 4.2
2022-06-29, 4.1, fallend, 24, 0.0895, 8.3
2022-07-06, 4.2, fallend, 24, 0.0917, 12.5
2022-07-13, 4.2, fallend, 24, 0.0917, 16.7
2022-07-20, , fallend, 24, , 16.7
2022-07-27, 45.8, fallend, 24, 1, 62.5
2022-08-03, 25, fallend, 24, 0.5459, 87.5
2022-08-10, , fallend, 24, , 87.5
2022-08-17, -20.8, fallend, 24, -0.7536, 66.7
2022-08-24, -25, fallend, 24, -0.9058, 41.7
2022-08-31, -16.7, fallend, 24, -0.6051, 25
2022-09-07, -16.7, fallend, 24, -0.6051, 8.3
2022-09-14, 4.2, fallend, 24, 0.0917, 12.5
2022-09-21, -12.5, fallend, 26, -0.4529, 
2022-09-28, , fallend, 26, , 
2022-10-05, 7.7, fallend, 26, 0.1681, 7.7
2022-10-12, 2.6, fallend, 39, 0.0568, 10.3
2022-10-19, 14.7, fallend, 40, 0.321, 25
2022-10-26, 16.5, fallend, 41, 0.3603, 41.5
2022-11-02, 13.3, fallend, 42, 0.2904, 54.8
2022-11-09, -4.8, fallend, 42, -0.1739, 50
2022-11-16, -1.2, fallend, 43, -0.0435, 48.8
2022-11-23, -26.1, fallend, 44, -0.9457, 22.7
2022-11-30, -11.3, fallend, 44, -0.4094, 11.4
2022-12-07, -9.2, fallend, 45, -0.3333, 2.2
2022-12-14, 4.3, fallend, 46, 0.0939, 6.5
2022-12-21, -2.2, fallend, 46, -0.0797, 4.3
2022-12-28, 17, fallend, 47, 0.3712, 21.3
2023-01-04, 38.3, fallend, 47, 0.8362, 59.6
2023-01-11, -2.2, fallend, 47, -0.0797, 57.4
2023-01-18, -27.6, fallend, 47, -1, 29.8
2023-01-25, -21.3, fallend, 47, -0.7717, 8.5
2023-02-01, -6.4, fallend, 47, -0.2319, 2.1
2023-02-08, 2.2, fallend, 47, 0.048, 4.3
2023-02-15, 2.1, fallend, 47, 0.0459, 6.4
2023-02-22, , fallend, 47, , 6.4
2023-03-01, 2.1, fallend, 47, 0.0459, 8.5
2023-03-08, 8.5, fallend, 47, 0.1856, 17
2023-03-15, 14.9, fallend, 47, 0.3253, 31.9
2023-03-22, 27.7, fallend, 47, 0.6048, 59.6
2023-03-29, , fallend, 47, , 59.6
2023-04-05, -4.3, fallend, 38, -0.1558, 55.3
2023-04-12, -2.5, fallend, 36, -0.0906, 52.8
2023-04-19, -5.2, fallend, 21, -0.1884, 47.6
