Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2023-01-31, 0.4435, 1.7739, Bremen, 4, 0.0462, 1.77, , , 
2023-01-30, -1.0348, 1.1826, Bremen, 4, -0.0909, 1.92, , , 
2023-01-29, -1.0348, 1.1826, Bremen, 4, -0.0909, 1.92, , , 
2023-01-28, -1.0348, 1.1826, Bremen, 4, -0.0909, 1.92, 2.28, 2.38, 2.67
2023-01-27, -1.3304, 1.0348, Bremen, 4, -0.1169, 2.22, 2.6, 2.7, 2.99
2023-01-26, -1.4783, 1.0348, Bremen, 4, -0.1299, 1.48, 1.69, 1.75, 1.89
2023-01-25, -2.2174, 1.1826, Bremen, 4, -0.1948, 1.48, 1.65, 1.7, 1.81
2023-01-24, -2.2174, 1.3304, Bremen, 4, -0.1948, 1.63, 1.77, 1.81, 1.89
2023-01-23, -1.3304, 2.2174, Bremen, 4, -0.1169, 2.37, 2.52, 2.54, 2.57
2023-01-22, -1.3304, 2.2174, Bremen, 4, -0.1169, 2.37, 2.52, 2.54, 2.57
2023-01-21, -1.3304, 2.2174, Bremen, 4, -0.1169, 2.37, 2.52, 2.54, 2.57
2023-01-20, -3.2522, 2.3652, Bremen, 4, -0.2857, 2.37, 2.5, 2.52, 2.54
2023-01-19, -2.3652, 2.5131, Bremen, 4, -0.2078, 3.1, 3.26, 3.29, 3.32
2023-01-18, -4.4348, 3.4, Bremen, 4, -0.3896, 3.84, 4.01, 4.04, 4.08
2023-01-17, -5.9131, 3.5479, Bremen, 4, -0.5195, 4.43, 4.6, 4.63, 4.67
2023-01-16, -7.5392, 3.5479, Bremen, 4, -0.6623, 4.73, 4.86, 4.88, 4.92
2023-01-15, -7.5392, 3.5479, Bremen, 4, -0.6623, 4.73, 4.86, 4.88, 4.92
2023-01-14, -7.5392, 3.5479, Bremen, 4, -0.6623, 4.73, 4.86, 4.88, 4.92
2023-01-13, -5.0261, 5.6175, Bremen, 4, -0.4416, 6.65, 6.8, 6.83, 6.87
2023-01-12, -5.7653, 4.8783, Bremen, 4, -0.5065, 6.5, 6.63, 6.67, 6.7
2023-01-11, -2.0696, 7.8349, Bremen, 4, -0.1818, 8.87, 9, 9.04, 9.08
2023-01-10, -2.0696, 9.461, Bremen, 4, -0.1818, 10.94, 11.08, 11.11, 11.16
2023-01-09, 1.7739, 11.0871, Bremen, 4, 0.1846, 13.16, 13.28, 13.32, 13.37
2023-01-08, 1.7739, 11.0871, Bremen, 4, 0.1846, 13.16, 13.28, 13.32, 13.37
2023-01-07, 1.7739, 11.0871, Bremen, 4, 0.1846, 13.16, 13.28, 13.32, 13.37
2023-01-06, 1.3304, 10.6436, Bremen, 4, 0.1385, 12.86, 12.96, 13, 13.04
2023-01-05, 1.3304, 10.6436, Bremen, 4, 0.1385, 14.34, 14.44, 14.47, 14.51
2023-01-04, 1.6261, 9.9045, Bremen, 4, 0.1692, 12.71, 12.77, 12.8, 12.83
2023-01-03, 5.6175, 11.5306, Bremen, 4, 0.5846, 15.82, 15.84, 15.87, 15.9
2023-01-02, , 9.3131, Bremen, 4, , 11.97, 11.97, 11.99, 12.01
2023-01-01, , 9.3131, Bremen, 4, , 11.97, 11.97, 11.99, 12.01
2022-12-31, -0.1478, 9.3131, Bremen, 4, -0.013, 11.97, 11.97, 11.99, 12.01
2022-12-30, -1.9218, 9.3131, Bremen, 4, -0.1688, 11.97, 11.96, 11.97, 11.99
2022-12-29, -1.1826, 9.3131, Bremen, 4, -0.1039, 12.57, 12.53, 12.55, 12.56
2022-12-28, -5.174, 8.2784, Bremen, 4, -0.4545, 13.9, 13.85, 13.86, 13.87
2022-12-27, -6.6522, 5.9131, Bremen, 4, -0.5844, 10.64, 10.59, 10.59, 10.59
2022-12-26, -5.3218, 9.3131, Bremen, 4, -0.4675, 14.49, 14.41, 14.41, 14.41
2022-12-25, -5.3218, 9.3131, Bremen, 4, -0.4675, 14.63, 14.56, 14.56, 14.56
2022-12-24, -5.174, 9.461, Bremen, 4, -0.4545, 14.78, 14.71, 14.71, 14.71
2022-12-23, -3.4, 11.2349, Bremen, 4, -0.2987, 14.93, 14.85, 14.85, 14.85
2022-12-22, -2.3652, 10.4958, Bremen, 4, -0.2078, 14.78, 14.7, 14.7, 14.7
2022-12-21, -0.5913, 13.4523, Bremen, 4, -0.0519, 15.97, 15.88, 15.88, 15.88
2022-12-20, -1.7739, 12.5654, Bremen, 4, -0.1558, 15.97, 15.88, 15.88, 15.88
2022-12-19, 0.2957, 14.6349, Bremen, 4, 0.0308, 18.63, 18.53, 18.53, 18.53
2022-12-18, 0.2957, 14.6349, Bremen, 4, 0.0308, 18.48, 18.38, 18.38, 18.38
2022-12-17, 0.2957, 14.6349, Bremen, 4, 0.0308, 18.33, 18.23, 18.23, 18.23
2022-12-16, 0.2957, 14.6349, Bremen, 4, 0.0308, 18.33, 18.23, 18.23, 18.23
2022-12-15, -0.2957, 12.861, Bremen, 4, -0.026, 18.18, 18.08, 18.08, 18.08
2022-12-14, 2.6609, 14.0436, Bremen, 4, 0.2769, 18.77, 18.67, 18.67, 18.67
2022-12-13, 2.2174, 14.3393, Bremen, 4, 0.2308, 19.37, 19.26, 19.26, 19.26
2022-12-12, -2.2174, 14.3393, Bremen, 4, -0.1948, 17.89, 17.79, 17.79, 17.79
2022-12-11, -2.3652, 14.3393, Bremen, 4, -0.2078, 17.89, 17.79, 17.79, 17.79
2022-12-10, -2.3652, 14.3393, Bremen, 4, -0.2078, 17.89, 17.79, 17.79, 17.79
2022-12-09, -0.4435, 14.3393, Bremen, 4, -0.039, 18.03, 17.94, 17.94, 17.94
2022-12-08, -2.0696, 13.1567, Bremen, 4, -0.1818, 17.44, 17.35, 17.35, 17.35
2022-12-07, -0.7391, 11.3827, Bremen, 4, -0.0649, 15.23, 15.14, 15.14, 15.14
2022-12-06, 3.4, 12.1219, Bremen, 4, 0.3538, 16.85, 16.76, 16.76, 16.76
2022-12-05, 8.7218, 16.5567, Bremen, 4, 0.9077, 18.63, 18.53, 18.53, 18.53
2022-12-04, 8.8697, 16.7045, Bremen, 4, 0.9231, 18.77, 18.67, 18.67, 18.67
2022-12-03, 8.8697, 16.7045, Bremen, 4, 0.9231, 18.77, 18.67, 18.67, 18.67
2022-12-02, 7.5392, 14.7828, Bremen, 4, 0.7846, 18.33, 18.23, 18.23, 18.23
2022-12-01, 9.6088, 15.2263, Bremen, 4, 1, 17.15, 17.06, 17.06, 17.06
2022-11-30, 7.2436, 12.1219, Bremen, 4, 0.7538, 17.44, 17.35, 17.35, 17.35
2022-11-29, 5.7653, 8.7218, Bremen, 4, 0.6, 13.75, 13.67, 13.67, 13.67
2022-11-28, 5.174, 7.8349, Bremen, 4, 0.5385, 10.35, 10.29, 10.29, 10.29
2022-11-27, 5.174, 7.8349, Bremen, 4, 0.5385, 10.2, 10.15, 10.15, 10.15
2022-11-26, 5.174, 7.8349, Bremen, 4, 0.5385, 10.2, 10.15, 10.15, 10.15
2022-11-25, 4.4348, 7.2436, Bremen, 4, 0.4615, 9.17, 9.12, 9.12, 9.12
2022-11-24, 2.2174, 5.6175, Bremen, 4, 0.2308, 10.64, 10.59, 10.59, 10.59
2022-11-23, 1.6261, 4.8783, Bremen, 4, 0.1692, 8.43, 8.38, 8.38, 8.38
2022-11-22, 0.5913, 2.9566, Bremen, 4, 0.0615, 7.98, 7.94, 7.94, 7.94
2022-11-21, -0.1478, 2.6609, Bremen, 4, -0.013, 7.1, 7.06, 7.06, 7.06
2022-11-20, -0.1478, 2.6609, Bremen, 4, -0.013, 7.1, 7.06, 7.06, 7.06
2022-11-19, -0.1478, 2.6609, Bremen, 4, -0.013, 7.1, 7.06, 7.06, 7.06
2022-11-18, 0.1478, 2.8087, Bremen, 4, 0.0154, 7.1, 7.06, 7.06, 7.06
2022-11-17, 0.1478, 3.4, Bremen, 4, 0.0154, 5.62, 5.59, 5.59, 5.59
2022-11-16, 0.1478, 3.2522, Bremen, 4, 0.0154, 5.32, 5.29, 5.29, 5.29
2022-11-15, -1.3304, 2.3652, Bremen, 4, -0.1169, 4.88, 4.85, 4.85, 4.85
2022-11-14, 0.1478, 2.8087, Bremen, 4, 0.0154, 3.55, 3.53, 3.53, 3.53
2022-11-13, 0.1478, 2.8087, Bremen, 4, 0.0154, 3.55, 3.53, 3.53, 3.53
2022-11-12, 0.1478, 2.8087, Bremen, 4, 0.0154, 3.55, 3.53, 3.53, 3.53
2022-11-11, 0.2957, 2.6609, Bremen, 4, 0.0308, 3.7, 3.68, 3.68, 3.68
2022-11-10, 0.4435, 3.2522, Bremen, 4, 0.0462, 4.14, 4.12, 4.12, 4.12
2022-11-09, 0.2957, 3.1044, Bremen, 4, 0.0308, 4.88, 4.85, 4.85, 4.85
2022-11-08, 1.9218, 3.6957, Bremen, 4, 0.2, 6.21, 6.18, 6.18, 6.18
2022-11-07, -0.4435, 2.6609, Bremen, 4, -0.039, 5.32, 5.29, 5.29, 5.29
2022-11-06, -0.4435, 2.6609, Bremen, 4, -0.039, 5.32, 5.29, 5.29, 5.29
2022-11-05, -0.4435, 2.6609, Bremen, 4, -0.039, 5.32, 5.29, 5.29, 5.29
