Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 22, , 22.7
2022-06-15, 6.9, gleichbleibend, 27, 0.276, 29.6
2022-06-22, 2.5, gleichbleibend, 28, 0.1, 32.1
2022-06-29, 7.2, gleichbleibend, 28, 0.288, 39.3
2022-07-06, 10.7, gleichbleibend, 28, 0.428, 50
2022-07-13, 14.3, gleichbleibend, 28, 0.572, 64.3
2022-07-20, 3.6, gleichbleibend, 28, 0.144, 67.9
2022-07-27, -25, gleichbleibend, 28, -0.8446, 42.9
2022-08-03, -21.5, gleichbleibend, 28, -0.7264, 21.4
2022-08-10, , gleichbleibend, 28, , 21.4
2022-08-17, 14.3, gleichbleibend, 28, 0.572, 35.7
2022-08-24, 7.2, gleichbleibend, 28, 0.288, 42.9
2022-08-31, 10.7, gleichbleibend, 28, 0.428, 53.6
2022-09-07, 10.7, gleichbleibend, 28, 0.428, 64.3
2022-09-14, -28.6, gleichbleibend, 28, -0.9662, 35.7
2022-09-21, -10.7, gleichbleibend, 28, -0.3615, 25
2022-09-28, 7.1, gleichbleibend, 28, 0.284, 32.1
2022-10-05, 7.2, gleichbleibend, 28, 0.288, 39.3
2022-10-12, 14.4, gleichbleibend, 41, 0.576, 53.7
2022-10-19, -10.8, gleichbleibend, 42, -0.3649, 42.9
2022-10-26, 7.1, gleichbleibend, 44, 0.284, 50
2022-11-02, -2.3, gleichbleibend, 44, -0.0777, 47.7
2022-11-09, -11.3, gleichbleibend, 44, -0.3818, 36.4
2022-11-16, 25, gleichbleibend, 44, 1, 61.4
2022-11-23, 6.8, gleichbleibend, 44, 0.272, 68.2
2022-11-30, , gleichbleibend, 44, , 68.2
2022-12-07, -15.9, gleichbleibend, 44, -0.5372, 52.3
2022-12-14, -11.8, gleichbleibend, 42, -0.3986, 40.5
2022-12-21, 19.5, gleichbleibend, 40, 0.78, 60
2022-12-28, 7.7, gleichbleibend, 31, 0.308, 67.7
2023-01-04, -29.6, gleichbleibend, 21, -1, 38.1
