Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 27, , 70.4
2022-06-15, -4.8, steigend, 32, -0.2297, 65.6
2022-06-22, -2, steigend, 33, -0.0957, 63.6
2022-06-29, -18.1, steigend, 33, -0.866, 45.5
2022-07-06, -12.2, steigend, 33, -0.5837, 33.3
2022-07-13, -6, steigend, 33, -0.2871, 27.3
2022-07-20, -6.1, steigend, 33, -0.2919, 21.2
2022-07-27, -15.1, steigend, 33, -0.7225, 6.1
2022-08-03, -6.1, steigend, 33, -0.2919, 
2022-08-10, , steigend, 33, , 
2022-08-17, 9.1, steigend, 33, 0.3003, 9.1
2022-08-24, 12.1, steigend, 33, 0.3993, 21.2
2022-08-31, 3, steigend, 33, 0.099, 24.2
2022-09-07, 3.1, steigend, 33, 0.1023, 27.3
2022-09-14, 21.2, steigend, 33, 0.6997, 48.5
2022-09-21, 25.8, steigend, 35, 0.8515, 74.3
2022-09-28, -2.9, steigend, 35, -0.1388, 71.4
2022-10-05, -17.1, steigend, 35, -0.8182, 54.3
2022-10-12, -14.7, steigend, 48, -0.7033, 39.6
2022-10-19, -11, steigend, 49, -0.5263, 28.6
2022-10-26, -20.6, steigend, 50, -0.9856, 8
2022-11-02, -0.2, steigend, 51, -0.0096, 7.8
2022-11-09, 7.9, steigend, 51, 0.2607, 15.7
2022-11-16, -0.3, steigend, 52, -0.0144, 15.4
2022-11-23, 1.6, steigend, 53, 0.0528, 17
2022-11-30, 18.8, steigend, 53, 0.6205, 35.8
2022-12-07, 17.9, steigend, 54, 0.5908, 53.7
2022-12-14, 0.8, steigend, 55, 0.0264, 54.5
2022-12-21, -18.1, steigend, 55, -0.866, 36.4
2022-12-28, -16.8, steigend, 56, -0.8038, 19.6
2023-01-04, -14.2, steigend, 56, -0.6794, 5.4
2023-01-11, , steigend, 56, , 5.4
2023-01-18, 10.7, steigend, 56, 0.3531, 16.1
2023-01-25, 30.3, steigend, 56, 1, 46.4
2023-02-01, 9, steigend, 56, 0.297, 55.4
2023-02-08, 3.5, steigend, 56, 0.1155, 58.9
2023-02-15, 5.4, steigend, 56, 0.1782, 64.3
2023-02-22, -16.1, steigend, 56, -0.7703, 48.2
2023-03-01, -17.8, steigend, 56, -0.8517, 30.4
2023-03-08, -1.3, steigend, 55, -0.0622, 29.1
2023-03-15, -20.9, steigend, 49, -1, 8.2
2023-03-22, -3.2, steigend, 40, -0.1531, 5
2023-03-29, 9.3, steigend, 14, 0.3069, 14.3
