Meldedatum, difference, trend, value
2021-06-01, , , 
2021-06-02, , , 
2021-06-03, , , 
2021-06-04, , , 
2021-06-05, , , 
2021-06-06, , , 
2021-06-07, , , 
2021-06-08, , , 
2021-06-09, , , 
2021-06-10, , , 
2021-06-11, , , 
2021-06-12, , , 
2021-06-13, , , 
2021-06-14, , , 
2021-06-15, , , 
2021-06-16, , , 
2021-06-17, , , 
2021-06-18, , , 
2021-06-19, , , 
2021-06-20, , , 
2021-06-21, , , 
2021-06-22, , , 
2021-06-23, , , 
2021-06-24, , , 
2021-06-25, , , 
2021-06-26, , , 
2021-06-27, , , 
2021-06-28, , , 
2021-06-29, , , 
2021-06-30, , , 
2021-07-01, , , 
2021-07-02, , , 
2021-07-03, , , 
2021-07-04, , , 
2021-07-05, , , 
2021-07-06, , , 
2021-07-07, , , 
2021-07-08, , , 
2021-07-09, , , 
2021-07-10, , , 
2021-07-11, , , 
2021-07-12, , , 
2021-07-13, , , 
2021-07-14, , , 
2021-07-15, , , 
2021-07-16, , , 
2021-07-17, , , 
2021-07-18, , , 
2021-07-19, , , 
2021-07-20, , , 
2021-07-21, , , 
2021-07-22, , , 
2021-07-23, , , 
2021-07-24, , , 
2021-07-25, , , 
2021-07-26, , , 
2021-07-27, , , 
2021-07-28, , , 
2021-07-29, , , 
2021-07-30, , , 
2021-07-31, , , 
2021-08-01, , , 
2021-08-02, , , 
2021-08-03, , , 
2021-08-04, , , 
2021-08-05, , , 
2021-08-06, , , 
2021-08-07, , , 
2021-08-08, , , 
2021-08-09, , , 
2021-08-10, , , 
2021-08-11, , , 
2021-08-12, , , 
2021-08-13, , , 
2021-08-14, , , 
2021-08-15, , , 
2021-08-16, , , 
2021-08-17, , , 
2021-08-18, , , 
2021-08-19, , , 
2021-08-20, , , 
2021-08-21, , , 
2021-08-22, , , 
2021-08-23, , , 
2021-08-24, , , 
2021-08-25, , , 
2021-08-26, , , 
2021-08-27, , , 
2021-08-28, , , 
2021-08-29, , , 
2021-08-30, , , 
2021-08-31, 0.1, 0.2, 0.1
2021-09-01, 0.1, 0.2, 0.1
2021-09-02, 0.1, 0.2, 0.1
2021-09-03, 0.1, 0.2, 0.1
2021-09-04, 0.1, 0.2, 0.1
2021-09-05, 0.1, 0.2, 0.1
2021-09-06, 0.2, 0.4, 0.2
2021-09-07, 0.1, 0.2, 0.2
2021-09-08, 0.1, 0.2, 0.2
2021-09-09, 0.2, 0.4, 0.3
2021-09-10, 0.2, 0.4, 0.3
2021-09-11, 0.2, 0.4, 0.3
2021-09-12, 0.2, 0.4, 0.3
2021-09-13, 0.2, 0.4, 0.4
2021-09-14, 0.2, 0.4, 0.4
2021-09-15, 0.3, 0.6, 0.5
2021-09-16, 0.2, 0.4, 0.5
2021-09-17, 0.3, 0.6, 0.6
2021-09-18, 0.3, 0.6, 0.6
2021-09-19, 0.3, 0.6, 0.6
2021-09-20, 0.2, 0.4, 0.6
2021-09-21, 0.3, 0.6, 0.7
2021-09-22, 0.3, 0.6, 0.8
2021-09-23, 0.3, 0.6, 0.8
2021-09-24, 0.3, 0.6, 0.9
2021-09-25, 0.3, 0.6, 0.9
2021-09-26, 0.3, 0.6, 0.9
2021-09-27, 0.3, 0.6, 0.9
2021-09-28, 0.3, 0.6, 1
2021-09-29, 0.3, 0.6, 1.1
2021-09-30, 0.4, 0.8, 1.2
2021-10-01, 0.3, 0.6, 1.2
2021-10-02, 0.3, 0.6, 1.2
2021-10-03, 0.3, 0.6, 1.2
2021-10-04, 0.3, 0.6, 1.2
2021-10-05, 0.3, 0.6, 1.3
2021-10-06, 0.3, 0.6, 1.4
2021-10-07, 0.3, 0.6, 1.5
2021-10-08, 0.3, 0.6, 1.5
2021-10-09, 0.3, 0.6, 1.5
2021-10-10, 0.3, 0.6, 1.5
2021-10-11, 0.4, 0.8, 1.6
2021-10-12, 0.3, 0.6, 1.6
2021-10-13, 0.3, 0.6, 1.7
2021-10-14, 0.3, 0.6, 1.8
2021-10-15, 0.4, 0.8, 1.9
2021-10-16, 0.4, 0.8, 1.9
2021-10-17, 0.4, 0.8, 1.9
2021-10-18, 0.3, 0.6, 1.9
2021-10-19, 0.4, 0.8, 2
2021-10-20, 0.4, 0.8, 2.1
2021-10-21, 0.5, 1, 2.3
2021-10-22, 0.4, 0.8, 2.3
2021-10-23, 0.4, 0.8, 2.3
2021-10-24, 0.4, 0.8, 2.3
2021-10-25, 0.5, 1, 2.4
2021-10-26, 0.6, 1.2, 2.6
2021-10-27, 0.6, 1.2, 2.7
2021-10-28, 0.6, 1.2, 2.9
2021-10-29, 0.7, 1.4, 3
2021-10-30, 0.7, 1.4, 3
2021-10-31, 0.7, 1.4, 3
2021-11-01, 0.7, 1.4, 3.1
2021-11-02, 0.7, 1.4, 3.3
2021-11-03, 0.8, 1.6, 3.5
2021-11-04, 0.9, 1.8, 3.8
2021-11-05, 1, 2, 4
2021-11-06, 1, 2, 4
2021-11-07, 1, 2, 4
2021-11-08, 1.1, 2.2, 4.2
2021-11-09, 1.2, 2.4, 4.5
2021-11-10, 1.5, 3, 5
2021-11-11, 1.6, 3.2, 5.4
2021-11-12, 1.7, 3.4, 5.7
2021-11-13, 1.8, 3.6, 5.8
2021-11-14, 1.8, 3.6, 5.8
2021-11-15, 1.8, 3.6, 6
2021-11-16, 2.1, 4.2, 6.6
2021-11-17, 2.2, 4.4, 7.2
2021-11-18, 2.4, 4.8, 7.8
2021-11-19, 2.7, 5.4, 8.4
2021-11-20, 2.8, 5.6, 8.6
2021-11-21, 2.9, 5.8, 8.7
2021-11-22, 3.1, 6.2, 9.1
2021-11-23, 3.4, 6.8, 10
2021-11-24, 3.9, 7.8, 11.1
2021-11-25, 4.3, 8.6, 12.1
2021-11-26, 4.6, 9.2, 13
2021-11-27, 5.1, 10.2, 13.7
2021-11-28, 5.2, 10.4, 13.9
2021-11-29, 5.5, 11, 14.6
2021-11-30, 5.7, 11.4, 15.7
2021-12-01, 6, 12, 17.1
2021-12-02, 6.4, 12.8, 18.5
2021-12-03, 6.7, 13.4, 19.7
2021-12-04, 7.2, 14.4, 20.9
2021-12-05, 7.3, 14.6, 21.2
2021-12-06, 7.5, 15, 22.1
2021-12-07, 7.8, 15.6, 23.5
2021-12-08, 8.1, 16.2, 25.2
2021-12-09, 8.2, 16.4, 26.7
2021-12-10, 8.4, 16.8, 28.1
2021-12-11, 8.7, 17.4, 29.6
2021-12-12, 8.8, 17.6, 30
2021-12-13, 8.8, 17.6, 30.9
2021-12-14, 9, 18, 32.5
2021-12-15, 9.1, 18.2, 34.3
2021-12-16, 9.2, 18.4, 35.9
2021-12-17, 9.3, 18.6, 37.4
2021-12-18, 9.1, 18.2, 38.7
2021-12-19, 9.1, 18.2, 39.1
2021-12-20, 9.1, 18.2, 40
2021-12-21, 8.9, 17.8, 41.4
2021-12-22, 8.4, 16.8, 42.7
2021-12-23, 7.6, 15.2, 43.5
2021-12-24, 6.1, 12.2, 43.5
2021-12-25, 4.8, 9.6, 43.5
2021-12-26, 4.5, 9, 43.6
2021-12-27, 4.3, 8.6, 44.3
2021-12-28, 3.7, 7.4, 45.1
2021-12-29, 3.2, 6.4, 45.9
2021-12-30, 2.9, 5.8, 46.4
2021-12-31, 2.9, 5.8, 46.4
2022-01-01, 3, 6, 46.5
2022-01-02, 3, 6, 46.6
2022-01-03, 2.9, 5.8, 47.2
2022-01-04, 2.8, 5.6, 47.9
2022-01-05, 2.9, 5.8, 48.8
2022-01-06, 3.1, 6.2, 49.5
2022-01-07, 3.9, 7.8, 50.3
2022-01-08, 4.3, 8.6, 50.8
2022-01-09, 4.4, 8.8, 51
2022-01-10, 4.4, 8.8, 51.6
2022-01-11, 4.5, 9, 52.4
2022-01-12, 4.6, 9.2, 53.4
2022-01-13, 4.8, 9.6, 54.3
2022-01-14, 4.8, 9.6, 55.1
2022-01-15, 4.7, 9.4, 55.5
2022-01-16, 4.7, 9.4, 55.7
2022-01-17, 4.6, 9.2, 56.2
2022-01-18, 4.5, 9, 56.9
2022-01-19, 4.2, 8.4, 57.6
2022-01-20, 4, 8, 58.3
2022-01-21, 3.8, 7.6, 58.9
2022-01-22, 3.7, 7.4, 59.2
2022-01-23, 3.6, 7.2, 59.3
2022-01-24, 3.4, 6.8, 59.6
2022-01-25, 3.2, 6.4, 60.1
2022-01-26, 3, 6, 60.6
2022-01-27, 2.8, 5.6, 61.1
2022-01-28, 2.7, 5.4, 61.6
2022-01-29, 2.5, 5, 61.7
2022-01-30, 2.5, 5, 61.8
2022-01-31, 2.4, 4.8, 62
2022-02-01, 2.2, 4.4, 62.3
2022-02-02, 2.1, 4.2, 62.7
2022-02-03, 1.9, 3.8, 63
2022-02-04, 1.7, 3.4, 63.3
2022-02-05, 1.7, 3.4, 63.4
2022-02-06, 1.6, 3.2, 63.4
2022-02-07, 1.6, 3.2, 63.6
2022-02-08, 1.5, 3, 63.8
2022-02-09, 1.4, 2.8, 64.1
2022-02-10, 1.3, 2.6, 64.3
2022-02-11, 1.2, 2.4, 64.5
2022-02-12, 1.2, 2.4, 64.6
2022-02-13, 1.2, 2.4, 64.6
2022-02-14, 1.1, 2.2, 64.7
2022-02-15, 1.1, 2.2, 64.9
2022-02-16, 1, 2, 65.1
2022-02-17, 1, 2, 65.3
2022-02-18, 0.9, 1.8, 65.4
2022-02-19, 0.9, 1.8, 65.5
2022-02-20, 0.9, 1.8, 65.5
2022-02-21, 0.9, 1.8, 65.6
2022-02-22, 0.8, 1.6, 65.7
2022-02-23, 0.8, 1.6, 65.9
2022-02-24, 0.7, 1.4, 66
2022-02-25, 0.7, 1.4, 66.1
2022-02-26, 0.6, 1.2, 66.1
2022-02-27, 0.7, 1.4, 66.2
2022-02-28, 0.6, 1.2, 66.2
2022-03-01, 0.6, 1.2, 66.3
2022-03-02, 0.5, 1, 66.4
2022-03-03, 0.5, 1, 66.5
2022-03-04, 0.5, 1, 66.6
2022-03-05, 0.6, 1.2, 66.7
2022-03-06, 0.5, 1, 66.7
2022-03-07, 0.5, 1, 66.7
2022-03-08, 0.5, 1, 66.8
2022-03-09, 0.5, 1, 66.9
2022-03-10, 0.5, 1, 67
2022-03-11, 0.5, 1, 67.1
2022-03-12, 0.4, 0.8, 67.1
2022-03-13, 0.4, 0.8, 67.1
2022-03-14, 0.5, 1, 67.2
2022-03-15, 0.5, 1, 67.3
2022-03-16, 0.4, 0.8, 67.3
2022-03-17, 0.4, 0.8, 67.4
2022-03-18, 0.4, 0.8, 67.5
2022-03-19, 0.4, 0.8, 67.5
2022-03-20, 0.4, 0.8, 67.5
2022-03-21, 0.4, 0.8, 67.6
2022-03-22, 0.3, 0.6, 67.6
2022-03-23, 0.4, 0.8, 67.7
2022-03-24, 0.4, 0.8, 67.8
2022-03-25, 0.3, 0.6, 67.8
2022-03-26, 0.3, 0.6, 67.8
2022-03-27, 0.3, 0.6, 67.8
2022-03-28, 0.3, 0.6, 67.9
2022-03-29, 0.3, 0.6, 67.9
2022-03-30, 0.3, 0.6, 68
2022-03-31, 0.3, 0.6, 68.1
2022-04-01, 0.3, 0.6, 68.1
2022-04-02, 0.3, 0.6, 68.1
2022-04-03, 0.3, 0.6, 68.1
2022-04-04, 0.2, 0.4, 68.1
2022-04-05, 0.3, 0.6, 68.2
2022-04-06, 0.2, 0.4, 68.2
2022-04-07, 0.2, 0.4, 68.3
2022-04-08, 0.2, 0.4, 68.3
2022-04-09, 0.2, 0.4, 68.3
2022-04-10, 0.2, 0.4, 68.3
2022-04-11, 0.3, 0.6, 68.4
2022-04-12, 0.2, 0.4, 68.4
2022-04-13, 0.2, 0.4, 68.4
2022-04-14, 0.2, 0.4, 68.5
2022-04-15, 0.2, 0.4, 68.5
2022-04-16, 0.2, 0.4, 68.5
2022-04-17, 0.2, 0.4, 68.5
2022-04-18, 0.1, 0.2, 68.5
2022-04-19, 0.1, 0.2, 68.5
2022-04-20, 0.1, 0.2, 68.5
2022-04-21, 0.1, 0.2, 68.6
2022-04-22, 0.1, 0.2, 68.6
2022-04-23, 0.1, 0.2, 68.6
2022-04-24, 0.1, 0.2, 68.6
