Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 22, , 31.8
2022-06-15, 1.5, gleichbleibend, 27, 0.0838, 33.3
2022-06-22, -4.7, gleichbleibend, 28, -0.188, 28.6
2022-06-29, 7.1, gleichbleibend, 28, 0.3966, 35.7
2022-07-06, 17.9, gleichbleibend, 28, 1, 53.6
2022-07-13, 3.5, gleichbleibend, 28, 0.1955, 57.1
2022-07-20, 7.2, gleichbleibend, 28, 0.4022, 64.3
2022-07-27, -17.9, gleichbleibend, 28, -0.716, 46.4
2022-08-03, -21.4, gleichbleibend, 28, -0.856, 25
2022-08-10, -3.6, gleichbleibend, 28, -0.144, 21.4
2022-08-17, 17.9, gleichbleibend, 28, 1, 39.3
2022-08-24, , gleichbleibend, 28, , 39.3
2022-08-31, 17.8, gleichbleibend, 28, 0.9944, 57.1
2022-09-07, 7.2, gleichbleibend, 28, 0.4022, 64.3
2022-09-14, -25, gleichbleibend, 28, -1, 39.3
2022-09-21, -14.3, gleichbleibend, 28, -0.572, 25
2022-09-28, 7.1, gleichbleibend, 28, 0.3966, 32.1
2022-10-05, 10.8, gleichbleibend, 28, 0.6034, 42.9
2022-10-12, -1.4, gleichbleibend, 41, -0.056, 41.5
2022-10-19, 1.4, gleichbleibend, 42, 0.0782, 42.9
2022-10-26, 0.3, gleichbleibend, 44, 0.0168, 43.2
2022-11-02, 2.3, gleichbleibend, 44, 0.1285, 45.5
2022-11-09, , gleichbleibend, 44, , 45.5
2022-11-16, 13.6, gleichbleibend, 44, 0.7598, 59.1
2022-11-23, 11.4, gleichbleibend, 44, 0.6369, 70.5
2022-11-30, , gleichbleibend, 44, , 70.5
2022-12-07, -18.2, gleichbleibend, 44, -0.728, 52.3
2022-12-14, -4.8, gleichbleibend, 40, -0.192, 47.5
2022-12-21, 10.8, gleichbleibend, 36, 0.6034, 58.3
2022-12-28, -12.5, gleichbleibend, 24, -0.5, 45.8
2023-01-04, -0.3, gleichbleibend, 11, -0.012, 45.5
