Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 24, , 29.2
2022-06-15, -1.6, gleichbleibend, 29, -0.0599, 27.6
2022-06-22, -4.3, gleichbleibend, 30, -0.161, 23.3
2022-06-29, 13.4, gleichbleibend, 30, 0.5751, 36.7
2022-07-06, 13.3, gleichbleibend, 30, 0.5708, 50
2022-07-13, -10, gleichbleibend, 30, -0.3745, 40
2022-07-20, 23.3, gleichbleibend, 30, 1, 63.3
2022-07-27, -23.3, gleichbleibend, 30, -0.8727, 40
2022-08-03, -26.7, gleichbleibend, 30, -1, 13.3
2022-08-10, 6.7, gleichbleibend, 30, 0.2876, 20
2022-08-17, 6.7, gleichbleibend, 30, 0.2876, 26.7
2022-08-24, 10, gleichbleibend, 30, 0.4292, 36.7
2022-08-31, 13.3, gleichbleibend, 30, 0.5708, 50
2022-09-07, 10, gleichbleibend, 30, 0.4292, 60
2022-09-14, -20, gleichbleibend, 30, -0.7491, 40
2022-09-21, -13.3, gleichbleibend, 30, -0.4981, 26.7
2022-09-28, , gleichbleibend, 30, , 26.7
2022-10-05, 3.3, gleichbleibend, 30, 0.1416, 30
2022-10-12, 16.5, gleichbleibend, 43, 0.7082, 46.5
2022-10-19, -3.3, gleichbleibend, 44, -0.1236, 43.2
2022-10-26, 5.7, gleichbleibend, 45, 0.2446, 48.9
2022-11-02, -3.2, gleichbleibend, 46, -0.1199, 45.7
2022-11-09, -10.9, gleichbleibend, 46, -0.4082, 34.8
2022-11-16, 7.8, gleichbleibend, 47, 0.3348, 42.6
2022-11-23, 13.6, gleichbleibend, 48, 0.5837, 56.2
2022-11-30, 6.3, gleichbleibend, 48, 0.2704, 62.5
2022-12-07, -21.7, gleichbleibend, 49, -0.8127, 40.8
2022-12-14, -8.8, gleichbleibend, 50, -0.3296, 32
2022-12-21, 22, gleichbleibend, 50, 0.9442, 54
2022-12-28, 0.9, gleichbleibend, 51, 0.0386, 54.9
2023-01-04, -17.6, gleichbleibend, 51, -0.6592, 37.3
2023-01-11, 3.9, gleichbleibend, 51, 0.1674, 41.2
2023-01-18, 11.7, gleichbleibend, 51, 0.5021, 52.9
2023-01-25, , gleichbleibend, 51, , 52.9
2023-02-01, -13.7, gleichbleibend, 51, -0.5131, 39.2
2023-02-08, -7.8, gleichbleibend, 51, -0.2921, 31.4
2023-02-15, -3.9, gleichbleibend, 51, -0.1461, 27.5
2023-02-22, 12.5, gleichbleibend, 50, 0.5365, 40
2023-03-01, -1.4, gleichbleibend, 44, -0.0524, 38.6
2023-03-08, -16.4, gleichbleibend, 27, -0.6142, 22.2
