Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 24, , 8.3
2022-06-15, -4.9, fallend, 29, -0.1922, 3.4
2022-06-22, 6.6, fallend, 30, 0.165, 10
2022-06-29, , fallend, 30, , 10
2022-07-06, -6.7, fallend, 30, -0.2627, 3.3
2022-07-13, 16.7, fallend, 30, 0.4175, 20
2022-07-20, -6.7, fallend, 30, -0.2627, 13.3
2022-07-27, 40, fallend, 30, 1, 53.3
2022-08-03, 33.4, fallend, 30, 0.835, 86.7
2022-08-10, -6.7, fallend, 30, -0.2627, 80
2022-08-17, -16.7, fallend, 30, -0.6549, 63.3
2022-08-24, -20, fallend, 30, -0.7843, 43.3
2022-08-31, -13.3, fallend, 30, -0.5216, 30
2022-09-07, -20, fallend, 30, -0.7843, 10
2022-09-14, 3.3, fallend, 30, 0.0825, 13.3
2022-09-21, -13.3, fallend, 30, -0.5216, 
2022-09-28, 3.3, fallend, 30, 0.0825, 3.3
2022-10-05, 10, fallend, 30, 0.25, 13.3
2022-10-12, -4, fallend, 43, -0.1569, 9.3
2022-10-19, 20.2, fallend, 44, 0.505, 29.5
2022-10-26, 17.2, fallend, 45, 0.43, 46.7
2022-11-02, 1.1, fallend, 46, 0.0275, 47.8
2022-11-09, , fallend, 46, , 47.8
2022-11-16, -3.1, fallend, 47, -0.1216, 44.7
2022-11-23, -13.5, fallend, 48, -0.5294, 31.2
2022-11-30, -22.9, fallend, 48, -0.898, 8.3
2022-12-07, -2.2, fallend, 49, -0.0863, 6.1
2022-12-14, -4.1, fallend, 50, -0.1608, 2
2022-12-21, 4, fallend, 50, 0.1, 6
2022-12-28, 21.5, fallend, 51, 0.5375, 27.5
2023-01-04, 31.3, fallend, 51, 0.7825, 58.8
2023-01-11, -3.9, fallend, 51, -0.1529, 54.9
2023-01-18, -25.5, fallend, 51, -1, 29.4
2023-01-25, -19.6, fallend, 51, -0.7686, 9.8
2023-02-01, -7.8, fallend, 51, -0.3059, 2
2023-02-08, 7.8, fallend, 51, 0.195, 9.8
2023-02-15, , fallend, 51, , 9.8
2023-02-22, 4.2, fallend, 50, 0.105, 14
2023-03-01, 6.5, fallend, 44, 0.1625, 20.5
2023-03-08, -2, fallend, 27, -0.0784, 18.5
