Meldedatum, difference, group, trend, value
2022-06-09, , steigend, , 71.4
2022-06-16, 7.2, steigend, 0.2175, 78.6
2022-06-23, -19.8, steigend, -0.7586, 58.8
2022-06-30, -21.3, steigend, -0.8161, 37.5
2022-07-07, -2.2, steigend, -0.0843, 35.3
2022-07-14, 2.2, steigend, 0.0665, 37.5
2022-07-21, -20.8, steigend, -0.7969, 16.7
2022-07-28, -11.1, steigend, -0.4253, 5.6
2022-08-04, -5.6, steigend, -0.2146, 
2022-08-11, , steigend, , 
2022-08-18, 5.6, steigend, 0.1692, 5.6
2022-08-25, 5.5, steigend, 0.1662, 11.1
2022-09-01, , steigend, , 11.1
2022-09-08, 18.3, steigend, 0.5529, 29.4
2022-09-15, 8.1, steigend, 0.2447, 37.5
2022-09-22, 33.1, steigend, 1, 70.6
2022-09-29, , steigend, , 70.6
2022-10-06, -8.1, steigend, -0.3103, 62.5
2022-10-13, -26.1, steigend, -1, 36.4
