Meldedatum, difference, group, trend, value
2022-06-09, , fallend, , 7.7
2022-06-16, -7.7, fallend, -0.246, 
2022-06-23, 14.3, fallend, 0.3813, 14.3
2022-06-30, , fallend, , 14.3
2022-07-07, -6.6, fallend, -0.2109, 7.7
2022-07-14, 6.6, fallend, 0.176, 14.3
2022-07-21, 10.7, fallend, 0.2853, 25
2022-07-28, 37.5, fallend, 1, 62.5
2022-08-04, 12.5, fallend, 0.3333, 75
2022-08-11, -15, fallend, -0.4792, 60
2022-08-18, 8.8, fallend, 0.2347, 68.8
2022-08-25, -31.3, fallend, -1, 37.5
2022-09-01, -6.3, fallend, -0.2013, 31.2
2022-09-08, -4.5, fallend, -0.1438, 26.7
2022-09-15, -12.4, fallend, -0.3962, 14.3
2022-09-22, -14.3, fallend, -0.4569, 
2022-09-29, 6.7, fallend, 0.1787, 6.7
2022-10-06, 7.6, fallend, 0.2027, 14.3
