Altersgruppe, Meldedatum, value
60-79, 2022-05-06, 10.1
60-79, 2022-05-05, 10.25
60-79, 2022-05-04, 10.45
60-79, 2022-05-03, 10.55
60-79, 2022-05-02, 11.1
60-79, 2022-05-01, 11.37
60-79, 2022-04-30, 11.62
60-79, 2022-04-29, 11.77
60-79, 2022-04-28, 12.35
60-79, 2022-04-27, 13.26
60-79, 2022-04-26, 14.68
60-79, 2022-04-25, 12.87
60-79, 2022-04-24, 12.88
60-79, 2022-04-23, 12.78
60-79, 2022-04-22, 11.77
60-79, 2022-04-21, 11.93
60-79, 2022-04-20, 11.56
60-79, 2022-04-19, 11.24
60-79, 2022-04-18, 13.52
60-79, 2022-04-17, 13.7
60-79, 2022-04-16, 14.09
60-79, 2022-04-15, 15.47
60-79, 2022-04-14, 15.7
60-79, 2022-04-13, 16.38
60-79, 2022-04-12, 16.29
60-79, 2022-04-11, 16.43
60-79, 2022-04-10, 16.5
60-79, 2022-04-09, 16.57
60-79, 2022-04-08, 16.87
60-79, 2022-04-07, 17.11
60-79, 2022-04-06, 17.25
60-79, 2022-04-05, 18.04
60-79, 2022-04-04, 18.41
60-79, 2022-04-03, 18.69
60-79, 2022-04-02, 19.3
60-79, 2022-04-01, 19.84
60-79, 2022-03-31, 20.12
60-79, 2022-03-30, 20.78
60-79, 2022-03-29, 20.69
60-79, 2022-03-28, 20.69
60-79, 2022-03-27, 20.69
60-79, 2022-03-26, 20.55
60-79, 2022-03-25, 20.39
60-79, 2022-03-24, 20.69
60-79, 2022-03-23, 20.42
60-79, 2022-03-22, 20.55
60-79, 2022-03-21, 20.6
60-79, 2022-03-20, 20.71
60-79, 2022-03-19, 20.67
60-79, 2022-03-18, 20.74
60-79, 2022-03-17, 20.06
60-79, 2022-03-16, 19.55
60-79, 2022-03-15, 19.16
60-79, 2022-03-14, 18.36
60-79, 2022-03-13, 18.1
60-79, 2022-03-12, 17.8
60-79, 2022-03-11, 17.24
60-79, 2022-03-10, 17.08
60-79, 2022-03-09, 16.52
60-79, 2022-03-08, 15.92
60-79, 2022-03-07, 15.68
60-79, 2022-03-06, 15.58
60-79, 2022-03-05, 15.84
60-79, 2022-03-04, 15.83
60-79, 2022-03-03, 15.59
60-79, 2022-03-02, 15.8
60-79, 2022-03-01, 15.87
60-79, 2022-02-28, 16.22
60-79, 2022-02-27, 16.38
60-79, 2022-02-26, 16.33
60-79, 2022-02-25, 16.34
60-79, 2022-02-24, 16.55
60-79, 2022-02-23, 16.7
60-79, 2022-02-22, 16.63
60-79, 2022-02-21, 16.19
60-79, 2022-02-20, 16.1
60-79, 2022-02-19, 15.75
60-79, 2022-02-18, 15.54
60-79, 2022-02-17, 15.32
60-79, 2022-02-16, 15
60-79, 2022-02-15, 15.13
60-79, 2022-02-14, 15.36
60-79, 2022-02-13, 15.37
60-79, 2022-02-12, 15.59
60-79, 2022-02-11, 15.76
60-79, 2022-02-10, 15.9
60-79, 2022-02-09, 15.99
60-79, 2022-02-08, 15.49
60-79, 2022-02-07, 15.02
60-79, 2022-02-06, 14.9
60-79, 2022-02-05, 14.53
60-79, 2022-02-04, 13.84
60-79, 2022-02-03, 13.06
60-79, 2022-02-02, 12.22
60-79, 2022-02-01, 11.62
60-79, 2022-01-31, 11.31
60-79, 2022-01-30, 11.08
60-79, 2022-01-29, 10.92
60-79, 2022-01-28, 10.78
60-79, 2022-01-27, 10.36
60-79, 2022-01-26, 10.08
60-79, 2022-01-25, 9.55
60-79, 2022-01-24, 9.11
60-79, 2022-01-23, 8.99
60-79, 2022-01-22, 8.77
60-79, 2022-01-21, 8.29
60-79, 2022-01-20, 8
60-79, 2022-01-19, 7.57
60-79, 2022-01-18, 7.25
60-79, 2022-01-17, 7.04
60-79, 2022-01-16, 6.94
60-79, 2022-01-15, 6.94
60-79, 2022-01-14, 6.94
60-79, 2022-01-13, 6.93
60-79, 2022-01-12, 7.41
60-79, 2022-01-11, 8.17
60-79, 2022-01-10, 8.55
60-79, 2022-01-09, 8.65
60-79, 2022-01-08, 8.5
60-79, 2022-01-07, 8.43
60-79, 2022-01-06, 9.12
60-79, 2022-01-05, 9.32
60-79, 2022-01-04, 9.54
60-79, 2022-01-03, 9.65
60-79, 2022-01-02, 9.78
60-79, 2022-01-01, 9.86
60-79, 2021-12-31, 9.79
60-79, 2021-12-30, 9.79
60-79, 2021-12-29, 9.85
60-79, 2021-12-28, 10.08
60-79, 2021-12-27, 10.43
60-79, 2021-12-26, 10.66
60-79, 2021-12-25, 11.59
60-79, 2021-12-24, 12.98
60-79, 2021-12-23, 13.65
60-79, 2021-12-22, 14.36
60-79, 2021-12-21, 15.31
60-79, 2021-12-20, 15.65
60-79, 2021-12-19, 15.98
60-79, 2021-12-18, 16.44
60-79, 2021-12-17, 16.72
60-79, 2021-12-16, 17.17
60-79, 2021-12-15, 17.93
60-79, 2021-12-14, 18.28
60-79, 2021-12-13, 19.06
60-79, 2021-12-12, 19.44
60-79, 2021-12-11, 19.67
60-79, 2021-12-10, 20.08
60-79, 2021-12-09, 20.41
60-79, 2021-12-08, 20.93
60-79, 2021-12-07, 20.72
60-79, 2021-12-06, 20.45
60-79, 2021-12-05, 20.31
60-79, 2021-12-04, 20.25
60-79, 2021-12-03, 20.58
60-79, 2021-12-02, 20.77
60-79, 2021-12-01, 20.63
60-79, 2021-11-30, 21.1
60-79, 2021-11-29, 21.24
60-79, 2021-11-28, 21.31
60-79, 2021-11-27, 21.12
60-79, 2021-11-26, 20.9
60-79, 2021-11-25, 20.5
60-79, 2021-11-24, 19.96
60-79, 2021-11-23, 19.77
60-79, 2021-11-22, 19.32
60-79, 2021-11-21, 19.27
60-79, 2021-11-20, 18.97
60-79, 2021-11-19, 18.45
60-79, 2021-11-18, 18.19
60-79, 2021-11-17, 17.81
60-79, 2021-11-16, 17.03
60-79, 2021-11-15, 16.53
60-79, 2021-11-14, 15.84
60-79, 2021-11-13, 15.63
60-79, 2021-11-12, 15.04
60-79, 2021-11-11, 14.52
60-79, 2021-11-10, 14.09
60-79, 2021-11-09, 13.44
60-79, 2021-11-08, 12.41
60-79, 2021-11-07, 12.33
60-79, 2021-11-06, 12.08
60-79, 2021-11-05, 11.81
60-79, 2021-11-04, 11.28
60-79, 2021-11-03, 10.72
60-79, 2021-11-02, 10.07
60-79, 2021-11-01, 10.19
60-79, 2021-10-31, 9.93
60-79, 2021-10-30, 9.69
60-79, 2021-10-29, 9.36
60-79, 2021-10-28, 9.03
60-79, 2021-10-27, 8.44
60-79, 2021-10-26, 8.34
60-79, 2021-10-25, 8.27
60-79, 2021-10-24, 8.14
60-79, 2021-10-23, 7.74
60-79, 2021-10-22, 7.19
60-79, 2021-10-21, 6.68
60-79, 2021-10-20, 6.17
60-79, 2021-10-19, 5.62
60-79, 2021-10-18, 5.12
60-79, 2021-10-17, 5.05
60-79, 2021-10-16, 4.97
60-79, 2021-10-15, 4.8
60-79, 2021-10-14, 4.63
60-79, 2021-10-13, 4.6
60-79, 2021-10-12, 4.32
60-79, 2021-10-11, 4.25
60-79, 2021-10-10, 4.16
60-79, 2021-10-09, 4.12
60-79, 2021-10-08, 3.88
60-79, 2021-10-07, 3.67
60-79, 2021-10-06, 3.55
60-79, 2021-10-05, 3.58
60-79, 2021-10-04, 3.56
60-79, 2021-10-03, 3.57
60-79, 2021-10-02, 3.5
60-79, 2021-10-01, 3.55
60-79, 2021-09-30, 3.53
60-79, 2021-09-29, 3.65
60-79, 2021-09-28, 3.61
60-79, 2021-09-27, 3.65
60-79, 2021-09-26, 3.64
60-79, 2021-09-25, 3.62
60-79, 2021-09-24, 3.7
60-79, 2021-09-23, 3.85
60-79, 2021-09-22, 3.84
60-79, 2021-09-21, 3.73
60-79, 2021-09-20, 3.62
60-79, 2021-09-19, 3.71
60-79, 2021-09-18, 3.8
60-79, 2021-09-17, 3.86
60-79, 2021-09-16, 3.92
60-79, 2021-09-15, 4
60-79, 2021-09-14, 4.36
60-79, 2021-09-13, 4.36
60-79, 2021-09-12, 4.37
60-79, 2021-09-11, 4.38
60-79, 2021-09-10, 4.41
60-79, 2021-09-09, 4.35
60-79, 2021-09-08, 4.2
60-79, 2021-09-07, 3.97
60-79, 2021-09-06, 3.97
60-79, 2021-09-05, 3.96
60-79, 2021-09-04, 3.95
60-79, 2021-09-03, 3.77
60-79, 2021-09-02, 3.66
60-79, 2021-09-01, 3.64
60-79, 2021-08-31, 3.62
60-79, 2021-08-30, 3.56
60-79, 2021-08-29, 3.5
60-79, 2021-08-28, 3.33
60-79, 2021-08-27, 3.24
60-79, 2021-08-26, 3.15
60-79, 2021-08-25, 3.01
60-79, 2021-08-24, 2.66
60-79, 2021-08-23, 2.48
60-79, 2021-08-22, 2.41
60-79, 2021-08-21, 2.35
60-79, 2021-08-20, 2.22
60-79, 2021-08-19, 2.13
60-79, 2021-08-18, 1.97
60-79, 2021-08-17, 1.91
60-79, 2021-08-16, 1.87
60-79, 2021-08-15, 1.81
60-79, 2021-08-14, 1.74
60-79, 2021-08-13, 1.63
60-79, 2021-08-12, 1.44
60-79, 2021-08-11, 1.29
60-79, 2021-08-10, 1.15
60-79, 2021-08-09, 1.07
60-79, 2021-08-08, 1.11
60-79, 2021-08-07, 1.04
60-79, 2021-08-06, 1.06
60-79, 2021-08-05, 1.05
60-79, 2021-08-04, 1.06
60-79, 2021-08-03, 1.08
60-79, 2021-08-02, 0.97
60-79, 2021-08-01, 0.88
60-79, 2021-07-31, 0.89
60-79, 2021-07-30, 0.81
60-79, 2021-07-29, 0.79
60-79, 2021-07-28, 0.72
60-79, 2021-07-27, 0.66
60-79, 2021-07-26, 0.68
60-79, 2021-07-25, 0.67
60-79, 2021-07-24, 0.64
60-79, 2021-07-23, 0.61
60-79, 2021-07-22, 0.55
60-79, 2021-07-21, 0.53
60-79, 2021-07-20, 0.52
60-79, 2021-07-19, 0.5
60-79, 2021-07-18, 0.49
60-79, 2021-07-17, 0.5
60-79, 2021-07-16, 0.5
60-79, 2021-07-15, 0.53
60-79, 2021-07-14, 0.5
60-79, 2021-07-13, 0.5
60-79, 2021-07-12, 0.5
60-79, 2021-07-11, 0.51
60-79, 2021-07-10, 0.49
60-79, 2021-07-09, 0.45
60-79, 2021-07-08, 0.44
60-79, 2021-07-07, 0.45
60-79, 2021-07-06, 0.47
60-79, 2021-07-05, 0.49
60-79, 2021-07-04, 0.47
60-79, 2021-07-03, 0.5
60-79, 2021-07-02, 0.52
60-79, 2021-07-01, 0.53
60-79, 2021-06-30, 0.51
60-79, 2021-06-29, 0.5
60-79, 2021-06-28, 0.48
60-79, 2021-06-27, 0.49
60-79, 2021-06-26, 0.49
60-79, 2021-06-25, 0.53
60-79, 2021-06-24, 0.56
60-79, 2021-06-23, 0.65
60-79, 2021-06-22, 0.69
60-79, 2021-06-21, 0.74
60-79, 2021-06-20, 0.81
60-79, 2021-06-19, 0.85
60-79, 2021-06-18, 0.88
60-79, 2021-06-17, 0.98
60-79, 2021-06-16, 1.06
60-79, 2021-06-15, 1.19
60-79, 2021-06-14, 1.32
60-79, 2021-06-13, 1.34
60-79, 2021-06-12, 1.42
60-79, 2021-06-11, 1.47
60-79, 2021-06-10, 1.51
60-79, 2021-06-09, 1.67
60-79, 2021-06-08, 1.85
60-79, 2021-06-07, 1.91
60-79, 2021-06-06, 2
60-79, 2021-06-05, 2.19
60-79, 2021-06-04, 2.45
60-79, 2021-06-03, 2.7
60-79, 2021-06-02, 3.06
60-79, 2021-06-01, 3.16
60-79, 2021-05-31, 3.17
60-79, 2021-05-30, 3.17
60-79, 2021-05-29, 3.23
60-79, 2021-05-28, 3.6
60-79, 2021-05-27, 3.89
60-79, 2021-05-26, 4.2
60-79, 2021-05-25, 4.62
60-79, 2021-05-24, 5.31
60-79, 2021-05-23, 5.67
60-79, 2021-05-22, 6.22
60-79, 2021-05-21, 6.32
60-79, 2021-05-20, 6.43
60-79, 2021-05-19, 7.14
60-79, 2021-05-18, 7.99
60-79, 2021-05-17, 8.28
60-79, 2021-05-16, 8.38
60-79, 2021-05-15, 8.59
60-79, 2021-05-14, 9.53
60-79, 2021-05-13, 10.54
60-79, 2021-05-12, 10.88
60-79, 2021-05-11, 11.07
60-79, 2021-05-10, 11.44
60-79, 2021-05-09, 11.67
60-79, 2021-05-08, 12.03
60-79, 2021-05-07, 12.21
60-79, 2021-05-06, 12.52
60-79, 2021-05-05, 12.93
60-79, 2021-05-04, 13.6
60-79, 2021-05-03, 14.02
60-79, 2021-05-02, 14.28
60-79, 2021-05-01, 14.51
60-79, 2021-04-30, 15.08
60-79, 2021-04-29, 15.55
60-79, 2021-04-28, 15.84
60-79, 2021-04-27, 16.33
60-79, 2021-04-26, 16.56
60-79, 2021-04-25, 16.73
60-79, 2021-04-24, 16.78
60-79, 2021-04-23, 16.76
60-79, 2021-04-22, 16.61
60-79, 2021-04-21, 16.8
60-79, 2021-04-20, 16.81
60-79, 2021-04-19, 16.7
60-79, 2021-04-18, 16.46
60-79, 2021-04-17, 16.56
60-79, 2021-04-16, 16.7
60-79, 2021-04-15, 16.99
60-79, 2021-04-14, 17.12
60-79, 2021-04-13, 16.34
60-79, 2021-04-12, 15.63
60-79, 2021-04-11, 15.63
60-79, 2021-04-10, 15.39
60-79, 2021-04-09, 14.56
60-79, 2021-04-08, 14.2
60-79, 2021-04-07, 13.74
60-79, 2021-04-06, 14.05
60-79, 2021-04-05, 14.5
60-79, 2021-04-04, 14.5
60-79, 2021-04-03, 14.46
60-79, 2021-04-02, 14.92
60-79, 2021-04-01, 14.9
60-79, 2021-03-31, 14.6
60-79, 2021-03-30, 14.32
60-79, 2021-03-29, 13.95
60-79, 2021-03-28, 13.77
60-79, 2021-03-27, 13.62
60-79, 2021-03-26, 13.26
60-79, 2021-03-25, 12.82
60-79, 2021-03-24, 12.52
60-79, 2021-03-23, 12.25
60-79, 2021-03-22, 11.93
60-79, 2021-03-21, 11.72
60-79, 2021-03-20, 11.46
60-79, 2021-03-19, 10.9
60-79, 2021-03-18, 10.52
60-79, 2021-03-17, 9.97
60-79, 2021-03-16, 9.66
60-79, 2021-03-15, 9.57
60-79, 2021-03-14, 9.35
60-79, 2021-03-13, 9.21
60-79, 2021-03-12, 9.2
60-79, 2021-03-11, 8.94
60-79, 2021-03-10, 9.11
60-79, 2021-03-09, 9.05
60-79, 2021-03-08, 9.13
60-79, 2021-03-07, 9.11
60-79, 2021-03-06, 9.14
60-79, 2021-03-05, 9.21
60-79, 2021-03-04, 9.56
60-79, 2021-03-03, 9.68
60-79, 2021-03-02, 9.69
60-79, 2021-03-01, 9.96
60-79, 2021-02-28, 10.29
60-79, 2021-02-27, 10.51
60-79, 2021-02-26, 10.54
60-79, 2021-02-25, 10.72
60-79, 2021-02-24, 10.82
60-79, 2021-02-23, 11.13
60-79, 2021-02-22, 10.99
60-79, 2021-02-21, 10.91
60-79, 2021-02-20, 10.55
60-79, 2021-02-19, 10.74
60-79, 2021-02-18, 10.7
60-79, 2021-02-17, 10.87
60-79, 2021-02-16, 10.69
60-79, 2021-02-15, 10.76
60-79, 2021-02-14, 10.76
60-79, 2021-02-13, 11.15
60-79, 2021-02-12, 11.24
60-79, 2021-02-11, 11.61
60-79, 2021-02-10, 11.94
60-79, 2021-02-09, 12.41
60-79, 2021-02-08, 13
60-79, 2021-02-07, 13.23
60-79, 2021-02-06, 13.4
60-79, 2021-02-05, 13.72
60-79, 2021-02-04, 14.04
60-79, 2021-02-03, 14.59
60-79, 2021-02-02, 15.16
60-79, 2021-02-01, 15.37
60-79, 2021-01-31, 15.58
60-79, 2021-01-30, 15.84
60-79, 2021-01-29, 16.61
60-79, 2021-01-28, 16.71
60-79, 2021-01-27, 16.83
60-79, 2021-01-26, 17.21
60-79, 2021-01-25, 17.47
60-79, 2021-01-24, 17.64
60-79, 2021-01-23, 17.72
60-79, 2021-01-22, 17.69
60-79, 2021-01-21, 18.25
60-79, 2021-01-20, 18.46
60-79, 2021-01-19, 18.69
60-79, 2021-01-18, 18.95
60-79, 2021-01-17, 19.03
60-79, 2021-01-16, 19.26
60-79, 2021-01-15, 20.11
60-79, 2021-01-14, 20.61
60-79, 2021-01-13, 20.74
60-79, 2021-01-12, 21.41
60-79, 2021-01-11, 21.9
60-79, 2021-01-10, 22.49
60-79, 2021-01-09, 22.57
60-79, 2021-01-08, 20.72
60-79, 2021-01-07, 19.67
60-79, 2021-01-06, 20.5
60-79, 2021-01-05, 21.04
60-79, 2021-01-04, 21.17
60-79, 2021-01-03, 21.49
60-79, 2021-01-02, 21.64
60-79, 2021-01-01, 21.64
60-79, 2020-12-31, 21.43
60-79, 2020-12-30, 21.62
60-79, 2020-12-29, 21.37
60-79, 2020-12-28, 21.48
60-79, 2020-12-27, 21.2
60-79, 2020-12-26, 21.57
60-79, 2020-12-25, 23.6
60-79, 2020-12-24, 25.24
60-79, 2020-12-23, 24.96
60-79, 2020-12-22, 24.44
60-79, 2020-12-21, 24.19
60-79, 2020-12-20, 23.89
60-79, 2020-12-19, 23.67
60-79, 2020-12-18, 23.3
60-79, 2020-12-17, 23.31
60-79, 2020-12-16, 22.68
60-79, 2020-12-15, 22.11
60-79, 2020-12-14, 21.72
60-79, 2020-12-13, 21.57
60-79, 2020-12-12, 20.91
60-79, 2020-12-11, 20.15
60-79, 2020-12-10, 19.13
60-79, 2020-12-09, 18.61
60-79, 2020-12-08, 18.06
60-79, 2020-12-07, 17.57
60-79, 2020-12-06, 17.15
60-79, 2020-12-05, 17.17
60-79, 2020-12-04, 16.76
60-79, 2020-12-03, 16.33
60-79, 2020-12-02, 15.8
60-79, 2020-12-01, 15.63
60-79, 2020-11-30, 15.74
60-79, 2020-11-29, 15.8
60-79, 2020-11-28, 15.63
60-79, 2020-11-27, 15.74
60-79, 2020-11-26, 15.92
60-79, 2020-11-25, 15.95
60-79, 2020-11-24, 16.11
60-79, 2020-11-23, 15.9
60-79, 2020-11-22, 15.81
60-79, 2020-11-21, 15.84
60-79, 2020-11-20, 15.75
60-79, 2020-11-19, 15.46
60-79, 2020-11-18, 15.34
60-79, 2020-11-17, 14.66
60-79, 2020-11-16, 14.38
60-79, 2020-11-15, 14.47
60-79, 2020-11-14, 14.26
60-79, 2020-11-13, 13.88
60-79, 2020-11-12, 13.44
60-79, 2020-11-11, 13.23
60-79, 2020-11-10, 13.32
60-79, 2020-11-09, 13.22
60-79, 2020-11-08, 13.16
60-79, 2020-11-07, 12.94
60-79, 2020-11-06, 12.78
60-79, 2020-11-05, 12.64
60-79, 2020-11-04, 12.45
60-79, 2020-11-03, 11.88
60-79, 2020-11-02, 11.56
60-79, 2020-11-01, 11.22
60-79, 2020-10-31, 10.91
60-79, 2020-10-30, 10.36
60-79, 2020-10-29, 9.85
60-79, 2020-10-28, 9.07
60-79, 2020-10-27, 8.55
60-79, 2020-10-26, 7.82
60-79, 2020-10-25, 7.37
60-79, 2020-10-24, 6.86
60-79, 2020-10-23, 6.32
60-79, 2020-10-22, 5.67
60-79, 2020-10-21, 5.24
60-79, 2020-10-20, 4.6
60-79, 2020-10-19, 4.31
60-79, 2020-10-18, 4.19
60-79, 2020-10-17, 4.01
60-79, 2020-10-16, 3.67
60-79, 2020-10-15, 3.4
60-79, 2020-10-14, 3.11
60-79, 2020-10-13, 3.04
60-79, 2020-10-12, 2.8
60-79, 2020-10-11, 2.66
60-79, 2020-10-10, 2.6
60-79, 2020-10-09, 2.4
60-79, 2020-10-08, 2.14
60-79, 2020-10-07, 1.87
60-79, 2020-10-06, 1.69
60-79, 2020-10-05, 1.58
60-79, 2020-10-04, 1.6
60-79, 2020-10-03, 1.51
60-79, 2020-10-02, 1.51
60-79, 2020-10-01, 1.53
60-79, 2020-09-30, 1.53
60-79, 2020-09-29, 1.4
60-79, 2020-09-28, 1.43
60-79, 2020-09-27, 1.39
60-79, 2020-09-26, 1.38
60-79, 2020-09-25, 1.33
60-79, 2020-09-24, 1.29
60-79, 2020-09-23, 1.19
60-79, 2020-09-22, 1.23
60-79, 2020-09-21, 1.16
60-79, 2020-09-20, 1.13
60-79, 2020-09-19, 1.09
60-79, 2020-09-18, 1.07
60-79, 2020-09-17, 0.98
60-79, 2020-09-16, 0.92
60-79, 2020-09-15, 0.86
60-79, 2020-09-14, 0.76
60-79, 2020-09-13, 0.77
60-79, 2020-09-12, 0.74
60-79, 2020-09-11, 0.7
60-79, 2020-09-10, 0.67
60-79, 2020-09-09, 0.63
60-79, 2020-09-08, 0.64
60-79, 2020-09-07, 0.67
60-79, 2020-09-06, 0.62
60-79, 2020-09-05, 0.6
60-79, 2020-09-04, 0.57
60-79, 2020-09-03, 0.58
60-79, 2020-09-02, 0.57
60-79, 2020-09-01, 0.55
60-79, 2020-08-31, 0.55
60-79, 2020-08-30, 0.56
60-79, 2020-08-29, 0.56
60-79, 2020-08-28, 0.57
60-79, 2020-08-27, 0.55
60-79, 2020-08-26, 0.59
60-79, 2020-08-25, 0.57
60-79, 2020-08-24, 0.58
60-79, 2020-08-23, 0.62
60-79, 2020-08-22, 0.64
60-79, 2020-08-21, 0.66
60-79, 2020-08-20, 0.66
60-79, 2020-08-19, 0.7
60-79, 2020-08-18, 0.64
60-79, 2020-08-17, 0.63
60-79, 2020-08-16, 0.6
60-79, 2020-08-15, 0.59
60-79, 2020-08-14, 0.61
60-79, 2020-08-13, 0.61
60-79, 2020-08-12, 0.58
60-79, 2020-08-11, 0.68
60-79, 2020-08-10, 0.62
60-79, 2020-08-09, 0.64
60-79, 2020-08-08, 0.63
60-79, 2020-08-07, 0.58
60-79, 2020-08-06, 0.58
60-79, 2020-08-05, 0.63
60-79, 2020-08-04, 0.55
60-79, 2020-08-03, 0.58
60-79, 2020-08-02, 0.56
60-79, 2020-08-01, 0.58
60-79, 2020-07-31, 0.58
60-79, 2020-07-30, 0.57
60-79, 2020-07-29, 0.51
60-79, 2020-07-28, 0.57
60-79, 2020-07-27, 0.57
60-79, 2020-07-26, 0.58
60-79, 2020-07-25, 0.57
60-79, 2020-07-24, 0.56
60-79, 2020-07-23, 0.57
60-79, 2020-07-22, 0.57
60-79, 2020-07-21, 0.5
60-79, 2020-07-20, 0.5
