Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 27, , 25.9
2022-06-15, 4.4, gleichbleibend, 33, 0.1594, 30.3
2022-06-22, , gleichbleibend, 33, , 30.3
2022-06-29, 21.2, gleichbleibend, 33, 0.7681, 51.5
2022-07-06, 3, gleichbleibend, 33, 0.1087, 54.5
2022-07-13, 3.1, gleichbleibend, 33, 0.1123, 57.6
2022-07-20, -7.6, gleichbleibend, 34, -0.3207, 50
2022-07-27, -14.7, gleichbleibend, 34, -0.6203, 35.3
2022-08-03, -8.8, gleichbleibend, 34, -0.3713, 26.5
2022-08-10, -8.9, gleichbleibend, 34, -0.3755, 17.6
2022-08-17, 17.7, gleichbleibend, 34, 0.6413, 35.3
2022-08-24, 11.8, gleichbleibend, 34, 0.4275, 47.1
2022-08-31, 11.7, gleichbleibend, 34, 0.4239, 58.8
2022-09-07, -5.9, gleichbleibend, 34, -0.2489, 52.9
2022-09-14, -20.5, gleichbleibend, 34, -0.865, 32.4
2022-09-21, -11.8, gleichbleibend, 34, -0.4979, 20.6
2022-09-28, 5.9, gleichbleibend, 34, 0.2138, 26.5
2022-10-05, -3, gleichbleibend, 34, -0.1266, 23.5
2022-10-12, 27.6, gleichbleibend, 47, 1, 51.1
2022-10-19, -5.3, gleichbleibend, 48, -0.2236, 45.8
2022-10-26, 7.3, gleichbleibend, 49, 0.2645, 53.1
2022-11-02, -11.1, gleichbleibend, 50, -0.4684, 42
2022-11-09, -6, gleichbleibend, 50, -0.2532, 36
2022-11-16, 8, gleichbleibend, 50, 0.2899, 44
2022-11-23, 6, gleichbleibend, 52, 0.2174, 50
2022-11-30, , gleichbleibend, 52, , 50
2022-12-07, -12.3, gleichbleibend, 53, -0.519, 37.7
2022-12-14, 1.2, gleichbleibend, 54, 0.0435, 38.9
2022-12-21, 25.9, gleichbleibend, 54, 0.9384, 64.8
2022-12-28, -6.6, gleichbleibend, 55, -0.2785, 58.2
2023-01-04, -23.7, gleichbleibend, 55, -1, 34.5
2023-01-11, , gleichbleibend, 55, , 34.5
2023-01-18, 2.8, gleichbleibend, 51, 0.1014, 37.3
2023-01-25, 1.6, gleichbleibend, 36, 0.058, 38.9
