Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 27, , 
2022-06-15, , fallend, 33, , 
2022-06-22, 9.1, fallend, 33, 0.2376, 9.1
2022-06-29, 3, fallend, 33, 0.0783, 12.1
2022-07-06, , fallend, 33, , 12.1
2022-07-13, , fallend, 33, , 12.1
2022-07-20, 11.4, fallend, 34, 0.2977, 23.5
2022-07-27, 38.3, fallend, 34, 1, 61.8
2022-08-03, 11.7, fallend, 34, 0.3055, 73.5
2022-08-10, 5.9, fallend, 34, 0.154, 79.4
2022-08-17, -20.6, fallend, 34, -1, 58.8
2022-08-24, -17.6, fallend, 34, -0.8544, 41.2
2022-08-31, -17.7, fallend, 34, -0.8592, 23.5
2022-09-07, -2.9, fallend, 34, -0.1408, 20.6
2022-09-14, -5.9, fallend, 34, -0.2864, 14.7
2022-09-21, -14.7, fallend, 34, -0.7136, 
2022-09-28, 2.9, fallend, 34, 0.0757, 2.9
2022-10-05, 8.9, fallend, 34, 0.2324, 11.8
2022-10-12, -5.4, fallend, 47, -0.2621, 6.4
2022-10-19, 22.8, fallend, 48, 0.5953, 29.2
2022-10-26, 9.6, fallend, 49, 0.2507, 38.8
2022-11-02, 7.2, fallend, 50, 0.188, 46
2022-11-09, 6, fallend, 50, 0.1567, 52
2022-11-16, -8, fallend, 50, -0.3883, 44
2022-11-23, -15.2, fallend, 52, -0.7379, 28.8
2022-11-30, -17.3, fallend, 52, -0.8398, 11.5
2022-12-07, -7.7, fallend, 53, -0.3738, 3.8
2022-12-14, -1.9, fallend, 54, -0.0922, 1.9
2022-12-21, 3.7, fallend, 54, 0.0966, 5.6
2022-12-28, 27.1, fallend, 55, 0.7076, 32.7
2023-01-04, 29.1, fallend, 55, 0.7598, 61.8
2023-01-11, -1.8, fallend, 55, -0.0874, 60
2023-01-18, -14.9, fallend, 51, -0.7233, 45.1
2023-01-25, -11.8, fallend, 36, -0.5728, 33.3
