Altersgruppe, Meldedatum, value, difference, trend
0-4, 2020-09-09, 5.6, 0.4025, 0.0032
0-4, 2020-09-10, 5.7, 0.6289, 0.005
0-4, 2020-09-11, 5.8, 0.4528, 0.0036
0-4, 2020-09-12, 5.9, 0.0503, 0.0004
0-4, 2020-09-13, 5.9, -0.0503, -0.0002
0-4, 2020-09-14, 5.7, -0.3773, -0.0013
0-4, 2020-09-15, 5.7, -0.5534, -0.0019
0-4, 2020-09-16, 6.1, 0.1006, 0.0008
0-4, 2020-09-17, 6.6, 0.6289, 0.005
0-4, 2020-09-18, 7.1, 0.9307, 0.0074
0-4, 2020-09-19, 7.3, 1.5596, 0.0125
0-4, 2020-09-20, 7.2, 1.459, 0.0117
0-4, 2020-09-21, 7.3, 1.6351, 0.0131
0-4, 2020-09-22, 7.5, 1.9621, 0.0157
0-4, 2020-09-23, 7.6, 1.5596, 0.0125
0-4, 2020-09-24, 7.4, 0.8553, 0.0068
0-4, 2020-09-25, 6.8, 0.0503, 0.0004
0-4, 2020-09-26, 6.9, -0.2012, -0.0007
0-4, 2020-09-27, 7.1, -0.0755, -0.0003
0-4, 2020-09-28, 7.5, 0.3019, 0.0024
0-4, 2020-09-29, 7.2, -0.1509, -0.0005
0-4, 2020-09-30, 7.6, -0.2012, -0.0007
0-4, 2020-10-01, 7.9, -0.0503, -0.0002
0-4, 2020-10-02, 8.4, 0.981, 0.0079
0-4, 2020-10-03, 8.2, 0.7295, 0.0058
0-4, 2020-10-04, 8.3, 0.8804, 0.007
0-4, 2020-10-05, 8.3, 0.327, 0.0026
0-4, 2020-10-06, 8.4, 1.0314, 0.0083
0-4, 2020-10-07, 9.2, 1.0062, 0.0081
0-4, 2020-10-08, 9.4, 1.5848, 0.0127
0-4, 2020-10-09, 10.2, 1.7609, 0.0141
0-4, 2020-10-10, 11.7, 3.2702, 0.0262
0-4, 2020-10-11, 12.4, 3.899, 0.0312
0-4, 2020-10-12, 13.1, 4.5279, 0.0362
0-4, 2020-10-13, 14.6, 5.0813, 0.0407
0-4, 2020-10-14, 14.9, 5.5593, 0.0445
0-4, 2020-10-15, 17.7, 6.5152, 0.0521
0-4, 2020-10-16, 19.3, 7.9993, 0.064
0-4, 2020-10-17, 20.9, 8.0496, 0.0644
0-4, 2020-10-18, 21.7, 8.2509, 0.066
0-4, 2020-10-19, 22.2, 8.427, 0.0674
0-4, 2020-10-20, 23.7, 8.6282, 0.0691
0-4, 2020-10-21, 25.3, 9.9363, 0.0795
0-4, 2020-10-22, 26.6, 9.3326, 0.0747
0-4, 2020-10-23, 29.3, 8.7791, 0.0703
0-4, 2020-10-24, 31.6, 9.886, 0.0791
0-4, 2020-10-25, 34.5, 11.672, 0.0934
0-4, 2020-10-26, 36.4, 13.3071, 0.1065
0-4, 2020-10-27, 39.3, 14.1372, 0.1131
0-4, 2020-10-28, 42.7, 15.3949, 0.1232
0-4, 2020-10-29, 46.4, 16.9294, 0.1355
0-4, 2020-10-30, 49.5, 19.0927, 0.1528
0-4, 2020-10-31, 51.9, 18.7657, 0.1502
0-4, 2020-11-01, 53.5, 17.2061, 0.1377
0-4, 2020-11-02, 55.9, 17.3319, 0.1387
0-4, 2020-11-03, 57, 17.2313, 0.1379
0-4, 2020-11-04, 58.7, 15.1937, 0.1216
0-4, 2020-11-05, 58.2, 11.8229, 0.0946
0-4, 2020-11-06, 58.4, 7.7478, 0.062
0-4, 2020-11-07, 60.1, 8.4521, 0.0676
0-4, 2020-11-08, 61.8, 7.2698, 0.0582
0-4, 2020-11-09, 60.5, 5.2826, 0.0423
0-4, 2020-11-10, 59.9, 2.9683, 0.0238
0-4, 2020-11-11, 60.1, 1.5596, 0.0125
0-4, 2020-11-12, 61.1, 4.0248, 0.0322
0-4, 2020-11-13, 62.1, 4.9052, 0.0393
0-4, 2020-11-14, 61.6, 2.5407, 0.0203
0-4, 2020-11-15, 61.1, 2.0879, 0.0167
0-4, 2020-11-16, 60.6, 1.3835, 0.0111
0-4, 2020-11-17, 60.4, 1.2074, 0.0097
0-4, 2020-11-18, 59.4, -0.0252, -0.0001
0-4, 2020-11-19, 59.2, -2.5407, -0.0088
0-4, 2020-11-20, 59.1, -3.5469, -0.0123
0-4, 2020-11-21, 60.5, -2.5658, -0.0089
0-4, 2020-11-22, 59.6, -2.8677, -0.01
0-4, 2020-11-23, 59.9, -1.8112, -0.0063
0-4, 2020-11-24, 60.2, -1.0817, -0.0038
0-4, 2020-11-25, 59.4, 0.2767, 0.0022
0-4, 2020-11-26, 60.7, 1.4338, 0.0115
0-4, 2020-11-27, 60.9, 2.2891, 0.0183
0-4, 2020-11-28, 58.6, -1.1571, -0.004
0-4, 2020-11-29, 58.6, -0.327, -0.0011
0-4, 2020-11-30, 58.3, -0.327, -0.0011
0-4, 2020-12-01, 57, -1.6854, -0.0059
0-4, 2020-12-02, 58.3, -0.805, -0.0028
0-4, 2020-12-03, 57.2, -1.7105, -0.006
0-4, 2020-12-04, 56.4, -3.1192, -0.0109
0-4, 2020-12-05, 56, -1.0817, -0.0038
0-4, 2020-12-06, 57.5, 0.1258, 0.001
0-4, 2020-12-07, 57.8, 0.1761, 0.0014
0-4, 2020-12-08, 59.2, 1.5596, 0.0125
0-4, 2020-12-09, 58.8, 0.7043, 0.0056
0-4, 2020-12-10, 58.5, -0.3773, -0.0013
0-4, 2020-12-11, 61.4, 2.3646, 0.0189
0-4, 2020-12-12, 65.2, 6.7416, 0.054
0-4, 2020-12-13, 66, 6.2888, 0.0503
0-4, 2020-12-14, 67.2, 7.7478, 0.062
0-4, 2020-12-15, 69.2, 8.1754, 0.0654
0-4, 2020-12-16, 72.6, 12.2757, 0.0982
0-4, 2020-12-17, 76.2, 16.4515, 0.1317
0-4, 2020-12-18, 76.3, 16.4515, 0.1317
0-4, 2020-12-19, 77.1, 12.7033, 0.1017
0-4, 2020-12-20, 77.9, 12.7788, 0.1023
0-4, 2020-12-21, 77.6, 12.1499, 0.0972
0-4, 2020-12-22, 76.5, 9.7099, 0.0777
0-4, 2020-12-23, 75.9, 4.3518, 0.0348
0-4, 2020-12-24, 74.7, 0.5534, 0.0044
0-4, 2020-12-25, 69.6, -5.182, -0.018
0-4, 2020-12-26, 61.2, -13.3322, -0.0464
0-4, 2020-12-27, 55, -19.5958, -0.0682
0-4, 2020-12-28, 52.9, -23.0421, -0.0802
0-4, 2020-12-29, 49.7, -25.5576, -0.0889
0-4, 2020-12-30, 46.8, -28.8781, -0.1005
0-4, 2020-12-31, 43.7, -29.6327, -0.1031
0-4, 2021-01-01, 41.6, -27.4191, -0.0954
0-4, 2021-01-02, 40.3, -20.7027, -0.072
0-4, 2021-01-03, 39.1, -16.1747, -0.0563
0-4, 2021-01-04, 38.3, -15.6213, -0.0543
0-4, 2021-01-05, 37.5, -12.8794, -0.0448
0-4, 2021-01-06, 37.8, -9.2068, -0.032
0-4, 2021-01-07, 37.1, -8.2257, -0.0286
0-4, 2021-01-08, 39.4, -2.8425, -0.0099
0-4, 2021-01-09, 43.7, 2.44, 0.0195
0-4, 2021-01-10, 47.4, 6.6661, 0.0534
0-4, 2021-01-11, 47.9, 9.735, 0.0779
0-4, 2021-01-12, 47.9, 11.0683, 0.0886
0-4, 2021-01-13, 46.8, 9.735, 0.0779
0-4, 2021-01-14, 46.7, 10.5652, 0.0846
0-4, 2021-01-15, 47.7, 7.8484, 0.0628
0-4, 2021-01-16, 46.9, 2.7168, 0.0217
0-4, 2021-01-17, 46.8, -1.4338, -0.005
0-4, 2021-01-18, 46.7, -3.1947, -0.0111
0-4, 2021-01-19, 45.7, -2.44, -0.0085
0-4, 2021-01-20, 45, -1.8615, -0.0065
0-4, 2021-01-21, 44.9, -2.0627, -0.0072
0-4, 2021-01-22, 43.9, -3.4211, -0.0119
0-4, 2021-01-23, 43.1, -2.7419, -0.0095
0-4, 2021-01-24, 42.8, -2.2891, -0.008
0-4, 2021-01-25, 42.8, -2.0124, -0.007
0-4, 2021-01-26, 42, -2.9431, -0.0102
0-4, 2021-01-27, 41.5, -2.6161, -0.0091
0-4, 2021-01-28, 41.2, -2.264, -0.0079
0-4, 2021-01-29, 38.9, -4.1254, -0.0144
0-4, 2021-01-30, 39, -4.1758, -0.0145
0-4, 2021-01-31, 39.1, -3.7481, -0.013
0-4, 2021-02-01, 38.5, -3.7733, -0.0131
0-4, 2021-02-02, 38.9, -3.1444, -0.0109
0-4, 2021-02-03, 39.7, -2.7671, -0.0096
0-4, 2021-02-04, 38.8, -3.0941, -0.0108
0-4, 2021-02-05, 39.3, 0.3522, 0.0028
0-4, 2021-02-06, 38.8, , 
0-4, 2021-02-07, 38.5, -0.1509, -0.0005
0-4, 2021-02-08, 38.1, -0.2012, -0.0007
0-4, 2021-02-09, 37.4, -1.9873, -0.0069
0-4, 2021-02-10, 35.4, -3.1947, -0.0111
0-4, 2021-02-11, 34.6, -3.2199, -0.0112
0-4, 2021-02-12, 34.2, -4.8046, -0.0167
0-4, 2021-02-13, 34, -4.8046, -0.0167
0-4, 2021-02-14, 33.3, -5.6599, -0.0197
0-4, 2021-02-15, 33.8, -4.6537, -0.0162
0-4, 2021-02-16, 34.2, -2.8174, -0.0098
0-4, 2021-02-17, 33.8, -1.4842, -0.0052
0-4, 2021-02-18, 33.9, -1.1823, -0.0041
0-4, 2021-02-19, 34, -0.4528, -0.0016
0-4, 2021-02-20, 33.8, 0.327, 0.0026
0-4, 2021-02-21, 34.7, 0.9559, 0.0077
0-4, 2021-02-22, 34.6, 0.654, 0.0052
0-4, 2021-02-23, 35.3, 0.4779, 0.0038
0-4, 2021-02-24, 37.7, 2.5155, 0.0201
0-4, 2021-02-25, 39.7, 5.2071, 0.0417
0-4, 2021-02-26, 42.3, 7.3705, 0.059
0-4, 2021-02-27, 44.6, 9.4583, 0.0757
0-4, 2021-02-28, 46.4, 10.9173, 0.0874
0-4, 2021-03-01, 47.5, 12.4266, 0.0995
0-4, 2021-03-02, 48.7, 12.9046, 0.1033
0-4, 2021-03-03, 50.7, 13.131, 0.1051
0-4, 2021-03-04, 52.7, 12.2757, 0.0982
0-4, 2021-03-05, 53.9, 11.8229, 0.0946
0-4, 2021-03-06, 57.4, 11.8229, 0.0946
0-4, 2021-03-07, 59, 12.1499, 0.0972
0-4, 2021-03-08, 59.8, 11.999, 0.096
0-4, 2021-03-09, 59.4, 11.6468, 0.0932
0-4, 2021-03-10, 61, 8.8798, 0.0711
0-4, 2021-03-11, 64.4, 11.4456, 0.0916
0-4, 2021-03-12, 69.2, 13.4077, 0.1073
0-4, 2021-03-13, 71.1, 13.1813, 0.1055
0-4, 2021-03-14, 73.7, 13.5335, 0.1083
0-4, 2021-03-15, 75.6, 14.3636, 0.115
0-4, 2021-03-16, 78.9, 16.4011, 0.1313
0-4, 2021-03-17, 83.8, 21.3567, 0.1709
0-4, 2021-03-18, 89.8, 22.5138, 0.1802
0-4, 2021-03-19, 93.2, 22.8157, 0.1826
0-4, 2021-03-20, 97.7, 24.5262, 0.1963
0-4, 2021-03-21, 100.9, 26.3877, 0.2112
0-4, 2021-03-22, 101.9, 26.0356, 0.2084
0-4, 2021-03-23, 105.5, 25.8595, 0.207
0-4, 2021-03-24, 108.5, 22.8409, 0.1828
0-4, 2021-03-25, 111.7, 19.4952, 0.156
0-4, 2021-03-26, 116.6, 19.8977, 0.1593
0-4, 2021-03-27, 122.3, 19.8474, 0.1588
0-4, 2021-03-28, 125.5, 22.0862, 0.1768
0-4, 2021-03-29, 126.6, 22.7905, 0.1824
0-4, 2021-03-30, 127.5, 22.3378, 0.1788
0-4, 2021-03-31, 127.4, 18.3884, 0.1472
0-4, 2021-04-01, 127, 16.1244, 0.1291
0-4, 2021-04-02, 126.1, 10.9928, 0.088
0-4, 2021-04-03, 120.7, 2.2137, 0.0177
0-4, 2021-04-04, 114.3, -8.427, -0.0293
0-4, 2021-04-05, 112.4, -11.4204, -0.0397
0-4, 2021-04-06, 107.1, -18.3381, -0.0638
0-4, 2021-04-07, 98.1, -24.0986, -0.0838
0-4, 2021-04-08, 92.6, -31.0414, -0.108
0-4, 2021-04-09, 91.4, -32.5507, -0.1132
0-4, 2021-04-10, 94.4, -26.2368, -0.0913
0-4, 2021-04-11, 98.7, -17.1558, -0.0597
0-4, 2021-04-12, 101.4, -12.7536, -0.0444
0-4, 2021-04-13, 104, -4.3015, -0.015
0-4, 2021-04-14, 114.9, 11.3198, 0.0906
0-4, 2021-04-15, 122.5, 27.1424, 0.2172
0-4, 2021-04-16, 124.3, 31.293, 0.2505
0-4, 2021-04-17, 125.6, 30.3371, 0.2428
0-4, 2021-04-18, 128.2, 29.6327, 0.2372
0-4, 2021-04-19, 128, 27.4191, 0.2194
0-4, 2021-04-20, 128.9, 23.2182, 0.1858
0-4, 2021-04-21, 132.3, 17.4828, 0.1399
0-4, 2021-04-22, 134.7, 10.7161, 0.0858
0-4, 2021-04-23, 137.2, 12.1499, 0.0972
0-4, 2021-04-24, 137.9, 12.6782, 0.1015
0-4, 2021-04-25, 139.6, 10.0621, 0.0805
0-4, 2021-04-26, 140.3, 11.7978, 0.0944
0-4, 2021-04-27, 142.9, 16.2251, 0.1299
0-4, 2021-04-28, 141.7, 11.6971, 0.0936
0-4, 2021-04-29, 139.4, 6.0875, 0.0487
0-4, 2021-04-30, 136.4, 1.8363, 0.0147
0-4, 2021-05-01, 133.9, -2.2388, -0.0078
0-4, 2021-05-02, 129.5, -5.9869, -0.0208
0-4, 2021-05-03, 127.1, -10.6406, -0.037
0-4, 2021-05-04, 122.7, -20.1996, -0.0703
0-4, 2021-05-05, 119.3, -22.1868, -0.0772
0-4, 2021-05-06, 114.6, -22.3378, -0.0777
0-4, 2021-05-07, 110, -25.8343, -0.0899
0-4, 2021-05-08, 105.3, -27.1675, -0.0945
0-4, 2021-05-09, 104.3, -25.457, -0.0886
0-4, 2021-05-10, 103.5, -23.8974, -0.0831
0-4, 2021-05-11, 101.5, -20.5014, -0.0713
0-4, 2021-05-12, 98, -20.1744, -0.0702
0-4, 2021-05-13, 95.5, -18.2626, -0.0635
0-4, 2021-05-14, 89.8, -18.7154, -0.0651
0-4, 2021-05-15, 82.8, -21.1303, -0.0735
0-4, 2021-05-16, 76.3, -26.0859, -0.0907
0-4, 2021-05-17, 74.6, -28.0983, -0.0977
0-4, 2021-05-18, 72.9, -27.8719, -0.097
0-4, 2021-05-19, 69.2, -26.9914, -0.0939
0-4, 2021-05-20, 63.2, -29.9849, -0.1043
0-4, 2021-05-21, 60.7, -27.57, -0.0959
0-4, 2021-05-22, 61.2, -20.602, -0.0717
0-4, 2021-05-23, 59.8, -15.1685, -0.0528
0-4, 2021-05-24, 57.9, -15.5207, -0.054
0-4, 2021-05-25, 55.1, -15.722, -0.0547
0-4, 2021-05-26, 46.4, -20.753, -0.0722
0-4, 2021-05-27, 42.3, -20.2499, -0.0704
0-4, 2021-05-28, 41.4, -19.1682, -0.0667
0-4, 2021-05-29, 38, -22.212, -0.0773
0-4, 2021-05-30, 35.6, -23.8219, -0.0829
0-4, 2021-05-31, 35.5, -22.6396, -0.0788
0-4, 2021-06-01, 36.3, -19.948, -0.0694
0-4, 2021-06-02, 38.5, -8.0496, -0.028
0-4, 2021-06-03, 36.9, -5.0059, -0.0174
0-4, 2021-06-04, 32.5, -8.0245, -0.0279
0-4, 2021-06-05, 29.3, -8.3767, -0.0291
0-4, 2021-06-06, 27.1, -8.2006, -0.0285
0-4, 2021-06-07, 25.8, -9.8608, -0.0343
0-4, 2021-06-08, 24.4, -11.2443, -0.0391
0-4, 2021-06-09, 21.5, -16.5521, -0.0576
0-4, 2021-06-10, 18.7, -17.7595, -0.0618
0-4, 2021-06-11, 17.6, -14.6151, -0.0508
0-4, 2021-06-12, 16.7, -12.4266, -0.0432
0-4, 2021-06-13, 15.9, -10.9676, -0.0382
0-4, 2021-06-14, 15.4, -10.1627, -0.0354
0-4, 2021-06-15, 15.1, -9.2571, -0.0322
0-4, 2021-06-16, 14.3, -6.9177, -0.0241
0-4, 2021-06-17, 13.2, -5.3329, -0.0186
0-4, 2021-06-18, 11.6, -5.6851, -0.0198
0-4, 2021-06-19, 10.7, -5.6599, -0.0197
0-4, 2021-06-20, 9.8, -6.1882, -0.0215
0-4, 2021-06-21, 9.7, -5.7354, -0.02
0-4, 2021-06-22, 9.3, -5.7605, -0.02
0-4, 2021-06-23, 8.3, -5.8863, -0.0205
0-4, 2021-06-24, 7.3, -5.7354, -0.02
0-4, 2021-06-25, 7.5, -4.3015, -0.015
0-4, 2021-06-26, 6.9, -3.6223, -0.0126
0-4, 2021-06-27, 6.7, -2.9431, -0.0102
0-4, 2021-06-28, 6.5, -2.9935, -0.0104
0-4, 2021-06-29, 6.3, -2.918, -0.0102
0-4, 2021-06-30, 6, -2.1885, -0.0076
0-4, 2021-07-01, 6, -1.3584, -0.0047
0-4, 2021-07-02, 5.3, -1.9621, -0.0068
0-4, 2021-07-03, 5.2, -1.7105, -0.006
