Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 27, , 29.6
2022-06-15, 0.7, gleichbleibend, 33, 0.0298, 30.3
2022-06-22, 3, gleichbleibend, 33, 0.1277, 33.3
2022-06-29, 18.2, gleichbleibend, 33, 0.7745, 51.5
2022-07-06, 9.1, gleichbleibend, 33, 0.3872, 60.6
2022-07-13, , gleichbleibend, 33, , 60.6
2022-07-20, -7.7, gleichbleibend, 34, -0.3249, 52.9
2022-07-27, -20.5, gleichbleibend, 34, -0.865, 32.4
2022-08-03, -5.9, gleichbleibend, 34, -0.2489, 26.5
2022-08-10, -8.9, gleichbleibend, 34, -0.3755, 17.6
2022-08-17, 14.8, gleichbleibend, 34, 0.6298, 32.4
2022-08-24, 23.5, gleichbleibend, 34, 1, 55.9
2022-08-31, 2.9, gleichbleibend, 34, 0.1234, 58.8
2022-09-07, -8.8, gleichbleibend, 34, -0.3713, 50
2022-09-14, -2.9, gleichbleibend, 34, -0.1224, 47.1
2022-09-21, -23.6, gleichbleibend, 34, -0.9958, 23.5
2022-09-28, 5.9, gleichbleibend, 34, 0.2511, 29.4
2022-10-05, , gleichbleibend, 34, , 29.4
2022-10-12, 21.7, gleichbleibend, 47, 0.9234, 51.1
2022-10-19, -7.3, gleichbleibend, 48, -0.308, 43.8
2022-10-26, 13.3, gleichbleibend, 49, 0.566, 57.1
2022-11-02, -17.1, gleichbleibend, 50, -0.7215, 40
2022-11-09, , gleichbleibend, 50, , 40
2022-11-16, 8, gleichbleibend, 50, 0.3404, 48
2022-11-23, 0.1, gleichbleibend, 52, 0.0043, 48.1
2022-11-30, -3.9, gleichbleibend, 52, -0.1646, 44.2
2022-12-07, -4.6, gleichbleibend, 53, -0.1941, 39.6
2022-12-14, -0.7, gleichbleibend, 54, -0.0295, 38.9
2022-12-21, 22.2, gleichbleibend, 54, 0.9447, 61.1
2022-12-28, -2.9, gleichbleibend, 55, -0.1224, 58.2
2023-01-04, -23.7, gleichbleibend, 55, -1, 34.5
2023-01-11, -3, gleichbleibend, 54, -0.1266, 31.5
2023-01-18, 1.8, gleichbleibend, 48, 0.0766, 33.3
2023-01-25, 14.5, gleichbleibend, 23, 0.617, 47.8
