Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 10, , 10
2022-06-15, 15, gleichbleibend, 12, 0.2622, 25
2022-06-22, -17.9, gleichbleibend, 14, -0.3135, 7.1
2022-06-29, , gleichbleibend, 14, , 7.1
2022-07-06, 57.2, gleichbleibend, 14, 1, 64.3
2022-07-13, -7.2, gleichbleibend, 14, -0.1261, 57.1
2022-07-20, 14.3, gleichbleibend, 14, 0.25, 71.4
2022-07-27, -42.8, gleichbleibend, 14, -0.7496, 28.6
2022-08-03, -14.3, gleichbleibend, 14, -0.2504, 14.3
2022-08-10, -7.2, gleichbleibend, 14, -0.1261, 7.1
2022-08-17, 7.2, gleichbleibend, 14, 0.1259, 14.3
2022-08-24, 14.3, gleichbleibend, 14, 0.25, 28.6
2022-08-31, 28.5, gleichbleibend, 14, 0.4983, 57.1
2022-09-07, , gleichbleibend, 14, , 57.1
2022-09-14, -57.1, gleichbleibend, 14, -1, 
2022-09-21, 21.4, gleichbleibend, 14, 0.3741, 21.4
2022-09-28, -21.4, gleichbleibend, 14, -0.3748, 
2022-10-05, 14.3, gleichbleibend, 14, 0.25, 14.3
2022-10-12, 33.8, gleichbleibend, 27, 0.5909, 48.1
2022-10-19, -19.5, gleichbleibend, 28, -0.3415, 28.6
2022-10-26, 26.6, gleichbleibend, 29, 0.465, 55.2
2022-11-02, -5.2, gleichbleibend, 30, -0.0911, 50
2022-11-09, -10, gleichbleibend, 30, -0.1751, 40
2022-11-16, 8.4, gleichbleibend, 31, 0.1469, 48.4
2022-11-23, 4.7, gleichbleibend, 32, 0.0822, 53.1
2022-11-30, -9.3, gleichbleibend, 32, -0.1629, 43.8
2022-12-07, 3.1, gleichbleibend, 32, 0.0542, 46.9
2022-12-14, -10.5, gleichbleibend, 33, -0.1839, 36.4
2022-12-21, 24.2, gleichbleibend, 33, 0.4231, 60.6
2022-12-28, -7.7, gleichbleibend, 34, -0.1349, 52.9
2023-01-04, -20.5, gleichbleibend, 34, -0.359, 32.4
2023-01-11, 5.8, gleichbleibend, 34, 0.1014, 38.2
2023-01-18, 23.6, gleichbleibend, 34, 0.4126, 61.8
2023-01-25, , gleichbleibend, 34, , 61.8
2023-02-01, -29.4, gleichbleibend, 34, -0.5149, 32.4
2023-02-08, -5.9, gleichbleibend, 34, -0.1033, 26.5
2023-02-15, -3, gleichbleibend, 34, -0.0525, 23.5
2023-02-22, 26.5, gleichbleibend, 34, 0.4633, 50
2023-03-01, 23.5, gleichbleibend, 34, 0.4108, 73.5
2023-03-08, -5.9, gleichbleibend, 34, -0.1033, 67.6
2023-03-15, -11.7, gleichbleibend, 34, -0.2049, 55.9
2023-03-22, -17.7, gleichbleibend, 34, -0.31, 38.2
2023-03-29, -7.6, gleichbleibend, 36, -0.1331, 30.6
2023-04-05, 13.8, gleichbleibend, 36, 0.2413, 44.4
2023-04-12, 13.9, gleichbleibend, 36, 0.243, 58.3
2023-04-19, -2.7, gleichbleibend, 36, -0.0473, 55.6
2023-04-26, , gleichbleibend, 36, , 55.6
2023-05-03, , gleichbleibend, 36, , 55.6
2023-05-10, -17.4, gleichbleibend, 34, -0.3047, 38.2
2023-05-17, -10.6, gleichbleibend, 29, -0.1856, 27.6
2023-05-24, 12.4, gleichbleibend, 10, 0.2168, 40
