Meldedatum, region, region_id, value, difference, frozen, trend, Lower, Prediction, Upper
2020-06-29, Bremen, 4, 0.3, -0.4435, 0.2957, -0.0588, , , 
2020-06-28, Bremen, 4, 0.44, -0.1478, 0.4435, -0.0196, , , 
2020-06-27, Bremen, 4, 0.44, -0.1478, 0.4435, -0.0196, , , 
2020-06-26, Bremen, 4, 1.03, , 0.7391, , , , 
2020-06-25, Bremen, 4, 0.74, , 0.7391, , , , 
2020-06-24, Bremen, 4, 0.89, 0.1478, 0.7391, 0.0154, , , 
2020-06-23, Bremen, 4, 1.18, 0.1478, 1.0348, 0.0154, , , 
2020-06-22, Bremen, 4, 1.18, -0.1478, 0.7391, -0.0196, , , 
2020-06-21, Bremen, 4, 1.18, -0.5913, 0.5913, -0.0784, , , 
2020-06-20, Bremen, 4, 1.33, -0.5913, 0.5913, -0.0784, , , 
2020-06-19, Bremen, 4, 1.33, , 0.7391, , , , 
2020-06-18, Bremen, 4, 1.33, -0.2957, 0.7391, -0.0392, , , 
2020-06-17, Bremen, 4, 1.48, -0.5913, 0.5913, -0.0784, , , 
2020-06-16, Bremen, 4, 1.63, -0.2957, 0.887, -0.0392, , , 
2020-06-15, Bremen, 4, 1.63, -0.4435, 0.887, -0.0588, , , 
2020-06-14, Bremen, 4, 2.07, , 1.1826, , , , 
2020-06-13, Bremen, 4, 1.92, -0.5913, 1.1826, -0.0784, , , 
2020-06-12, Bremen, 4, 1.48, -0.887, 0.7391, -0.1176, , , 
2020-06-11, Bremen, 4, 1.77, -0.5913, 1.0348, -0.0784, , , 
2020-06-10, Bremen, 4, 1.77, -0.2957, 1.1826, -0.0392, , , 
2020-06-09, Bremen, 4, 1.63, -0.2957, 1.1826, -0.0392, , , 
2020-06-08, Bremen, 4, 1.77, 0.1478, 1.3304, 0.0154, , , 
2020-06-07, Bremen, 4, 1.18, -0.4435, 1.1826, -0.0588, , , 
2020-06-06, Bremen, 4, 1.77, 0.1478, 1.7739, 0.0154, , , 
2020-06-05, Bremen, 4, 1.92, , 1.6261, , , , 
2020-06-04, Bremen, 4, 1.77, 0.1478, 1.6261, 0.0154, , , 
2020-06-03, Bremen, 4, 1.77, 0.1478, 1.4783, 0.0154, , , 
2020-06-02, Bremen, 4, 1.92, -0.4435, 1.4783, -0.0588, , , 
2020-06-01, Bremen, 4, 2.07, -0.5913, 1.1826, -0.0784, , , 
2020-05-31, Bremen, 4, 2.51, , 1.6261, , , , 
2020-05-30, Bremen, 4, 1.92, -0.4435, 1.6261, -0.0588, , , 
2020-05-29, Bremen, 4, 1.77, -0.4435, 1.6261, -0.0588, , , 
2020-05-28, Bremen, 4, 1.63, -1.1826, 1.4783, -0.1569, , , 
2020-05-27, Bremen, 4, 1.33, -0.887, 1.3304, -0.1176, , , 
2020-05-26, Bremen, 4, 1.92, 0.1478, 1.9218, 0.0154, , , 
2020-05-25, Bremen, 4, 1.77, 0.5913, 1.7739, 0.0615, , , 
2020-05-24, Bremen, 4, 1.63, 0.4435, 1.6261, 0.0462, , , 
2020-05-23, Bremen, 4, 2.22, 1.0348, 2.0696, 0.1077, , , 
2020-05-22, Bremen, 4, 2.22, 0.5913, 2.0696, 0.0615, , , 
2020-05-21, Bremen, 4, 2.81, 0.2957, 2.6609, 0.0308, , , 
2020-05-20, Bremen, 4, 3.4, -0.4435, 2.2174, -0.0588, , , 
2020-05-19, Bremen, 4, 2.96, -0.887, 1.7739, -0.1176, , , 
2020-05-18, Bremen, 4, 2.81, -1.6261, 1.1826, -0.2157, , , 
2020-05-17, Bremen, 4, 2.81, -1.7739, 1.1826, -0.2353, , , 
2020-05-16, Bremen, 4, 2.51, -1.4783, 1.0348, -0.1961, , , 
2020-05-15, Bremen, 4, 2.96, -1.1826, 1.4783, -0.1569, , , 
2020-05-14, Bremen, 4, 3.7, 0.1478, 2.3652, 0.0154, , , 
2020-05-13, Bremen, 4, 3.7, -0.1478, 2.6609, -0.0196, , , 
2020-05-12, Bremen, 4, 3.55, -0.887, 2.6609, -0.1176, , , 
2020-05-11, Bremen, 4, 3.84, -0.7391, 2.8087, -0.098, , , 
2020-05-10, Bremen, 4, 3.7, -0.2957, 2.9566, -0.0392, , , 
2020-05-09, Bremen, 4, 3.55, -0.5913, 2.5131, -0.0784, , , 
2020-05-08, Bremen, 4, 3.55, -0.7391, 2.6609, -0.098, , , 
2020-05-07, Bremen, 4, 2.66, -0.4435, 2.2174, -0.0588, , , 
2020-05-06, Bremen, 4, 2.81, -0.887, 2.8087, -0.1176, , , 
2020-05-05, Bremen, 4, 3.55, 0.4435, 3.5479, 0.0462, , , 
2020-05-04, Bremen, 4, 3.4, 0.4435, 3.5479, 0.0462, , , 
2020-05-03, Bremen, 4, 3.55, , 3.2522, , , , 
2020-05-02, Bremen, 4, 3.84, 0.5913, 3.1044, 0.0615, , , 
2020-05-01, Bremen, 4, 4.29, 1.3304, 3.4, 0.1385, , , 
2020-04-30, Bremen, 4, 3.99, 0.7391, 2.6609, 0.0769, , , 
2020-04-29, Bremen, 4, 4.58, 1.4783, 3.6957, 0.1538, , , 
2020-04-28, Bremen, 4, 4.58, 1.1826, 3.1044, 0.1231, , , 
2020-04-27, Bremen, 4, 4.73, 1.1826, 3.1044, 0.1231, , , 
2020-04-26, Bremen, 4, 4.88, 1.4783, 3.2522, 0.1538, , , 
2020-04-25, Bremen, 4, 4.73, 0.2957, 2.5131, 0.0308, , , 
2020-04-24, Bremen, 4, 4.14, 0.2957, 2.0696, 0.0308, , , 
2020-04-23, Bremen, 4, 4.43, , 1.9218, , , , 
2020-04-22, Bremen, 4, 3.4, 0.2957, 2.2174, 0.0308, , , 
2020-04-21, Bremen, 4, 2.51, -1.0348, 1.9218, -0.1373, , , 
2020-04-20, Bremen, 4, 2.51, -0.7391, 1.9218, -0.098, , , 
2020-04-19, Bremen, 4, 2.37, -0.4435, 1.7739, -0.0588, , , 
2020-04-18, Bremen, 4, 2.66, 0.2957, 2.2174, 0.0308, , , 
2020-04-17, Bremen, 4, 2.22, -0.7391, 1.7739, -0.098, , , 
2020-04-16, Bremen, 4, 2.51, -0.5913, 1.9218, -0.0784, , , 
2020-04-15, Bremen, 4, 2.37, , 1.9218, , , , 
2020-04-14, Bremen, 4, 3.25, 0.7391, 2.9566, 0.0769, , , 
2020-04-13, Bremen, 4, 2.96, 0.2957, 2.6609, 0.0308, , , 
2020-04-12, Bremen, 4, 2.81, , 2.2174, , , , 
2020-04-11, Bremen, 4, 2.66, -0.1478, 1.9218, -0.0196, , , 
2020-04-10, Bremen, 4, 3.55, 0.5913, 2.5131, 0.0615, , , 
2020-04-09, Bremen, 4, 3.1, 0.4435, 2.5131, 0.0462, , , 
2020-04-08, Bremen, 4, 3.25, -0.2957, 1.9218, -0.0392, , , 
2020-04-07, Bremen, 4, 2.66, , 2.2174, , , , 
2020-04-06, Bremen, 4, 3.1, 0.7391, 2.3652, 0.0769, , , 
2020-04-05, Bremen, 4, 2.96, 0.5913, 2.2174, 0.0615, , , 
2020-04-04, Bremen, 4, 2.66, 0.4435, 2.0696, 0.0462, , , 
2020-04-03, Bremen, 4, 1.92, 0.2957, 1.9218, 0.0308, , , 
2020-04-02, Bremen, 4, 2.22, 0.887, 2.0696, 0.0923, , , 
2020-04-01, Bremen, 4, 2.22, 1.4783, 2.2174, 0.1538, , , 
2020-03-31, Bremen, 4, 2.22, 1.6261, 2.2174, 0.1692, , , 
2020-03-30, Bremen, 4, 1.77, 1.3304, 1.6261, 0.1385, , , 
2020-03-29, Bremen, 4, 1.92, 1.3304, 1.6261, 0.1385, , , 
2020-03-28, Bremen, 4, 2.37, 1.3304, 1.6261, 0.1385, , , 
2020-03-27, Bremen, 4, 2.37, 1.3304, 1.6261, 0.1385, , , 
2020-03-26, Bremen, 4, 2.07, 1.0348, 1.1826, 0.1077, , , 
2020-03-25, Bremen, 4, 1.77, 0.5913, 0.7391, 0.0615, , , 
2020-03-24, Bremen, 4, 1.33, 0.4435, 0.5913, 0.0462, , , 
2020-03-23, Bremen, 4, 1.33, 0.1478, 0.2957, 0.0154, , , 
2020-03-22, Bremen, 4, 1.18, 0.1478, 0.2957, 0.0154, , , 
2020-03-21, Bremen, 4, 0.59, 0.1478, 0.2957, 0.0154, , , 
2020-03-20, Bremen, 4, 0.44, 0.1478, 0.2957, 0.0154, , , 
2020-03-19, Bremen, 4, 0.15, , , , , , 
2020-03-18, Bremen, 4, 0.3, , , , , , 
2020-03-17, Bremen, 4, 0.3, , 0.1478, , , , 
2020-03-16, Bremen, 4, 0.3, -0.1478, 0.1478, -0.0196, , , 
2020-03-15, Bremen, 4, 0.3, -0.1478, 0.1478, -0.0196, , , 
2020-03-14, Bremen, 4, 0.3, -0.1478, 0.1478, -0.0196, , , 
2020-03-13, Bremen, 4, 0.3, -0.1478, 0.1478, -0.0196, , , 
2020-03-12, Bremen, 4, 0.3, , 0.1478, , , , 
2020-03-11, Bremen, 4, 0.15, , 0.1478, , , , 
2020-03-10, Bremen, 4, , , , , , , 
2020-03-09, Bremen, 4, 0.15, , 0.1478, , , , 
2020-03-08, Bremen, 4, 0.3, , 0.2957, , , , 
2020-03-07, Bremen, 4, 0.3, , 0.2957, , , , 
2020-03-06, Bremen, 4, 0.3, , 0.2957, , , , 
2020-03-05, Bremen, 4, 0.3, , 0.2957, , , , 
2020-03-04, Bremen, 4, 0.3, , 0.1478, , , , 
2020-03-03, Bremen, 4, 0.3, , 0.1478, , , , 
2020-03-02, Bremen, 4, 0.15, , 0.1478, , , , 
2020-03-01, Bremen, 4, , , , , , , 
