Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 27, , 25.9
2022-06-15, 8.5, gleichbleibend, 32, 0.467, 34.4
2022-06-22, -7.1, gleichbleibend, 33, -0.2343, 27.3
2022-06-29, 18.2, gleichbleibend, 33, 1, 45.5
2022-07-06, 12.1, gleichbleibend, 33, 0.6648, 57.6
2022-07-13, -3.1, gleichbleibend, 33, -0.1023, 54.5
2022-07-20, 6.1, gleichbleibend, 33, 0.3352, 60.6
2022-07-27, -21.2, gleichbleibend, 33, -0.6997, 39.4
2022-08-03, -18.2, gleichbleibend, 33, -0.6007, 21.2
2022-08-10, , gleichbleibend, 33, , 21.2
2022-08-17, 9.1, gleichbleibend, 33, 0.5, 30.3
2022-08-24, 12.1, gleichbleibend, 33, 0.6648, 42.4
2022-08-31, 9.1, gleichbleibend, 33, 0.5, 51.5
2022-09-07, 9.1, gleichbleibend, 33, 0.5, 60.6
2022-09-14, -30.3, gleichbleibend, 33, -1, 30.3
2022-09-21, -7.4, gleichbleibend, 35, -0.2442, 22.9
2022-09-28, 5.7, gleichbleibend, 35, 0.3132, 28.6
2022-10-05, 8.5, gleichbleibend, 35, 0.467, 37.1
2022-10-12, 17.1, gleichbleibend, 48, 0.9396, 54.2
2022-10-19, -7.3, gleichbleibend, 49, -0.2409, 46.9
2022-10-26, 3.1, gleichbleibend, 50, 0.1703, 50
2022-11-02, -8.8, gleichbleibend, 51, -0.2904, 41.2
2022-11-09, , gleichbleibend, 51, , 41.2
2022-11-16, 5, gleichbleibend, 52, 0.2747, 46.2
2022-11-23, 10.4, gleichbleibend, 53, 0.5714, 56.6
2022-11-30, -7.5, gleichbleibend, 53, -0.2475, 49.1
2022-12-07, -8.4, gleichbleibend, 54, -0.2772, 40.7
2022-12-14, -2.5, gleichbleibend, 55, -0.0825, 38.2
2022-12-21, 16.3, gleichbleibend, 55, 0.8956, 54.5
2022-12-28, -4.5, gleichbleibend, 56, -0.1485, 50
2023-01-04, -17.9, gleichbleibend, 56, -0.5908, 32.1
2023-01-11, 9, gleichbleibend, 56, 0.4945, 41.1
2023-01-18, 16, gleichbleibend, 56, 0.8791, 57.1
2023-01-25, -12.5, gleichbleibend, 56, -0.4125, 44.6
2023-02-01, -3.5, gleichbleibend, 56, -0.1155, 41.1
2023-02-08, -10.7, gleichbleibend, 56, -0.3531, 30.4
2023-02-15, -3.6, gleichbleibend, 56, -0.1188, 26.8
2023-02-22, 17.8, gleichbleibend, 56, 0.978, 44.6
2023-03-01, 7.2, gleichbleibend, 56, 0.3956, 51.8
2023-03-08, 2.7, gleichbleibend, 55, 0.1484, 54.5
2023-03-15, -9.6, gleichbleibend, 49, -0.3168, 44.9
2023-03-22, -7.4, gleichbleibend, 40, -0.2442, 37.5
2023-03-29, -16.1, gleichbleibend, 14, -0.5314, 21.4
