Altersgruppe, Meldedatum, value
60-79, 2022-12-31, 19.91
60-79, 2022-12-30, 20.71
60-79, 2022-12-29, 21.28
60-79, 2022-12-28, 21.73
60-79, 2022-12-27, 21.19
60-79, 2022-12-26, 27.2
60-79, 2022-12-25, 27.35
60-79, 2022-12-24, 27.39
60-79, 2022-12-23, 27.17
60-79, 2022-12-22, 26.72
60-79, 2022-12-21, 25.99
60-79, 2022-12-20, 24.77
60-79, 2022-12-19, 24.27
60-79, 2022-12-18, 24.17
60-79, 2022-12-17, 24.16
60-79, 2022-12-16, 23.93
60-79, 2022-12-15, 23.31
60-79, 2022-12-14, 22.69
60-79, 2022-12-13, 21.95
60-79, 2022-12-12, 20.76
60-79, 2022-12-11, 20.74
60-79, 2022-12-10, 20.5
60-79, 2022-12-09, 19.74
60-79, 2022-12-08, 19.28
60-79, 2022-12-07, 18.74
60-79, 2022-12-06, 18.03
60-79, 2022-12-05, 17.39
60-79, 2022-12-04, 17.22
60-79, 2022-12-03, 17.18
60-79, 2022-12-02, 17
60-79, 2022-12-01, 16.58
60-79, 2022-11-30, 16.05
60-79, 2022-11-29, 15.62
60-79, 2022-11-28, 15.02
60-79, 2022-11-27, 14.84
60-79, 2022-11-26, 14.81
60-79, 2022-11-25, 14.48
60-79, 2022-11-24, 14.19
60-79, 2022-11-23, 14
60-79, 2022-11-22, 13.57
60-79, 2022-11-21, 13.08
60-79, 2022-11-20, 13.1
60-79, 2022-11-19, 13.07
60-79, 2022-11-18, 13.24
60-79, 2022-11-17, 13.3
60-79, 2022-11-16, 13.65
60-79, 2022-11-15, 14.02
60-79, 2022-11-14, 14.61
60-79, 2022-11-13, 14.7
60-79, 2022-11-12, 14.89
60-79, 2022-11-11, 15.17
60-79, 2022-11-10, 15.98
60-79, 2022-11-09, 17.4
60-79, 2022-11-08, 17.58
60-79, 2022-11-07, 16.71
60-79, 2022-11-06, 16.87
60-79, 2022-11-05, 16.88
60-79, 2022-11-04, 17.33
60-79, 2022-11-03, 17.91
60-79, 2022-11-02, 17.87
60-79, 2022-11-01, 19.78
60-79, 2022-10-31, 23.71
60-79, 2022-10-30, 24
60-79, 2022-10-29, 24.37
60-79, 2022-10-28, 25.49
60-79, 2022-10-27, 26.74
60-79, 2022-10-26, 27.74
60-79, 2022-10-25, 29.58
60-79, 2022-10-24, 31.81
60-79, 2022-10-23, 32.05
60-79, 2022-10-22, 32.35
60-79, 2022-10-21, 33.28
60-79, 2022-10-20, 33.99
60-79, 2022-10-19, 35.23
60-79, 2022-10-18, 35.03
60-79, 2022-10-17, 34.41
60-79, 2022-10-16, 34.37
60-79, 2022-10-15, 34.3
60-79, 2022-10-14, 33.9
60-79, 2022-10-13, 33.8
60-79, 2022-10-12, 34.24
60-79, 2022-10-11, 36.33
60-79, 2022-10-10, 28.96
60-79, 2022-10-09, 28.71
60-79, 2022-10-08, 28.35
60-79, 2022-10-07, 27
60-79, 2022-10-06, 25.12
60-79, 2022-10-05, 22.11
60-79, 2022-10-04, 17.77
60-79, 2022-10-03, 20.96
60-79, 2022-10-02, 20.68
60-79, 2022-10-01, 20.45
60-79, 2022-09-30, 19.47
60-79, 2022-09-29, 18.14
60-79, 2022-09-28, 16.9
60-79, 2022-09-27, 14.79
60-79, 2022-09-26, 12.92
60-79, 2022-09-25, 12.6
60-79, 2022-09-24, 12.26
60-79, 2022-09-23, 11.41
60-79, 2022-09-22, 10.62
60-79, 2022-09-21, 9.79
60-79, 2022-09-20, 9.39
60-79, 2022-09-19, 8.99
60-79, 2022-09-18, 8.99
60-79, 2022-09-17, 8.92
60-79, 2022-09-16, 8.85
60-79, 2022-09-15, 8.61
60-79, 2022-09-14, 8.5
60-79, 2022-09-13, 8.41
60-79, 2022-09-12, 7.98
60-79, 2022-09-11, 8.04
60-79, 2022-09-10, 8.14
60-79, 2022-09-09, 7.95
60-79, 2022-09-08, 7.89
60-79, 2022-09-07, 7.95
60-79, 2022-09-06, 7.93
60-79, 2022-09-05, 8.47
60-79, 2022-09-04, 8.47
60-79, 2022-09-03, 8.44
60-79, 2022-09-02, 8.64
60-79, 2022-09-01, 8.95
60-79, 2022-08-31, 9.08
60-79, 2022-08-30, 9.36
60-79, 2022-08-29, 9.55
60-79, 2022-08-28, 9.47
60-79, 2022-08-27, 9.59
60-79, 2022-08-26, 9.93
60-79, 2022-08-25, 10.25
60-79, 2022-08-24, 10.55
60-79, 2022-08-23, 11.63
60-79, 2022-08-22, 11.88
60-79, 2022-08-21, 12.08
60-79, 2022-08-20, 12.07
60-79, 2022-08-19, 12.39
60-79, 2022-08-18, 12.5
60-79, 2022-08-17, 12.72
60-79, 2022-08-16, 12.11
60-79, 2022-08-15, 12.39
60-79, 2022-08-14, 12.36
60-79, 2022-08-13, 12.44
60-79, 2022-08-12, 12.64
60-79, 2022-08-11, 13.04
60-79, 2022-08-10, 13.32
60-79, 2022-08-09, 14.07
60-79, 2022-08-08, 15.12
60-79, 2022-08-07, 15.15
60-79, 2022-08-06, 15.29
60-79, 2022-08-05, 15.53
60-79, 2022-08-04, 15.89
60-79, 2022-08-03, 16.46
60-79, 2022-08-02, 17.14
60-79, 2022-08-01, 17.96
60-79, 2022-07-31, 18.19
60-79, 2022-07-30, 18.42
60-79, 2022-07-29, 19
60-79, 2022-07-28, 19.73
60-79, 2022-07-27, 20.01
60-79, 2022-07-26, 19.79
60-79, 2022-07-25, 19.05
60-79, 2022-07-24, 18.97
60-79, 2022-07-23, 18.82
60-79, 2022-07-22, 18.86
60-79, 2022-07-21, 18.63
60-79, 2022-07-20, 18.33
60-79, 2022-07-19, 17.95
60-79, 2022-07-18, 18.31
60-79, 2022-07-17, 18.3
60-79, 2022-07-16, 18.21
60-79, 2022-07-15, 17.47
60-79, 2022-07-14, 16.7
60-79, 2022-07-13, 16.48
60-79, 2022-07-12, 16.08
60-79, 2022-07-11, 15.05
60-79, 2022-07-10, 14.92
60-79, 2022-07-09, 14.9
60-79, 2022-07-08, 14.66
60-79, 2022-07-07, 14.31
60-79, 2022-07-06, 13.78
60-79, 2022-07-05, 13.76
60-79, 2022-07-04, 13.57
60-79, 2022-07-03, 13.54
60-79, 2022-07-02, 13.49
60-79, 2022-07-01, 13.16
60-79, 2022-06-30, 12.85
60-79, 2022-06-29, 12.69
60-79, 2022-06-28, 12.34
60-79, 2022-06-27, 12.1
60-79, 2022-06-26, 11.97
60-79, 2022-06-25, 11.89
60-79, 2022-06-24, 12
60-79, 2022-06-23, 11.02
60-79, 2022-06-22, 10.42
60-79, 2022-06-21, 9.73
60-79, 2022-06-20, 8.7
60-79, 2022-06-19, 8.6
60-79, 2022-06-18, 8.46
60-79, 2022-06-17, 7.83
60-79, 2022-06-16, 8.32
60-79, 2022-06-15, 8.29
60-79, 2022-06-14, 8.69
60-79, 2022-06-13, 6.92
60-79, 2022-06-12, 6.84
60-79, 2022-06-11, 6.91
60-79, 2022-06-10, 6.59
60-79, 2022-06-09, 6.21
60-79, 2022-06-08, 5.68
60-79, 2022-06-07, 4.63
60-79, 2022-06-06, 5.47
60-79, 2022-06-05, 5.42
60-79, 2022-06-04, 5.19
60-79, 2022-06-03, 5.21
60-79, 2022-06-02, 4.51
60-79, 2022-06-01, 4.47
60-79, 2022-05-31, 4.55
60-79, 2022-05-30, 4.74
60-79, 2022-05-29, 4.82
60-79, 2022-05-28, 5.04
60-79, 2022-05-27, 5.07
60-79, 2022-05-26, 5.9
60-79, 2022-05-25, 6.28
60-79, 2022-05-24, 6.58
60-79, 2022-05-23, 6.8
60-79, 2022-05-22, 6.78
60-79, 2022-05-21, 6.73
60-79, 2022-05-20, 7.07
60-79, 2022-05-19, 7.47
60-79, 2022-05-18, 7.78
60-79, 2022-05-17, 7.94
60-79, 2022-05-16, 8.52
60-79, 2022-05-15, 8.59
60-79, 2022-05-14, 8.77
60-79, 2022-05-13, 8.97
60-79, 2022-05-12, 9.21
60-79, 2022-05-11, 9.33
60-79, 2022-05-10, 9.8
60-79, 2022-05-09, 9.69
60-79, 2022-05-08, 9.79
60-79, 2022-05-07, 9.85
60-79, 2022-05-06, 10.24
60-79, 2022-05-05, 10.41
60-79, 2022-05-04, 10.63
60-79, 2022-05-03, 10.78
60-79, 2022-05-02, 11.31
60-79, 2022-05-01, 11.61
60-79, 2022-04-30, 11.84
60-79, 2022-04-29, 11.97
60-79, 2022-04-28, 12.57
60-79, 2022-04-27, 13.51
60-79, 2022-04-26, 14.91
60-79, 2022-04-25, 13.11
60-79, 2022-04-24, 13.12
60-79, 2022-04-23, 13.01
60-79, 2022-04-22, 12.01
60-79, 2022-04-21, 12.18
60-79, 2022-04-20, 11.8
60-79, 2022-04-19, 11.5
60-79, 2022-04-18, 13.76
60-79, 2022-04-17, 13.94
60-79, 2022-04-16, 14.35
60-79, 2022-04-15, 15.8
60-79, 2022-04-14, 16.04
60-79, 2022-04-13, 16.69
60-79, 2022-04-12, 16.59
60-79, 2022-04-11, 16.81
60-79, 2022-04-10, 16.88
60-79, 2022-04-09, 17
60-79, 2022-04-08, 17.28
60-79, 2022-04-07, 17.48
60-79, 2022-04-06, 17.64
60-79, 2022-04-05, 18.5
60-79, 2022-04-04, 18.87
60-79, 2022-04-03, 19.17
60-79, 2022-04-02, 19.78
60-79, 2022-04-01, 20.35
60-79, 2022-03-31, 20.69
60-79, 2022-03-30, 21.38
60-79, 2022-03-29, 21.32
60-79, 2022-03-28, 21.31
60-79, 2022-03-27, 21.27
60-79, 2022-03-26, 21.14
60-79, 2022-03-25, 20.97
60-79, 2022-03-24, 21.21
60-79, 2022-03-23, 20.92
60-79, 2022-03-22, 20.99
60-79, 2022-03-21, 21.01
60-79, 2022-03-20, 21.09
60-79, 2022-03-19, 21.06
60-79, 2022-03-18, 21.08
60-79, 2022-03-17, 20.43
60-79, 2022-03-16, 19.93
60-79, 2022-03-15, 19.54
60-79, 2022-03-14, 18.73
60-79, 2022-03-13, 18.51
60-79, 2022-03-12, 18.17
60-79, 2022-03-11, 17.6
60-79, 2022-03-10, 17.42
60-79, 2022-03-09, 16.86
60-79, 2022-03-08, 16.23
60-79, 2022-03-07, 16.01
60-79, 2022-03-06, 15.9
60-79, 2022-03-05, 16.14
60-79, 2022-03-04, 16.17
60-79, 2022-03-03, 15.92
60-79, 2022-03-02, 16.09
60-79, 2022-03-01, 16.24
60-79, 2022-02-28, 16.57
60-79, 2022-02-27, 16.73
60-79, 2022-02-26, 16.7
60-79, 2022-02-25, 16.67
60-79, 2022-02-24, 16.88
60-79, 2022-02-23, 17.05
60-79, 2022-02-22, 16.91
60-79, 2022-02-21, 16.46
60-79, 2022-02-20, 16.35
60-79, 2022-02-19, 16
60-79, 2022-02-18, 15.8
60-79, 2022-02-17, 15.56
60-79, 2022-02-16, 15.24
60-79, 2022-02-15, 15.33
60-79, 2022-02-14, 15.54
60-79, 2022-02-13, 15.56
60-79, 2022-02-12, 15.77
60-79, 2022-02-11, 15.91
60-79, 2022-02-10, 16.08
60-79, 2022-02-09, 16.15
60-79, 2022-02-08, 15.72
60-79, 2022-02-07, 15.27
60-79, 2022-02-06, 15.15
60-79, 2022-02-05, 14.8
60-79, 2022-02-04, 14.13
60-79, 2022-02-03, 13.33
60-79, 2022-02-02, 12.5
60-79, 2022-02-01, 11.84
60-79, 2022-01-31, 11.51
60-79, 2022-01-30, 11.3
60-79, 2022-01-29, 11.13
60-79, 2022-01-28, 10.97
60-79, 2022-01-27, 10.52
60-79, 2022-01-26, 10.25
60-79, 2022-01-25, 9.71
60-79, 2022-01-24, 9.26
60-79, 2022-01-23, 9.14
60-79, 2022-01-22, 8.92
60-79, 2022-01-21, 8.43
60-79, 2022-01-20, 8.16
60-79, 2022-01-19, 7.71
60-79, 2022-01-18, 7.37
60-79, 2022-01-17, 7.14
60-79, 2022-01-16, 7.01
60-79, 2022-01-15, 7
60-79, 2022-01-14, 6.99
60-79, 2022-01-13, 6.97
60-79, 2022-01-12, 7.46
60-79, 2022-01-11, 8.23
60-79, 2022-01-10, 8.6
60-79, 2022-01-09, 8.71
60-79, 2022-01-08, 8.56
60-79, 2022-01-07, 8.48
60-79, 2022-01-06, 9.17
60-79, 2022-01-05, 9.36
60-79, 2022-01-04, 9.6
60-79, 2022-01-03, 9.73
60-79, 2022-01-02, 9.85
60-79, 2022-01-01, 9.94
60-79, 2021-12-31, 9.87
60-79, 2021-12-30, 9.86
60-79, 2021-12-29, 9.94
60-79, 2021-12-28, 10.14
60-79, 2021-12-27, 10.48
60-79, 2021-12-26, 10.73
60-79, 2021-12-25, 11.66
60-79, 2021-12-24, 13.06
60-79, 2021-12-23, 13.77
60-79, 2021-12-22, 14.47
60-79, 2021-12-21, 15.43
60-79, 2021-12-20, 15.78
60-79, 2021-12-19, 16.09
60-79, 2021-12-18, 16.55
60-79, 2021-12-17, 16.83
60-79, 2021-12-16, 17.24
60-79, 2021-12-15, 18.04
60-79, 2021-12-14, 18.38
60-79, 2021-12-13, 19.12
60-79, 2021-12-12, 19.55
60-79, 2021-12-11, 19.77
60-79, 2021-12-10, 20.19
60-79, 2021-12-09, 20.53
60-79, 2021-12-08, 21.03
60-79, 2021-12-07, 20.8
60-79, 2021-12-06, 20.55
60-79, 2021-12-05, 20.38
60-79, 2021-12-04, 20.32
60-79, 2021-12-03, 20.63
60-79, 2021-12-02, 20.82
60-79, 2021-12-01, 20.7
60-79, 2021-11-30, 21.2
60-79, 2021-11-29, 21.34
60-79, 2021-11-28, 21.42
60-79, 2021-11-27, 21.23
60-79, 2021-11-26, 21.02
60-79, 2021-11-25, 20.6
60-79, 2021-11-24, 20.03
60-79, 2021-11-23, 19.8
60-79, 2021-11-22, 19.36
60-79, 2021-11-21, 19.29
60-79, 2021-11-20, 19.01
60-79, 2021-11-19, 18.47
60-79, 2021-11-18, 18.22
60-79, 2021-11-17, 17.86
60-79, 2021-11-16, 17.09
60-79, 2021-11-15, 16.59
60-79, 2021-11-14, 15.9
60-79, 2021-11-13, 15.68
60-79, 2021-11-12, 15.09
60-79, 2021-11-11, 14.55
60-79, 2021-11-10, 14.12
60-79, 2021-11-09, 13.46
60-79, 2021-11-08, 12.43
60-79, 2021-11-07, 12.35
60-79, 2021-11-06, 12.11
60-79, 2021-11-05, 11.82
60-79, 2021-11-04, 11.29
60-79, 2021-11-03, 10.71
60-79, 2021-11-02, 10.08
60-79, 2021-11-01, 10.19
60-79, 2021-10-31, 9.93
60-79, 2021-10-30, 9.69
60-79, 2021-10-29, 9.37
60-79, 2021-10-28, 9.03
60-79, 2021-10-27, 8.46
60-79, 2021-10-26, 8.35
60-79, 2021-10-25, 8.29
60-79, 2021-10-24, 8.16
60-79, 2021-10-23, 7.77
60-79, 2021-10-22, 7.22
60-79, 2021-10-21, 6.71
60-79, 2021-10-20, 6.2
60-79, 2021-10-19, 5.64
60-79, 2021-10-18, 5.13
60-79, 2021-10-17, 5.06
60-79, 2021-10-16, 4.98
60-79, 2021-10-15, 4.83
60-79, 2021-10-14, 4.66
60-79, 2021-10-13, 4.62
60-79, 2021-10-12, 4.33
60-79, 2021-10-11, 4.26
60-79, 2021-10-10, 4.17
60-79, 2021-10-09, 4.12
60-79, 2021-10-08, 3.87
60-79, 2021-10-07, 3.67
60-79, 2021-10-06, 3.54
60-79, 2021-10-05, 3.57
60-79, 2021-10-04, 3.56
60-79, 2021-10-03, 3.58
60-79, 2021-10-02, 3.5
60-79, 2021-10-01, 3.55
60-79, 2021-09-30, 3.53
60-79, 2021-09-29, 3.65
60-79, 2021-09-28, 3.61
60-79, 2021-09-27, 3.65
60-79, 2021-09-26, 3.64
60-79, 2021-09-25, 3.61
60-79, 2021-09-24, 3.69
60-79, 2021-09-23, 3.84
60-79, 2021-09-22, 3.83
60-79, 2021-09-21, 3.72
60-79, 2021-09-20, 3.61
60-79, 2021-09-19, 3.7
60-79, 2021-09-18, 3.8
60-79, 2021-09-17, 3.86
60-79, 2021-09-16, 3.92
60-79, 2021-09-15, 4
60-79, 2021-09-14, 4.36
60-79, 2021-09-13, 4.36
60-79, 2021-09-12, 4.37
60-79, 2021-09-11, 4.38
60-79, 2021-09-10, 4.41
60-79, 2021-09-09, 4.35
60-79, 2021-09-08, 4.2
60-79, 2021-09-07, 3.97
60-79, 2021-09-06, 3.98
60-79, 2021-09-05, 3.97
60-79, 2021-09-04, 3.96
60-79, 2021-09-03, 3.78
60-79, 2021-09-02, 3.67
60-79, 2021-09-01, 3.66
60-79, 2021-08-31, 3.63
60-79, 2021-08-30, 3.57
60-79, 2021-08-29, 3.51
60-79, 2021-08-28, 3.34
60-79, 2021-08-27, 3.25
60-79, 2021-08-26, 3.16
60-79, 2021-08-25, 3.02
60-79, 2021-08-24, 2.67
60-79, 2021-08-23, 2.49
60-79, 2021-08-22, 2.41
60-79, 2021-08-21, 2.36
60-79, 2021-08-20, 2.22
60-79, 2021-08-19, 2.13
60-79, 2021-08-18, 1.98
60-79, 2021-08-17, 1.91
60-79, 2021-08-16, 1.87
60-79, 2021-08-15, 1.81
60-79, 2021-08-14, 1.73
60-79, 2021-08-13, 1.62
60-79, 2021-08-12, 1.43
60-79, 2021-08-11, 1.28
60-79, 2021-08-10, 1.15
60-79, 2021-08-09, 1.06
60-79, 2021-08-08, 1.11
60-79, 2021-08-07, 1.04
60-79, 2021-08-06, 1.06
60-79, 2021-08-05, 1.05
60-79, 2021-08-04, 1.06
60-79, 2021-08-03, 1.08
60-79, 2021-08-02, 0.97
60-79, 2021-08-01, 0.88
60-79, 2021-07-31, 0.89
60-79, 2021-07-30, 0.81
60-79, 2021-07-29, 0.79
60-79, 2021-07-28, 0.72
60-79, 2021-07-27, 0.66
60-79, 2021-07-26, 0.68
60-79, 2021-07-25, 0.67
60-79, 2021-07-24, 0.64
60-79, 2021-07-23, 0.61
60-79, 2021-07-22, 0.55
60-79, 2021-07-21, 0.53
60-79, 2021-07-20, 0.52
60-79, 2021-07-19, 0.5
60-79, 2021-07-18, 0.49
60-79, 2021-07-17, 0.5
60-79, 2021-07-16, 0.5
60-79, 2021-07-15, 0.53
60-79, 2021-07-14, 0.5
60-79, 2021-07-13, 0.5
60-79, 2021-07-12, 0.5
60-79, 2021-07-11, 0.51
60-79, 2021-07-10, 0.49
60-79, 2021-07-09, 0.46
60-79, 2021-07-08, 0.44
60-79, 2021-07-07, 0.45
60-79, 2021-07-06, 0.47
60-79, 2021-07-05, 0.5
60-79, 2021-07-04, 0.48
60-79, 2021-07-03, 0.51
60-79, 2021-07-02, 0.52
60-79, 2021-07-01, 0.53
60-79, 2021-06-30, 0.51
60-79, 2021-06-29, 0.5
60-79, 2021-06-28, 0.48
60-79, 2021-06-27, 0.49
60-79, 2021-06-26, 0.49
60-79, 2021-06-25, 0.53
60-79, 2021-06-24, 0.56
60-79, 2021-06-23, 0.65
60-79, 2021-06-22, 0.69
60-79, 2021-06-21, 0.74
60-79, 2021-06-20, 0.81
60-79, 2021-06-19, 0.85
60-79, 2021-06-18, 0.88
60-79, 2021-06-17, 0.98
60-79, 2021-06-16, 1.06
60-79, 2021-06-15, 1.19
60-79, 2021-06-14, 1.32
60-79, 2021-06-13, 1.34
60-79, 2021-06-12, 1.43
60-79, 2021-06-11, 1.47
60-79, 2021-06-10, 1.52
60-79, 2021-06-09, 1.68
60-79, 2021-06-08, 1.85
60-79, 2021-06-07, 1.91
60-79, 2021-06-06, 1.99
60-79, 2021-06-05, 2.18
60-79, 2021-06-04, 2.45
60-79, 2021-06-03, 2.69
60-79, 2021-06-02, 3.05
60-79, 2021-06-01, 3.16
60-79, 2021-05-31, 3.17
60-79, 2021-05-30, 3.17
60-79, 2021-05-29, 3.23
60-79, 2021-05-28, 3.6
60-79, 2021-05-27, 3.89
60-79, 2021-05-26, 4.21
60-79, 2021-05-25, 4.63
60-79, 2021-05-24, 5.33
60-79, 2021-05-23, 5.68
60-79, 2021-05-22, 6.23
60-79, 2021-05-21, 6.33
60-79, 2021-05-20, 6.45
60-79, 2021-05-19, 7.17
60-79, 2021-05-18, 8.02
60-79, 2021-05-17, 8.3
60-79, 2021-05-16, 8.41
60-79, 2021-05-15, 8.61
60-79, 2021-05-14, 9.56
60-79, 2021-05-13, 10.57
60-79, 2021-05-12, 10.91
60-79, 2021-05-11, 11.09
60-79, 2021-05-10, 11.46
60-79, 2021-05-09, 11.69
60-79, 2021-05-08, 12.06
60-79, 2021-05-07, 12.23
60-79, 2021-05-06, 12.55
60-79, 2021-05-05, 12.96
60-79, 2021-05-04, 13.64
60-79, 2021-05-03, 14.06
60-79, 2021-05-02, 14.32
60-79, 2021-05-01, 14.55
60-79, 2021-04-30, 15.12
60-79, 2021-04-29, 15.57
60-79, 2021-04-28, 15.85
60-79, 2021-04-27, 16.34
60-79, 2021-04-26, 16.56
60-79, 2021-04-25, 16.74
60-79, 2021-04-24, 16.79
60-79, 2021-04-23, 16.77
60-79, 2021-04-22, 16.62
60-79, 2021-04-21, 16.81
60-79, 2021-04-20, 16.8
60-79, 2021-04-19, 16.7
60-79, 2021-04-18, 16.47
60-79, 2021-04-17, 16.56
60-79, 2021-04-16, 16.7
60-79, 2021-04-15, 16.99
60-79, 2021-04-14, 17.12
60-79, 2021-04-13, 16.35
60-79, 2021-04-12, 15.65
60-79, 2021-04-11, 15.65
60-79, 2021-04-10, 15.41
60-79, 2021-04-09, 14.59
60-79, 2021-04-08, 14.23
60-79, 2021-04-07, 13.77
60-79, 2021-04-06, 14.08
60-79, 2021-04-05, 14.52
60-79, 2021-04-04, 14.52
60-79, 2021-04-03, 14.48
60-79, 2021-04-02, 14.93
60-79, 2021-04-01, 14.9
60-79, 2021-03-31, 14.61
60-79, 2021-03-30, 14.33
60-79, 2021-03-29, 13.96
60-79, 2021-03-28, 13.78
60-79, 2021-03-27, 13.63
60-79, 2021-03-26, 13.27
60-79, 2021-03-25, 12.82
60-79, 2021-03-24, 12.51
60-79, 2021-03-23, 12.24
60-79, 2021-03-22, 11.92
60-79, 2021-03-21, 11.71
60-79, 2021-03-20, 11.45
60-79, 2021-03-19, 10.91
60-79, 2021-03-18, 10.55
60-79, 2021-03-17, 10
60-79, 2021-03-16, 9.7
60-79, 2021-03-15, 9.62
60-79, 2021-03-14, 9.38
60-79, 2021-03-13, 9.26
60-79, 2021-03-12, 9.23
60-79, 2021-03-11, 8.97
60-79, 2021-03-10, 9.13
60-79, 2021-03-09, 9.06
60-79, 2021-03-08, 9.16
60-79, 2021-03-07, 9.13
60-79, 2021-03-06, 9.17
60-79, 2021-03-05, 9.24
60-79, 2021-03-04, 9.59
60-79, 2021-03-03, 9.73
60-79, 2021-03-02, 9.75
60-79, 2021-03-01, 10.01
60-79, 2021-02-28, 10.34
60-79, 2021-02-27, 10.56
60-79, 2021-02-26, 10.59
60-79, 2021-02-25, 10.76
60-79, 2021-02-24, 10.86
60-79, 2021-02-23, 11.16
60-79, 2021-02-22, 11.03
60-79, 2021-02-21, 10.93
60-79, 2021-02-20, 10.58
60-79, 2021-02-19, 10.77
60-79, 2021-02-18, 10.74
60-79, 2021-02-17, 10.92
60-79, 2021-02-16, 10.74
60-79, 2021-02-15, 10.82
60-79, 2021-02-14, 10.82
60-79, 2021-02-13, 11.2
60-79, 2021-02-12, 11.31
60-79, 2021-02-11, 11.69
60-79, 2021-02-10, 12.01
60-79, 2021-02-09, 12.49
60-79, 2021-02-08, 13.07
60-79, 2021-02-07, 13.3
60-79, 2021-02-06, 13.48
60-79, 2021-02-05, 13.79
60-79, 2021-02-04, 14.09
60-79, 2021-02-03, 14.64
60-79, 2021-02-02, 15.21
60-79, 2021-02-01, 15.41
60-79, 2021-01-31, 15.62
60-79, 2021-01-30, 15.89
60-79, 2021-01-29, 16.64
60-79, 2021-01-28, 16.75
60-79, 2021-01-27, 16.87
60-79, 2021-01-26, 17.27
60-79, 2021-01-25, 17.52
60-79, 2021-01-24, 17.69
60-79, 2021-01-23, 17.76
60-79, 2021-01-22, 17.75
60-79, 2021-01-21, 18.31
60-79, 2021-01-20, 18.52
60-79, 2021-01-19, 18.76
60-79, 2021-01-18, 19.03
60-79, 2021-01-17, 19.11
60-79, 2021-01-16, 19.36
60-79, 2021-01-15, 20.24
60-79, 2021-01-14, 20.76
60-79, 2021-01-13, 20.88
60-79, 2021-01-12, 21.54
60-79, 2021-01-11, 22.04
60-79, 2021-01-10, 22.64
60-79, 2021-01-09, 22.7
60-79, 2021-01-08, 20.8
60-79, 2021-01-07, 19.71
60-79, 2021-01-06, 20.54
60-79, 2021-01-05, 21.06
60-79, 2021-01-04, 21.21
