Altersgruppe, Meldedatum, value
35-59, 2022-06-05, 357.7
35-59, 2022-06-06, 358.8
35-59, 2022-06-07, 303
35-59, 2022-06-08, 332.6
35-59, 2022-06-09, 393.2
35-59, 2022-06-10, 436.8
35-59, 2022-06-11, 472.5
35-59, 2022-06-12, 482.3
35-59, 2022-06-13, 489.9
35-59, 2022-06-14, 603.2
35-59, 2022-06-15, 638.8
35-59, 2022-06-16, 633.7
35-59, 2022-06-17, 584
35-59, 2022-06-18, 605.3
35-59, 2022-06-19, 612.4
35-59, 2022-06-20, 614.2
35-59, 2022-06-21, 646.9
35-59, 2022-06-22, 698.8
35-59, 2022-06-23, 746.9
35-59, 2022-06-24, 841.6
35-59, 2022-06-25, 855.3
35-59, 2022-06-26, 859.8
35-59, 2022-06-27, 861.6
35-59, 2022-06-28, 876.9
35-59, 2022-06-29, 896.2
35-59, 2022-06-30, 917.6
35-59, 2022-07-01, 934.4
35-59, 2022-07-02, 949.9
35-59, 2022-07-03, 946.2
35-59, 2022-07-04, 944.8
35-59, 2022-07-05, 953.4
35-59, 2022-07-06, 955.7
35-59, 2022-07-07, 962.2
35-59, 2022-07-08, 964.2
35-59, 2022-07-09, 966.4
35-59, 2022-07-10, 965.9
35-59, 2022-07-11, 966.7
35-59, 2022-07-12, 982.1
35-59, 2022-07-13, 993.3
35-59, 2022-07-14, 1003.4
35-59, 2022-07-15, 1013
35-59, 2022-07-16, 1031
35-59, 2022-07-17, 1033.3
35-59, 2022-07-18, 1031.9
35-59, 2022-07-19, 1037.6
35-59, 2022-07-20, 1038.1
35-59, 2022-07-21, 1020.4
35-59, 2022-07-22, 1001
35-59, 2022-07-23, 973.6
35-59, 2022-07-24, 968.9
35-59, 2022-07-25, 966.9
35-59, 2022-07-26, 947.1
35-59, 2022-07-27, 909
35-59, 2022-07-28, 868.7
35-59, 2022-07-29, 824.4
35-59, 2022-07-30, 782.7
35-59, 2022-07-31, 773
35-59, 2022-08-01, 767.1
35-59, 2022-08-02, 711.1
35-59, 2022-08-03, 656.9
35-59, 2022-08-04, 614.8
35-59, 2022-08-05, 586.2
35-59, 2022-08-06, 565.1
35-59, 2022-08-07, 561.9
35-59, 2022-08-08, 560.9
35-59, 2022-08-09, 534.1
35-59, 2022-08-10, 505.4
35-59, 2022-08-11, 483.9
35-59, 2022-08-12, 468.8
35-59, 2022-08-13, 460
35-59, 2022-08-14, 456
35-59, 2022-08-15, 454.7
35-59, 2022-08-16, 434.5
35-59, 2022-08-17, 425.7
35-59, 2022-08-18, 419.9
35-59, 2022-08-19, 413.1
35-59, 2022-08-20, 400.9
35-59, 2022-08-21, 398.3
35-59, 2022-08-22, 396
35-59, 2022-08-23, 388.2
35-59, 2022-08-24, 370
35-59, 2022-08-25, 357.1
35-59, 2022-08-26, 346.1
35-59, 2022-08-27, 340.9
35-59, 2022-08-28, 338.8
35-59, 2022-08-29, 338.5
35-59, 2022-08-30, 332.2
35-59, 2022-08-31, 324.9
35-59, 2022-09-01, 313.3
35-59, 2022-09-02, 305.1
35-59, 2022-09-03, 299.7
35-59, 2022-09-04, 299.6
35-59, 2022-09-05, 298.6
35-59, 2022-09-06, 294.3
35-59, 2022-09-07, 291.7
35-59, 2022-09-08, 296.7
35-59, 2022-09-09, 303.6
35-59, 2022-09-10, 307.2
35-59, 2022-09-11, 307
35-59, 2022-09-12, 307.5
35-59, 2022-09-13, 314.8
35-59, 2022-09-14, 325.5
35-59, 2022-09-15, 330.5
35-59, 2022-09-16, 338.3
35-59, 2022-09-17, 345.5
35-59, 2022-09-18, 346.5
35-59, 2022-09-19, 347.3
35-59, 2022-09-20, 359
35-59, 2022-09-21, 369.5
35-59, 2022-09-22, 387.9
35-59, 2022-09-23, 405.8
35-59, 2022-09-24, 426.8
35-59, 2022-09-25, 435
35-59, 2022-09-26, 440.6
35-59, 2022-09-27, 484.7
35-59, 2022-09-28, 555.5
35-59, 2022-09-29, 617
35-59, 2022-09-30, 661.8
35-59, 2022-10-01, 704.2
35-59, 2022-10-02, 715.2
35-59, 2022-10-03, 720
35-59, 2022-10-04, 615.8
35-59, 2022-10-05, 652.6
35-59, 2022-10-06, 755.6
35-59, 2022-10-07, 860.7
35-59, 2022-10-08, 924.9
35-59, 2022-10-09, 934.1
35-59, 2022-10-10, 942.5
35-59, 2022-10-11, 1144.4
35-59, 2022-10-12, 1176.1
35-59, 2022-10-13, 1120.9
35-59, 2022-10-14, 1056.4
35-59, 2022-10-15, 1013.7
35-59, 2022-10-16, 1005.6
35-59, 2022-10-17, 999.4
35-59, 2022-10-18, 967.7
35-59, 2022-10-19, 942.5
35-59, 2022-10-20, 912.8
35-59, 2022-10-21, 878.2
35-59, 2022-10-22, 846.2
35-59, 2022-10-23, 838.7
35-59, 2022-10-24, 834.2
35-59, 2022-10-25, 781.6
35-59, 2022-10-26, 721.4
35-59, 2022-10-27, 665.6
35-59, 2022-10-28, 622.7
35-59, 2022-10-29, 586.3
35-59, 2022-10-30, 576.8
35-59, 2022-10-31, 573.3
35-59, 2022-11-01, 497.1
35-59, 2022-11-02, 411.9
35-59, 2022-11-03, 407.8
35-59, 2022-11-04, 399.6
35-59, 2022-11-05, 387.5
35-59, 2022-11-06, 383.8
35-59, 2022-11-07, 379
35-59, 2022-11-08, 390.2
35-59, 2022-11-09, 402
35-59, 2022-11-10, 354.1
35-59, 2022-11-11, 325.3
35-59, 2022-11-12, 309.4
35-59, 2022-11-13, 306.5
35-59, 2022-11-14, 305.8
35-59, 2022-11-15, 288.4
35-59, 2022-11-16, 274.2
35-59, 2022-11-17, 255.3
