Altersgruppe, Meldedatum, value
5-14, 2020-06-23, 5.2
5-14, 2020-06-24, 5.2
5-14, 2020-06-25, 4.8
5-14, 2020-06-26, 4.4
5-14, 2020-06-27, 4
5-14, 2020-06-28, 3.7
5-14, 2020-06-29, 3.7
5-14, 2020-06-30, 3.6
5-14, 2020-07-01, 3.5
5-14, 2020-07-02, 3.6
5-14, 2020-07-03, 3.5
5-14, 2020-07-04, 3.1
5-14, 2020-07-05, 3.1
5-14, 2020-07-06, 3
5-14, 2020-07-07, 3
5-14, 2020-07-08, 3
5-14, 2020-07-09, 3
5-14, 2020-07-10, 3
5-14, 2020-07-11, 2.9
5-14, 2020-07-12, 2.9
5-14, 2020-07-13, 2.9
5-14, 2020-07-14, 2.6
5-14, 2020-07-15, 2.9
5-14, 2020-07-16, 3
5-14, 2020-07-17, 3.2
5-14, 2020-07-18, 3.4
5-14, 2020-07-19, 3.6
5-14, 2020-07-20, 3.7
5-14, 2020-07-21, 3.9
5-14, 2020-07-22, 3.7
5-14, 2020-07-23, 3.8
5-14, 2020-07-24, 4.3
5-14, 2020-07-25, 4.7
5-14, 2020-07-26, 4.7
5-14, 2020-07-27, 4.5
5-14, 2020-07-28, 4.7
5-14, 2020-07-29, 5.3
5-14, 2020-07-30, 5.3
5-14, 2020-07-31, 5.5
5-14, 2020-08-01, 5.5
5-14, 2020-08-02, 5.8
5-14, 2020-08-03, 5.9
5-14, 2020-08-04, 6.1
5-14, 2020-08-05, 6.2
5-14, 2020-08-06, 6.8
5-14, 2020-08-07, 7.3
5-14, 2020-08-08, 7.9
5-14, 2020-08-09, 8.3
5-14, 2020-08-10, 8.5
5-14, 2020-08-11, 9.2
5-14, 2020-08-12, 10
5-14, 2020-08-13, 11.1
5-14, 2020-08-14, 11.7
5-14, 2020-08-15, 12.1
5-14, 2020-08-16, 12.3
5-14, 2020-08-17, 12.5
5-14, 2020-08-18, 13.1
5-14, 2020-08-19, 13.3
5-14, 2020-08-20, 12.9
5-14, 2020-08-21, 12.5
5-14, 2020-08-22, 12.7
5-14, 2020-08-23, 12.5
5-14, 2020-08-24, 12.5
5-14, 2020-08-25, 12.3
5-14, 2020-08-26, 12.1
5-14, 2020-08-27, 11.9
5-14, 2020-08-28, 11.8
5-14, 2020-08-29, 11.2
5-14, 2020-08-30, 11.2
5-14, 2020-08-31, 11
5-14, 2020-09-01, 10.2
5-14, 2020-09-02, 9.7
5-14, 2020-09-03, 8.9
5-14, 2020-09-04, 8.9
5-14, 2020-09-05, 9.2
5-14, 2020-09-06, 9.6
5-14, 2020-09-07, 9.8
5-14, 2020-09-08, 10.4
5-14, 2020-09-09, 10.7
5-14, 2020-09-10, 11.2
5-14, 2020-09-11, 11.2
5-14, 2020-09-12, 11
5-14, 2020-09-13, 10.9
5-14, 2020-09-14, 10.8
5-14, 2020-09-15, 10.4
5-14, 2020-09-16, 10.5
5-14, 2020-09-17, 10.7
5-14, 2020-09-18, 11.3
5-14, 2020-09-19, 11.5
5-14, 2020-09-20, 11.6
5-14, 2020-09-21, 11.5
5-14, 2020-09-22, 11.6
5-14, 2020-09-23, 11.5
5-14, 2020-09-24, 11.2
5-14, 2020-09-25, 11.3
5-14, 2020-09-26, 12
5-14, 2020-09-27, 12.6
5-14, 2020-09-28, 12.8
5-14, 2020-09-29, 12.9
5-14, 2020-09-30, 13.7
5-14, 2020-10-01, 14.5
5-14, 2020-10-02, 14.8
5-14, 2020-10-03, 14.8
5-14, 2020-10-04, 14.8
5-14, 2020-10-05, 15
5-14, 2020-10-06, 15.3
5-14, 2020-10-07, 16.5
5-14, 2020-10-08, 17.7
5-14, 2020-10-09, 19
5-14, 2020-10-10, 20.7
5-14, 2020-10-11, 22.1
5-14, 2020-10-12, 23.2
5-14, 2020-10-13, 24.8
5-14, 2020-10-14, 25.8
5-14, 2020-10-15, 27.9
5-14, 2020-10-16, 30.5
5-14, 2020-10-17, 32.3
5-14, 2020-10-18, 33.3
5-14, 2020-10-19, 34.4
5-14, 2020-10-20, 36.5
5-14, 2020-10-21, 39.6
5-14, 2020-10-22, 43.3
5-14, 2020-10-23, 47.1
5-14, 2020-10-24, 52.2
5-14, 2020-10-25, 57.5
5-14, 2020-10-26, 60.1
5-14, 2020-10-27, 63.7
5-14, 2020-10-28, 67.9
5-14, 2020-10-29, 73.7
5-14, 2020-10-30, 79
5-14, 2020-10-31, 84.8
5-14, 2020-11-01, 87
5-14, 2020-11-02, 90.1
5-14, 2020-11-03, 93.1
5-14, 2020-11-04, 96.9
5-14, 2020-11-05, 98.3
5-14, 2020-11-06, 101.3
5-14, 2020-11-07, 103.1
5-14, 2020-11-08, 106.4
5-14, 2020-11-09, 106.8
5-14, 2020-11-10, 108.9
5-14, 2020-11-11, 110.3
5-14, 2020-11-12, 113.7
5-14, 2020-11-13, 116.6
5-14, 2020-11-14, 118.1
5-14, 2020-11-15, 118.3
5-14, 2020-11-16, 117.8
5-14, 2020-11-17, 116.7
5-14, 2020-11-18, 116.7
5-14, 2020-11-19, 119.2
5-14, 2020-11-20, 120.5
5-14, 2020-11-21, 121.6
5-14, 2020-11-22, 121.2
5-14, 2020-11-23, 121.1
5-14, 2020-11-24, 123
5-14, 2020-11-25, 123.9
5-14, 2020-11-26, 122.1
5-14, 2020-11-27, 119.1
5-14, 2020-11-28, 117.4
5-14, 2020-11-29, 117.7
5-14, 2020-11-30, 118.1
5-14, 2020-12-01, 114.7
5-14, 2020-12-02, 113.4
5-14, 2020-12-03, 113.1
5-14, 2020-12-04, 114.5
5-14, 2020-12-05, 115.2
5-14, 2020-12-06, 114.9
5-14, 2020-12-07, 116
5-14, 2020-12-08, 118.1
5-14, 2020-12-09, 118.9
5-14, 2020-12-10, 121.3
5-14, 2020-12-11, 123.9
5-14, 2020-12-12, 127.9
5-14, 2020-12-13, 130.2
5-14, 2020-12-14, 130.7
5-14, 2020-12-15, 132.6
5-14, 2020-12-16, 135.7
5-14, 2020-12-17, 135.4
5-14, 2020-12-18, 133.6
5-14, 2020-12-19, 129.3
5-14, 2020-12-20, 127
5-14, 2020-12-21, 126.1
5-14, 2020-12-22, 123.3
5-14, 2020-12-23, 120.1
5-14, 2020-12-24, 117.3
5-14, 2020-12-25, 108.7
5-14, 2020-12-26, 97.1
5-14, 2020-12-27, 88.4
5-14, 2020-12-28, 84.2
5-14, 2020-12-29, 78.1
5-14, 2020-12-30, 73.7
5-14, 2020-12-31, 68.2
5-14, 2021-01-01, 65.2
5-14, 2021-01-02, 62.6
5-14, 2021-01-03, 60.8
5-14, 2021-01-04, 60.3
5-14, 2021-01-05, 60.1
5-14, 2021-01-06, 60.6
5-14, 2021-01-07, 59.8
5-14, 2021-01-08, 61.9
5-14, 2021-01-09, 69.8
5-14, 2021-01-10, 74.9
5-14, 2021-01-11, 75.2
5-14, 2021-01-12, 75.4
5-14, 2021-01-13, 73.1
5-14, 2021-01-14, 72.1
5-14, 2021-01-15, 69.7
5-14, 2021-01-16, 66.6
5-14, 2021-01-17, 65.6
5-14, 2021-01-18, 64.4
5-14, 2021-01-19, 62.1
5-14, 2021-01-20, 60.1
5-14, 2021-01-21, 57.7
5-14, 2021-01-22, 57.6
5-14, 2021-01-23, 56.5
5-14, 2021-01-24, 55.3
5-14, 2021-01-25, 54.3
5-14, 2021-01-26, 52.7
5-14, 2021-01-27, 52.2
5-14, 2021-01-28, 50.4
5-14, 2021-01-29, 47.8
5-14, 2021-01-30, 46.6
5-14, 2021-01-31, 46.2
5-14, 2021-02-01, 46.3
5-14, 2021-02-02, 46.5
5-14, 2021-02-03, 45.2
5-14, 2021-02-04, 45.6
5-14, 2021-02-05, 45.8
5-14, 2021-02-06, 45.7
5-14, 2021-02-07, 44.7
5-14, 2021-02-08, 43.7
5-14, 2021-02-09, 42.8
5-14, 2021-02-10, 41.6
5-14, 2021-02-11, 39.6
5-14, 2021-02-12, 38.2
5-14, 2021-02-13, 37
5-14, 2021-02-14, 35.9
5-14, 2021-02-15, 36.8
5-14, 2021-02-16, 37.5
5-14, 2021-02-17, 37.9
5-14, 2021-02-18, 37.9
5-14, 2021-02-19, 38.6
5-14, 2021-02-20, 39.3
5-14, 2021-02-21, 41.3
5-14, 2021-02-22, 41
5-14, 2021-02-23, 41.3
5-14, 2021-02-24, 42.5
5-14, 2021-02-25, 44.7
5-14, 2021-02-26, 46.6
5-14, 2021-02-27, 49.1
5-14, 2021-02-28, 49.8
5-14, 2021-03-01, 51
5-14, 2021-03-02, 52.3
5-14, 2021-03-03, 55.8
5-14, 2021-03-04, 58.4
5-14, 2021-03-05, 60.4
5-14, 2021-03-06, 63.2
5-14, 2021-03-07, 65.6
5-14, 2021-03-08, 66.2
5-14, 2021-03-09, 67.4
5-14, 2021-03-10, 69
5-14, 2021-03-11, 72.4
5-14, 2021-03-12, 77.2
5-14, 2021-03-13, 80.2
5-14, 2021-03-14, 83.6
5-14, 2021-03-15, 86.1
5-14, 2021-03-16, 88.5
5-14, 2021-03-17, 93.9
5-14, 2021-03-18, 101.7
5-14, 2021-03-19, 106.9
5-14, 2021-03-20, 112.6
5-14, 2021-03-21, 116.9
5-14, 2021-03-22, 117.6
5-14, 2021-03-23, 122.2
5-14, 2021-03-24, 129.4
5-14, 2021-03-25, 137.5
5-14, 2021-03-26, 147.3
5-14, 2021-03-27, 154.5
5-14, 2021-03-28, 160.5
5-14, 2021-03-29, 163.2
5-14, 2021-03-30, 164.1
5-14, 2021-03-31, 161.3
5-14, 2021-04-01, 158.6
5-14, 2021-04-02, 153.2
5-14, 2021-04-03, 144.2
5-14, 2021-04-04, 133.5
5-14, 2021-04-05, 131.6
5-14, 2021-04-06, 126.2
5-14, 2021-04-07, 115.7
5-14, 2021-04-08, 110.4
5-14, 2021-04-09, 111.2
5-14, 2021-04-10, 117.2
5-14, 2021-04-11, 126.9
5-14, 2021-04-12, 129.4
5-14, 2021-04-13, 135.2
5-14, 2021-04-14, 156.7
5-14, 2021-04-15, 171.4
5-14, 2021-04-16, 181.4
5-14, 2021-04-17, 189.2
5-14, 2021-04-18, 191
5-14, 2021-04-19, 192.1
5-14, 2021-04-20, 195.3
5-14, 2021-04-21, 203.2
5-14, 2021-04-22, 211.5
5-14, 2021-04-23, 215.7
5-14, 2021-04-24, 219.5
5-14, 2021-04-25, 223.6
5-14, 2021-04-26, 224.9
5-14, 2021-04-27, 225.4
5-14, 2021-04-28, 218.1
5-14, 2021-04-29, 208.4
5-14, 2021-04-30, 200.5
5-14, 2021-05-01, 193
5-14, 2021-05-02, 187.2
5-14, 2021-05-03, 184.3
5-14, 2021-05-04, 179.2
5-14, 2021-05-05, 175.2
5-14, 2021-05-06, 170.2
5-14, 2021-05-07, 164.2
5-14, 2021-05-08, 159.2
5-14, 2021-05-09, 155.8
5-14, 2021-05-10, 153.3
5-14, 2021-05-11, 151.8
5-14, 2021-05-12, 147
5-14, 2021-05-13, 143
5-14, 2021-05-14, 133
5-14, 2021-05-15, 121.6
5-14, 2021-05-16, 115.3
5-14, 2021-05-17, 113.8
5-14, 2021-05-18, 110.9
5-14, 2021-05-19, 105.8
5-14, 2021-05-20, 98.7
5-14, 2021-05-21, 97.6
5-14, 2021-05-22, 100
5-14, 2021-05-23, 97.5
5-14, 2021-05-24, 94.1
5-14, 2021-05-25, 89
5-14, 2021-05-26, 75.1
5-14, 2021-05-27, 66.4
5-14, 2021-05-28, 63
5-14, 2021-05-29, 57.2
5-14, 2021-05-30, 53.3
5-14, 2021-05-31, 53
5-14, 2021-06-01, 54.1
5-14, 2021-06-02, 57.8
5-14, 2021-06-03, 56.1
5-14, 2021-06-04, 50.6
5-14, 2021-06-05, 45.2
5-14, 2021-06-06, 42
5-14, 2021-06-07, 40.8
5-14, 2021-06-08, 40.7
5-14, 2021-06-09, 38.9
5-14, 2021-06-10, 35.4
5-14, 2021-06-11, 34.2
5-14, 2021-06-12, 33.8
5-14, 2021-06-13, 32.9
5-14, 2021-06-14, 32.4
5-14, 2021-06-15, 30.3
5-14, 2021-06-16, 25.7
5-14, 2021-06-17, 22.7
5-14, 2021-06-18, 20.1
5-14, 2021-06-19, 18.3
5-14, 2021-06-20, 17
5-14, 2021-06-21, 16.3
5-14, 2021-06-22, 15.7
5-14, 2021-06-23, 14.3
5-14, 2021-06-24, 13.2
5-14, 2021-06-25, 12.4
5-14, 2021-06-26, 11.4
5-14, 2021-06-27, 10.8
5-14, 2021-06-28, 10.6
5-14, 2021-06-29, 10
5-14, 2021-06-30, 9.2
5-14, 2021-07-01, 8.7
5-14, 2021-07-02, 8
5-14, 2021-07-03, 7.7
5-14, 2021-07-04, 7.4
5-14, 2021-07-05, 7.3
5-14, 2021-07-06, 7
5-14, 2021-07-07, 6.7
5-14, 2021-07-08, 6.5
5-14, 2021-07-09, 6.5
5-14, 2021-07-10, 6.6
5-14, 2021-07-11, 6.7
5-14, 2021-07-12, 6.7
5-14, 2021-07-13, 6.9
5-14, 2021-07-14, 7.8
5-14, 2021-07-15, 8.4
5-14, 2021-07-16, 9.2
5-14, 2021-07-17, 10.2
5-14, 2021-07-18, 11.1
5-14, 2021-07-19, 11.3
5-14, 2021-07-20, 11.9
5-14, 2021-07-21, 12.7
5-14, 2021-07-22, 13.5
5-14, 2021-07-23, 14.6
5-14, 2021-07-24, 15.6
5-14, 2021-07-25, 16.3
5-14, 2021-07-26, 16.7
5-14, 2021-07-27, 17.8
5-14, 2021-07-28, 19.3
5-14, 2021-07-29, 20.7
5-14, 2021-07-30, 21.4
5-14, 2021-07-31, 22
5-14, 2021-08-01, 22.5
5-14, 2021-08-02, 22.7
5-14, 2021-08-03, 23.4
5-14, 2021-08-04, 25
5-14, 2021-08-05, 26.3
5-14, 2021-08-06, 28.4
5-14, 2021-08-07, 31.4
5-14, 2021-08-08, 33.6
5-14, 2021-08-09, 34.6
5-14, 2021-08-10, 36.6
5-14, 2021-08-11, 40.2
5-14, 2021-08-12, 44.8
5-14, 2021-08-13, 48.4
5-14, 2021-08-14, 52.3
5-14, 2021-08-15, 56.5
5-14, 2021-08-16, 58.3
5-14, 2021-08-17, 61.5
5-14, 2021-08-18, 68.5
5-14, 2021-08-19, 77.5
5-14, 2021-08-20, 91.6
5-14, 2021-08-21, 106.4
5-14, 2021-08-22, 115.3
5-14, 2021-08-23, 119.1
5-14, 2021-08-24, 125.4
5-14, 2021-08-25, 138
5-14, 2021-08-26, 151.1
5-14, 2021-08-27, 157
5-14, 2021-08-28, 159.6
5-14, 2021-08-29, 162.6
5-14, 2021-08-30, 164.2
5-14, 2021-08-31, 167.2
5-14, 2021-09-01, 176.4
5-14, 2021-09-02, 184.3
5-14, 2021-09-03, 191
5-14, 2021-09-04, 197.3
5-14, 2021-09-05, 201.6
5-14, 2021-09-06, 202.3
5-14, 2021-09-07, 202.2
5-14, 2021-09-08, 203
5-14, 2021-09-09, 201.1
5-14, 2021-09-10, 198
5-14, 2021-09-11, 192.9
5-14, 2021-09-12, 189.7
5-14, 2021-09-13, 188
5-14, 2021-09-14, 188.9
5-14, 2021-09-15, 187.6
5-14, 2021-09-16, 184.5
5-14, 2021-09-17, 181.7
5-14, 2021-09-18, 177.6
5-14, 2021-09-19, 174.4
5-14, 2021-09-20, 173.3
5-14, 2021-09-21, 169.9
5-14, 2021-09-22, 164.7
5-14, 2021-09-23, 158.8
5-14, 2021-09-24, 156.3
5-14, 2021-09-25, 154.7
5-14, 2021-09-26, 152
5-14, 2021-09-27, 151.9
5-14, 2021-09-28, 152.4
5-14, 2021-09-29, 156.2
5-14, 2021-09-30, 160.7
5-14, 2021-10-01, 160.7
5-14, 2021-10-02, 159.4
5-14, 2021-10-03, 158.8
5-14, 2021-10-04, 157.6
5-14, 2021-10-05, 157.1
5-14, 2021-10-06, 153.6
5-14, 2021-10-07, 149.3
5-14, 2021-10-08, 149.3
5-14, 2021-10-09, 150.5
5-14, 2021-10-10, 152.3
5-14, 2021-10-11, 152.2
5-14, 2021-10-12, 154
5-14, 2021-10-13, 153.6
5-14, 2021-10-14, 153.8
5-14, 2021-10-15, 152.5
5-14, 2021-10-16, 153.2
5-14, 2021-10-17, 154.8
5-14, 2021-10-18, 157
5-14, 2021-10-19, 158.5
5-14, 2021-10-20, 171.2
5-14, 2021-10-21, 180.5
5-14, 2021-10-22, 193.4
5-14, 2021-10-23, 203.8
5-14, 2021-10-24, 211.9
5-14, 2021-10-25, 215.1
5-14, 2021-10-26, 224.2
5-14, 2021-10-27, 243.3
5-14, 2021-10-28, 273
5-14, 2021-10-29, 290.3
5-14, 2021-10-30, 307.3
5-14, 2021-10-31, 317.5
5-14, 2021-11-01, 321.9
5-14, 2021-11-02, 318.3
5-14, 2021-11-03, 306.6
5-14, 2021-11-04, 314.8
5-14, 2021-11-05, 337.6
5-14, 2021-11-06, 358.1
5-14, 2021-11-07, 368.5
5-14, 2021-11-08, 378.1
5-14, 2021-11-09, 413.8
5-14, 2021-11-10, 485.5
5-14, 2021-11-11, 542.5
5-14, 2021-11-12, 589.4
5-14, 2021-11-13, 629.5
5-14, 2021-11-14, 659.3
5-14, 2021-11-15, 675.6
5-14, 2021-11-16, 703.6
5-14, 2021-11-17, 742
5-14, 2021-11-18, 768.6
5-14, 2021-11-19, 793.7
5-14, 2021-11-20, 841.9
5-14, 2021-11-21, 867.9
5-14, 2021-11-22, 882.5
5-14, 2021-11-23, 912.9
5-14, 2021-11-24, 940.7
5-14, 2021-11-25, 975
5-14, 2021-11-26, 1004.3
5-14, 2021-11-27, 1003.4
5-14, 2021-11-28, 1006.3
5-14, 2021-11-29, 1009.1
5-14, 2021-11-30, 1000.7
5-14, 2021-12-01, 998.3
5-14, 2021-12-02, 993.5
5-14, 2021-12-03, 989.4
5-14, 2021-12-04, 985.9
5-14, 2021-12-05, 983.1
5-14, 2021-12-06, 979.5
5-14, 2021-12-07, 979
5-14, 2021-12-08, 971.3
5-14, 2021-12-09, 958.4
5-14, 2021-12-10, 939.7
5-14, 2021-12-11, 920.2
5-14, 2021-12-12, 906.8
5-14, 2021-12-13, 890.5
5-14, 2021-12-14, 864.8
5-14, 2021-12-15, 848.2
5-14, 2021-12-16, 815.7
5-14, 2021-12-17, 790.3
5-14, 2021-12-18, 763.6
5-14, 2021-12-19, 750
5-14, 2021-12-20, 741.4
5-14, 2021-12-21, 728.5
5-14, 2021-12-22, 692.8
5-14, 2021-12-23, 657
5-14, 2021-12-24, 615.5
5-14, 2021-12-25, 556.5
5-14, 2021-12-26, 501.6
5-14, 2021-12-27, 492.7
5-14, 2021-12-28, 468.7
5-14, 2021-12-29, 420.5
5-14, 2021-12-30, 385.9
5-14, 2021-12-31, 363.5
5-14, 2022-01-01, 359.9
5-14, 2022-01-02, 361.2
5-14, 2022-01-03, 362
5-14, 2022-01-04, 369.5
5-14, 2022-01-05, 386.4
5-14, 2022-01-06, 405.9
5-14, 2022-01-07, 421.8
5-14, 2022-01-08, 463.9
5-14, 2022-01-09, 503.7
5-14, 2022-01-10, 521.5
5-14, 2022-01-11, 570.8
5-14, 2022-01-12, 675.1
5-14, 2022-01-13, 792.8
5-14, 2022-01-14, 906.7
5-14, 2022-01-15, 1011.4
5-14, 2022-01-16, 1087.1
5-14, 2022-01-17, 1130.8
5-14, 2022-01-18, 1242.8
5-14, 2022-01-19, 1416.1
5-14, 2022-01-20, 1627.1
5-14, 2022-01-21, 1861.5
5-14, 2022-01-22, 2094.7
5-14, 2022-01-23, 2235.5
5-14, 2022-01-24, 2330
5-14, 2022-01-25, 2531.4
5-14, 2022-01-26, 2775.4
5-14, 2022-01-27, 2963.9
5-14, 2022-01-28, 3147.8
5-14, 2022-01-29, 3282
5-14, 2022-01-30, 3375.7
5-14, 2022-01-31, 3414.9
5-14, 2022-02-01, 3466.8
5-14, 2022-02-02, 3536.1
5-14, 2022-02-03, 3632.6
5-14, 2022-02-04, 3706.2
5-14, 2022-02-05, 3729.1
5-14, 2022-02-06, 3726.8
5-14, 2022-02-07, 3731.2
5-14, 2022-02-08, 3742.8
5-14, 2022-02-09, 3751.7
5-14, 2022-02-10, 3712.7
5-14, 2022-02-11, 3626.6
5-14, 2022-02-12, 3557.5
5-14, 2022-02-13, 3496.9
5-14, 2022-02-14, 3455
5-14, 2022-02-15, 3365.2
5-14, 2022-02-16, 3243.6
5-14, 2022-02-17, 3142.9
5-14, 2022-02-18, 3038.8
5-14, 2022-02-19, 2906.7
5-14, 2022-02-20, 2857.8
5-14, 2022-02-21, 2817.9
5-14, 2022-02-22, 2735.6
5-14, 2022-02-23, 2663.5
5-14, 2022-02-24, 2552.6
5-14, 2022-02-25, 2450.3
5-14, 2022-02-26, 2418.6
5-14, 2022-02-27, 2377.6
5-14, 2022-02-28, 2350.6
5-14, 2022-03-01, 2295.6
5-14, 2022-03-02, 2168.8
5-14, 2022-03-03, 2096.4
5-14, 2022-03-04, 2085.6
5-14, 2022-03-05, 2066
5-14, 2022-03-06, 2065.6
5-14, 2022-03-07, 2087.6
5-14, 2022-03-08, 2147.6
5-14, 2022-03-09, 2268.8
5-14, 2022-03-10, 2374.1
5-14, 2022-03-11, 2439.5
5-14, 2022-03-12, 2511.6
5-14, 2022-03-13, 2559.8
5-14, 2022-03-14, 2579.9
5-14, 2022-03-15, 2638.7
5-14, 2022-03-16, 2681.1
5-14, 2022-03-17, 2758.5
5-14, 2022-03-18, 2829.3
5-14, 2022-03-19, 2854.3
5-14, 2022-03-20, 2831.6
5-14, 2022-03-21, 2830.8
5-14, 2022-03-22, 2886
5-14, 2022-03-23, 2929
5-14, 2022-03-24, 2933.3
5-14, 2022-03-25, 2928.1
5-14, 2022-03-26, 2923.6
5-14, 2022-03-27, 2910.7
5-14, 2022-03-28, 2873.3
5-14, 2022-03-29, 2806.8
5-14, 2022-03-30, 2719.1
5-14, 2022-03-31, 2587
5-14, 2022-04-01, 2451.2
5-14, 2022-04-02, 2311.3
5-14, 2022-04-03, 2222.9
5-14, 2022-04-04, 2179.1
5-14, 2022-04-05, 2073.9
5-14, 2022-04-06, 1940.8
5-14, 2022-04-07, 1805.7
5-14, 2022-04-08, 1684.8
5-14, 2022-04-09, 1612.8
5-14, 2022-04-10, 1581.1
5-14, 2022-04-11, 1570.3
5-14, 2022-04-12, 1523.2
5-14, 2022-04-13, 1413.1
5-14, 2022-04-14, 1316.1
5-14, 2022-04-15, 1239.1
5-14, 2022-04-16, 1098.4
5-14, 2022-04-17, 1047.5
5-14, 2022-04-18, 1026.9
5-14, 2022-04-19, 863.1
5-14, 2022-04-20, 798.1
5-14, 2022-04-21, 777.9
5-14, 2022-04-22, 754.4
5-14, 2022-04-23, 808.7
5-14, 2022-04-24, 805.4
5-14, 2022-04-25, 796.5
5-14, 2022-04-26, 895.7
5-14, 2022-04-27, 903.3
5-14, 2022-04-28, 871.4
5-14, 2022-04-29, 829.5
5-14, 2022-04-30, 807.4
5-14, 2022-05-01, 795.9
5-14, 2022-05-02, 787
5-14, 2022-05-03, 770
5-14, 2022-05-04, 733.2
5-14, 2022-05-05, 705.2
5-14, 2022-05-06, 692.1
5-14, 2022-05-07, 679
5-14, 2022-05-08, 669.7
5-14, 2022-05-09, 666.5
5-14, 2022-05-10, 669.4
5-14, 2022-05-11, 658.4
5-14, 2022-05-12, 646.9
5-14, 2022-05-13, 631.1
5-14, 2022-05-14, 616.8
5-14, 2022-05-15, 607.1
5-14, 2022-05-16, 600.9
5-14, 2022-05-17, 567
5-14, 2022-05-18, 517.8
5-14, 2022-05-19, 476.1
5-14, 2022-05-20, 442.6
5-14, 2022-05-21, 413.7
5-14, 2022-05-22, 403.1
5-14, 2022-05-23, 398.4
5-14, 2022-05-24, 362.6
5-14, 2022-05-25, 322.9
5-14, 2022-05-26, 289.5
5-14, 2022-05-27, 241.8
5-14, 2022-05-28, 228.6
5-14, 2022-05-29, 221.8
5-14, 2022-05-30, 219.3
5-14, 2022-05-31, 205.6
5-14, 2022-06-01, 196.3
5-14, 2022-06-02, 192.4
5-14, 2022-06-03, 214.6
5-14, 2022-06-04, 210.6
