Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 15, , 20
2022-06-15, 11.6, gleichbleibend, 19, 0.29, 31.6
2022-06-22, -1.6, gleichbleibend, 20, -0.04, 30
2022-06-29, 5, gleichbleibend, 20, 0.125, 35
2022-07-06, 20, gleichbleibend, 20, 0.5, 55
2022-07-13, , gleichbleibend, 20, , 55
2022-07-20, 10, gleichbleibend, 20, 0.25, 65
2022-07-27, -5, gleichbleibend, 20, -0.125, 60
2022-08-03, -30, gleichbleibend, 20, -0.75, 30
2022-08-10, -5, gleichbleibend, 20, -0.125, 25
2022-08-17, -10, gleichbleibend, 20, -0.25, 15
2022-08-24, 15, gleichbleibend, 20, 0.375, 30
2022-08-31, 25, gleichbleibend, 20, 0.625, 55
2022-09-07, 10, gleichbleibend, 20, 0.25, 65
2022-09-14, -40, gleichbleibend, 20, -1, 25
2022-09-21, -5, gleichbleibend, 20, -0.125, 20
2022-09-28, 5, gleichbleibend, 20, 0.125, 25
2022-10-05, 5, gleichbleibend, 20, 0.125, 30
2022-10-12, 40, gleichbleibend, 20, 1, 70
2022-10-19, -20, gleichbleibend, 20, -0.5, 50
2022-10-26, , gleichbleibend, 20, , 50
2022-11-02, -10, gleichbleibend, 20, -0.25, 40
2022-11-09, , gleichbleibend, 20, , 40
2022-11-16, 1.2, gleichbleibend, 17, 0.03, 41.2
2022-11-23, 12.6, gleichbleibend, 13, 0.315, 53.8
