Meldedatum, difference, group, quantity, trend, value
2022-06-08, , fallend, 16, , 
2022-06-15, , fallend, 18, , 
2022-06-22, 10.5, fallend, 19, 0.2494, 10.5
2022-06-29, -5.2, fallend, 19, -0.092, 5.3
2022-07-06, , fallend, 19, , 5.3
2022-07-13, 15.8, fallend, 19, 0.3753, 21.1
2022-07-20, -10.6, fallend, 19, -0.1876, 10.5
2022-07-27, 42.1, fallend, 19, 1, 52.6
2022-08-03, 26.3, fallend, 19, 0.6247, 78.9
2022-08-10, , fallend, 19, , 78.9
2022-08-17, -5.2, fallend, 19, -0.092, 73.7
2022-08-24, -21.1, fallend, 19, -0.3735, 52.6
2022-08-31, -31.5, fallend, 19, -0.5575, 21.1
2022-09-07, -5.3, fallend, 19, -0.0938, 15.8
2022-09-14, , fallend, 19, , 15.8
2022-09-21, -15.8, fallend, 19, -0.2796, 
2022-09-28, , fallend, 19, , 
2022-10-05, 10.5, fallend, 19, 0.2494, 10.5
2022-10-12, 6.2, fallend, 18, 0.1473, 16.7
2022-10-19, 16.6, fallend, 18, 0.3943, 33.3
2022-10-26, 33.4, fallend, 18, 0.7933, 66.7
2022-11-02, 9.8, fallend, 17, 0.2328, 76.5
2022-11-09, -56.5, fallend, 5, -1, 20
